Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
77677,-0.01,-1.04,0.12,2.34,3.74,-8.95,30.27
77687,-0.02,-1.03,0.12,0.66,2.09,-9.79,30.22
77697,-0.03,-1.02,0.14,-0.03,0.29,-11.36,30.22
77707,-0.04,-1.00,0.15,0.49,-1.27,-11.37,30.32
77717,-0.05,-0.99,0.13,2.72,-1.22,-8.99,30.22
77727,-0.07,-0.99,0.14,3.82,-0.87,-5.37,30.13
77737,-0.08,-1.00,0.13,3.19,-1.68,-1.27,30.32
77747,-0.08,-1.01,0.14,0.63,-2.58,1.13,30.18
77757,-0.09,-1.03,0.15,-2.17,-3.85,0.89,30.18
77767,-0.09,-1.03,0.16,-3.59,-6.20,-0.26,30.18
77777,-0.08,-1.03,0.18,-3.57,-8.84,-2.24,30.08
77787,-0.10,-1.03,0.18,-1.76,-11.24,-3.53,30.27
77797,-0.11,-1.04,0.18,-1.16,-13.40,-2.82,30.18
77807,-0.13,-1.02,0.18,-1.39,-14.67,0.67,30.22
77817,-0.16,-1.02,0.19,-2.35,-15.94,5.08,30.22
77827,-0.17,-1.06,0.20,-2.90,-15.13,9.27,30.22
77837,-0.19,-1.10,0.23,-2.79,-16.63,12.08,30.22
77847,-0.18,-1.14,0.23,-0.20,-19.71,13.82,30.13
77857,-0.17,-1.15,0.22,2.17,-21.77,12.27,30.13
77867,-0.14,-1.12,0.21,3.08,-24.69,9.13,30.18
77877,-0.14,-1.09,0.21,3.69,-26.90,6.24,30.18
77887,-0.11,-1.04,0.19,5.11,-28.18,4.92,30.27
77897,-0.11,-1.00,0.16,5.40,-28.08,4.03,30.18
77907,-0.10,-0.99,0.16,4.52,-27.91,3.82,30.18
77917,-0.09,-0.98,0.14,3.56,-28.53,4.02,30.18
77927,-0.09,-0.98,0.14,2.09,-29.24,4.35,30.22
77937,-0.07,-0.98,0.13,0.93,-30.61,5.08,30.22
77947,-0.04,-0.97,0.12,-1.24,-32.79,3.40,30.22
77957,-0.02,-0.92,0.09,-4.17,-34.17,0.14,30.22
77967,-0.03,-0.90,0.06,-6.66,-36.43,-1.37,30.18
77977,-0.04,-0.93,0.06,-8.92,-37.60,-0.53,30.13
77987,-0.07,-0.97,0.07,-10.38,-39.02,2.92,30.18
77997,-0.07,-1.02,0.10,-12.34,-40.00,5.98,30.18
78007,-0.05,-1.04,0.14,-12.69,-39.59,6.96,30.27
78017,-0.03,-1.07,0.16,-9.86,-38.69,5.59,30.27
78027,-0.04,-1.07,0.15,-5.33,-39.80,4.38,30.18
78037,-0.03,-1.07,0.11,-0.99,-42.05,3.77,30.18
78047,-0.03,-1.07,0.08,-0.95,-42.75,2.53,30.22
78057,0.00,-1.07,0.09,-4.37,-44.50,0.17,30.22
78067,0.01,-1.06,0.08,-8.79,-43.94,-3.42,30.22
78077,0.01,-1.06,0.09,-9.98,-43.18,-5.48,30.22
78087,0.01,-1.08,0.09,-9.94,-42.89,-6.53,30.13
78097,-0.00,-1.10,0.12,-9.11,-42.58,-6.41,30.18
78107,0.00,-1.11,0.13,-6.95,-41.98,-6.98,30.18
78117,0.01,-1.11,0.14,-5.77,-41.85,-9.74,30.27
78127,0.01,-1.10,0.14,-4.40,-40.46,-11.79,30.27
78137,-0.01,-1.08,0.13,-0.23,-38.67,-12.09,30.18
78147,-0.03,-1.07,0.12,3.74,-37.24,-9.30,30.27
78157,-0.06,-1.07,0.11,5.97,-36.81,-6.24,30.08
78167,-0.07,-1.09,0.13,7.02,-37.31,-4.52,30.13
78177,-0.05,-1.07,0.12,6.38,-35.59,-3.62,30.22
78187,-0.05,-1.07,0.13,5.01,-36.56,-5.10,30.22
78197,-0.04,-1.06,0.12,4.75,-39.74,-7.22,30.22
78207,-0.03,-1.03,0.12,4.27,-42.15,-9.30,30.22
78217,-0.04,-1.03,0.10,4.08,-43.57,-11.25,30.22
78227,-0.03,-1.02,0.09,1.66,-41.71,-11.24,30.18
78237,-0.05,-1.02,0.11,-0.69,-41.74,-10.24,30.27
78247,-0.05,-1.04,0.12,-4.17,-42.38,-8.58,30.18
78257,-0.05,-1.05,0.13,-4.23,-43.30,-6.73,30.27
78267,-0.05,-1.07,0.13,-2.70,-42.60,-5.40,30.08
78277,-0.05,-1.06,0.15,-1.15,-43.53,-6.17,30.18
78287,-0.03,-1.05,0.15,1.08,-45.31,-8.52,30.13
78297,-0.04,-1.04,0.12,2.23,-47.04,-9.92,30.13
78307,-0.06,-1.04,0.13,3.27,-51.98,-10.61,30.13
78317,-0.06,-1.04,0.13,3.60,-54.56,-9.02,30.13
78327,-0.06,-1.03,0.12,3.04,-55.01,-5.89,30.22
78337,-0.05,-1.02,0.14,2.82,-54.21,-1.24,30.13
78347,-0.05,-1.03,0.13,5.73,-55.07,4.56,30.18
78357,-0.03,-1.05,0.12,7.48,-53.80,9.86,30.18
78367,0.01,-1.03,0.11,8.53,-51.95,13.19,30.18
78377,0.04,-1.02,0.09,8.55,-50.78,14.20,30.18
78387,0.04,-1.02,0.09,7.85,-51.19,13.60,30.08
78397,0.06,-1.02,0.09,6.96,-50.76,12.38,30.18
78407,0.08,-1.01,0.08,5.98,-49.42,11.51,30.22
78417,0.09,-1.03,0.08,4.38,-47.24,9.79,30.13
78427,0.10,-1.02,0.08,0.75,-43.83,8.00,30.22
78437,0.09,-1.03,0.09,-1.37,-43.08,4.46,30.13
78447,0.09,-1.03,0.10,-2.69,-44.03,1.60,30.18
78457,0.08,-1.06,0.11,-1.98,-45.07,-1.07,30.13
78467,0.08,-1.01,0.13,-2.11,-42.78,-1.85,30.18
78477,0.04,-1.01,0.14,1.31,-42.06,0.06,30.18
78487,0.00,-1.03,0.13,3.91,-42.14,5.04,30.27
78497,-0.00,-1.03,0.13,5.92,-40.85,10.46,30.27
78507,0.02,-1.02,0.11,5.97,-38.98,12.14,30.18
78517,0.06,-1.01,0.11,4.43,-39.42,9.62,30.18
78527,0.06,-1.00,0.10,1.92,-42.31,5.25,30.22
78537,0.05,-0.97,0.10,-0.58,-45.45,2.40,30.13
78547,0.04,-0.97,0.08,-3.07,-46.98,2.23,30.13
78557,0.02,-0.97,0.10,-5.69,-46.55,4.11,30.22
78567,0.00,-1.00,0.11,-7.31,-45.80,6.82,30.22
78577,-0.02,-1.00,0.13,-8.32,-47.97,8.98,30.18
78587,-0.02,-1.01,0.13,-7.04,-48.37,11.11,30.27
78597,-0.02,-1.04,0.14,-6.69,-48.70,10.90,30.27
78607,-0.02,-1.03,0.13,-6.55,-51.22,8.44,30.27
78617,0.00,-1.02,0.14,-8.03,-54.38,3.85,30.18
78627,0.01,-0.99,0.12,-9.11,-58.98,-1.59,30.18
78637,-0.00,-0.96,0.10,-11.56,-63.25,-6.92,30.18
78647,-0.02,-0.93,0.08,-14.84,-67.40,-11.86,30.22
78657,-0.04,-0.91,0.06,-18.32,-70.96,-15.05,30.22
78667,-0.06,-0.90,0.04,-21.66,-75.10,-17.54,30.13
78677,-0.10,-0.90,0.05,-26.27,-79.40,-18.18,30.22
