Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
91157,0.09,-1.13,0.10,4.55,-2.56,4.17,30.13
91167,0.12,-1.16,0.13,8.92,-2.29,-0.56,30.22
91177,0.16,-1.17,0.14,14.43,-2.84,-6.61,30.37
91187,0.19,-1.18,0.15,14.95,2.26,-13.40,30.18
91197,0.19,-1.16,0.15,14.18,6.63,-21.48,30.27
91207,0.18,-1.13,0.15,13.53,15.21,-28.53,30.18
91217,0.11,-1.11,0.14,14.46,16.90,-32.67,30.18
91227,0.08,-1.08,0.14,14.24,16.55,-34.58,30.18
91237,0.05,-1.04,0.16,14.58,15.13,-35.82,30.27
91247,0.03,-1.00,0.16,15.39,14.24,-34.95,30.22
91257,0.02,-0.97,0.16,15.79,15.74,-32.64,30.32
91267,0.01,-0.94,0.17,15.40,15.82,-30.26,30.22
91277,-0.00,-0.91,0.17,14.87,13.79,-26.58,30.32
91287,0.01,-0.87,0.18,14.18,14.09,-21.71,30.22
91297,0.01,-0.81,0.18,13.79,15.31,-14.96,30.22
91307,0.02,-0.79,0.17,13.95,18.17,-6.56,30.27
91317,0.01,-0.78,0.18,13.56,20.37,0.98,30.18
91327,0.01,-0.79,0.17,12.70,20.63,7.16,30.18
91337,0.01,-0.80,0.20,10.69,18.52,11.53,30.27
91347,0.03,-0.80,0.23,8.69,18.05,12.82,30.18
91357,0.05,-0.80,0.23,6.53,15.39,11.01,30.18
91367,0.07,-0.76,0.24,5.39,13.37,8.08,30.13
91377,0.07,-0.73,0.22,3.11,11.69,5.50,30.32
91387,0.07,-0.70,0.20,-1.22,10.08,2.96,30.22
91397,0.06,-0.69,0.18,-5.66,8.93,1.28,30.32
91407,0.05,-0.68,0.17,-12.24,7.19,2.17,30.22
91417,0.03,-0.71,0.19,-18.55,4.78,3.74,30.22
91427,0.03,-0.72,0.22,-22.12,3.59,6.89,30.27
91437,0.02,-0.75,0.24,-23.62,3.05,9.92,30.27
91447,0.02,-0.77,0.25,-23.01,2.89,12.34,30.27
91457,0.04,-0.77,0.25,-21.30,1.97,15.34,30.18
91467,0.05,-0.80,0.26,-19.89,1.39,15.86,30.18
91477,0.06,-0.79,0.23,-19.39,0.53,16.79,30.27
91487,0.07,-0.80,0.21,-19.66,0.85,16.75,30.32
91497,0.08,-0.80,0.19,-20.56,1.82,16.15,30.22
91507,0.08,-0.80,0.18,-22.61,1.10,15.24,30.32
91517,0.07,-0.81,0.19,-23.62,-1.85,13.54,30.22
91527,0.07,-0.82,0.17,-26.23,-2.85,11.85,30.18
91537,0.09,-0.83,0.16,-29.82,-3.66,11.02,30.22
91547,0.09,-0.83,0.15,-33.21,-0.12,10.63,30.27
91557,0.08,-0.85,0.17,-32.02,-2.44,10.34,30.27
91567,0.10,-0.88,0.16,-29.97,-0.95,9.77,30.08
91577,0.10,-0.89,0.19,-26.14,2.40,10.75,30.18
91587,0.08,-0.92,0.20,-18.05,0.67,11.45,30.18
91597,0.08,-0.92,0.20,-9.86,3.63,12.61,30.18
91607,0.07,-0.94,0.19,-1.94,3.27,14.67,30.32
91617,0.08,-0.95,0.18,1.95,4.03,14.76,30.13
91627,0.07,-0.96,0.15,2.61,5.51,12.49,30.22
91637,0.08,-0.94,0.12,-1.31,8.90,9.36,30.22
91647,0.08,-0.94,0.10,-9.54,12.15,4.41,30.22
91657,0.06,-0.92,0.12,-15.69,11.13,-2.12,30.27
91667,0.06,-0.90,0.10,-18.09,8.08,-8.52,30.27
91677,0.07,-0.89,0.08,-20.08,5.79,-14.55,30.27
91687,0.07,-0.89,0.08,-21.27,3.39,-19.51,30.18
91697,0.05,-0.89,0.07,-24.11,1.97,-22.32,30.27
91707,0.03,-0.89,0.08,-25.83,-1.51,-23.37,30.18
91717,0.02,-0.89,0.08,-26.79,-3.44,-23.85,30.18
91727,0.02,-0.89,0.07,-26.03,-4.58,-21.79,30.13
91737,0.03,-0.88,0.05,-24.72,-4.05,-17.86,30.22
91747,0.04,-0.88,0.02,-24.69,-0.99,-12.55,30.13
91757,-0.00,-0.86,0.05,-24.50,-6.35,-6.18,30.22
91767,0.06,-0.87,-0.01,-28.38,2.52,-2.75,30.22
91777,0.04,-0.91,0.02,-31.31,-1.16,0.67,30.22
91787,0.05,-0.94,0.02,-34.75,-4.06,2.81,30.18
91797,0.07,-0.96,0.02,-38.72,-2.23,1.94,30.27
91807,0.08,-0.96,0.03,-41.74,-1.31,-1.05,30.27
91817,0.09,-0.96,0.03,-40.87,-3.08,-5.30,30.18
91827,0.09,-0.95,0.02,-39.30,-5.16,-10.06,30.18
91837,0.09,-0.92,-0.02,-38.21,-8.20,-14.12,30.18
91847,0.08,-0.90,-0.07,-37.95,-9.63,-14.85,30.22
91857,0.05,-0.90,-0.08,-37.89,-10.79,-12.90,30.22
91867,0.03,-0.92,-0.07,-39.63,-11.69,-9.59,30.22
91877,-0.00,-0.95,-0.08,-41.54,-12.90,-4.61,30.22
91887,-0.01,-0.94,-0.08,-42.49,-11.36,-0.03,30.13
91897,-0.02,-0.96,-0.06,-40.66,-11.19,4.69,30.13
