Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
95497,-0.05,-1.11,0.10,-14.08,-11.94,9.66,31.64
95507,-0.06,-1.12,0.11,-14.85,-12.55,9.18,31.73
95517,-0.07,-1.12,0.11,-15.08,-12.06,9.11,31.73
95527,-0.05,-1.11,0.11,-13.94,-10.81,9.39,31.73
95537,-0.05,-1.12,0.11,-12.67,-9.25,9.02,31.64
95547,-0.04,-1.10,0.12,-11.18,-9.37,7.04,31.78
95557,-0.04,-1.09,0.11,-8.93,-8.56,6.27,31.64
95567,-0.04,-1.08,0.07,-7.89,-7.59,6.87,31.68
95577,-0.03,-1.06,0.05,-8.81,-5.63,8.34,31.68
95587,-0.03,-1.06,0.04,-10.92,-3.30,10.06,31.68
95597,-0.00,-1.06,0.05,-13.25,-0.79,10.61,31.68
95607,0.01,-1.07,0.07,-14.11,0.18,9.44,31.68
95617,0.03,-1.10,0.08,-11.56,2.21,8.09,31.59
95627,0.04,-1.12,0.09,-6.55,4.69,7.31,31.68
95637,0.06,-1.14,0.10,-1.33,9.07,6.05,31.68
95647,0.07,-1.15,0.10,4.32,12.70,3.85,31.78
95657,0.07,-1.15,0.10,9.30,16.11,0.66,31.73
95667,0.08,-1.14,0.09,13.68,18.82,-3.07,31.73
95677,0.07,-1.12,0.07,16.53,21.91,-5.56,31.73
95687,0.07,-1.11,0.04,17.40,25.15,-6.05,31.73
95697,0.07,-1.09,0.02,17.54,28.95,-6.79,31.64
95707,0.09,-1.07,0.01,15.54,32.93,-7.60,31.64
95717,0.11,-1.08,0.00,13.13,36.31,-9.48,31.68
95727,0.11,-1.09,0.00,11.05,39.65,-11.98,31.73
95737,0.13,-1.11,0.02,10.31,42.95,-15.11,31.73
95747,0.13,-1.11,0.01,10.09,45.92,-18.17,31.64
95757,0.12,-1.14,0.04,9.74,49.07,-21.65,31.68
95767,0.10,-1.16,0.05,11.54,52.32,-24.64,31.78
95777,0.09,-1.16,0.08,14.03,55.44,-26.52,31.68
95787,0.08,-1.16,0.08,17.01,59.31,-28.31,31.68
95797,0.07,-1.16,0.08,19.10,61.74,-30.50,31.68
95807,0.07,-1.14,0.09,20.98,64.21,-33.27,31.68
95817,0.07,-1.11,0.07,22.12,65.68,-35.94,31.68
95827,0.06,-1.08,0.05,22.49,67.30,-37.11,31.68
95837,0.06,-1.07,0.01,21.69,69.62,-36.24,31.68
95847,0.03,-1.07,0.01,19.45,72.21,-33.89,31.59
95857,0.02,-1.07,0.05,16.85,74.66,-31.39,31.64
95867,-0.01,-1.11,0.09,15.85,75.33,-30.00,31.64
95877,-0.04,-1.13,0.13,16.41,74.58,-29.37,31.73
95887,-0.04,-1.14,0.16,20.00,75.02,-28.60,31.64
95897,-0.06,-1.15,0.17,22.02,72.40,-27.57,31.73
95907,-0.06,-1.13,0.16,24.43,76.38,-26.40,31.82
95917,-0.08,-1.11,0.21,28.24,72.75,-25.56,31.64
95927,-0.06,-1.09,0.16,32.23,75.37,-25.56,31.68
95937,-0.06,-1.07,0.14,34.93,76.87,-25.79,31.73
95947,-0.06,-1.05,0.15,34.52,75.85,-25.88,31.73
95957,-0.10,-1.01,0.17,33.80,75.95,-25.01,31.64
95967,-0.13,-0.95,0.18,32.55,73.89,-22.02,31.78
95977,-0.13,-0.88,0.19,32.24,74.67,-17.42,31.59
95987,-0.13,-0.84,0.16,32.38,73.40,-13.10,31.68
95997,-0.14,-0.78,0.11,30.23,73.16,-8.78,31.68
96007,-0.15,-0.76,0.09,25.40,69.59,-5.89,31.68
96017,-0.15,-0.77,0.09,18.14,67.47,-3.01,31.59
96027,-0.16,-0.79,0.12,9.77,61.33,-0.50,31.68
96037,-0.11,-0.82,0.13,3.42,61.19,1.42,31.78
96047,-0.11,-0.89,0.15,0.73,60.14,1.74,31.68
96057,-0.10,-0.92,0.19,-0.15,60.67,1.33,31.68
96067,-0.11,-0.95,0.20,0.43,57.66,-0.21,31.73
96077,-0.11,-0.97,0.22,0.78,55.73,-1.79,31.64
96087,-0.10,-0.99,0.24,1.02,55.74,-3.57,31.73
96097,-0.09,-1.00,0.24,2.76,55.62,-5.94,31.73
96107,-0.07,-1.01,0.22,4.67,56.41,-7.74,31.73
96117,-0.06,-1.02,0.22,6.24,56.24,-10.52,31.82
96127,-0.05,-1.02,0.20,6.67,55.16,-14.60,31.64
96137,-0.03,-1.02,0.18,6.72,55.98,-18.70,31.68
96147,-0.05,-1.03,0.18,5.42,56.05,-21.65,31.73
96157,-0.08,-1.02,0.19,4.06,58.06,-23.07,31.68
96167,0.07,-1.12,0.13,10.85,70.90,-22.92,31.68
96177,-0.13,-1.03,0.20,5.25,42.44,-31.62,31.68
96187,-0.08,-1.01,0.16,2.89,53.15,-26.21,31.78
96197,-0.14,-1.01,0.24,3.95,49.57,-21.51,31.68
96207,-0.11,-0.99,0.18,3.63,56.35,-13.74,31.68
96217,-0.10,-0.99,0.20,5.36,57.36,-7.94,31.78
96227,-0.08,-0.99,0.20,6.92,56.58,-4.41,31.68
96237,-0.04,-1.00,0.19,7.59,56.35,-4.17,31.68
96247,-0.01,-1.01,0.19,8.63,55.65,-6.53,31.64
96257,0.02,-1.01,0.19,6.70,56.72,-10.67,31.73
96267,0.02,-0.98,0.19,4.09,55.76,-16.11,31.73
96277,0.02,-0.99,0.18,1.45,56.20,-22.67,31.64
96287,0.01,-0.98,0.18,-0.17,56.35,-27.79,31.64
96297,0.01,-0.96,0.18,-1.83,55.92,-31.02,31.73
96307,0.02,-0.97,0.17,-2.69,57.65,-31.73,31.78
96317,0.02,-0.99,0.18,-3.25,59.39,-31.83,31.73
96327,0.01,-1.00,0.21,-2.84,61.86,-31.83,31.73
96337,-0.00,-1.00,0.23,-1.44,62.70,-31.97,31.78
96347,0.00,-1.02,0.24,0.37,63.51,-32.06,31.68
96357,0.00,-1.04,0.26,3.08,64.93,-32.20,31.68
96367,0.00,-1.04,0.26,6.58,68.43,-31.85,31.68
96377,-0.02,-1.02,0.26,11.11,69.39,-30.49,31.78
96387,-0.02,-1.00,0.24,12.89,71.22,-28.35,31.78
96397,-0.03,-0.98,0.22,14.15,70.14,-26.02,31.78
96407,-0.04,-0.96,0.20,12.93,68.12,-22.90,31.68
96417,-0.04,-0.95,0.19,9.89,67.31,-19.45,31.82
96427,-0.02,-0.95,0.17,6.26,66.32,-16.09,31.73
96437,-0.02,-0.96,0.17,2.06,67.21,-13.27,31.64
96447,-0.01,-0.98,0.18,-0.93,66.87,-11.82,31.64
96457,-0.01,-1.00,0.22,-1.66,67.82,-11.97,31.64
96467,-0.01,-1.01,0.25,0.49,67.10,-13.21,31.73
96477,-0.00,-1.03,0.24,3.40,67.25,-14.99,31.73
96487,-0.01,-1.03,0.23,4.17,66.14,-16.76,31.73
96497,-0.02,-1.02,0.20,1.68,66.02,-16.61,31.73
96507,-0.04,-1.00,0.17,-4.23,64.12,-16.24,31.73
96517,-0.02,-0.99,0.16,-11.83,65.08,-15.63,31.78
96527,-0.03,-0.99,0.17,-19.89,67.89,-15.69,31.68
96537,-0.03,-0.99,0.19,-23.45,68.60,-17.24,31.78
96547,-0.04,-0.99,0.21,-21.71,69.44,-18.87,31.68
96557,-0.08,-1.00,0.22,-18.08,65.15,-19.92,31.68
96567,-0.08,-1.00,0.21,-14.95,61.91,-19.74,31.78
96577,-0.08,-0.99,0.20,-12.50,62.61,-19.27,31.78
96587,-0.09,-0.98,0.24,-8.60,61.28,-18.31,31.78
96597,-0.07,-1.00,0.22,-3.19,62.63,-16.14,31.68
96607,-0.06,-0.99,0.21,0.29,63.25,-13.68,31.68
