Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
47797,0.04,-0.09,1.06,14.27,-5.24,2.11,31.78
47807,0.05,-0.09,1.05,11.45,-3.16,2.05,31.78
47817,0.07,-0.10,1.07,9.94,-3.25,1.79,31.68
47827,0.08,-0.10,1.08,10.17,-2.98,0.72,31.78
47837,0.06,-0.11,1.08,11.39,-2.52,0.69,31.82
47847,0.06,-0.10,1.09,13.71,-1.51,2.34,31.73
47857,0.04,-0.10,1.10,15.69,-1.59,5.21,31.73
47867,0.03,-0.09,1.10,16.47,-3.88,7.16,31.64
47877,0.02,-0.09,1.09,16.26,-7.16,7.73,31.73
47887,0.03,-0.08,1.07,16.32,-12.14,6.81,31.73
47897,0.04,-0.07,1.04,15.25,-19.05,3.65,31.73
47907,0.06,-0.07,0.99,14.24,-28.64,-0.82,31.82
47917,0.08,-0.04,0.96,13.04,-37.18,-6.67,31.73
47927,0.11,-0.00,0.90,11.73,-40.73,-11.65,31.73
47937,0.12,0.03,0.84,9.82,-40.53,-14.70,31.73
47947,0.13,0.05,0.79,8.60,-35.97,-15.57,31.78
47957,0.11,0.07,0.75,5.02,-28.98,-14.58,31.73
47967,0.09,0.10,0.73,1.40,-22.37,-12.58,31.82
47977,0.07,0.10,0.71,-3.85,-17.31,-10.67,31.78
47987,0.06,0.11,0.71,-9.69,-13.63,-8.38,31.78
47997,0.04,0.10,0.70,-14.99,-12.23,-5.65,31.78
48007,0.04,0.09,0.71,-19.16,-12.53,-4.02,31.78
48017,0.03,0.07,0.72,-21.91,-14.26,-3.57,31.78
48027,0.02,0.06,0.72,-24.08,-18.11,-4.67,31.78
48037,0.03,0.04,0.72,-24.98,-23.62,-6.17,31.78
48047,0.03,0.04,0.68,-24.95,-28.43,-7.16,31.68
48057,0.05,0.06,0.63,-24.18,-27.74,-6.53,31.78
48067,0.05,0.09,0.56,-25.10,-23.56,-3.63,31.78
48077,0.05,0.11,0.51,-29.82,-18.37,0.21,31.78
48087,0.05,0.12,0.47,-36.81,-14.76,3.71,31.68
