Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
75877,-0.03,-1.05,-0.07,4.89,5.31,-2.12,31.40
75887,-0.02,-1.04,-0.07,6.69,4.52,-3.85,31.40
75897,-0.02,-1.03,-0.08,7.39,4.41,-6.11,31.49
75907,-0.03,-1.02,-0.10,6.78,5.18,-7.73,31.40
75917,-0.04,-1.01,-0.10,4.24,5.22,-9.66,31.45
75927,-0.06,-1.01,-0.10,2.06,4.37,-11.82,31.45
75937,-0.09,-1.00,-0.08,-0.56,0.96,-12.32,31.35
75947,-0.10,-0.99,-0.08,-2.73,-1.19,-10.98,31.45
75957,-0.11,-1.01,-0.07,-2.31,-2.63,-7.28,31.45
75967,-0.11,-1.02,-0.08,-0.93,-3.16,-3.80,31.45
75977,-0.10,-1.03,-0.06,-0.11,-3.69,-1.08,31.35
75987,-0.10,-1.04,-0.05,1.16,-5.25,-0.81,31.49
75997,-0.08,-1.04,-0.06,3.39,-6.49,-1.56,31.45
76007,-0.08,-1.05,-0.05,5.33,-7.97,-2.76,31.40
76017,-0.08,-1.06,-0.04,6.46,-8.76,-5.22,31.49
76027,-0.08,-1.06,-0.02,7.30,-9.89,-9.33,31.40
76037,-0.08,-1.06,-0.02,9.27,-11.13,-13.07,31.40
76047,-0.08,-1.06,-0.04,10.98,-11.66,-15.80,31.40
76057,-0.10,-1.04,-0.05,10.47,-11.98,-16.96,31.40
76067,-0.12,-1.03,-0.04,10.75,-13.80,-16.95,31.40
76077,-0.13,-1.03,-0.04,9.94,-14.46,-17.59,31.40
76087,-0.15,-1.04,-0.02,9.08,-17.47,-17.34,31.45
76097,-0.16,-1.03,-0.02,9.21,-20.70,-15.62,31.35
76107,-0.16,-1.03,-0.03,10.96,-22.18,-12.40,31.45
76117,-0.17,-1.04,-0.02,12.20,-24.44,-8.64,31.45
76127,-0.17,-1.06,-0.03,12.20,-27.42,-5.95,31.35
76137,-0.17,-1.10,0.00,11.63,-30.20,-4.23,31.45
76147,-0.14,-1.12,0.03,13.13,-33.45,-4.41,31.45
76157,-0.12,-1.14,0.02,17.31,-37.11,-5.76,31.40
76167,-0.08,-1.16,-0.00,22.34,-40.76,-7.34,31.35
76177,-0.03,-1.13,-0.07,22.93,-39.42,-10.32,31.49
76187,-0.01,-1.11,-0.07,17.97,-41.34,-14.17,31.40
76197,-0.02,-1.09,-0.13,9.83,-43.02,-17.60,31.31
76207,-0.00,-1.08,-0.14,-1.63,-45.24,-19.40,31.40
76217,0.02,-1.08,-0.11,-12.41,-46.47,-22.18,31.31
76227,0.02,-1.07,-0.07,-16.20,-45.31,-25.94,31.40
76237,0.02,-1.07,-0.02,-15.82,-45.50,-30.06,31.40
76247,-0.01,-1.06,-0.01,-12.21,-46.03,-33.45,31.40
76257,-0.05,-1.04,0.01,-7.48,-47.39,-33.59,31.40
76267,-0.06,-1.02,-0.01,-4.06,-48.47,-30.73,31.35
76277,-0.08,-1.02,-0.02,-1.63,-47.01,-24.37,31.45
76287,-0.11,-1.01,-0.02,-1.18,-45.18,-17.33,31.35
76297,-0.10,-1.00,-0.01,-0.43,-44.92,-9.74,31.35
76307,-0.11,-1.01,-0.02,1.34,-44.93,-2.69,31.45
76317,-0.09,-1.02,-0.02,4.05,-44.18,3.95,31.35
76327,-0.07,-1.03,-0.03,5.69,-42.00,9.04,31.31
76337,-0.05,-1.07,-0.01,7.92,-42.23,10.72,31.35
76347,-0.02,-1.08,-0.00,9.86,-40.76,9.88,31.49
76357,-0.02,-1.07,-0.01,11.47,-40.32,6.44,31.49
76367,-0.02,-1.05,-0.01,13.16,-40.92,2.43,31.40
76377,-0.02,-1.03,-0.03,14.37,-42.31,-1.01,31.40
76387,-0.03,-1.04,-0.05,13.42,-43.76,-4.69,31.40
76397,-0.03,-1.03,-0.06,10.64,-44.90,-7.59,31.49
76407,-0.03,-1.01,-0.05,6.92,-46.03,-8.85,31.40
76417,-0.03,-1.02,-0.06,5.10,-46.02,-7.95,31.49
76427,-0.02,-1.01,-0.05,4.63,-44.40,-4.98,31.35
76437,-0.02,-1.02,-0.04,5.62,-43.68,-2.27,31.45
76447,-0.01,-1.02,-0.04,5.94,-43.30,0.15,31.35
76457,0.00,-1.02,-0.03,6.21,-42.73,0.69,31.35
76467,0.01,-1.02,-0.02,6.12,-42.24,-0.95,31.45
76477,0.03,-1.02,-0.03,6.06,-42.40,-3.50,31.35
76487,0.02,-1.02,-0.04,5.56,-41.77,-5.37,31.26
76497,0.01,-1.02,-0.03,5.40,-41.39,-6.66,31.40
76507,0.01,-1.01,-0.03,5.34,-41.10,-6.31,31.45
76517,-0.00,-0.99,-0.03,4.21,-40.78,-6.72,31.40
76527,0.00,-0.99,-0.02,3.22,-39.56,-7.28,31.40
76537,-0.02,-0.99,0.00,3.30,-39.83,-8.37,31.49
76547,-0.04,-1.00,0.01,4.67,-41.11,-7.39,31.40
76557,-0.05,-0.99,-0.00,6.99,-41.42,-3.08,31.40
76567,-0.06,-1.01,-0.00,8.37,-41.51,0.49,31.40
76577,-0.05,-1.00,0.00,7.53,-41.15,2.98,31.49
76587,-0.04,-1.00,-0.01,7.07,-42.08,3.24,31.40
76597,-0.03,-0.98,-0.01,5.44,-41.82,0.47,31.40
76607,-0.00,-0.97,-0.00,2.56,-43.07,-5.21,31.45
76617,0.00,-0.96,-0.01,-0.38,-45.82,-14.14,31.35
76627,-0.02,-0.98,0.01,-3.48,-49.44,-24.12,31.45
76637,-0.05,-0.99,0.02,-5.08,-54.82,-30.70,31.45
76647,-0.07,-1.01,0.03,-4.14,-58.75,-32.63,31.45
76657,-0.05,-1.01,0.03,-0.87,-57.73,-29.56,31.35
76667,-0.08,-0.96,0.01,5.60,-55.28,-18.76,31.40
76677,-0.08,-0.92,-0.04,12.78,-54.34,-1.19,31.35
76687,-0.05,-0.91,-0.11,15.44,-48.73,17.62,31.45
76697,0.03,-0.92,-0.13,10.95,-47.04,30.12,31.35
76707,0.08,-0.97,-0.11,2.61,-47.48,34.72,31.40
76717,0.13,-1.03,-0.11,-5.50,-48.02,31.68,31.31
76727,0.19,-1.08,-0.07,-13.33,-49.50,22.44,31.40
76737,0.21,-1.12,-0.05,-16.75,-51.42,10.29,31.40
76747,0.24,-1.16,-0.04,-16.84,-51.88,-2.90,31.40
76757,0.22,-1.17,-0.01,-16.85,-51.08,-14.47,31.40
76767,0.16,-1.17,0.01,-15.53,-50.72,-22.70,31.49
76777,0.13,-1.16,0.02,-12.70,-48.90,-24.96,31.31
76787,0.07,-1.15,0.04,-8.89,-47.04,-22.27,31.40
76797,0.02,-1.14,0.04,-1.92,-43.95,-14.96,31.35
76807,-0.02,-1.15,0.04,4.38,-41.11,-5.57,31.45
76817,-0.02,-1.13,0.03,11.15,-38.31,5.25,31.35
76827,0.01,-1.10,0.03,14.58,-35.05,11.16,31.35
76837,0.02,-1.08,0.03,16.49,-33.30,10.40,31.45
76847,0.01,-1.04,0.01,13.60,-36.40,2.84,31.35
76857,-0.02,-1.01,-0.00,9.50,-42.72,-6.24,31.45
76867,-0.06,-0.97,-0.02,5.59,-50.12,-12.47,31.35
76877,-0.08,-0.95,-0.05,2.69,-54.98,-11.98,31.40
76887,-0.09,-0.96,-0.04,-0.52,-55.95,-6.43,31.31
76897,-0.07,-0.97,-0.04,-1.10,-54.58,1.83,31.40
76907,-0.03,-0.97,-0.04,-0.08,-52.00,10.15,31.40
76917,0.01,-0.99,-0.02,1.51,-50.93,15.50,31.31
76927,0.03,-1.00,-0.02,3.21,-50.82,17.10,31.49
76937,0.05,-1.00,-0.01,4.23,-51.65,14.37,31.40
76947,0.05,-1.00,-0.01,4.38,-54.87,9.37,31.40
76957,0.05,-0.99,-0.04,3.76,-56.85,6.82,31.49
76967,0.05,-1.00,-0.05,1.50,-54.99,7.88,31.31
76977,0.05,-0.99,-0.03,-0.53,-52.55,9.97,31.31
76987,0.07,-1.00,-0.02,-2.32,-47.91,10.85,31.35
76997,0.08,-1.01,-0.01,-2.18,-44.85,8.08,31.45
77007,0.07,-1.01,0.01,-2.52,-45.18,0.41,31.35
77017,0.03,-1.00,0.02,-2.72,-50.60,-6.24,31.35
77027,-0.02,-1.00,-0.00,-3.53,-53.76,-7.36,31.35
