Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
117467,-0.09,-1.03,0.00,-6.06,7.50,3.18,31.87
117477,-0.10,-1.05,0.01,-6.82,8.08,2.56,31.87
117487,-0.10,-1.05,0.03,-6.73,6.89,0.46,31.87
117497,-0.10,-1.04,0.01,-6.79,6.56,-1.02,31.78
117507,-0.10,-1.03,0.01,-7.21,4.99,-2.70,31.92
117517,-0.10,-1.02,0.01,-7.39,5.69,-3.15,31.92
117527,-0.11,-1.01,0.02,-7.25,6.82,-2.35,31.92
117537,-0.11,-1.02,0.02,-7.15,7.73,-2.20,31.92
117547,-0.10,-1.02,0.03,-6.44,8.03,-2.23,31.82
117557,-0.11,-1.01,0.02,-5.31,8.64,-1.95,31.87
117567,-0.10,-1.01,0.01,-4.53,9.80,-1.74,31.82
117577,-0.10,-1.00,0.00,-4.60,11.04,-1.59,31.87
117587,-0.10,-0.99,-0.00,-5.63,10.50,-2.58,31.87
117597,-0.09,-0.97,0.00,-7.10,10.56,-3.98,31.78
117607,-0.09,-0.96,-0.00,-7.97,10.55,-4.87,31.87
117617,-0.09,-0.95,-0.02,-9.19,11.04,-5.60,31.87
117627,-0.10,-0.96,0.01,-11.24,10.87,-7.54,31.87
117637,-0.10,-0.96,0.02,-12.76,9.28,-10.31,31.92
117647,-0.11,-0.97,0.03,-13.83,8.15,-12.72,31.92
117657,-0.10,-0.97,0.03,-14.70,7.40,-15.28,31.92
117667,-0.10,-0.97,0.05,-14.58,5.59,-17.50,31.82
117677,-0.10,-0.95,0.04,-13.50,6.03,-18.67,31.82
117687,-0.11,-0.94,0.04,-11.92,6.08,-17.91,31.78
117697,-0.11,-0.92,0.03,-10.96,7.11,-16.29,31.87
117707,-0.11,-0.91,0.02,-10.53,8.69,-13.53,31.87
117717,-0.11,-0.89,-0.00,-11.50,10.11,-10.27,31.87
117727,-0.10,-0.87,0.01,-12.29,11.31,-7.51,31.87
117737,-0.12,-0.86,-0.00,-13.74,10.29,-5.47,31.87
117747,-0.12,-0.85,0.01,-15.10,9.50,-3.48,31.97
117757,-0.12,-0.84,-0.00,-16.52,8.43,-1.34,31.78
117767,-0.11,-0.83,0.00,-18.20,8.29,1.22,31.82
117777,-0.10,-0.85,-0.00,-19.62,7.21,3.39,31.82
117787,-0.11,-0.86,-0.00,-20.99,6.98,4.61,31.92
117797,-0.09,-0.87,-0.00,-22.24,5.83,4.87,31.82
117807,-0.09,-0.88,0.00,-23.62,5.15,4.50,31.82
117817,-0.08,-0.89,-0.00,-24.05,4.66,3.28,31.87
117827,-0.07,-0.89,0.01,-25.74,3.98,2.12,31.87
117837,-0.08,-0.88,0.00,-26.56,2.87,1.45,31.87
117847,-0.07,-0.89,-0.03,-26.52,3.74,2.43,31.78
117857,-0.07,-0.89,-0.04,-27.30,3.48,4.70,31.87
117867,-0.07,-0.89,-0.04,-28.37,4.52,6.03,31.87
117877,-0.04,-0.90,-0.05,-29.89,5.24,6.08,31.87
117887,-0.05,-0.90,-0.06,-32.41,4.46,4.43,31.82
117897,-0.05,-0.91,-0.06,-34.29,2.76,2.43,31.82
117907,-0.05,-0.91,-0.05,-34.66,2.43,2.11,31.82
117917,-0.05,-0.93,-0.06,-34.52,3.33,3.25,31.82
117927,-0.05,-0.93,-0.06,-34.35,5.19,4.72,31.92
117937,-0.05,-0.94,-0.07,-34.31,6.27,5.79,31.82
117947,-0.04,-0.95,-0.07,-34.70,7.42,6.02,31.78
117957,-0.04,-0.94,-0.08,-34.09,8.09,6.55,31.87
117967,-0.04,-0.95,-0.07,-33.68,9.60,7.22,31.87
117977,-0.04,-0.95,-0.08,-32.93,9.89,7.18,31.78
117987,-0.03,-0.95,-0.10,-33.30,11.60,6.89,31.87
