Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
83957,-0.01,-0.50,0.94,12.64,24.38,2.55,31.97
83967,-0.00,-0.50,0.93,13.22,27.77,2.70,31.87
83977,0.01,-0.50,0.91,13.65,30.73,3.02,32.01
83987,0.03,-0.49,0.90,12.35,33.77,1.63,31.92
83997,0.01,-0.50,0.92,11.60,30.60,-6.63,31.92
84007,-0.01,-0.47,0.87,9.15,27.71,-14.44,31.92
84017,-0.06,-0.39,0.82,4.06,20.34,-20.67,31.92
84027,-0.14,-0.38,0.90,-3.36,20.85,-18.35,31.92
84037,-0.16,-0.36,0.95,-4.21,18.82,-14.61,32.01
84047,-0.16,-0.40,1.00,-5.10,18.84,-9.97,31.97
84057,-0.14,-0.44,1.03,-2.70,13.54,-8.09,31.97
84067,-0.11,-0.47,1.04,0.79,12.05,-8.27,31.97
84077,-0.07,-0.48,1.04,3.10,11.19,-8.12,31.97
84087,-0.03,-0.47,1.04,4.78,14.38,-8.23,31.97
84097,-0.02,-0.46,1.05,5.08,19.71,-9.53,31.97
84107,-0.06,-0.45,1.05,5.92,22.14,-11.50,31.87
84117,-0.10,-0.43,1.05,6.66,22.66,-11.42,31.97
84127,-0.15,-0.42,1.05,6.92,18.31,-9.51,31.92
84137,-0.16,-0.41,1.06,6.66,12.95,-7.15,31.92
84147,-0.14,-0.39,1.05,5.13,7.22,-4.64,31.92
84157,-0.11,-0.40,1.03,4.26,3.28,-2.06,31.92
84167,-0.04,-0.41,1.01,3.63,2.37,-0.76,31.92
84177,0.03,-0.44,1.02,3.21,4.14,-2.18,31.97
84187,0.05,-0.46,1.05,4.82,6.82,-5.36,32.01
84197,0.07,-0.47,1.06,7.47,10.70,-9.89,31.92
84207,0.06,-0.46,1.07,8.52,13.47,-13.37,31.87
84217,0.01,-0.46,1.09,9.15,15.91,-15.28,31.97
84227,-0.02,-0.45,1.08,11.31,17.62,-15.48,31.97
84237,-0.03,-0.42,1.07,13.76,20.66,-13.71,31.97
84247,-0.02,-0.40,1.04,14.61,23.89,-12.52,31.97
84257,0.01,-0.39,1.02,14.84,26.92,-12.23,31.97
84267,0.01,-0.38,1.02,13.19,28.72,-13.69,31.97
