Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
44707,0.14,-0.33,0.83,-15.31,11.57,-4.11,31.54
44717,0.10,-0.32,0.90,-19.56,5.98,-5.07,31.40
44727,0.08,-0.33,0.92,-20.05,3.63,-4.47,31.40
44737,0.08,-0.35,0.98,-19.95,1.85,-2.73,31.40
44747,0.08,-0.37,1.02,-18.67,-0.27,-2.37,31.40
44757,0.09,-0.39,1.03,-18.27,0.52,-1.70,31.40
44767,0.08,-0.40,1.05,-16.85,2.95,0.84,31.35
44777,0.09,-0.42,1.08,-15.31,5.82,3.94,31.45
44787,0.10,-0.42,1.11,-15.90,5.21,4.62,31.45
44797,0.10,-0.45,1.12,-16.63,-1.59,1.64,31.45
44807,0.12,-0.48,1.10,-15.29,-8.87,-2.18,31.45
44817,0.16,-0.47,1.03,-12.92,-8.73,-4.05,31.49
44827,0.18,-0.46,0.98,-13.53,1.04,-3.50,31.40
44837,0.19,-0.48,0.97,-14.54,11.66,-1.76,31.40
44847,0.18,-0.51,0.98,-15.43,20.76,-1.76,31.40
44857,0.15,-0.54,1.01,-14.09,22.67,-3.47,31.40
44867,0.11,-0.56,1.06,-11.73,19.06,-7.11,31.49
44877,0.08,-0.58,1.07,-10.63,8.79,-9.99,31.40
44887,0.06,-0.56,1.07,-7.66,2.78,-13.34,31.35
44897,0.02,-0.51,1.09,-12.27,-0.69,-13.75,31.45
44907,0.04,-0.52,1.05,-7.17,-5.88,-14.94,31.45
44917,0.05,-0.52,1.03,-6.21,0.60,-11.63,31.35
44927,0.02,-0.49,1.04,-6.71,-3.15,-10.13,31.45
44937,0.03,-0.52,1.05,-6.10,1.82,-7.28,31.40
44947,0.06,-0.55,1.05,-6.44,-3.96,-5.82,31.49
44957,0.08,-0.61,1.05,-6.99,-14.66,-6.85,31.40
44967,0.12,-0.67,1.03,-7.19,-25.15,-8.76,31.40
44977,0.18,-0.74,1.03,-7.69,-26.40,-10.68,31.40
44987,0.18,-0.80,1.06,-5.97,-29.53,-11.53,31.31
44997,0.18,-0.74,0.99,-6.06,-27.33,-12.35,31.45
45007,0.25,-0.73,0.87,3.63,-7.66,-10.09,31.35
45017,0.31,-0.70,0.72,12.41,24.18,-3.10,31.54
45027,0.35,-0.73,0.61,14.86,58.37,-0.48,31.35
