Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
49477,-0.26,-0.73,1.09,-5.01,11.73,-16.81,31.73
49487,-0.29,-0.70,1.07,4.69,6.84,-9.54,31.97
49497,-0.24,-0.64,1.00,9.54,7.04,-3.01,31.78
49507,-0.23,-0.61,0.95,11.22,3.86,1.97,31.78
49517,-0.19,-0.58,0.93,6.84,1.48,4.53,31.78
49527,-0.18,-0.58,0.90,3.57,-3.19,4.67,31.87
49537,-0.17,-0.59,0.89,1.98,-9.92,4.37,31.68
49547,-0.14,-0.60,0.89,1.50,-15.48,3.95,31.78
49557,-0.13,-0.60,0.90,1.86,-18.61,3.85,31.78
49567,-0.11,-0.61,0.90,3.60,-19.54,4.78,31.78
49577,-0.12,-0.60,0.89,5.13,-17.65,7.71,31.82
49587,-0.13,-0.61,0.92,6.47,-13.59,12.92,31.82
49597,-0.16,-0.63,0.95,10.03,-6.26,19.45,31.73
49607,-0.20,-0.64,1.00,14.11,-1.53,28.00,31.92
49617,-0.24,-0.65,1.04,19.30,-0.29,34.93,31.82
49627,-0.27,-0.64,1.07,25.82,-9.48,39.54,31.82
49637,-0.28,-0.62,1.03,28.95,-22.69,40.05,31.78
49647,-0.26,-0.60,0.97,30.34,-36.23,39.47,31.82
49657,-0.25,-0.56,0.93,30.61,-47.18,38.08,31.92
49667,-0.25,-0.53,0.88,24.37,-54.96,37.47,31.78
49677,-0.26,-0.55,0.89,19.40,-54.18,42.60,31.78
49687,-0.31,-0.54,0.94,18.14,-52.99,50.06,31.78
49697,-0.33,-0.56,0.98,26.09,-40.87,60.81,31.78
49707,-0.36,-0.55,0.98,32.70,-35.22,70.99,31.87
49717,-0.37,-0.55,0.98,34.29,-33.94,77.91,31.87
49727,-0.37,-0.55,0.98,34.09,-39.51,78.50,31.78
49737,-0.38,-0.53,0.96,28.27,-51.34,74.66,31.78
49747,-0.38,-0.50,0.93,20.12,-64.66,70.64,31.82
49757,-0.39,-0.48,0.88,13.51,-75.10,69.60,31.82
49767,-0.38,-0.46,0.84,8.26,-80.63,73.62,31.82
49777,-0.34,-0.46,0.82,4.67,-79.39,81.34,31.82
49787,-0.32,-0.48,0.84,1.02,-75.15,91.50,31.92
49797,-0.29,-0.53,0.86,-1.40,-68.02,101.57,31.73
49807,-0.26,-0.57,0.91,-1.80,-62.87,110.02,31.78
49817,-0.25,-0.63,0.97,0.03,-61.13,115.16,31.82
49827,-0.24,-0.67,1.00,3.34,-63.86,116.75,31.87
49837,-0.21,-0.68,1.00,5.80,-75.48,114.60,31.78
49847,-0.18,-0.68,0.96,5.47,-89.04,109.65,31.87
49857,-0.14,-0.68,0.94,3.68,-103.15,103.42,31.78
49867,-0.10,-0.67,0.91,3.10,-112.64,99.11,31.87
49877,-0.03,-0.67,0.87,5.18,-112.05,98.38,31.87
49887,0.02,-0.64,0.83,6.75,-105.63,101.80,31.78
49897,0.04,-0.64,0.82,8.61,-93.88,109.45,31.78
49907,0.09,-0.63,0.85,13.51,-78.76,116.41,31.82
49917,0.12,-0.65,0.86,17.37,-66.63,120.06,31.92
49927,0.11,-0.66,0.90,17.48,-62.64,118.92,31.82
49937,0.12,-0.69,0.97,20.44,-71.65,112.92,31.82
49947,0.12,-0.70,0.98,18.69,-79.07,101.65,31.82
49957,0.14,-0.67,0.96,16.34,-92.06,90.78,31.82
49967,0.16,-0.67,0.96,13.05,-97.15,82.05,31.73
49977,0.18,-0.66,0.95,13.05,-98.05,75.69,31.78
49987,0.17,-0.65,0.96,15.86,-95.73,70.89,31.78
49997,0.19,-0.63,0.97,20.20,-90.69,64.53,31.87
50007,0.14,-0.59,0.95,22.02,-91.22,55.85,31.87
50017,0.10,-0.56,0.95,24.43,-91.80,46.61,31.78
50027,0.04,-0.50,0.93,25.30,-93.48,39.95,31.87
50037,-0.05,-0.50,0.92,23.98,-93.97,35.92,31.78
50047,-0.09,-0.41,0.89,23.56,-89.42,41.79,31.87
50057,-0.10,-0.35,0.83,26.92,-78.17,54.15,31.87
50067,-0.11,-0.37,0.82,27.42,-62.06,70.49,31.87
50077,-0.12,-0.43,0.85,28.63,-53.45,85.69,31.82
50087,-0.12,-0.49,0.87,29.79,-51.97,95.07,31.82
50097,-0.09,-0.52,0.86,29.30,-57.63,99.08,31.82
50107,-0.05,-0.55,0.84,26.98,-72.43,100.64,31.73
50117,-0.01,-0.55,0.78,22.79,-83.66,99.98,31.73
50127,0.06,-0.55,0.77,19.19,-93.39,98.78,31.73
50137,0.15,-0.55,0.72,15.69,-98.63,101.80,31.82
50147,0.21,-0.56,0.74,13.19,-97.27,104.78,31.87
50157,0.28,-0.60,0.76,13.05,-94.02,106.78,31.73
50167,0.32,-0.64,0.78,14.44,-93.39,105.42,31.78
50177,0.36,-0.68,0.79,14.15,-91.16,101.48,31.87
50187,0.38,-0.72,0.82,17.42,-88.41,94.23,31.78
50197,0.38,-0.69,0.81,21.05,-85.42,90.46,31.78
50207,0.42,-0.65,0.77,24.99,-77.15,89.10,31.78
50217,0.43,-0.62,0.76,28.99,-63.18,90.44,31.78
50227,0.44,-0.61,0.78,33.27,-46.87,93.18,31.78
50237,0.42,-0.61,0.83,36.00,-32.26,93.05,31.78
50247,0.38,-0.61,0.85,37.01,-26.49,89.50,31.68
50257,0.33,-0.61,0.87,39.40,-29.01,82.93,31.82
50267,0.29,-0.57,0.85,38.87,-34.02,76.75,31.82
50277,0.25,-0.54,0.82,38.92,-40.44,74.23,31.82
50287,0.23,-0.52,0.78,38.05,-40.09,76.84,31.73
50297,0.25,-0.51,0.76,37.50,-33.30,83.42,31.73
50307,0.29,-0.48,0.74,36.72,-23.44,90.41,31.82
50317,0.31,-0.47,0.74,34.63,-11.86,95.25,31.78
50327,0.30,-0.47,0.78,30.29,-5.88,96.03,31.73
50337,0.28,-0.49,0.84,25.63,-10.85,89.68,31.78
50347,0.27,-0.47,0.84,21.07,-16.99,81.54,31.78
50357,0.26,-0.47,0.83,16.23,-23.80,74.90,31.78
50367,0.28,-0.48,0.82,16.08,-21.68,74.47,31.78
50377,0.30,-0.47,0.82,18.87,-6.08,78.63,31.87
50387,0.32,-0.50,0.84,22.72,14.12,82.40,31.78
50397,0.29,-0.55,0.90,25.44,24.29,80.66,31.87
50407,0.18,-0.54,0.96,24.98,16.29,72.58,31.78
50417,0.07,-0.53,0.99,20.64,-10.12,60.15,31.78
50427,0.03,-0.47,0.95,14.70,-38.24,51.59,31.87
50437,0.01,-0.38,0.87,6.64,-58.14,53.24,31.73
50447,0.08,-0.38,0.83,-0.14,-61.25,62.73,31.73
50457,0.12,-0.39,0.83,-2.72,-55.83,72.90,31.73
50467,0.17,-0.44,0.83,-5.19,-47.07,79.01,31.82
50477,0.20,-0.47,0.87,-5.73,-36.43,81.34,31.82
50487,0.17,-0.52,0.95,-1.88,-31.39,83.91,31.87
50497,0.15,-0.57,1.01,4.37,-30.21,86.06,31.82
50507,0.12,-0.59,1.05,7.57,-39.11,82.93,31.82
50517,0.12,-0.56,1.00,9.60,-53.04,78.70,31.78
50527,0.15,-0.54,0.92,11.37,-64.67,77.54,31.78
50537,0.20,-0.50,0.87,10.93,-66.49,80.66,31.78
50547,0.25,-0.49,0.81,9.95,-59.02,87.10,31.78
50557,0.31,-0.51,0.79,11.19,-41.71,96.00,31.68
50567,0.33,-0.52,0.84,9.79,-27.92,102.35,31.78
50577,0.33,-0.57,0.90,9.60,-22.82,102.89,31.68
50587,0.30,-0.61,0.94,5.51,-27.45,96.76,31.78
50597,0.30,-0.63,0.99,3.73,-41.13,87.18,31.73
50607,0.29,-0.62,0.96,3.40,-54.26,78.76,31.73
50617,0.31,-0.60,0.93,4.43,-62.92,73.18,31.73
50627,0.31,-0.59,0.89,5.65,-63.59,73.39,31.82
50637,0.31,-0.58,0.88,6.99,-57.91,78.18,31.82
50647,0.30,-0.60,0.90,9.37,-52.61,82.38,31.73
50657,0.31,-0.65,0.88,11.34,-49.85,84.92,31.78
50667,0.31,-0.62,0.90,12.93,-51.77,84.08,31.82
50677,0.36,-0.60,0.84,15.16,-52.90,82.18,31.78
50687,0.37,-0.58,0.77,16.69,-53.57,82.90,31.78
50697,0.39,-0.58,0.71,13.28,-48.89,85.30,31.68
50707,0.40,-0.61,0.68,8.52,-43.74,88.95,31.68
50717,0.39,-0.59,0.66,0.78,-43.01,94.18,31.68
50727,0.42,-0.59,0.66,-7.74,-46.21,97.07,31.68
50737,0.52,-0.57,0.68,-18.64,-49.28,96.34,31.68
50747,0.55,-0.59,0.69,-31.18,-57.45,91.04,31.78
50757,0.57,-0.65,0.72,-38.00,-64.61,86.92,31.82
50767,0.60,-0.71,0.74,-38.21,-62.49,83.57,31.73
50777,0.59,-0.74,0.79,-34.55,-58.79,81.18,31.73
50787,0.58,-0.76,0.83,-28.58,-51.54,77.74,31.73
50797,0.51,-0.79,0.89,-20.76,-42.40,74.79,31.73
50807,0.44,-0.76,0.90,-10.98,-39.44,74.81,31.73
50817,0.36,-0.73,0.95,-1.65,-39.79,73.68,31.73
50827,0.32,-0.71,0.92,9.53,-47.97,70.00,31.78
50837,0.36,-0.64,0.81,17.47,-51.30,66.35,31.78
50847,0.33,-0.55,0.73,12.37,-67.30,56.95,31.87
50857,0.40,-0.46,0.63,2.37,-68.95,48.35,31.68
50867,0.38,-0.41,0.57,-8.11,-68.67,46.61,31.78
50877,0.38,-0.38,0.55,-18.98,-57.04,50.18,31.78
50887,0.38,-0.39,0.58,-28.26,-43.13,56.11,31.78
50897,0.30,-0.46,0.70,-32.08,-44.69,62.72,31.78
50907,0.29,-0.52,0.73,-35.85,-43.02,66.11,31.73
50917,0.28,-0.56,0.80,-37.36,-52.85,65.62,31.82
50927,0.39,-0.61,0.80,-36.76,-54.75,60.21,31.82
50937,0.40,-0.67,0.80,-35.56,-60.52,53.24,31.82
50947,0.42,-0.69,0.77,-33.57,-57.50,49.94,31.73
50957,0.44,-0.70,0.79,-25.05,-44.90,51.13,31.78
50967,0.48,-0.71,0.78,-17.51,-30.69,50.63,31.82
50977,0.46,-0.71,0.77,-11.91,-23.16,46.99,31.82
50987,0.45,-0.68,0.77,-9.33,-20.41,41.59,31.78
