Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
36367,-0.12,-1.09,1.00,-43.27,-40.98,7.05,30.69
36377,0.00,-1.12,0.99,-39.15,-36.99,6.11,30.74
36387,0.07,-1.14,0.99,-37.22,-21.36,2.11,30.60
36397,0.10,-1.12,1.04,-33.48,-3.13,-0.31,30.69
36407,0.04,-1.15,1.13,-28.95,11.30,-1.28,30.65
36417,-0.03,-1.19,1.24,-19.95,16.89,-1.01,30.65
36427,-0.10,-1.24,1.34,-7.30,14.78,-0.92,30.65
36437,-0.15,-1.27,1.43,6.61,8.11,-1.83,30.74
36447,-0.19,-1.28,1.45,21.37,-1.05,-2.34,30.65
36457,-0.18,-1.28,1.42,36.53,-8.55,-2.17,30.74
36467,-0.17,-1.25,1.37,48.47,-12.85,-0.92,30.69
36477,-0.14,-1.22,1.30,56.69,-14.41,0.73,30.69
36487,-0.12,-1.22,1.28,60.09,-14.82,1.36,30.79
36497,-0.13,-1.23,1.28,64.31,-15.73,0.06,30.60
36507,-0.15,-1.24,1.26,70.79,-17.53,-0.55,30.69
36517,-0.14,-1.26,1.25,77.42,-20.47,0.06,30.69
36527,-0.16,-1.27,1.25,86.29,-24.50,-0.43,30.60
36537,-0.12,-1.26,1.19,93.60,-24.64,-0.37,30.65
36547,-0.11,-1.27,1.17,101.48,-23.07,0.46,30.74
36557,-0.08,-1.25,1.12,108.56,-19.44,0.78,30.65
36567,-0.07,-1.26,1.08,111.68,-18.61,0.23,30.65
36577,-0.08,-1.24,1.05,115.36,-19.07,-0.61,30.65
36587,-0.07,-1.23,1.01,119.69,-19.83,-1.16,30.65
36597,-0.06,-1.21,0.99,121.33,-20.47,-2.66,30.65
36607,-0.06,-1.20,0.97,122.37,-23.36,-3.19,30.60
36617,-0.06,-1.20,0.96,123.48,-22.90,-3.59,30.69
36627,-0.07,-1.18,0.97,125.05,-20.98,-2.81,30.69
36637,-0.07,-1.19,0.99,126.72,-21.48,-2.73,30.69
36647,-0.06,-1.18,0.99,129.59,-21.27,-3.16,30.69
36657,-0.04,-1.18,0.98,135.15,-21.53,-3.51,30.69
36667,-0.01,-1.17,0.96,139.65,-19.89,-3.98,30.79
36677,-0.01,-1.15,0.96,142.50,-19.05,-6.02,30.65
36687,-0.01,-1.11,0.93,142.99,-15.13,-7.89,30.55
36697,-0.03,-1.09,0.93,140.37,-11.11,-6.08,30.65
36707,-0.05,-1.10,0.96,139.51,-9.04,-3.63,30.65
36717,-0.07,-1.12,0.99,139.85,-10.87,-1.60,30.65
36727,-0.05,-1.11,0.98,142.41,-15.05,0.08,30.74
36737,-0.00,-1.08,0.95,147.37,-15.04,1.85,30.69
36747,0.01,-1.05,0.95,150.58,-12.66,3.05,30.69
36757,-0.01,-1.00,0.97,152.37,-11.04,5.30,30.69
36767,-0.04,-0.98,0.99,153.34,-10.00,9.21,30.60
36777,-0.07,-0.98,1.05,158.09,-14.87,12.78,30.60
36787,-0.10,-0.96,1.05,164.79,-27.31,15.28,30.69
36797,-0.07,-0.92,1.02,172.05,-32.32,15.51,30.60
36807,-0.03,-0.86,0.94,178.18,-35.22,15.51,30.65
36817,-0.01,-0.80,0.86,180.66,-38.41,14.67,30.65
36827,0.06,-0.76,0.79,178.67,-31.54,9.97,30.65
36837,0.09,-0.72,0.73,174.44,-25.71,3.83,30.55
36847,0.09,-0.66,0.65,168.60,-14.35,-1.18,30.65
36857,0.09,-0.60,0.63,163.83,-3.60,-3.85,30.55
36867,0.05,-0.54,0.66,160.21,5.40,-5.48,30.65
36877,-0.01,-0.49,0.67,157.63,11.88,-7.31,30.60
36887,-0.06,-0.41,0.69,155.07,13.73,-7.39,30.69
36897,-0.10,-0.34,0.69,150.08,13.63,-6.92,30.51
36907,-0.14,-0.30,0.71,142.90,12.72,-5.15,30.79
36917,-0.16,-0.26,0.75,138.32,14.61,-2.27,30.60
36927,-0.21,-0.24,0.78,136.05,17.57,3.73,30.69
36937,-0.21,-0.23,0.80,136.66,18.52,9.02,30.65
36947,-0.22,-0.20,0.79,136.96,20.41,12.95,30.55
36957,-0.22,-0.19,0.79,135.56,19.95,17.77,30.65
36967,-0.22,-0.19,0.81,134.05,16.98,21.83,30.55
36977,-0.21,-0.17,0.80,135.50,9.08,24.60,30.55
36987,-0.18,-0.16,0.77,133.86,-0.84,25.85,30.65
36997,-0.16,-0.15,0.73,130.67,-14.76,24.92,30.60
37007,-0.12,-0.12,0.72,127.39,-27.88,20.56,30.60
37017,-0.07,-0.07,0.65,122.69,-39.22,17.21,30.60
37027,-0.00,-0.03,0.58,118.95,-44.05,14.50,30.60
37037,0.06,-0.02,0.52,115.82,-42.12,13.48,30.60
37047,0.10,-0.02,0.51,113.69,-35.56,11.44,30.60
37057,0.11,-0.01,0.51,113.15,-28.40,8.85,30.69
37067,0.08,-0.00,0.52,111.25,-24.72,7.28,30.55
37077,0.07,0.02,0.52,109.88,-24.24,4.79,30.55
37087,0.04,0.04,0.54,107.74,-29.94,2.66,30.55
37097,0.02,0.07,0.57,106.89,-41.47,-0.96,30.55
37107,0.02,0.11,0.60,103.44,-55.42,-7.37,30.65
37117,0.02,0.09,0.63,98.95,-67.92,-12.98,30.55
37127,0.05,0.05,0.68,99.08,-82.85,-15.37,30.60
37137,0.16,0.03,0.66,104.61,-81.95,-16.64,30.69
37147,0.28,0.02,0.63,108.00,-69.36,-19.79,30.60
37157,0.37,-0.00,0.60,103.36,-48.79,-26.35,30.69
37167,0.39,0.00,0.57,96.20,-37.47,-37.18,30.60
37177,0.36,0.02,0.54,77.88,-31.79,-51.05,30.51
37187,0.30,0.07,0.54,60.70,-36.87,-63.79,30.65
37197,0.27,0.09,0.55,54.50,-43.80,-76.40,30.55
37207,0.22,0.11,0.56,65.68,-42.11,-83.36,30.55
