Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
82577,0.11,-1.14,0.03,-11.57,16.53,-2.38,30.51
82587,0.09,-1.15,0.03,-10.20,18.52,-4.26,30.41
82597,0.09,-1.15,0.02,-7.89,21.89,-4.67,30.41
82607,0.09,-1.13,0.01,-4.29,24.69,-3.13,30.41
82617,0.11,-1.12,-0.00,-0.43,28.92,1.44,30.51
82627,0.14,-1.12,-0.03,2.47,35.79,6.34,30.46
82637,0.15,-1.13,0.00,4.41,40.50,6.96,30.55
82647,0.16,-1.15,0.01,5.92,43.05,3.62,30.46
82657,0.18,-1.17,0.01,8.18,45.10,-1.33,30.55
82667,0.18,-1.18,0.01,12.18,48.60,-7.85,30.46
82677,0.19,-1.18,0.02,15.92,52.09,-16.53,30.46
82687,0.20,-1.19,0.01,18.63,54.56,-27.15,30.55
82697,0.19,-1.18,0.01,19.91,54.81,-39.36,30.51
82707,0.17,-1.14,-0.01,20.64,55.11,-49.68,30.41
82717,0.15,-1.11,-0.06,19.83,55.98,-56.14,30.51
82727,0.16,-1.10,-0.10,19.62,63.47,-57.44,30.51
82737,0.14,-1.05,-0.11,17.82,70.52,-53.47,30.51
82747,0.11,-1.00,-0.13,16.72,77.22,-44.26,30.60
82757,0.10,-1.02,-0.13,15.19,83.50,-33.83,30.55
82767,0.06,-1.06,-0.09,12.76,87.22,-25.45,30.46
82777,0.06,-1.08,-0.04,11.57,88.11,-20.53,30.46
82787,0.06,-1.10,-0.01,12.27,89.01,-21.44,30.55
82797,0.06,-1.10,0.03,12.96,89.10,-28.66,30.46
82807,0.05,-1.05,0.04,12.70,86.60,-37.82,30.46
82817,0.01,-1.01,0.03,8.55,81.60,-46.12,30.55
82827,-0.03,-0.96,0.01,1.92,76.32,-49.56,30.51
82837,-0.07,-0.94,0.03,-6.06,72.69,-48.50,30.51
82847,-0.10,-0.94,0.04,-11.69,68.72,-42.26,30.51
82857,-0.11,-0.95,0.07,-13.37,67.01,-32.20,30.60
82867,-0.11,-0.98,0.09,-11.73,65.74,-20.29,30.51
82877,-0.11,-1.02,0.14,-6.70,64.11,-7.44,30.51
82887,-0.09,-1.04,0.16,-1.16,62.32,5.25,30.46
82897,-0.06,-1.04,0.17,3.48,59.47,15.19,30.55
82907,-0.02,-1.03,0.15,5.59,61.83,22.27,30.46
82917,0.02,-1.04,0.16,6.81,62.47,25.56,30.37
