Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
57297,-0.02,-0.15,1.05,-9.74,2.95,-1.71,32.72
57307,-0.02,-0.16,1.04,-9.94,2.46,-1.36,32.81
57317,-0.02,-0.16,1.05,-10.41,1.56,-2.00,32.72
57327,-0.03,-0.16,1.04,-11.19,2.26,-2.44,32.72
57337,-0.05,-0.16,1.04,-12.24,3.24,-1.05,32.72
57347,-0.08,-0.16,1.05,-13.88,3.47,0.50,32.81
57357,-0.09,-0.17,1.06,-14.90,3.77,2.27,32.72
57367,-0.08,-0.20,1.06,-16.27,3.77,3.25,32.62
57377,-0.08,-0.23,1.07,-17.66,1.47,4.14,32.72
57387,-0.07,-0.25,1.07,-19.11,-0.41,5.40,32.72
57397,-0.05,-0.27,1.09,-20.87,-1.11,6.60,32.62
57407,-0.02,-0.27,1.14,-20.53,-2.92,6.12,32.72
57417,0.03,-0.27,1.16,-15.36,-9.37,2.26,32.62
57427,0.06,-0.26,1.13,-9.76,-16.11,-3.21,32.72
57437,0.06,-0.24,1.05,-5.97,-22.47,-7.88,32.72
57447,0.05,-0.23,0.98,-7.11,-23.89,-10.37,32.81
57457,0.04,-0.23,0.94,-10.63,-18.75,-10.37,32.62
57467,0.05,-0.23,0.91,-14.46,-4.95,-8.40,32.81
57477,0.08,-0.23,0.92,-15.76,10.89,-7.83,32.72
57487,0.08,-0.25,0.96,-16.20,21.11,-8.11,32.72
57497,0.07,-0.25,0.98,-17.21,23.27,-10.05,32.72
57507,0.06,-0.26,1.03,-18.02,23.11,-12.06,32.72
57517,0.05,-0.27,1.07,-17.37,18.69,-13.71,32.67
57527,0.07,-0.29,1.07,-16.41,13.56,-16.18,32.72
57537,0.08,-0.31,1.07,-15.48,9.77,-18.90,32.72
57547,0.14,-0.33,1.06,-13.37,7.27,-20.60,32.81
57557,0.21,-0.35,1.04,-10.99,6.52,-28.53,32.67
57567,0.20,-0.33,1.04,-13.68,6.41,-35.83,32.72
57577,0.20,-0.35,1.05,-14.64,3.80,-41.50,32.72
57587,0.22,-0.37,1.00,-15.56,5.98,-47.04,32.72
57597,0.21,-0.40,1.00,-18.84,11.28,-51.80,32.67
57607,0.19,-0.43,1.07,-20.23,12.73,-57.79,32.72
57617,0.14,-0.46,1.12,-20.37,3.98,-62.56,32.67
57627,0.08,-0.50,1.10,-15.63,-9.19,-63.45,32.67
57637,0.03,-0.47,1.14,-16.18,-23.60,-64.70,32.67
57647,0.00,-0.43,1.06,-14.02,-40.37,-61.51,32.67
57657,0.03,-0.41,0.98,-18.44,-44.50,-56.32,32.77
57667,0.11,-0.43,0.91,-27.60,-35.24,-54.15,32.77
57677,0.14,-0.46,0.92,-32.69,-16.82,-53.42,32.67
57687,0.11,-0.49,0.97,-35.01,6.35,-50.58,32.67
57697,0.10,-0.53,1.04,-33.02,25.71,-49.50,32.67
57707,0.07,-0.56,1.09,-30.79,37.25,-48.27,32.67
57717,0.07,-0.56,1.11,-28.49,41.44,-50.61,32.67
57727,0.05,-0.56,1.13,-26.55,39.95,-54.40,32.67
57737,0.00,-0.55,1.10,-26.63,27.34,-56.34,32.77
57747,-0.04,-0.54,1.09,-26.95,8.11,-56.53,32.67
57757,-0.02,-0.51,1.04,-26.82,-6.52,-57.63,32.77
57767,-0.00,-0.49,0.99,-26.38,-12.73,-58.82,32.67
57777,-0.02,-0.47,0.93,-27.51,-8.06,-56.02,32.67
57787,-0.05,-0.45,0.93,-29.21,1.56,-51.53,32.77
57797,-0.09,-0.42,0.95,-31.42,8.70,-45.56,32.67
57807,-0.04,-0.42,0.94,-33.71,12.93,-44.24,32.67
57817,-0.03,-0.40,0.95,-37.66,22.98,-43.92,32.77
57827,-0.06,-0.38,1.01,-38.98,27.51,-43.86,32.77
57837,-0.10,-0.36,1.04,-38.60,22.81,-43.45,32.77
57847,-0.12,-0.34,1.03,-37.89,14.46,-41.31,32.77
57857,-0.11,-0.34,1.00,-38.82,10.29,-37.80,32.67
57867,-0.10,-0.31,0.98,-40.89,7.42,-33.60,32.67
57877,-0.08,-0.30,0.99,-40.96,16.11,-30.35,32.77
57887,-0.08,-0.29,0.98,-39.80,20.78,-23.88,32.77
57897,-0.07,-0.27,1.01,-37.42,27.37,-18.72,32.67
57907,-0.05,-0.27,1.03,-35.54,30.06,-16.00,32.77
57917,-0.06,-0.26,1.04,-33.95,23.83,-15.65,32.77
57927,-0.09,-0.24,1.04,-32.93,9.85,-15.04,32.67
57937,-0.09,-0.24,1.02,-33.59,-6.37,-12.41,32.67
57947,-0.11,-0.23,1.00,-37.47,-23.47,-8.44,32.77
57957,-0.09,-0.24,0.96,-42.66,-30.72,-2.40,32.67
57967,-0.05,-0.22,0.93,-49.07,-27.76,4.55,32.72
57977,0.02,-0.25,0.97,-52.08,-19.71,7.42,32.72
57987,0.03,-0.27,1.08,-49.11,-17.44,8.66,32.72
57997,0.06,-0.29,1.12,-44.17,-17.04,7.85,32.72
58007,0.07,-0.32,1.17,-36.92,-20.47,8.29,32.72
58017,0.14,-0.33,1.20,-25.68,-24.89,5.25,32.81
58027,0.17,-0.34,1.20,-13.42,-26.37,-0.37,32.62
58037,0.15,-0.32,1.15,-5.07,-22.56,-4.24,32.72
58047,0.10,-0.32,1.17,1.91,-23.44,-5.85,32.72
58057,0.05,-0.31,1.14,7.56,-27.94,-4.85,32.72
58067,0.01,-0.29,1.11,11.08,-31.60,-0.87,32.72
58077,0.01,-0.30,1.08,13.02,-31.21,3.33,32.62
58087,0.03,-0.33,1.08,14.27,-30.31,7.47,32.72
58097,0.08,-0.34,1.09,15.85,-26.26,10.41,32.81
58107,0.11,-0.34,1.11,17.28,-24.90,10.23,32.62
58117,0.11,-0.34,1.11,18.90,-24.64,9.92,32.72
58127,0.11,-0.35,1.11,21.05,-27.22,10.34,32.72
58137,0.12,-0.34,1.09,22.85,-31.30,11.28,32.62
58147,0.14,-0.32,1.06,22.90,-34.03,10.08,32.72
58157,0.15,-0.31,1.02,17.51,-36.43,7.22,32.72
58167,0.16,-0.30,1.02,10.99,-42.56,2.90,32.77
58177,0.11,-0.29,1.03,4.53,-53.24,0.89,32.72
58187,0.08,-0.29,1.01,-1.08,-61.56,2.17,32.81
58197,0.06,-0.29,1.01,-7.40,-68.05,6.38,32.72
58207,0.06,-0.30,1.02,-12.63,-72.46,12.75,32.67
58217,0.06,-0.30,1.04,-17.88,-76.87,19.66,32.81
58227,0.10,-0.31,1.06,-19.83,-79.08,25.91,32.72
58237,0.20,-0.31,1.09,-15.80,-70.85,30.02,32.72
58247,0.30,-0.33,1.11,-9.95,-63.66,27.25,32.77
58257,0.38,-0.34,1.13,-4.92,-64.29,19.60,32.67
58267,0.41,-0.34,1.14,-2.49,-75.53,7.83,32.77
58277,0.42,-0.34,1.13,-0.92,-94.41,-3.88,32.77
58287,0.40,-0.32,1.09,-0.58,-100.31,-11.10,32.58
58297,0.35,-0.29,1.08,1.59,-106.32,-9.91,32.77
58307,0.40,-0.28,1.01,6.84,-95.36,-3.36,32.67
58317,0.42,-0.26,0.97,12.70,-73.40,4.00,32.67
58327,0.43,-0.24,0.94,19.36,-50.03,12.55,32.67
58337,0.46,-0.24,0.91,24.69,-28.26,18.20,32.77
58347,0.46,-0.24,0.92,25.28,-16.82,20.34,32.77
58357,0.46,-0.23,0.93,23.19,-11.39,19.98,32.67
58367,0.44,-0.19,0.95,23.54,-13.60,17.85,32.77
58377,0.41,-0.18,0.93,24.34,-20.90,17.13,32.77
58387,0.38,-0.16,0.92,26.03,-22.37,19.50,32.77
58397,0.38,-0.13,0.90,26.89,-18.08,21.56,32.77
58407,0.36,-0.10,0.86,25.68,-13.11,22.60,32.67
58417,0.32,-0.09,0.83,21.76,-4.29,25.05,32.77
58427,0.29,-0.06,0.83,16.99,-0.96,27.80,32.77
58437,0.26,-0.08,0.84,9.73,1.73,30.93,32.67
58447,0.29,-0.07,0.87,0.56,5.68,30.89,32.77
58457,0.28,-0.07,0.94,-6.09,0.69,28.37,32.77
58467,0.29,-0.08,1.00,-8.17,-4.32,25.30,32.67
58477,0.30,-0.10,1.06,-6.60,-10.95,19.21,32.58
58487,0.31,-0.12,1.07,-3.88,-16.09,12.61,32.77
58497,0.30,-0.14,1.05,-2.37,-20.41,5.83,32.58
58507,0.29,-0.12,1.03,-2.12,-24.50,2.15,32.77
58517,0.31,-0.14,1.03,-0.14,-26.98,-2.38,32.58
58527,0.35,-0.15,1.02,3.10,-25.22,-6.99,32.67
58537,0.30,-0.16,1.02,4.49,-26.90,-8.00,32.72
58547,0.26,-0.16,1.06,5.88,-33.65,-4.56,32.53
58557,0.26,-0.17,1.02,8.27,-35.54,1.02,32.72
58567,0.28,-0.19,1.00,12.09,-30.49,7.94,32.72
58577,0.29,-0.20,0.96,16.32,-19.44,15.44,32.72
58587,0.30,-0.23,0.93,19.02,-10.00,22.08,32.72
