Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
63737,0.11,-0.03,1.18,10.20,19.11,-15.33,31.78
63747,0.11,-0.11,1.15,17.05,11.92,-15.76,31.78
63757,0.14,-0.10,1.10,20.69,8.12,-19.16,31.78
63767,0.14,-0.09,1.06,21.27,3.91,-23.66,31.78
63777,0.15,-0.04,1.00,20.49,8.81,-25.18,31.78
63787,0.14,-0.04,1.03,18.95,19.97,-21.91,31.78
63797,0.12,-0.06,1.08,19.10,31.19,-17.59,31.87
63807,0.07,-0.06,1.15,22.23,39.30,-14.99,31.82
63817,0.01,-0.11,1.19,32.99,35.08,-12.95,31.82
63827,0.01,-0.12,1.16,47.33,23.63,-7.51,31.82
63837,0.06,-0.08,1.09,51.27,17.94,-4.43,31.73
63847,0.11,-0.06,1.03,43.16,11.77,-5.44,31.82
63857,0.16,-0.02,0.98,28.00,14.06,-8.95,31.82
63867,0.15,-0.01,0.99,10.60,17.13,-9.51,31.87
63877,0.12,-0.00,1.02,-2.89,19.71,-6.27,31.73
63887,0.08,-0.03,1.07,-7.83,20.52,-3.47,31.78
63897,0.03,-0.08,1.07,-5.82,18.26,-2.53,31.78
63907,0.01,-0.08,1.03,-1.79,13.02,-0.37,31.78
63917,-0.00,-0.06,0.99,-2.26,5.56,4.20,31.87
63927,0.00,-0.03,0.98,-12.02,-3.98,9.15,31.78
63937,0.03,-0.03,0.96,-28.43,-16.18,13.54,31.87
63947,0.10,-0.04,0.93,-45.71,-28.08,17.04,31.78
63957,0.20,-0.08,0.91,-62.50,-29.15,18.56,31.87
63967,0.25,-0.13,0.94,-71.01,-26.93,14.95,31.82
63977,0.23,-0.25,1.03,-66.56,-30.05,8.84,31.82
63987,0.20,-0.32,1.06,-57.48,-37.08,5.18,31.82
63997,0.22,-0.31,1.02,-49.31,-45.37,1.80,31.82
64007,0.25,-0.34,1.00,-45.48,-46.06,-1.76,31.82
64017,0.29,-0.36,0.98,-41.47,-42.81,-4.09,31.73
64027,0.38,-0.35,0.94,-38.26,-26.79,-1.88,31.82
64037,0.44,-0.34,0.91,-35.30,-3.39,3.10,31.87
64047,0.41,-0.39,0.95,-29.97,21.83,3.94,31.78
64057,0.33,-0.43,1.04,-20.21,33.73,0.55,31.78
