Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
70747,-0.07,-0.45,1.08,-6.73,-13.91,-5.57,30.22
70757,-0.07,-0.46,1.14,1.05,-25.39,-5.73,30.22
70767,-0.01,-0.44,1.03,4.09,-19.88,-8.82,30.22
70777,0.01,-0.48,1.05,7.86,-20.40,-8.32,30.18
70787,0.03,-0.46,1.02,6.66,-26.38,-10.03,30.27
70797,0.05,-0.46,1.01,4.35,-23.97,-13.88,30.18
70807,0.05,-0.46,1.01,3.83,-27.71,-17.19,30.08
70817,0.07,-0.47,0.98,4.17,-27.65,-21.04,30.27
70827,0.08,-0.46,0.94,1.19,-26.11,-23.45,30.27
70837,0.11,-0.46,0.88,-3.18,-20.55,-25.34,30.18
70847,0.13,-0.48,0.87,-7.16,-10.56,-27.30,30.22
70857,0.14,-0.50,0.86,-11.45,2.38,-28.82,30.13
70867,0.13,-0.52,0.89,-14.32,12.40,-30.78,30.22
70877,0.09,-0.57,0.93,-14.55,17.76,-34.27,30.22
70887,0.05,-0.61,1.01,-11.63,18.43,-37.04,30.22
70897,-0.03,-0.67,1.05,-4.00,18.29,-34.55,30.22
70907,-0.11,-0.68,1.08,6.99,21.48,-25.04,30.18
70917,-0.18,-0.70,1.11,17.13,27.71,-11.30,30.18
70927,-0.20,-0.69,1.09,26.69,36.37,-2.69,30.27
70937,-0.20,-0.68,1.05,35.01,31.53,-4.76,30.18
70947,-0.19,-0.65,0.97,38.11,20.85,-12.92,30.27
70957,-0.16,-0.61,0.83,30.81,-3.63,-25.80,30.18
70967,-0.16,-0.55,0.76,22.50,-26.34,-40.17,30.27
70977,-0.15,-0.51,0.73,12.29,-44.05,-46.76,30.13
70987,-0.17,-0.47,0.71,-1.62,-58.70,-49.39,30.32
70997,-0.16,-0.47,0.75,-9.37,-66.84,-49.80,30.13
71007,-0.10,-0.48,0.78,-10.98,-61.68,-42.98,30.13
71017,-0.05,-0.48,0.77,-7.74,-43.68,-29.56,30.13
71027,0.04,-0.49,0.77,0.85,-11.83,-15.45,30.22
71037,0.08,-0.46,0.76,4.85,18.95,-8.11,30.18
71047,0.15,-0.44,0.72,2.03,38.58,-11.37,30.27
71057,0.12,-0.39,0.78,-6.02,41.40,-17.89,30.18
71067,0.08,-0.43,0.82,-29.33,35.92,-33.07,30.27
71077,-0.03,-0.44,0.96,-42.72,23.74,-39.54,30.08
71087,-0.12,-0.47,1.11,-47.60,14.26,-37.73,30.18
71097,-0.16,-0.51,1.20,-46.32,3.86,-32.79,30.08
71107,-0.19,-0.55,1.26,-41.21,-14.60,-30.44,30.22
71117,-0.16,-0.54,1.29,-30.92,-33.22,-29.02,30.22
71127,-0.13,-0.52,1.29,-20.98,-59.83,-29.97,30.13
71137,0.00,-0.49,1.13,-15.30,-64.40,-29.73,30.22
71147,0.10,-0.46,1.04,-14.41,-59.30,-27.89,30.22
71157,0.16,-0.42,1.00,-13.04,-46.41,-21.07,30.13
71167,0.23,-0.43,0.96,-15.88,-12.02,-16.17,30.18
71177,0.20,-0.42,1.01,-20.47,18.50,-8.67,30.18
71187,0.16,-0.47,1.08,-17.54,42.37,-1.59,30.27
71197,0.09,-0.50,1.15,-9.66,50.85,1.83,30.18
71207,0.03,-0.52,1.17,-0.87,40.24,0.15,30.27
71217,-0.01,-0.49,1.18,-0.53,17.05,-3.86,30.18
71227,0.01,-0.49,1.15,-3.42,-11.85,-11.95,30.22
71237,0.04,-0.44,1.13,-8.63,-40.78,-19.76,30.22
71247,0.09,-0.42,1.06,-13.63,-58.84,-24.78,30.22
71257,0.15,-0.41,1.01,-15.69,-55.48,-24.66,30.32
71267,0.16,-0.42,1.01,-14.18,-38.67,-18.87,30.22
71277,0.15,-0.44,1.07,-3.85,-15.13,-8.23,30.13
71287,0.12,-0.45,1.10,8.56,10.70,2.27,30.22
