Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
403227,0.04,-0.95,0.06,2.10,-1.79,0.32,28.29
403237,0.04,-0.95,0.06,1.71,-2.80,0.79,28.34
403247,0.04,-0.96,0.06,2.15,-2.96,1.30,28.34
403257,0.06,-0.96,0.07,2.18,-1.98,0.60,28.39
403267,0.06,-0.96,0.07,2.31,-1.75,-0.73,28.39
403277,0.05,-0.96,0.07,2.41,-2.34,-1.63,28.25
403287,0.04,-0.96,0.07,2.62,-3.01,-2.14,28.34
403297,0.04,-0.95,0.08,2.80,-3.96,-2.31,28.29
403307,0.03,-0.94,0.08,2.37,-4.53,-1.82,28.29
403317,0.03,-0.94,0.07,2.31,-4.62,-0.78,28.39
403327,0.03,-0.93,0.07,2.18,-3.63,-0.21,28.44
403337,0.03,-0.93,0.09,2.00,-2.50,-0.08,28.34
403347,0.03,-0.92,0.08,2.27,-2.02,-0.36,28.39
403357,0.02,-0.90,0.09,2.27,-2.99,-0.28,28.29
403367,0.03,-0.89,0.09,2.47,-3.83,-0.49,28.29
403377,0.02,-0.88,0.07,2.55,-5.05,-0.63,28.44
403387,0.05,-0.87,0.08,2.97,-5.33,-2.00,28.34
403397,0.05,-0.86,0.06,1.69,-2.83,-4.22,28.34
403407,0.05,-0.85,0.07,-0.36,-2.71,-6.79,28.39
403417,0.05,-0.82,0.07,-2.60,-4.22,-9.14,28.44
403427,0.05,-0.81,0.08,-4.81,-5.73,-11.53,28.34
403437,0.04,-0.79,0.07,-6.42,-7.01,-13.37,28.34
403447,0.03,-0.76,0.07,-7.85,-7.83,-14.64,28.39
403457,0.03,-0.73,0.06,-9.73,-7.79,-15.65,28.39
403467,0.02,-0.71,0.04,-12.25,-7.45,-16.31,28.34
403477,0.01,-0.68,0.05,-14.71,-8.66,-16.09,28.34
403487,0.01,-0.66,0.05,-17.02,-11.56,-15.21,28.39
403497,0.01,-0.64,0.03,-19.56,-13.22,-13.55,28.48
403507,0.01,-0.63,0.00,-22.50,-13.09,-12.08,28.39
403517,0.00,-0.60,0.00,-26.83,-12.40,-10.82,28.44
403527,-0.01,-0.58,0.00,-31.83,-14.45,-8.76,28.34
403537,0.00,-0.56,-0.01,-35.68,-15.18,-6.80,28.29
403547,0.01,-0.54,-0.03,-39.93,-15.15,-5.29,28.39
403557,0.01,-0.54,-0.06,-43.64,-15.54,-3.40,28.39
403567,0.01,-0.52,-0.08,-48.25,-14.97,-1.54,28.34
403577,0.01,-0.53,-0.09,-53.08,-15.92,0.73,28.34
403587,0.01,-0.54,-0.10,-57.93,-17.44,2.86,28.44
403597,0.02,-0.56,-0.10,-62.50,-20.32,4.82,28.39
403607,0.02,-0.57,-0.10,-66.72,-24.17,6.44,28.44
403617,0.02,-0.59,-0.10,-69.48,-26.08,9.07,28.34
403627,0.02,-0.61,-0.10,-68.59,-25.21,13.00,28.44
403637,0.03,-0.63,-0.09,-67.36,-26.25,16.89,28.39
403647,0.03,-0.67,-0.11,-64.73,-24.47,20.85,28.39
403657,0.04,-0.69,-0.09,-59.93,-23.65,24.22,28.44
403667,0.04,-0.72,-0.13,-56.39,-22.85,27.07,28.34
403677,0.04,-0.73,-0.13,-53.63,-22.84,29.08,28.48
403687,0.05,-0.75,-0.16,-50.37,-25.80,29.91,28.39
403697,0.09,-0.77,-0.17,-47.51,-27.69,30.24,28.29
403707,0.15,-0.82,-0.16,-43.78,-29.24,25.18,28.44
403717,0.16,-0.86,-0.13,-41.67,-31.48,16.44,28.25
403727,0.15,-0.91,-0.12,-37.14,-34.52,7.13,28.48
403737,0.11,-0.94,-0.10,-28.25,-40.71,-0.69,28.29
403747,0.11,-0.95,-0.11,-15.26,-42.56,-4.15,28.34
403757,0.08,-0.95,-0.11,1.84,-40.53,-4.18,28.34
403767,0.04,-0.94,-0.17,18.82,-33.45,-0.11,28.34
403777,0.07,-0.94,-0.26,28.85,-22.53,6.40,28.34
403787,0.10,-0.97,-0.36,32.83,-11.20,8.22,28.29
403797,0.10,-1.02,-0.43,26.67,-3.03,7.10,28.44
403807,0.08,-1.06,-0.41,12.41,2.13,7.73,28.34
403817,0.06,-1.10,-0.33,-4.90,-7.69,6.12,28.29
403827,0.06,-1.11,-0.29,-16.60,-13.85,5.53,28.29
403837,0.06,-1.13,-0.27,-20.44,-10.59,7.16,28.39
403847,0.06,-1.13,-0.26,-20.63,0.69,10.55,28.34
403857,0.07,-1.14,-0.25,-23.14,9.97,12.08,28.34
403867,0.06,-1.16,-0.21,-25.92,12.35,11.98,28.39
403877,0.03,-1.17,-0.18,-27.11,10.55,11.76,28.39
403887,0.02,-1.18,-0.18,-24.65,8.11,12.41,28.39
403897,0.02,-1.17,-0.18,-24.84,2.14,11.38,28.34
403907,0.03,-1.19,-0.16,-28.01,-5.11,8.08,28.34
403917,0.05,-1.20,-0.14,-33.66,-14.40,2.02,28.29
403927,0.05,-1.20,-0.13,-36.66,-24.21,-4.73,28.29
403937,0.04,-1.21,-0.10,-37.00,-30.04,-10.94,28.34
403947,0.02,-1.21,-0.07,-34.70,-35.36,-16.56,28.44
403957,0.00,-1.21,-0.01,-31.66,-42.90,-21.27,28.44
403967,-0.01,-1.21,0.03,-24.75,-51.85,-24.13,28.34
403977,-0.03,-1.21,0.07,-8.37,-63.45,-25.42,28.39
403987,-0.02,-1.21,0.03,9.22,-71.96,-26.40,28.34
403997,-0.01,-1.16,-0.05,25.25,-68.13,-21.95,28.34
404007,-0.01,-1.12,-0.15,33.44,-61.13,-13.66,28.39
404017,-0.11,-1.12,-0.18,36.31,-71.07,-4.47,28.29
404027,-0.05,-1.14,-0.29,34.18,-60.05,6.20,28.29
404037,0.04,-1.14,-0.34,28.02,-37.22,17.24,28.34
404047,0.09,-1.12,-0.31,20.85,-16.56,25.00,28.44
404057,0.10,-1.12,-0.29,18.93,-5.48,30.23,28.39
404067,0.13,-1.14,-0.29,20.37,2.54,33.18,28.39
404077,0.18,-1.12,-0.30,23.98,7.02,30.88,28.29
404087,0.20,-1.12,-0.26,26.98,10.53,27.08,28.34
404097,0.22,-1.10,-0.28,28.05,11.38,19.69,28.34
404107,0.22,-1.09,-0.30,26.18,12.66,10.87,28.39
404117,0.18,-1.08,-0.34,21.60,8.03,3.45,28.29
404127,0.14,-1.08,-0.35,18.05,5.64,-0.29,28.34
404137,0.10,-1.05,-0.38,15.34,6.30,-0.06,28.34
404147,0.08,-1.05,-0.40,12.13,13.15,4.68,28.44
404157,0.08,-1.04,-0.40,8.04,27.06,10.91,28.34
404167,0.10,-1.04,-0.36,2.65,42.23,14.81,28.39
404177,0.11,-1.05,-0.30,-2.39,53.95,14.98,28.34
404187,0.11,-1.16,-0.33,-4.03,58.96,3.66,28.34
404197,0.10,-1.06,-0.17,-0.15,66.85,1.96,28.29
404207,0.01,-1.04,-0.18,7.25,40.56,-2.42,28.39
404217,0.00,-1.03,-0.29,5.08,23.44,-7.28,28.29
404227,-0.01,-1.02,-0.30,-2.99,14.08,-13.08,28.25
404237,-0.04,-1.01,-0.30,-10.44,8.15,-15.45,28.34
404247,-0.06,-0.99,-0.29,-17.56,10.48,-13.89,28.29
404257,-0.08,-0.97,-0.27,-21.80,17.02,-9.46,28.39
404267,-0.07,-0.98,-0.23,-22.63,22.92,-4.27,28.29
404277,-0.05,-0.98,-0.18,-19.26,28.37,-0.21,28.34
404287,-0.03,-1.00,-0.15,-11.47,33.37,1.40,28.34
404297,-0.01,-1.00,-0.16,-2.78,39.42,0.54,28.39
404307,-0.03,-1.01,-0.20,5.44,41.82,-1.35,28.39
404317,-0.05,-1.01,-0.23,9.98,39.18,-3.05,28.29
404327,-0.08,-1.00,-0.27,8.36,30.13,-4.43,28.44
404337,-0.09,-1.01,-0.28,3.18,19.97,-4.41,28.34
404347,-0.10,-1.02,-0.28,-4.61,14.14,-2.52,28.34
404357,-0.11,-1.03,-0.25,-9.48,12.32,0.71,28.29
404367,-0.09,-1.04,-0.22,-14.47,15.30,4.87,28.29
404377,-0.07,-1.07,-0.17,-16.37,17.34,6.69,28.34
404387,-0.07,-1.08,-0.11,-11.83,17.73,8.45,28.34
404397,-0.07,-1.11,-0.10,-4.02,17.26,10.31,28.48
404407,-0.07,-1.12,-0.08,4.80,17.05,11.49,28.39
404417,-0.07,-1.14,-0.07,13.15,11.73,11.52,28.44
404427,-0.05,-1.16,-0.06,19.98,2.11,9.46,28.34
404437,-0.02,-1.16,-0.10,24.56,-5.73,6.61,28.34
404447,-0.02,-1.18,-0.11,27.92,-14.21,3.50,28.29
404457,-0.00,-1.19,-0.13,30.32,-24.20,-0.24,28.39
404467,0.02,-1.18,-0.15,30.16,-27.84,-4.29,28.25
404477,0.03,-1.17,-0.17,29.13,-27.24,-8.08,28.34
404487,0.03,-1.15,-0.19,28.74,-20.79,-9.84,28.20
404497,0.02,-1.14,-0.22,27.80,-14.02,-9.36,28.39
404507,0.02,-1.12,-0.24,24.44,-10.03,-8.30,28.39
404517,0.02,-1.10,-0.25,20.98,-7.73,-7.82,28.25
404527,0.02,-1.08,-0.22,18.83,-10.67,-9.10,28.34
404537,0.04,-1.07,-0.21,17.40,-15.47,-11.72,28.34
404547,0.03,-1.05,-0.22,16.94,-20.44,-13.47,28.39
404557,0.04,-1.05,-0.23,17.73,-23.60,-14.97,28.34
404567,0.08,-1.03,-0.24,18.05,-20.56,-16.44,28.34
404577,0.08,-1.01,-0.25,19.05,-14.40,-17.02,28.25
404587,0.08,-1.01,-0.28,19.31,-4.71,-15.58,28.29
404597,0.07,-0.99,-0.26,17.52,2.55,-13.63,28.39
404607,0.07,-0.98,-0.27,14.73,2.91,-12.73,28.44
404617,0.06,-0.98,-0.28,10.60,1.75,-11.56,28.34
404627,0.06,-0.99,-0.30,6.58,-2.53,-11.83,28.29
404637,0.07,-0.99,-0.29,1.76,-6.54,-12.39,28.29
404647,0.08,-0.99,-0.28,-2.56,-10.65,-13.18,28.29
