Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
63707,-0.05,-1.15,0.19,15.81,-28.69,4.68,31.40
63717,-0.06,-1.16,0.17,20.80,-29.74,5.80,31.31
63727,-0.10,-1.16,0.13,22.69,-28.72,8.60,31.26
63737,-0.10,-1.15,0.12,23.13,-29.79,9.98,31.26
63747,-0.11,-1.15,0.12,21.95,-32.15,8.89,31.45
63757,-0.12,-1.15,0.12,20.82,-36.41,8.21,31.26
63767,-0.16,-1.14,0.13,20.95,-42.04,9.58,31.35
63777,-0.15,-1.15,0.11,22.31,-48.27,10.92,31.31
63787,-0.14,-1.15,0.12,22.89,-49.66,11.54,31.40
63797,-0.12,-1.19,0.14,25.53,-51.05,11.78,31.31
63807,-0.07,-1.23,0.16,27.75,-51.64,6.86,31.31
63817,-0.03,-1.23,0.17,28.55,-57.25,-4.33,31.31
63827,-0.05,-1.19,0.17,29.16,-66.25,-16.53,31.31
63837,-0.07,-1.14,0.13,31.18,-75.69,-26.11,31.31
63847,-0.10,-1.10,0.09,32.89,-81.18,-30.53,31.35
63857,-0.15,-1.08,0.06,34.37,-82.34,-30.00,31.45
63867,-0.17,-1.04,0.04,34.00,-80.08,-26.01,31.26
63877,-0.17,-1.04,0.05,31.22,-76.08,-20.50,31.26
63887,-0.18,-1.06,0.08,31.34,-74.66,-15.49,31.26
63897,-0.16,-1.04,0.13,32.57,-75.45,-14.12,31.35
63907,-0.17,-1.02,0.16,33.62,-79.47,-13.76,31.31
63917,-0.18,-0.94,0.16,38.42,-86.53,-11.48,31.31
63927,-0.18,-0.92,0.10,43.28,-89.39,-5.85,31.31
63937,-0.22,-0.91,0.03,47.44,-91.25,2.51,31.31
63947,-0.17,-0.91,-0.04,44.72,-88.62,7.34,31.31
63957,-0.18,-0.93,-0.05,34.18,-90.26,10.89,31.21
63967,-0.18,-0.93,-0.03,25.30,-94.60,16.69,31.26
63977,-0.16,-0.94,-0.00,21.53,-99.30,21.97,31.26
63987,-0.12,-0.95,0.01,21.44,-101.12,27.67,31.35
63997,-0.13,-0.93,0.03,25.06,-103.11,33.99,31.26
64007,-0.12,-0.97,0.02,29.31,-106.58,42.71,31.35
64017,-0.09,-1.00,-0.00,31.71,-105.05,50.27,31.35
64027,-0.05,-1.02,-0.01,30.92,-104.56,55.80,31.35
64037,-0.02,-1.05,-0.03,28.69,-105.21,58.25,31.31
64047,0.03,-1.05,-0.03,25.33,-104.68,55.17,31.40
64057,0.04,-1.10,-0.01,23.32,-109.37,49.90,31.40
64067,0.08,-1.07,-0.03,20.29,-114.68,38.36,31.31
64077,0.09,-1.03,-0.01,13.50,-125.04,24.73,31.21
64087,0.04,-1.03,-0.04,12.24,-136.35,18.96,31.31
64097,0.04,-1.04,-0.09,13.63,-135.37,18.53,31.35
64107,0.02,-1.09,-0.10,14.08,-129.95,21.65,31.26
64117,-0.01,-1.14,-0.06,11.47,-122.26,21.61,31.26
64127,-0.04,-1.15,0.05,9.66,-119.21,20.86,31.35
64137,-0.05,-1.11,0.07,10.26,-121.82,18.87,31.45
64147,-0.09,-1.07,0.12,19.30,-133.36,17.48,31.35
64157,-0.17,-1.03,0.09,24.77,-141.37,21.64,31.31
64167,-0.22,-1.03,0.04,31.99,-143.20,34.37,31.31
64177,-0.23,-1.06,0.03,41.68,-140.92,51.77,31.31
64187,-0.22,-1.09,0.01,44.67,-133.58,68.31,31.21
64197,-0.18,-1.19,0.00,50.01,-125.04,76.58,31.31
64207,-0.14,-1.17,0.04,49.11,-122.22,78.76,31.21
64217,-0.12,-1.13,0.07,51.40,-134.24,78.22,31.31
64227,-0.04,-1.06,-0.02,55.48,-145.02,75.13,31.35
64237,0.00,-1.00,-0.14,55.39,-151.60,72.15,31.26
64247,-0.03,-1.01,-0.23,53.54,-153.82,75.11,31.35
64257,0.01,-1.03,-0.31,49.07,-143.34,79.02,31.26
64267,-0.02,-1.03,-0.29,33.56,-133.96,81.54,31.26
64277,-0.03,-1.05,-0.25,20.05,-125.85,83.99,31.26
64287,-0.00,-1.07,-0.16,13.69,-119.45,85.73,31.31
64297,0.07,-1.07,-0.10,12.04,-118.27,85.11,31.21
64307,0.13,-1.06,-0.08,13.31,-115.71,79.32,31.31
64317,0.17,-1.06,-0.06,10.84,-119.40,68.16,31.21
64327,0.10,-1.06,-0.04,9.65,-129.53,60.90,31.40
64337,0.07,-1.02,-0.11,9.51,-133.93,60.52,31.31
64347,0.09,-1.03,-0.15,7.23,-130.23,64.53,31.26
64357,0.10,-1.02,-0.16,5.56,-117.42,69.07,31.35
64367,0.10,-1.02,-0.15,1.35,-106.66,70.66,31.26
64377,0.12,-1.04,-0.13,-3.82,-102.54,68.46,31.26
64387,0.14,-1.05,-0.06,-5.63,-101.02,65.98,31.31
64397,0.19,-1.06,-0.08,-5.82,-103.18,60.89,31.35
64407,0.21,-1.03,-0.07,-8.43,-103.15,53.43,31.31
64417,0.20,-1.03,-0.08,-13.92,-102.42,47.11,31.31
64427,0.19,-1.05,-0.04,-19.18,-102.57,43.94,31.31
64437,0.20,-1.07,-0.01,-21.59,-97.03,41.63,31.31
64447,0.20,-1.09,0.02,-23.52,-93.87,38.32,31.31
64457,0.13,-1.07,0.06,-25.43,-91.85,38.22,31.31
64467,0.06,-1.03,0.08,-22.45,-91.10,42.55,31.35
64477,0.04,-1.01,0.06,-18.38,-88.37,51.26,31.26
64487,0.06,-1.00,0.02,-14.41,-78.89,58.92,31.26
64497,0.11,-1.05,0.01,-15.58,-71.00,62.26,31.26
64507,0.13,-1.08,0.02,-19.20,-67.09,63.09,31.35
64517,0.14,-1.10,0.05,-23.17,-64.01,61.97,31.21
64527,0.13,-1.10,0.08,-24.56,-64.47,60.34,31.31
64537,0.14,-1.09,0.07,-23.79,-62.51,59.66,31.31
64547,0.15,-1.08,0.08,-24.40,-58.72,56.79,31.31
64557,0.12,-1.11,0.09,-24.29,-57.83,55.50,31.31
64567,0.13,-1.12,0.10,-25.30,-52.50,53.79,31.31
64577,0.10,-1.14,0.14,-27.41,-51.15,50.34,31.31
64587,0.05,-1.15,0.19,-28.39,-51.69,48.02,31.26
64597,0.03,-1.15,0.23,-24.32,-52.44,48.15,31.35
64607,0.03,-1.14,0.21,-18.40,-50.68,49.39,31.26
64617,0.01,-1.07,0.17,-17.60,-47.78,49.95,31.26
64627,-0.03,-1.06,0.16,-18.40,-47.40,50.78,31.26
64637,-0.04,-1.06,0.14,-20.05,-44.85,51.06,31.35
64647,-0.04,-1.05,0.13,-24.27,-41.74,49.30,31.31
64657,-0.07,-1.09,0.15,-27.88,-40.69,50.54,31.31
64667,-0.09,-1.10,0.18,-28.84,-39.42,53.98,31.31
64677,-0.09,-1.09,0.20,-25.88,-34.34,57.68,31.31
64687,-0.07,-1.06,0.23,-21.34,-28.76,60.41,31.31
64697,-0.08,-1.01,0.23,-18.62,-26.40,61.74,31.31
64707,-0.12,-1.02,0.22,-17.11,-25.76,62.34,31.26
64717,-0.15,-1.02,0.20,-14.97,-24.15,64.80,31.26
64727,-0.17,-1.03,0.22,-9.58,-25.70,66.41,31.26
64737,-0.17,-1.03,0.19,-10.21,-23.59,67.01,31.26
64747,-0.17,-1.00,0.22,-13.02,-19.45,64.25,31.17
64757,-0.18,-0.98,0.26,-15.44,-18.54,60.33,31.26
64767,-0.17,-0.92,0.25,-14.77,-15.52,53.97,31.31
64777,-0.16,-0.85,0.25,-13.87,-14.39,42.06,31.31
64787,-0.23,-0.83,0.21,-12.98,-23.92,30.47,31.21
64797,-0.30,-0.88,0.14,-11.24,-33.23,24.73,31.21
64807,-0.35,-0.94,0.09,-15.53,-34.56,23.88,31.31
64817,-0.32,-0.96,0.13,-23.31,-27.25,23.32,31.31
64827,-0.29,-0.93,0.21,-32.89,-19.36,18.65,31.35
64837,-0.27,-0.93,0.30,-35.78,-19.34,12.03,31.26
64847,-0.24,-0.95,0.33,-31.05,-22.32,3.80,31.35
64857,-0.28,-0.98,0.32,-25.89,-28.76,-4.23,31.26
64867,-0.37,-1.00,0.32,-19.82,-39.59,-5.52,31.31
64877,-0.41,-0.99,0.28,-15.38,-46.61,-1.56,31.26
64887,-0.39,-0.99,0.23,-13.50,-42.83,3.63,31.31
64897,-0.36,-0.97,0.22,-16.11,-32.08,7.94,31.31
64907,-0.35,-1.00,0.21,-20.18,-23.31,12.56,31.21
64917,-0.34,-1.01,0.21,-25.32,-20.34,15.01,31.21
64927,-0.31,-1.01,0.24,-28.83,-22.52,13.99,31.21
64937,-0.30,-1.06,0.25,-29.30,-27.84,13.02,31.31
64947,-0.27,-1.08,0.27,-25.31,-31.13,11.48,31.31
64957,-0.23,-1.08,0.26,-23.01,-31.16,9.11,31.26
64967,-0.21,-1.06,0.24,-22.82,-30.45,6.82,31.26
64977,-0.19,-1.05,0.23,-24.03,-30.18,3.75,31.35
64987,-0.16,-1.06,0.22,-24.37,-30.12,0.20,31.35
64997,-0.14,-1.04,0.22,-24.87,-28.95,-4.36,31.31
65007,-0.14,-1.05,0.21,-22.47,-28.46,-8.24,31.26
65017,-0.16,-1.04,0.17,-22.80,-26.76,-12.44,31.26
65027,-0.20,-1.03,0.18,-26.07,-27.16,-15.67,31.31
65037,-0.26,-1.03,0.21,-27.86,-30.15,-14.76,31.21
65047,-0.30,-1.02,0.23,-26.87,-30.18,-9.21,31.21
65057,-0.31,-1.03,0.26,-21.15,-25.61,-0.24,31.31
65067,-0.26,-1.03,0.29,-13.07,-18.69,7.01,31.31
65077,-0.21,-1.03,0.27,-6.31,-10.12,11.02,31.31
65087,-0.17,-1.05,0.27,-1.92,-7.82,11.40,31.35
65097,-0.13,-1.05,0.24,0.00,-8.15,8.85,31.35
65107,-0.11,-1.04,0.21,-0.61,-10.76,3.75,31.35
65117,-0.09,-1.02,0.17,-3.32,-12.56,-2.91,31.26
65127,-0.12,-1.00,0.18,-4.66,-14.10,-9.22,31.40
65137,-0.17,-1.00,0.17,-8.87,-17.37,-13.31,31.26
65147,-0.21,-0.99,0.20,-11.41,-17.47,-12.96,31.26
65157,-0.22,-1.01,0.21,-9.79,-14.04,-8.67,31.40
65167,-0.20,-1.00,0.26,-5.82,-8.60,-5.25,31.21
65177,-0.20,-0.99,0.27,-0.23,-5.91,-2.73,31.40
65187,-0.19,-0.97,0.24,4.38,-3.03,-1.09,31.31
65197,-0.18,-0.95,0.21,7.11,-3.04,-1.11,31.31
65207,-0.18,-0.94,0.15,5.99,-3.91,-2.13,31.31
65217,-0.17,-0.95,0.13,1.79,-5.35,-2.95,31.35
65227,-0.15,-0.95,0.12,-3.62,-4.03,-3.24,31.26
65237,-0.12,-0.97,0.14,-7.13,-0.08,-2.38,31.35
65247,-0.08,-0.98,0.19,-7.85,5.66,-3.08,31.35
65257,-0.05,-0.98,0.22,-6.36,10.08,-7.61,31.26
65267,-0.05,-0.97,0.22,-5.13,8.37,-14.18,31.35
65277,-0.09,-0.98,0.20,-3.56,3.02,-18.66,31.26
65287,-0.10,-0.98,0.15,-2.75,1.30,-19.98,31.40
65297,-0.11,-0.98,0.15,-4.11,5.06,-19.17,31.31
65307,-0.11,-0.99,0.16,-6.10,12.08,-17.15,31.31
65317,-0.08,-1.02,0.16,-7.37,19.77,-16.18,31.21
65327,-0.09,-1.01,0.18,-8.69,23.38,-18.94,31.21
65337,-0.13,-1.02,0.21,-8.53,20.33,-21.20,31.21
65347,-0.16,-1.05,0.22,-6.12,16.85,-20.04,31.35
65357,-0.16,-1.06,0.21,-1.23,16.95,-16.28,31.26
65367,-0.14,-1.06,0.22,2.10,22.70,-12.54,31.26
65377,-0.10,-1.07,0.23,3.41,28.18,-12.31,31.35
