Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
42997,0.09,-1.09,-0.08,-10.84,-3.37,12.52,33.47
43007,0.10,-1.08,-0.08,-10.06,-3.33,2.32,33.38
43017,0.07,-1.07,-0.07,-9.22,-4.76,-7.95,33.47
43027,0.03,-1.03,-0.08,-7.56,-6.50,-15.11,33.57
43037,-0.01,-1.00,-0.11,-6.20,-6.82,-16.82,33.57
43047,-0.06,-0.98,-0.12,-6.93,-7.62,-14.41,33.47
43057,-0.11,-0.98,-0.12,-7.63,-8.81,-8.29,33.57
43067,-0.11,-1.00,-0.10,-10.41,-10.64,-3.82,33.57
43077,-0.11,-1.01,-0.05,-14.32,-14.89,-6.11,33.38
43087,-0.14,-1.03,0.02,-16.43,-21.40,-10.89,33.47
43097,-0.17,-1.05,0.05,-13.30,-28.09,-13.13,33.47
43107,-0.17,-1.08,0.06,-7.62,-32.44,-12.53,33.38
43117,-0.18,-1.10,0.06,-0.37,-36.23,-11.44,33.57
43127,-0.19,-1.12,0.06,4.06,-37.40,-10.95,33.52
43137,-0.22,-1.11,0.06,8.32,-40.56,-10.34,33.52
43147,-0.22,-1.09,-0.00,9.98,-43.82,-7.31,33.52
43157,-0.20,-1.06,-0.03,10.89,-46.29,-3.82,33.52
43167,-0.16,-1.04,-0.05,9.83,-48.73,-2.63,33.52
43177,-0.16,-1.04,-0.05,7.25,-53.25,-3.68,33.52
43187,-0.16,-1.03,-0.07,5.27,-57.94,-4.66,33.52
43197,-0.19,-1.00,-0.10,2.38,-60.46,-4.21,33.61
43207,-0.24,-0.98,-0.16,0.53,-67.68,0.73,33.42
43217,-0.27,-0.98,-0.18,-9.16,-85.82,8.03,33.52
43227,-0.22,-1.04,-0.17,-8.23,-85.95,14.78,33.52
43237,-0.20,-1.17,-0.20,-8.58,-86.00,17.86,33.42
43247,-0.11,-1.15,-0.19,-14.70,-76.79,16.67,33.52
43257,-0.02,-1.16,-0.11,-17.97,-77.69,6.21,33.52
43267,0.01,-1.15,-0.06,-17.73,-79.22,-6.87,33.52
43277,-0.01,-1.12,-0.04,-12.82,-84.73,-16.69,33.42
43287,-0.05,-1.12,-0.08,-4.50,-90.35,-19.59,33.52
43297,-0.02,-1.09,-0.11,1.82,-90.49,-16.89,33.42
43307,-0.01,-1.08,-0.15,5.28,-82.66,-14.37,33.61
43317,-0.01,-1.03,-0.17,7.10,-76.56,-14.18,33.42
43327,-0.03,-1.01,-0.19,7.33,-77.95,-17.94,33.52
43337,-0.07,-1.00,-0.21,5.92,-82.21,-22.17,33.52
43347,-0.10,-0.97,-0.20,3.44,-90.29,-22.34,33.52
43357,-0.10,-0.97,-0.19,0.08,-96.58,-17.08,33.42
43367,-0.06,-0.99,-0.20,-3.57,-97.40,-10.92,33.52
43377,-0.03,-1.01,-0.17,-6.03,-92.70,-6.75,33.42
43387,-0.02,-1.03,-0.15,-5.66,-87.62,-3.34,33.42
