Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
89927,0.07,-0.84,0.23,-8.84,-4.84,-5.68,30.41
89937,0.09,-0.82,0.22,-9.51,-3.39,-4.64,30.51
89947,0.08,-0.81,0.21,-10.41,-1.39,-3.24,30.41
89957,0.10,-0.80,0.21,-12.09,0.03,-0.60,30.51
89967,0.09,-0.81,0.22,-12.53,1.27,1.11,30.46
89977,0.08,-0.82,0.22,-13.18,3.62,1.95,30.37
89987,0.07,-0.81,0.26,-13.36,3.15,2.23,30.37
89997,0.08,-0.79,0.28,-11.65,-0.69,1.71,30.37
90007,0.04,-0.82,0.31,-10.58,-5.05,0.61,30.46
90017,0.01,-0.88,0.30,-6.69,-17.36,4.32,30.41
90027,0.04,-0.84,0.28,-3.86,-14.76,9.16,30.51
90037,0.06,-0.80,0.25,1.08,-8.52,14.27,30.51
90047,0.09,-0.80,0.19,3.42,2.27,17.28,30.41
90057,0.12,-0.76,0.19,1.68,9.71,18.11,30.46
90067,0.11,-0.71,0.16,-4.00,13.31,12.64,30.55
90077,0.11,-0.68,0.15,-10.85,15.62,6.53,30.46
90087,0.09,-0.68,0.15,-16.55,13.19,0.06,30.46
90097,0.08,-0.71,0.14,-22.24,11.57,-6.69,30.46
90107,0.06,-0.73,0.15,-28.64,7.40,-13.33,30.55
90117,0.04,-0.75,0.18,-34.08,-0.06,-19.73,30.46
90127,0.03,-0.76,0.20,-39.02,-7.82,-23.94,30.51
90137,0.04,-0.75,0.20,-42.44,-11.68,-24.14,30.41
90147,0.03,-0.74,0.20,-42.67,-12.31,-20.67,30.41
90157,0.02,-0.73,0.18,-40.26,-7.24,-12.99,30.41
90167,0.02,-0.73,0.17,-35.62,-0.89,-3.01,30.41
90177,0.03,-0.75,0.13,-33.50,3.73,6.46,30.51
90187,0.04,-0.77,0.11,-37.11,8.55,13.28,30.46
90197,0.03,-0.78,0.12,-43.31,8.40,16.27,30.55
90207,0.05,-0.78,0.13,-49.07,7.01,16.78,30.55
90217,0.06,-0.79,0.11,-51.83,5.53,15.36,30.46
90227,0.07,-0.82,0.10,-53.28,3.08,12.64,30.55
90237,0.08,-0.83,0.08,-54.81,1.86,11.48,30.41
90247,0.07,-0.83,0.09,-57.76,0.38,10.38,30.51
90257,0.06,-0.85,0.08,-59.25,-2.69,9.05,30.51
90267,0.08,-0.85,0.08,-61.13,-3.01,7.54,30.51
90277,0.07,-0.85,0.08,-61.63,-3.44,6.05,30.46
90287,0.15,-0.71,0.21,-66.24,-1.79,6.96,30.46
90297,-0.07,-0.80,0.17,-78.63,-6.32,-6.49,30.46
90307,-0.08,-1.05,0.08,-37.39,-16.64,20.31,30.46
90317,0.40,-1.05,-0.30,-30.00,69.45,16.79,30.46
90327,-0.12,-1.13,0.08,-24.00,-46.96,0.64,30.37
90337,0.07,-1.10,0.00,-32.15,-62.24,-20.40,30.46
90347,0.04,-0.95,-0.07,-32.09,-62.21,-22.17,30.51
90357,0.05,-1.09,0.05,-55.05,-41.44,-32.89,30.41
90367,0.10,-1.00,0.02,-55.57,-20.72,-27.07,30.51
90377,0.02,-0.85,-0.12,-41.57,-13.76,-13.16,30.41
90387,0.03,-0.96,-0.10,-40.37,-0.53,-6.32,30.41
90397,-0.06,-1.03,0.09,-42.75,-8.12,-7.16,30.46
90407,-0.02,-1.03,0.06,-40.21,-24.44,-12.17,30.46
90417,0.04,-1.03,-0.05,-35.71,-40.38,-18.96,30.46
90427,0.03,-1.00,-0.11,-28.00,-43.74,-17.42,30.46
90437,0.05,-0.96,-0.21,-25.33,-29.86,-2.31,30.46
90447,0.05,-1.01,-0.29,-16.52,-11.30,22.41,30.46
90457,0.06,-0.96,-0.26,-28.12,8.95,31.04,30.41
90467,0.07,-0.98,-0.24,-42.23,9.13,32.43,30.41
90477,0.09,-1.00,-0.22,-56.56,4.17,29.76,30.41
90487,0.10,-1.02,-0.22,-64.96,-2.61,29.59,30.51
90497,0.12,-1.02,-0.21,-68.35,-3.13,32.90,30.46
90507,0.13,-1.06,-0.16,-67.34,-4.44,34.00,30.46
90517,0.17,-1.11,-0.14,-61.10,-5.28,31.98,30.46
90527,0.20,-1.16,-0.13,-53.73,-8.87,26.40,30.46
90537,0.24,-1.20,-0.15,-48.32,-2.87,15.65,30.46
90547,0.20,-1.16,-0.15,-47.77,-7.11,6.49,30.37
90557,0.20,-1.15,-0.12,-36.32,10.41,-2.40,30.46
90567,0.14,-1.16,-0.17,-28.75,-10.96,-9.63,30.41
90577,0.19,-1.10,-0.25,-28.69,-1.73,-15.24,30.32
90587,0.13,-1.05,-0.24,-27.47,2.35,-15.16,30.41
90597,0.14,-1.02,-0.30,-23.69,11.04,-10.12,30.51
90607,0.10,-1.03,-0.35,-19.48,20.00,-3.59,30.41
90617,0.06,-1.05,-0.34,-16.69,23.71,3.42,30.46
90627,0.06,-1.04,-0.32,-18.89,32.61,10.61,30.46
90637,0.04,-1.06,-0.30,-23.79,34.15,11.95,30.46
90647,0.00,-1.09,-0.24,-29.79,25.31,6.99,30.46
90657,-0.02,-1.09,-0.21,-33.04,9.59,-1.92,30.46
90667,-0.02,-1.09,-0.23,-33.56,-4.78,-10.09,30.46
90677,-0.02,-1.08,-0.25,-32.93,-13.66,-13.56,30.41
90687,-0.02,-1.06,-0.31,-32.72,-14.14,-10.49,30.41
90697,-0.02,-1.05,-0.35,-33.57,-7.08,-1.16,30.51
90707,-0.03,-1.06,-0.39,-34.90,3.73,11.25,30.41
90717,-0.02,-1.07,-0.37,-36.26,14.95,24.50,30.46
90727,-0.01,-1.09,-0.35,-36.78,21.91,33.47,30.46
90737,-0.00,-1.10,-0.33,-35.30,22.06,36.31,30.46
90747,0.02,-1.10,-0.34,-31.53,17.01,33.85,30.46
90757,0.06,-1.10,-0.37,-28.43,10.09,28.08,30.46
90767,0.08,-1.12,-0.42,-27.13,5.31,22.81,30.46
90777,0.09,-1.15,-0.44,-27.89,5.88,16.66,30.41
90787,0.10,-1.16,-0.42,-30.21,5.21,8.69,30.51
90797,0.10,-1.19,-0.40,-32.14,5.63,-0.61,30.51
90807,0.08,-1.20,-0.35,-33.45,6.41,-9.94,30.41
90817,0.02,-1.20,-0.29,-33.98,3.16,-16.90,30.41
90827,-0.02,-1.19,-0.26,-31.57,0.92,-16.89,30.55
90837,-0.05,-1.18,-0.26,-26.47,0.47,-10.50,30.37
90847,-0.07,-1.19,-0.23,-23.53,3.25,-0.14,30.37
90857,-0.07,-1.19,-0.21,-23.33,4.67,11.21,30.46
90867,-0.05,-1.19,-0.22,-21.07,6.67,21.28,30.37
90877,-0.03,-1.19,-0.25,-21.40,6.43,27.91,30.46
90887,0.01,-1.17,-0.25,-23.76,4.79,27.34,30.51
90897,0.02,-1.15,-0.27,-23.60,2.44,24.06,30.41
90907,0.05,-1.12,-0.29,-23.34,-1.77,18.75,30.51
90917,0.04,-1.11,-0.30,-23.76,-7.92,12.43,30.41
90927,0.03,-1.10,-0.31,-26.34,-14.84,5.02,30.32
90937,0.03,-1.08,-0.32,-30.24,-18.63,-0.32,30.37
90947,0.04,-1.06,-0.36,-34.76,-20.87,-2.53,30.37
90957,0.05,-1.04,-0.40,-38.29,-20.29,-2.67,30.55
90967,0.04,-1.00,-0.44,-40.55,-14.95,2.43,30.37
90977,0.01,-0.99,-0.48,-42.47,-7.48,10.92,30.46
90987,0.01,-0.94,-0.50,-41.86,6.93,22.02,30.41
90997,0.02,-0.92,-0.48,-43.54,24.82,32.14,30.41
91007,-0.02,-0.96,-0.45,-47.40,34.96,37.89,30.41
91017,-0.06,-1.04,-0.42,-44.38,30.38,39.86,30.41
91027,-0.03,-1.09,-0.37,-38.56,23.42,33.37,30.46
91037,-0.05,-1.14,-0.34,-25.57,7.50,25.28,30.51
91047,-0.04,-1.18,-0.38,-13.79,-2.50,19.01,30.46
91057,-0.01,-1.19,-0.38,-7.39,-5.86,14.43,30.37
91067,-0.00,-1.19,-0.40,-4.12,-8.96,10.14,30.46
91077,0.02,-1.17,-0.41,-4.52,-9.22,5.98,30.37
91087,0.01,-1.13,-0.42,-7.10,-9.92,0.44,30.27
91097,0.02,-1.11,-0.46,-8.35,-10.98,-5.15,30.41
91107,-0.02,-1.09,-0.45,-8.44,-17.88,-11.07,30.41
91117,-0.00,-1.07,-0.45,-5.51,-21.51,-14.17,30.51
91127,-0.02,-1.05,-0.48,-3.44,-21.44,-13.89,30.51
91137,-0.03,-1.06,-0.45,-3.22,-21.45,-10.75,30.51
91147,-0.03,-1.08,-0.42,-1.59,-12.78,-7.42,30.41
91157,-0.05,-1.09,-0.37,-1.01,-7.48,-2.69,30.46
91167,-0.06,-1.12,-0.36,-1.27,-10.64,-2.47,30.37
91177,-0.05,-1.11,-0.34,-2.17,-13.89,-4.69,30.37
91187,-0.06,-1.11,-0.32,-1.82,-18.38,-4.34,30.46
91197,-0.02,-1.08,-0.37,1.69,-17.62,0.76,30.37
91207,0.02,-1.07,-0.40,3.62,-11.40,6.05,30.51
91217,0.06,-1.08,-0.41,3.37,-3.51,10.89,30.41
91227,0.09,-1.08,-0.41,1.07,7.10,12.76,30.51
91237,0.11,-1.11,-0.37,-1.80,12.06,8.09,30.41
91247,0.07,-1.14,-0.33,-6.56,6.20,-3.04,30.37
91257,0.04,-1.16,-0.27,-9.33,-3.80,-18.96,30.41
91267,-0.03,-1.16,-0.23,-9.79,-21.94,-34.21,30.46
91277,-0.09,-1.12,-0.25,-8.15,-37.30,-40.15,30.37
91287,-0.11,-1.07,-0.29,-5.28,-44.44,-35.02,30.46
91297,-0.10,-1.07,-0.32,-3.05,-38.93,-22.40,30.37
91307,-0.02,-1.06,-0.34,0.60,-16.23,-4.73,30.46
91317,-0.01,-1.08,-0.34,0.03,4.44,7.10,30.41
91327,0.01,-1.11,-0.33,-2.46,23.30,10.05,30.51
91337,-0.00,-1.12,-0.32,-2.15,30.02,7.86,30.41
91347,-0.07,-1.11,-0.31,-2.09,25.40,3.28,30.41
91357,-0.08,-1.09,-0.32,-3.91,16.58,-1.94,30.51
91367,-0.06,-1.09,-0.32,-6.23,3.04,-8.76,30.46
91377,-0.04,-1.08,-0.35,-9.47,-10.24,-16.96,30.46
91387,-0.04,-1.06,-0.36,-12.47,-22.18,-22.75,30.37
91397,-0.03,-1.08,-0.36,-12.63,-28.98,-22.79,30.46
91407,0.02,-1.09,-0.40,-13.24,-28.02,-19.80,30.37
91417,0.07,-1.12,-0.42,-11.69,-18.24,-14.99,30.46
91427,0.09,-1.12,-0.42,-8.31,-4.09,-10.92,30.51
91437,0.09,-1.13,-0.41,-4.27,9.59,-9.01,30.41
91447,0.07,-1.14,-0.39,-0.60,16.92,-10.15,30.41
91457,0.02,-1.13,-0.37,1.19,18.09,-14.34,30.51
91467,-0.02,-1.12,-0.37,2.00,12.92,-18.29,30.46
91477,-0.06,-1.10,-0.36,2.29,9.22,-19.05,30.32
91487,-0.08,-1.09,-0.36,2.72,5.47,-16.46,30.37
91497,-0.06,-1.07,-0.35,3.68,5.86,-12.14,30.46
91507,-0.04,-1.07,-0.34,4.47,9.28,-6.50,30.46
91517,-0.01,-1.06,-0.34,5.13,12.43,-1.48,30.37
91527,0.03,-1.08,-0.35,6.44,16.49,1.97,30.37
91537,0.06,-1.11,-0.35,6.44,22.63,3.15,30.41
91547,0.06,-1.13,-0.33,7.18,26.99,2.64,30.41
91557,0.01,-1.16,-0.28,8.17,29.51,-2.37,30.41
91567,-0.05,-1.16,-0.24,13.19,26.90,-7.60,30.41
91577,-0.09,-1.16,-0.23,19.30,22.35,-9.73,30.41
91587,-0.12,-1.14,-0.25,24.06,18.12,-7.98,30.46
91597,-0.12,-1.11,-0.26,25.42,15.10,-2.79,30.55
91607,-0.11,-1.09,-0.28,26.14,18.15,8.67,30.46
91617,-0.05,-1.07,-0.32,29.54,32.20,25.10,30.37
91627,-0.00,-1.07,-0.34,33.48,53.53,45.73,30.46
91637,0.03,-1.08,-0.35,37.98,74.78,65.82,30.41
91647,0.07,-1.12,-0.32,42.90,94.46,78.27,30.41
91657,0.07,-1.20,-0.25,47.48,98.27,76.37,30.41
91667,0.06,-1.26,-0.19,52.60,86.18,62.27,30.51
91677,0.03,-1.27,-0.13,59.30,59.04,40.14,30.51
91687,0.01,-1.27,-0.13,68.03,21.94,16.35,30.46
91697,-0.01,-1.22,-0.18,74.69,-9.47,-6.55,30.46
91707,-0.01,-1.13,-0.27,76.99,-30.82,-22.78,30.37
91717,-0.01,-1.04,-0.36,76.06,-47.89,-30.44,30.46
91727,0.01,-0.96,-0.43,69.76,-54.20,-30.15,30.37
91737,0.04,-0.91,-0.48,58.03,-50.46,-22.58,30.46
91747,0.08,-0.90,-0.50,44.84,-32.32,-7.92,30.37
91757,0.10,-0.88,-0.48,29.40,-8.32,8.49,30.41
91767,0.08,-0.94,-0.40,14.98,14.73,22.72,30.41
91777,0.02,-1.03,-0.28,2.02,27.16,31.83,30.41
91787,-0.03,-1.12,-0.15,-4.34,31.19,34.32,30.51
91797,-0.08,-1.17,-0.04,-4.41,24.31,32.23,30.41
91807,-0.10,-1.22,0.01,1.57,12.34,27.53,30.41
91817,-0.09,-1.22,0.01,9.45,0.69,23.11,30.46
91827,-0.07,-1.23,-0.02,17.28,-5.83,19.39,30.37
91837,-0.06,-1.21,-0.05,21.16,-5.69,13.97,30.46
91847,-0.06,-1.21,-0.07,22.03,-5.97,7.95,30.46
91857,-0.08,-1.20,-0.07,21.40,-10.73,-0.29,30.37
91867,-0.10,-1.19,-0.07,20.23,-22.53,-10.06,30.41
91877,-0.12,-1.17,-0.09,18.73,-35.48,-19.82,30.32
91887,-0.14,-1.15,-0.12,13.79,-52.47,-30.90,30.41
91897,-0.14,-1.13,-0.18,4.44,-72.67,-42.00,30.41
91907,-0.13,-1.11,-0.21,-9.69,-87.62,-51.08,30.46
91917,-0.12,-1.11,-0.25,-25.79,-100.20,-56.64,30.41
91927,-0.08,-1.08,-0.32,-44.14,-102.41,-59.37,30.46
91937,-0.05,-1.06,-0.33,-60.31,-97.65,-58.14,30.46
91947,0.01,-1.08,-0.34,-67.77,-86.44,-53.22,30.37
91957,0.04,-1.07,-0.34,-65.27,-70.23,-45.68,30.46
91967,0.07,-1.08,-0.33,-56.79,-52.95,-32.70,30.46
91977,0.08,-1.10,-0.31,-47.86,-35.15,-17.10,30.41
91987,0.07,-1.16,-0.28,-40.46,-22.50,-3.59,30.51
91997,0.08,-1.20,-0.22,-35.91,-14.37,4.50,30.41
92007,0.07,-1.23,-0.21,-29.66,-14.53,7.74,30.41
92017,0.09,-1.22,-0.22,-21.86,-16.93,8.73,30.51
92027,0.13,-1.21,-0.27,-11.53,-9.56,7.65,30.41
92037,0.14,-1.21,-0.27,-4.63,0.99,6.41,30.46
92047,0.13,-1.19,-0.26,-1.83,7.13,3.85,30.46
92057,0.10,-1.18,-0.25,0.76,7.30,-0.64,30.37
92067,0.07,-1.17,-0.25,4.78,6.37,-6.66,30.55
92077,0.06,-1.16,-0.25,10.47,4.49,-10.47,30.27
92087,0.05,-1.13,-0.28,16.35,5.69,-11.31,30.37
92097,0.05,-1.11,-0.31,21.10,6.14,-11.18,30.41
92107,0.05,-1.09,-0.33,24.15,5.42,-11.08,30.41
92117,0.07,-1.07,-0.34,26.18,7.16,-10.82,30.41
92127,0.10,-1.06,-0.36,28.79,11.02,-9.65,30.37
92137,0.10,-1.03,-0.39,31.69,16.75,-6.41,30.41
92147,0.09,-1.01,-0.40,32.58,26.56,-1.77,30.46
92157,0.05,-1.01,-0.37,33.74,35.85,4.35,30.46
92167,0.02,-1.01,-0.33,33.97,40.76,10.34,30.37
92177,-0.00,-1.02,-0.28,37.04,42.12,14.82,30.37
92187,-0.02,-1.04,-0.26,40.53,41.63,16.81,30.37
