Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
35957,0.04,-0.23,1.21,9.74,3.25,9.54,33.52
35967,0.02,-0.20,1.24,13.48,2.44,9.65,33.61
35977,0.01,-0.17,1.26,16.24,-0.75,8.89,33.61
35987,-0.01,-0.13,1.29,18.23,-6.44,7.30,33.61
35997,-0.02,-0.08,1.28,19.53,-11.77,4.41,33.71
36007,-0.04,-0.02,1.28,19.97,-18.35,1.66,33.61
36017,-0.03,0.03,1.28,21.05,-25.18,-1.59,33.52
36027,-0.01,0.09,1.24,22.75,-28.34,-2.82,33.61
36037,0.01,0.16,1.20,27.10,-25.73,-2.76,33.61
36047,0.06,0.24,1.12,30.53,-14.34,-3.53,33.52
36057,0.05,0.29,1.10,30.52,-1.98,-5.60,33.61
36067,0.05,0.35,1.11,31.44,10.32,-10.56,33.61
36077,-0.02,0.40,1.14,32.17,9.92,-13.45,33.61
36087,-0.06,0.44,1.17,32.66,4.37,-15.76,33.52
36097,-0.04,0.50,1.15,31.77,-3.44,-17.21,33.61
36107,-0.01,0.55,1.10,29.07,-11.69,-19.19,33.52
36117,0.06,0.59,1.05,24.21,-11.98,-19.68,33.61
36127,0.14,0.60,1.01,19.66,-7.16,-20.43,33.71
36137,0.19,0.60,1.00,15.15,-1.59,-24.15,33.57
36147,0.23,0.59,0.99,12.67,-0.75,-31.05,33.61
36157,0.25,0.59,0.99,13.13,-4.08,-38.43,33.61
36167,0.26,0.62,0.97,17.01,-13.92,-47.80,33.61
36177,0.29,0.62,0.95,19.33,-23.51,-57.13,33.66
36187,0.29,0.67,0.89,16.78,-32.75,-61.91,33.61
36197,0.35,0.71,0.81,21.74,-31.76,-56.56,33.71
36207,0.44,0.71,0.72,30.66,-12.79,-46.52,33.61
36217,0.43,0.63,0.74,35.62,18.09,-32.14,33.66
36227,0.35,0.55,0.82,34.44,42.23,-14.27,33.61
36237,0.28,0.46,0.92,26.61,49.15,-2.75,33.61
36247,0.31,0.34,1.06,8.78,36.60,-5.47,33.61
36257,0.31,0.22,1.16,-15.31,18.41,-17.69,33.66
36267,0.24,0.17,1.20,-37.82,-13.42,-34.49,33.61
36277,0.21,0.13,1.20,-56.41,-12.98,-48.58,33.71
36287,0.16,0.08,1.18,-55.33,-5.71,-55.51,33.61
36297,-0.03,0.05,1.19,-46.79,12.08,-53.25,33.66
36307,-0.13,-0.04,1.19,-36.82,28.26,-42.87,33.61
36317,-0.16,-0.13,1.23,-27.63,31.42,-33.71,33.71
36327,-0.20,-0.22,1.21,-22.60,16.84,-28.89,33.61
36337,-0.16,-0.30,1.17,-26.05,-11.73,-23.15,33.57
36347,-0.03,-0.35,1.12,-34.41,-42.69,-21.94,33.61
36357,0.15,-0.38,1.01,-50.75,-56.61,-26.26,33.71
36367,0.36,-0.43,0.95,-62.38,-39.42,-27.56,33.57
36377,0.40,-0.52,1.00,-70.82,-7.79,-24.61,33.66
36387,0.53,-0.62,1.14,-62.66,46.24,-30.63,33.57
36397,0.59,-0.67,1.17,-39.07,105.08,-44.14,33.66
36407,0.47,-0.67,1.10,-7.94,158.11,-60.35,33.57
36417,0.12,-0.56,1.03,11.86,187.30,-66.85,33.57
36427,-0.21,-0.41,0.96,29.91,185.11,-57.47,33.57
36437,-0.52,-0.19,0.82,35.40,140.47,-36.21,33.57
36447,-0.80,-0.06,0.70,6.79,71.16,-7.73,33.66
36457,-0.78,-0.24,0.86,-18.21,-15.79,29.65,33.57
36467,-0.43,-0.42,0.84,-39.44,-97.86,57.71,33.57
36477,-0.09,-0.69,1.03,-56.37,-162.34,70.20,33.66
36487,0.48,-0.91,1.06,-72.26,-132.38,68.06,33.57
36497,0.75,-1.05,1.29,-67.34,-74.84,43.65,33.47
36507,0.67,-1.04,1.34,-35.27,-22.44,16.11,33.57
36517,0.38,-0.98,1.29,-4.29,12.05,-0.64,33.66
36527,0.06,-0.85,1.26,18.24,24.60,-1.73,33.57
36537,-0.13,-0.70,1.09,31.86,-3.40,3.83,33.57
36547,-0.10,-0.63,0.80,35.47,-32.18,12.98,33.57
36557,0.01,-0.60,0.57,32.84,-46.50,20.47,33.57
36567,0.19,-0.59,0.37,20.76,-38.52,27.27,33.66
36577,0.38,-0.54,0.23,-2.70,9.98,36.69,33.57
36587,0.44,-0.65,0.38,-18.37,83.77,43.60,33.66
36597,0.34,-0.77,0.67,-24.84,145.25,47.07,33.57
36607,0.11,-0.88,1.09,-22.73,161.77,40.99,33.57
36617,-0.14,-1.01,1.47,-11.45,135.19,29.86,33.66
36627,-0.43,-1.03,1.73,0.47,67.37,17.27,33.57
36637,-0.60,-0.89,1.65,27.05,-2.56,14.37,33.57
36647,-0.64,-0.79,1.50,40.35,-64.64,17.71,33.47
36657,-0.56,-0.78,1.34,50.93,-121.36,27.54,33.66
36667,-0.14,-0.73,0.89,59.11,-124.78,39.11,33.66
36677,0.34,-0.65,0.50,44.05,-80.17,36.81,33.66
36687,0.66,-0.51,0.23,18.40,-6.41,20.73,33.57
36697,0.61,-0.42,0.19,-6.53,57.44,7.77,33.66
36707,0.22,-0.43,0.40,-37.39,77.08,-8.37,33.57
36717,-0.28,-0.44,0.66,-52.18,58.44,-13.01,33.66
36727,-0.71,-0.46,0.88,-43.42,13.77,-5.30,33.66
36737,-0.91,-0.41,1.00,-22.43,-27.85,19.44,33.75
36747,-0.70,-0.51,1.10,-4.85,-51.54,45.31,33.66
36757,-0.28,-0.68,1.21,13.50,-78.96,48.26,33.66
36767,0.14,-0.75,1.07,25.40,-66.92,28.63,33.66
36777,0.39,-0.67,0.89,34.29,-29.94,6.76,33.57
36787,0.39,-0.55,0.80,38.99,12.06,-6.67,33.66
36797,0.19,-0.41,0.73,32.47,35.24,-17.98,33.57
36807,-0.06,-0.34,0.70,13.18,49.24,-16.44,33.57
36817,-0.29,-0.30,0.85,-5.45,48.35,-9.21,33.57
36827,-0.47,-0.31,1.05,-17.65,32.90,-1.48,33.52
36837,-0.54,-0.30,1.19,-20.44,8.92,9.34,33.61
36847,-0.49,-0.33,1.27,-17.04,-25.57,17.82,33.61
36857,-0.29,-0.44,1.29,-18.35,-44.15,16.93,33.61
36867,-0.10,-0.52,1.36,-17.98,-47.74,13.65,33.52
36877,0.10,-0.58,1.40,-3.45,-25.19,12.66,33.61
36887,0.25,-0.54,1.28,16.53,18.34,7.68,33.61
36897,0.22,-0.50,1.20,25.91,48.47,-1.48,33.52
36907,0.04,-0.39,1.10,30.12,54.47,-8.15,33.71
36917,-0.10,-0.28,0.97,23.88,47.02,-7.53,33.71
36927,-0.14,-0.28,0.95,14.41,17.48,-9.11,33.61
36937,-0.15,-0.29,0.89,1.83,-12.64,-17.40,33.61
36947,-0.19,-0.23,0.84,-12.05,-31.69,-19.86,33.71
36957,-0.19,-0.19,0.80,-17.25,-33.36,-11.60,33.61
