Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
65927,0.11,-1.03,-0.06,-1.31,-6.29,-0.47,32.81
65937,0.07,-1.03,-0.05,-1.08,-7.80,0.02,32.62
65947,0.05,-1.03,-0.07,-0.29,-9.19,0.84,32.72
65957,0.03,-1.04,-0.03,0.31,-10.09,2.11,32.72
65967,0.02,-1.05,-0.02,2.38,-12.32,3.33,32.72
65977,-0.01,-1.06,-0.01,4.95,-14.90,4.24,32.72
65987,-0.04,-1.06,0.01,8.60,-19.18,6.15,32.72
65997,-0.07,-1.05,0.01,12.46,-24.76,8.14,32.72
66007,-0.06,-1.06,-0.00,14.89,-29.21,9.37,32.81
66017,-0.08,-1.06,0.02,15.50,-33.57,9.97,32.72
66027,-0.10,-1.09,0.03,17.08,-37.88,11.30,32.72
66037,-0.12,-1.12,0.04,19.39,-40.70,14.52,32.77
66047,-0.14,-1.14,0.05,22.50,-43.82,16.72,32.72
66057,-0.15,-1.16,0.07,26.03,-48.24,17.13,32.72
66067,-0.15,-1.18,0.11,30.20,-57.66,14.95,32.72
66077,-0.12,-1.18,0.12,36.63,-69.18,10.61,32.67
66087,-0.04,-1.17,0.05,42.78,-72.85,1.92,32.72
66097,-0.02,-1.14,-0.03,44.89,-70.58,-9.57,32.72
66107,-0.11,-1.07,-0.12,43.83,-68.44,-12.98,32.72
66117,-0.16,-1.04,-0.15,36.58,-67.01,-12.44,32.67
66127,-0.20,-1.02,-0.18,24.29,-64.49,-13.16,32.72
66137,-0.29,-1.01,-0.11,7.65,-64.23,-10.37,32.72
66147,-0.34,-0.99,0.01,0.82,-71.79,-1.63,32.72
66157,-0.33,-0.98,0.06,3.66,-70.96,9.47,32.67
66167,-0.28,-1.00,0.08,11.05,-66.87,18.90,32.72
66177,-0.25,-1.01,0.09,16.72,-64.20,23.98,32.72
66187,-0.22,-1.02,0.05,24.34,-63.36,28.20,32.77
66197,-0.20,-1.00,-0.01,25.30,-63.45,30.90,32.67
66207,-0.16,-0.97,-0.06,22.06,-66.84,29.77,32.67
66217,-0.16,-0.96,-0.11,14.18,-66.93,25.62,32.67
66227,-0.19,-0.96,-0.08,5.73,-71.82,23.33,32.67
66237,-0.19,-0.95,-0.06,-0.44,-78.47,21.13,32.67
66247,-0.20,-0.97,-0.06,-3.42,-80.73,20.98,32.77
66257,-0.21,-0.96,-0.05,-3.91,-81.79,20.61,32.58
66267,-0.23,-0.98,-0.02,-4.23,-83.56,21.50,32.67
66277,-0.24,-0.98,-0.01,-2.87,-87.82,23.56,32.67
66287,-0.24,-0.99,-0.02,-1.01,-89.98,26.50,32.77
66297,-0.23,-1.01,-0.03,1.88,-91.94,29.22,32.77
66307,-0.19,-1.02,-0.04,3.01,-93.33,27.86,32.67
66317,-0.23,-1.04,-0.04,1.02,-97.04,24.47,32.67
66327,-0.28,-1.08,-0.02,0.21,-104.70,23.63,32.67
66337,-0.27,-1.11,-0.02,2.05,-109.08,22.90,32.67
66347,-0.27,-1.16,-0.02,4.14,-110.41,22.61,32.67
66357,-0.26,-1.18,-0.03,6.31,-111.25,22.27,32.77
66367,-0.24,-1.18,-0.04,8.20,-111.79,20.31,32.67
66377,-0.23,-1.19,-0.07,10.00,-113.56,16.12,32.67
66387,-0.23,-1.16,-0.08,10.76,-117.98,9.92,32.77
66397,-0.25,-1.13,-0.12,11.16,-122.44,7.28,32.67
66407,-0.26,-1.11,-0.16,11.11,-125.76,6.66,32.77
66417,-0.25,-1.09,-0.20,9.63,-125.95,7.18,32.67
66427,-0.25,-1.07,-0.20,6.73,-126.40,7.22,32.67
66437,-0.25,-1.04,-0.21,4.67,-128.06,8.55,32.67
66447,-0.24,-1.00,-0.22,1.95,-129.18,11.16,32.67
66457,-0.27,-0.97,-0.20,2.55,-132.44,18.78,32.67
66467,-0.28,-0.94,-0.21,6.18,-131.31,31.50,32.67
66477,-0.22,-0.93,-0.27,9.01,-126.20,41.30,32.77
66487,-0.19,-0.92,-0.26,9.48,-121.47,50.26,32.67
66497,-0.15,-0.92,-0.26,8.15,-119.74,55.83,32.77
66507,-0.10,-0.95,-0.27,6.63,-118.67,57.40,32.67
66517,-0.03,-0.98,-0.26,5.60,-119.27,53.28,32.67
66527,-0.01,-0.99,-0.25,2.35,-120.75,48.24,32.67
66537,0.04,-0.96,-0.27,-2.52,-122.20,40.29,32.67
66547,0.04,-0.94,-0.25,-7.25,-122.85,32.21,32.77
66557,0.03,-0.91,-0.28,-9.98,-122.93,25.36,32.77
66567,0.02,-0.87,-0.31,-14.85,-119.42,18.24,32.67
66577,-0.01,-0.93,-0.28,-21.22,-120.32,10.20,32.67
66587,-0.08,-0.92,-0.22,-29.95,-123.19,8.31,32.77
66597,-0.16,-0.95,-0.15,-31.08,-129.01,12.73,32.58
66607,-0.19,-0.99,-0.09,-24.38,-128.02,22.44,32.77
66617,-0.14,-1.03,-0.08,-14.46,-118.78,29.60,32.72
66627,-0.08,-1.06,-0.11,-8.89,-112.17,29.56,32.62
66637,-0.01,-1.07,-0.14,-7.86,-110.70,23.01,32.62
66647,0.04,-1.10,-0.16,-7.62,-114.41,11.82,32.72
66657,0.08,-1.14,-0.22,-11.89,-115.47,-2.63,32.72
66667,0.08,-1.21,-0.20,-19.21,-118.87,-19.18,32.62
66677,0.09,-1.27,-0.14,-27.39,-122.70,-37.30,32.72
66687,0.11,-1.30,-0.08,-34.05,-127.27,-56.02,32.72
66697,0.11,-1.26,-0.03,-37.30,-132.20,-72.64,32.81
66707,0.10,-1.18,-0.01,-33.33,-135.07,-83.33,32.62
66717,0.02,-1.06,-0.04,-29.21,-130.63,-82.60,32.72
66727,-0.07,-0.97,-0.11,-24.00,-124.00,-70.79,32.62
66737,-0.16,-0.92,-0.16,-21.45,-110.92,-50.35,32.72
66747,-0.21,-0.93,-0.15,-18.35,-101.74,-25.68,32.62
66757,-0.24,-0.97,-0.11,-16.21,-96.69,-0.93,32.81
66767,-0.19,-1.01,-0.06,-12.63,-94.67,19.15,32.62
66777,-0.11,-1.05,-0.04,-8.55,-92.34,32.95,32.62
66787,-0.05,-1.06,-0.01,-3.91,-91.76,41.82,32.62
66797,0.04,-1.04,-0.01,2.12,-90.53,48.09,32.72
66807,0.11,-1.02,-0.07,6.96,-85.97,51.13,32.62
66817,0.14,-1.01,-0.12,10.00,-81.76,52.02,32.62
66827,0.15,-1.01,-0.15,7.74,-77.68,50.11,32.72
66837,0.13,-1.02,-0.17,1.94,-77.24,46.47,32.62
66847,0.13,-1.03,-0.15,-4.84,-77.86,41.91,32.72
66857,0.15,-1.04,-0.12,-8.87,-77.45,36.72,32.72
66867,0.16,-1.04,-0.10,-11.45,-73.68,30.75,32.72
66877,0.15,-1.01,-0.06,-13.27,-72.43,23.62,32.62
66887,0.09,-1.00,-0.02,-12.76,-74.29,18.81,32.62
66897,-0.01,-0.99,-0.00,-10.66,-78.05,18.67,32.62
66907,-0.10,-0.98,-0.03,-8.08,-81.48,22.82,32.72
66917,-0.18,-0.84,-0.05,-9.86,-78.44,33.39,32.72
66927,-0.22,-0.88,-0.03,0.67,-80.78,49.60,32.67
66937,-0.10,-0.99,-0.16,-2.61,-61.91,55.16,32.72
66947,-0.09,-1.07,-0.07,-9.30,-59.24,53.39,32.72
66957,-0.08,-1.06,0.01,-18.29,-63.59,48.81,32.72
66967,-0.08,-1.05,0.06,-21.51,-74.03,43.54,32.67
66977,-0.07,-1.03,0.04,-20.23,-80.95,40.08,32.72
66987,-0.09,-1.02,0.03,-19.08,-80.75,37.24,32.62
66997,-0.13,-1.00,0.03,-19.39,-77.59,36.98,32.62
67007,-0.18,-0.99,0.01,-19.33,-74.79,39.69,32.67
67017,-0.19,-1.01,0.01,-19.39,-67.50,45.19,32.62
67027,-0.16,-1.02,0.04,-19.15,-63.33,49.73,32.77
67037,-0.11,-1.03,0.05,-17.77,-58.24,52.40,32.77
67047,-0.06,-1.01,0.06,-14.92,-52.27,52.95,32.77
67057,-0.02,-0.98,0.01,-12.11,-51.11,49.69,32.67
67067,0.03,-0.98,-0.05,-11.56,-48.46,44.35,32.67
67077,0.02,-0.97,-0.06,-14.98,-46.52,35.95,32.67
67087,-0.02,-0.98,-0.05,-20.23,-49.36,28.31,32.67
67097,-0.06,-1.01,-0.04,-25.69,-48.90,24.44,32.58
67107,-0.07,-1.04,0.01,-27.31,-49.40,23.04,32.77
67117,-0.04,-1.05,0.04,-25.13,-46.20,22.90,32.67
67127,-0.02,-1.06,0.07,-20.69,-43.33,20.85,32.67
67137,0.01,-1.06,0.10,-13.95,-40.03,17.68,32.67
67147,0.04,-1.04,0.10,-7.76,-37.60,14.56,32.77
67157,0.04,-1.04,0.08,-0.73,-37.74,10.50,32.67
67167,0.04,-1.01,0.05,4.64,-39.40,6.08,32.58
67177,0.00,-1.02,0.00,8.89,-42.69,3.19,32.67
67187,-0.01,-1.07,-0.01,7.27,-36.52,2.17,32.67
67197,-0.02,-1.09,0.00,8.89,-27.28,1.73,32.67
67207,-0.03,-1.13,-0.00,10.69,-17.85,2.76,32.67
