Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
61037,0.04,-0.10,0.92,0.76,-0.56,-0.73,29.19
61047,0.05,-0.10,0.93,1.72,-2.03,-0.66,29.19
61057,0.05,-0.10,0.93,3.08,-1.76,0.31,29.14
61067,0.05,-0.09,0.92,3.53,0.00,0.18,29.14
61077,0.05,-0.08,0.92,3.80,1.61,-0.44,29.09
61087,0.04,-0.08,0.91,3.27,2.11,-0.50,29.09
61097,0.03,-0.09,0.91,2.80,0.36,-0.56,29.19
61107,0.03,-0.08,0.90,2.95,-0.66,-0.62,29.05
61117,0.03,-0.09,0.90,3.09,-1.85,-0.43,29.14
61127,0.03,-0.08,0.90,2.84,-1.03,0.01,29.09
61137,0.04,-0.08,0.89,3.23,-0.56,0.98,29.19
61147,0.05,-0.07,0.87,2.34,0.12,2.34,29.14
61157,0.05,-0.08,0.86,2.01,1.06,3.08,29.14
61167,0.05,-0.07,0.87,0.88,2.44,3.61,29.19
61177,0.05,-0.07,0.88,-0.30,2.21,4.13,29.19
61187,0.06,-0.07,0.88,-0.92,2.05,4.58,29.14
61197,0.06,-0.06,0.89,-1.29,1.36,4.97,29.24
61207,0.07,-0.06,0.88,-1.27,1.37,5.84,29.19
61217,0.09,-0.06,0.85,-1.18,4.53,7.15,29.28
61227,0.13,-0.05,0.85,-1.44,9.40,7.52,29.09
61237,0.14,-0.05,0.85,-1.69,15.34,8.26,29.14
61247,0.14,-0.05,0.87,-1.40,18.06,7.94,29.14
61257,0.15,-0.05,0.87,-1.71,19.79,8.52,29.28
61267,0.17,-0.05,0.88,-1.32,20.27,9.05,29.09
61277,0.23,-0.06,0.87,-0.56,22.95,8.21,29.19
61287,0.26,-0.07,0.85,-0.85,23.90,5.74,29.14
61297,0.29,-0.07,0.85,-1.92,22.44,3.59,29.19
61307,0.29,-0.06,0.85,-4.55,16.54,1.34,29.09
61317,0.32,-0.06,0.81,-7.47,8.82,-0.76,29.05
61327,0.38,-0.08,0.78,-12.15,4.89,-2.22,29.24
61337,0.46,-0.12,0.79,-15.86,6.69,-5.04,29.14
61347,0.55,-0.15,0.82,-18.35,13.16,-9.23,29.19
61357,0.59,-0.17,0.83,-21.49,15.97,-13.13,29.19
61367,0.63,-0.22,0.88,-25.15,13.53,-24.18,29.14
61377,0.64,-0.26,0.96,-26.79,10.90,-33.13,29.14
61387,0.66,-0.30,0.99,-27.41,9.88,-40.33,29.09
61397,0.65,-0.35,1.03,-24.88,6.53,-48.98,29.09
61407,0.66,-0.38,1.05,-21.07,8.32,-56.57,29.14
61417,0.67,-0.42,1.05,-14.15,8.07,-68.40,29.14
61427,0.65,-0.43,1.03,-5.66,6.82,-80.44,29.09
61437,0.57,-0.43,1.04,-0.01,1.96,-92.43,29.19
61447,0.51,-0.43,1.01,5.47,-4.47,-102.21,29.19
61457,0.43,-0.42,0.94,5.91,-6.47,-109.74,29.24
61467,0.41,-0.43,0.87,4.77,-1.94,-115.31,29.19
61477,0.38,-0.44,0.86,5.14,3.52,-121.26,29.09
61487,0.36,-0.43,0.87,2.29,-0.65,-129.14,29.19
