Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
91367,0.04,-1.01,1.60,79.42,7.24,-2.14,30.55
91377,0.04,-1.03,1.59,91.73,-1.60,-5.69,30.51
91387,0.04,-1.01,1.53,101.69,-13.27,-8.15,30.51
91397,0.06,-0.95,1.45,112.03,-22.98,-11.79,30.55
91407,0.09,-0.89,1.33,116.20,-24.79,-12.49,30.55
91417,0.10,-0.84,1.23,116.40,-22.21,-12.46,30.46
91427,0.11,-0.80,1.19,116.47,-13.25,-12.35,30.46
91437,0.08,-0.73,1.16,113.63,-4.63,-10.87,30.55
91447,0.04,-0.71,1.16,109.31,3.89,-6.99,30.55
91457,-0.00,-0.74,1.24,107.95,4.67,-2.18,30.41
91467,0.01,-0.78,1.28,110.15,1.89,0.00,30.51
91477,0.02,-0.81,1.30,115.63,-7.48,0.37,30.51
91487,0.08,-0.80,1.26,123.85,-13.65,0.43,30.51
91497,0.15,-0.78,1.17,132.08,-15.13,-0.53,30.46
91507,0.18,-0.73,1.10,132.52,-9.66,-0.76,30.51
91517,0.20,-0.72,1.08,133.01,-7.28,-0.85,30.37
91527,0.20,-0.71,1.04,132.46,-7.69,-3.30,30.46
91537,0.20,-0.69,0.99,132.32,-8.90,-7.15,30.55
91547,0.20,-0.65,0.95,133.62,-11.65,-9.94,30.46
91557,0.21,-0.60,0.89,133.88,-9.25,-12.85,30.55
91567,0.21,-0.55,0.88,132.09,-3.53,-13.92,30.46
91577,0.17,-0.53,0.88,130.38,-0.81,-13.89,30.46
91587,0.14,-0.51,0.88,129.40,0.21,-13.65,30.41
91597,0.11,-0.51,0.88,130.11,-3.24,-15.04,30.41
91607,0.10,-0.47,0.86,129.28,-4.55,-16.00,30.41
91617,0.12,-0.42,0.85,127.82,-2.41,-14.63,30.41
91627,0.14,-0.36,0.87,126.63,5.27,-12.99,30.46
91637,0.13,-0.36,0.89,123.66,14.46,-11.39,30.51
91647,0.09,-0.37,0.95,120.58,13.27,-11.73,30.37
91657,0.06,-0.43,1.06,122.61,-4.44,-11.71,30.46
91667,0.09,-0.40,1.02,127.60,-16.84,-17.86,30.37
91677,0.11,-0.35,1.02,126.78,-21.27,-21.88,30.46
91687,0.12,-0.30,1.02,129.13,-20.50,-22.72,30.46
91697,0.10,-0.31,1.03,130.89,-16.00,-21.30,30.46
91707,0.10,-0.31,1.04,136.99,-12.85,-21.02,30.51
91717,0.08,-0.27,1.01,140.12,-14.29,-21.94,30.51
91727,0.06,-0.22,0.95,141.18,-19.40,-23.16,30.51
91737,0.08,-0.16,0.86,139.85,-20.78,-23.34,30.41
91747,0.08,-0.09,0.79,137.82,-20.93,-21.85,30.41
91757,0.09,-0.05,0.76,135.74,-19.39,-21.16,30.46
91767,0.10,-0.01,0.70,134.41,-16.37,-21.11,30.46
91777,0.11,0.01,0.68,132.50,-14.23,-21.57,30.37
91787,0.12,0.04,0.65,129.47,-10.00,-22.52,30.46
91797,0.08,0.07,0.65,124.03,-9.92,-22.40,30.46
91807,0.09,0.05,0.65,126.87,-6.49,-22.76,30.37
91817,0.09,0.10,0.62,124.89,-2.02,-23.27,30.37
91827,0.09,0.15,0.61,122.08,0.17,-24.50,30.41
91837,0.05,0.17,0.59,118.47,0.05,-23.91,30.41
91847,0.04,0.18,0.56,117.30,-2.79,-23.04,30.41
91857,0.02,0.21,0.51,115.05,-5.40,-21.71,30.41
91867,0.03,0.25,0.48,111.92,-8.14,-19.76,30.41
91877,0.05,0.31,0.42,108.52,-7.47,-20.21,30.41
91887,0.06,0.39,0.40,105.11,-2.90,-21.66,30.46
91897,0.02,0.41,0.39,99.05,0.23,-22.49,30.37
91907,-0.03,0.44,0.41,91.59,-0.69,-25.30,30.46
