Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
200047,-0.05,-0.08,0.93,-2.38,3.05,-3.71,28.86
200057,-0.05,-0.07,0.95,-2.13,0.27,-5.24,28.91
200067,-0.06,-0.07,0.94,-1.27,-0.41,-5.66,28.81
200077,-0.06,-0.07,0.94,-0.52,-0.55,-5.60,28.86
200087,-0.07,-0.07,0.94,0.08,-1.44,-5.89,28.86
200097,-0.07,-0.07,0.93,-0.85,-1.79,-6.19,28.91
200107,-0.07,-0.08,0.92,-1.11,-0.72,-6.21,28.91
200117,-0.07,-0.08,0.91,-0.40,0.56,-6.24,28.81
200127,-0.06,-0.07,0.89,-0.61,3.53,-6.48,28.86
200137,-0.06,-0.08,0.91,-2.20,4.56,-7.35,28.95
200147,-0.07,-0.07,0.89,-4.66,3.06,-8.21,28.91
200157,-0.08,-0.08,0.91,-6.79,1.78,-8.79,28.91
200167,-0.09,-0.08,0.90,-7.36,1.78,-8.40,28.91
200177,-0.09,-0.09,0.94,-5.14,2.66,-8.28,28.95
200187,-0.10,-0.10,0.95,-2.73,2.29,-7.73,28.91
200197,-0.10,-0.09,0.95,0.29,1.21,-6.17,29.00
200207,-0.10,-0.09,0.92,1.66,1.15,-5.21,28.81
200217,-0.09,-0.08,0.91,1.01,-0.27,-4.83,28.86
200227,-0.08,-0.07,0.90,-1.04,-2.24,-5.24,28.95
200237,-0.06,-0.08,0.91,-2.70,-4.05,-5.98,28.91
200247,-0.05,-0.07,0.92,-4.01,-3.72,-6.44,28.81
200257,-0.03,-0.07,0.92,-5.63,-3.49,-8.12,28.77
200267,-0.03,-0.07,0.94,-7.62,-0.91,-9.78,28.86
200277,-0.03,-0.06,0.97,-8.53,1.78,-10.83,28.81
200287,-0.04,-0.07,1.03,-9.06,5.23,-11.37,28.91
200297,-0.05,-0.07,1.09,-8.84,6.42,-11.92,28.91
200307,-0.07,-0.08,1.16,-5.86,2.60,-12.25,28.86
200317,-0.07,-0.08,1.19,-1.24,-1.50,-11.92,28.86
200327,-0.06,-0.08,1.19,3.99,-4.03,-12.66,28.91
200337,-0.06,-0.09,1.19,8.98,-7.66,-14.48,28.81
200347,-0.07,-0.07,1.16,11.17,-8.72,-15.27,28.81
200357,-0.09,-0.06,1.17,11.79,-9.22,-14.99,28.86
200367,-0.08,-0.06,1.18,11.47,-9.08,-15.58,28.81
200377,-0.08,-0.07,1.23,10.98,-7.52,-16.08,28.81
200387,-0.11,-0.08,1.31,14.50,-12.51,-17.32,28.77
200397,-0.12,-0.08,1.36,18.53,-23.64,-18.01,28.95
200407,-0.08,-0.10,1.36,25.44,-27.98,-18.16,28.95
200417,-0.03,-0.08,1.34,35.11,-23.82,-20.63,28.91
200427,-0.03,-0.05,1.31,44.05,-9.03,-21.04,28.91
200437,-0.02,-0.03,1.33,49.70,4.37,-22.20,28.95
200447,-0.03,-0.02,1.39,48.37,8.21,-26.15,28.86
200457,-0.12,-0.02,1.51,45.54,0.18,-27.85,28.91
200467,-0.20,-0.05,1.61,46.80,-20.05,-25.37,28.91
200477,-0.18,-0.05,1.62,53.95,-26.70,-19.89,28.95
200487,-0.15,-0.08,1.64,64.98,-23.35,-13.13,28.95
200497,-0.11,-0.09,1.60,76.95,-29.21,-14.08,28.81
200507,-0.06,-0.11,1.54,85.44,-27.85,-15.50,28.81
200517,-0.03,-0.14,1.53,91.57,-31.34,-17.93,28.81
200527,0.00,-0.16,1.51,101.49,-31.85,-20.63,28.86
200537,0.06,-0.14,1.42,113.27,-21.42,-24.99,28.86
200547,0.07,-0.12,1.33,120.91,-2.69,-28.18,28.91
200557,-0.00,-0.10,1.31,120.30,13.27,-28.40,28.81
200567,-0.07,-0.09,1.34,116.63,19.40,-26.40,28.86
200577,-0.12,-0.09,1.37,118.10,13.18,-23.61,28.86
200587,-0.12,-0.09,1.38,126.05,-0.75,-21.86,28.81
200597,-0.10,-0.13,1.34,134.43,-6.98,-20.21,28.91
200607,-0.05,-0.14,1.29,145.17,-4.34,-20.21,28.86
200617,0.00,-0.14,1.23,151.01,10.87,-20.17,28.86
200627,-0.03,-0.13,1.22,150.86,21.46,-19.47,28.95
200637,-0.05,-0.13,1.18,148.82,28.54,-16.15,28.81
200647,-0.06,-0.13,1.15,150.59,37.32,-11.85,28.81
200657,-0.03,-0.14,1.09,157.44,39.12,-8.85,28.86
200667,-0.02,-0.15,1.06,166.95,32.67,-8.98,28.86
200677,0.02,-0.14,0.99,174.41,24.82,-9.86,28.81
200687,0.04,-0.12,0.88,175.51,21.14,-11.85,28.91
200697,0.01,-0.08,0.78,171.29,17.45,-14.21,28.81
200707,-0.04,-0.04,0.72,161.88,22.62,-11.44,28.86
200717,-0.07,-0.02,0.74,157.39,29.95,-6.30,28.77
200727,-0.09,0.01,0.74,163.27,30.81,-1.27,28.81
200737,-0.07,0.02,0.67,173.26,28.50,0.21,28.81
200747,-0.11,0.06,0.57,168.49,23.78,3.56,28.86
200757,-0.10,0.09,0.61,164.88,25.06,2.66,28.77
200767,-0.06,0.12,0.55,158.93,30.00,5.25,28.91
200777,-0.09,0.18,0.52,157.55,32.08,7.36,28.81
200787,-0.05,0.18,0.51,156.76,46.13,10.30,28.86
200797,-0.10,0.22,0.54,160.42,51.77,15.94,28.77
200807,-0.08,0.25,0.50,164.26,54.08,19.40,28.91
200817,-0.03,0.27,0.40,165.46,48.57,16.06,28.72
200827,-0.05,0.28,0.40,160.56,36.10,10.74,28.81
200837,-0.08,0.29,0.45,158.59,24.44,7.99,28.86
200847,-0.12,0.29,0.48,163.15,19.21,7.64,28.77
200857,-0.13,0.34,0.53,168.11,24.18,12.95,28.81
200867,-0.13,0.31,0.54,174.09,38.75,19.34,28.81
200877,-0.12,0.32,0.53,180.90,53.00,27.28,28.81
200887,-0.16,0.36,0.53,190.05,65.08,37.18,28.86
200897,-0.18,0.40,0.46,197.16,72.37,48.79,28.81
200907,-0.13,0.39,0.41,202.60,63.73,51.79,28.81
200917,-0.06,0.39,0.30,201.31,44.24,47.24,28.86
200927,-0.04,0.39,0.28,189.11,26.81,43.42,28.77
200937,-0.02,0.41,0.35,188.59,15.97,40.79,28.81
200947,0.04,0.41,0.31,195.69,8.41,35.10,28.81
200957,0.10,0.43,0.17,200.93,9.27,28.59,28.91
200967,0.10,0.43,0.08,199.01,4.34,17.87,28.86
200977,0.11,0.46,0.05,196.36,7.94,10.23,28.77
200987,0.02,0.50,0.02,193.98,1.79,4.42,28.72
200997,-0.02,0.56,-0.08,189.79,-0.94,4.74,28.81
201007,0.02,0.59,-0.19,182.87,-2.16,4.76,28.77
201017,0.09,0.62,-0.23,175.15,2.11,1.79,28.86
201027,0.14,0.65,-0.25,167.69,5.04,-6.47,28.81
201037,0.14,0.65,-0.27,159.05,9.56,-16.00,28.91
201047,0.09,0.70,-0.24,150.97,12.99,-23.79,28.81
201057,0.02,0.76,-0.23,150.47,14.73,-30.15,28.86
201067,-0.06,0.78,-0.28,148.66,16.27,-33.64,28.86
201077,-0.13,0.81,-0.36,144.61,21.81,-34.13,28.81
201087,-0.21,0.82,-0.38,140.39,26.44,-30.04,28.81
201097,-0.27,0.83,-0.37,137.40,30.44,-22.21,28.77
201107,-0.23,0.81,-0.39,132.63,36.79,-15.71,28.86
201117,-0.23,0.81,-0.28,131.11,36.60,-9.67,28.81
201127,-0.23,0.78,-0.18,138.07,33.81,-2.61,28.81
201137,-0.23,0.76,-0.14,146.52,29.21,5.10,28.77
201147,-0.18,0.73,-0.14,156.23,31.76,10.61,28.86
201157,-0.12,0.68,-0.19,167.75,34.65,10.81,28.81
201167,-0.07,0.64,-0.31,171.53,40.17,9.58,28.81
201177,-0.13,0.61,-0.28,171.34,47.45,12.13,28.77
201187,-0.21,0.57,-0.24,176.53,53.91,21.54,28.77
201197,-0.23,0.54,-0.25,183.79,59.54,36.70,28.86
201207,-0.20,0.48,-0.27,190.02,67.02,53.01,28.81
201217,-0.12,0.44,-0.30,189.10,66.15,63.29,28.81
201227,0.09,0.46,-0.35,187.91,52.12,55.74,28.72
201237,0.22,0.43,-0.52,180.91,34.90,40.15,28.86
201247,0.21,0.40,-0.54,168.01,9.99,28.42,28.81
201257,0.18,0.36,-0.57,167.60,-18.15,11.71,28.81
201267,0.15,0.33,-0.75,167.27,-26.02,2.01,28.77
201277,0.10,0.34,-0.84,166.09,-21.02,-1.24,28.86
201287,0.03,0.33,-0.88,165.09,-6.81,0.53,28.77
201297,0.03,0.32,-0.91,160.47,2.20,3.08,28.81
