Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
185797,0.07,-0.11,0.95,7.51,-5.54,-4.55,30.60
185807,0.06,-0.07,0.91,6.24,-9.16,-3.92,30.51
185817,0.06,-0.03,0.89,3.10,-9.88,-2.18,30.55
185827,0.08,-0.02,0.86,-2.14,-3.18,-0.05,30.51
185837,0.07,-0.02,0.89,-8.64,1.74,2.75,30.55
185847,0.06,-0.03,0.93,-13.94,5.88,3.19,30.55
185857,0.06,-0.04,0.99,-16.38,4.61,2.08,30.55
185867,0.04,-0.07,1.02,-16.32,1.97,1.47,30.55
185877,0.03,-0.07,1.03,-14.90,0.14,2.35,30.65
185887,0.04,-0.07,1.03,-12.35,-1.65,4.00,30.55
185897,0.05,-0.07,1.01,-10.60,-2.58,4.85,30.41
185907,0.07,-0.07,0.99,-10.00,-0.27,4.73,30.51
185917,0.07,-0.06,0.95,-10.40,-2.66,5.08,30.51
185927,0.08,-0.05,0.92,-10.35,-4.89,5.11,30.41
185937,0.09,-0.05,0.89,-10.26,-6.75,4.85,30.41
185947,0.11,-0.03,0.83,-10.85,-9.71,2.61,30.55
185957,0.12,-0.04,0.79,-12.08,-15.51,-0.52,30.46
185967,0.12,-0.02,0.75,-13.95,-22.78,-3.24,30.55
185977,0.13,-0.03,0.68,-16.96,-21.54,-5.82,30.46
185987,0.09,-0.03,0.66,-18.43,-23.92,-6.34,30.55
185997,0.09,-0.02,0.64,-21.54,-21.95,-7.44,30.46
186007,0.07,-0.01,0.62,-22.41,-23.01,-8.72,30.51
186017,0.06,-0.01,0.59,-23.25,-25.53,-10.70,30.51
186027,0.06,0.00,0.56,-23.97,-28.14,-12.85,30.51
186037,0.05,-0.01,0.55,-23.76,-28.72,-13.85,30.55
186047,0.04,-0.02,0.56,-23.30,-26.26,-15.91,30.51
186057,0.04,-0.05,0.51,-26.32,-23.88,-14.79,30.55
186067,-0.00,-0.02,0.50,-33.28,-24.98,-11.57,30.46
