Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
22167,0.06,-0.38,0.97,-5.02,-3.75,-0.75,31.07
22177,0.10,-0.39,0.96,-6.47,-3.87,0.34,30.88
22187,0.15,-0.39,0.94,-7.91,-0.84,0.34,30.88
22197,0.17,-0.41,0.94,-9.80,1.57,-1.10,31.02
22207,0.17,-0.41,0.97,-11.72,2.89,-3.26,30.98
22217,0.15,-0.41,0.97,-11.62,3.76,-3.56,31.02
22227,0.12,-0.42,0.99,-10.15,4.03,-3.22,30.93
22237,0.11,-0.43,1.01,-8.76,3.17,-3.27,31.02
22247,0.11,-0.43,1.01,-8.27,0.91,-3.61,30.93
22257,0.11,-0.42,1.01,-7.76,-1.93,-4.05,31.02
22267,0.13,-0.42,0.99,-7.92,-2.50,-4.62,31.02
22277,0.16,-0.42,0.97,-9.59,-1.87,-6.12,30.88
22287,0.16,-0.41,0.98,-12.23,-1.77,-8.16,30.98
22297,0.14,-0.43,0.99,-15.91,-3.00,-10.83,30.98
22307,0.13,-0.42,0.97,-20.04,-3.28,-14.43,30.98
22317,0.06,-0.44,1.08,-18.97,-18.76,-17.17,30.98
22327,0.00,-0.45,1.09,-16.50,-25.35,-15.33,31.12
22337,-0.02,-0.45,1.10,-12.89,-33.52,-11.88,31.02
22347,0.01,-0.46,1.07,-6.94,-32.76,-7.56,30.93
22357,0.03,-0.46,1.05,-2.07,-32.68,-4.69,31.02
22367,0.08,-0.45,1.02,0.33,-28.71,-2.66,31.02
22377,0.10,-0.45,1.02,-0.04,-25.03,-2.58,30.93
22387,0.07,-0.45,1.05,-0.35,-27.01,-3.96,31.07
22397,0.04,-0.45,1.08,-0.84,-31.32,-4.56,30.98
22407,-0.02,-0.46,1.12,2.10,-38.56,-5.33,31.07
22417,-0.05,-0.47,1.14,5.64,-45.87,-4.21,30.93
22427,-0.06,-0.47,1.12,8.82,-50.18,-1.24,30.98
22437,-0.04,-0.47,1.09,11.04,-50.25,2.12,31.02
22447,-0.04,-0.47,1.06,12.30,-45.38,7.56,31.02
22457,-0.04,-0.47,1.05,15.27,-36.56,14.89,31.02
22467,-0.05,-0.46,1.03,18.80,-25.31,21.88,30.93
22477,-0.09,-0.47,1.04,19.05,-22.91,25.27,31.02
22487,-0.14,-0.44,1.03,16.39,-29.66,26.26,30.98
22497,-0.14,-0.43,1.00,13.44,-38.08,29.01,30.98
22507,-0.10,-0.42,0.97,11.27,-39.85,33.05,30.98
22517,-0.08,-0.42,0.97,9.20,-39.50,37.72,30.98
22527,-0.06,-0.42,0.97,6.29,-36.04,43.69,30.98
22537,-0.04,-0.44,0.98,5.66,-30.48,50.45,30.98
22547,-0.04,-0.46,1.01,6.67,-25.32,57.49,31.02
22557,-0.03,-0.48,1.04,8.40,-21.25,64.00,31.02
22567,-0.04,-0.51,1.06,12.13,-21.77,68.99,31.02
22577,-0.04,-0.53,1.08,17.31,-23.38,74.50,31.02
22587,-0.01,-0.53,1.09,21.77,-30.69,76.12,31.02
22597,0.01,-0.53,1.08,22.80,-40.34,75.63,30.98
22607,0.02,-0.51,1.04,23.73,-46.15,77.13,30.88
22617,0.05,-0.50,1.01,26.45,-45.63,81.21,30.98
22627,0.06,-0.50,1.00,29.02,-46.95,83.50,31.07
22637,0.08,-0.51,0.96,29.61,-47.50,84.28,31.02
22647,0.08,-0.49,0.95,29.14,-49.37,85.43,31.02
22657,0.09,-0.47,0.94,31.57,-49.02,88.74,31.02
22667,0.09,-0.44,0.83,34.13,-45.99,93.96,31.12
22677,0.09,-0.48,0.96,30.95,-40.88,99.44,31.02
22687,0.12,-0.47,0.96,30.00,-45.77,100.43,31.02
22697,0.14,-0.49,0.98,29.22,-50.97,98.74,31.02
22707,0.15,-0.52,0.98,30.45,-57.08,96.43,30.98
22717,0.18,-0.54,1.00,31.14,-54.85,96.76,30.98
22727,0.19,-0.54,1.02,33.01,-56.48,96.86,31.07
22737,0.20,-0.54,1.01,35.93,-51.78,96.31,30.98
22747,0.21,-0.53,1.01,38.92,-48.93,95.85,31.07
22757,0.19,-0.53,1.03,40.83,-53.23,93.53,31.02
22767,0.17,-0.50,0.97,42.18,-51.82,94.08,31.02
22777,0.16,-0.48,0.96,41.56,-52.66,94.25,31.02
22787,0.19,-0.45,0.91,40.31,-52.64,92.18,30.93
22797,0.19,-0.43,0.89,37.48,-51.37,90.82,30.93
22807,0.16,-0.45,0.88,35.94,-49.62,92.27,30.98
22817,0.17,-0.45,0.89,36.97,-46.53,95.06,31.07
22827,0.17,-0.45,0.89,36.50,-46.76,96.19,30.98
22837,0.19,-0.37,0.94,27.06,-49.54,93.05,30.98
22847,0.13,-0.54,0.92,31.17,-63.22,87.73,30.98
22857,0.06,-0.47,0.92,30.35,-78.30,88.24,31.02
22867,0.16,-0.42,0.82,30.25,-68.45,96.48,31.02
22877,0.17,-0.41,0.85,26.28,-64.22,105.21,31.02
22887,0.24,-0.48,0.89,26.50,-61.36,110.08,31.02
22897,0.30,-0.56,0.94,29.60,-65.71,108.58,31.02
22907,0.36,-0.58,0.93,29.38,-73.85,102.10,31.02
22917,0.39,-0.61,0.94,31.00,-85.80,92.40,31.07
22927,0.43,-0.60,0.87,34.95,-82.15,86.27,30.98
22937,0.42,-0.56,0.84,41.00,-74.71,85.34,30.98
22947,0.43,-0.55,0.76,46.88,-62.71,86.68,31.02
22957,0.43,-0.49,0.77,46.85,-46.41,86.51,30.98
22967,0.43,-0.44,0.76,40.97,-35.45,86.91,30.93
22977,0.41,-0.43,0.78,34.89,-31.24,87.47,31.02
22987,0.38,-0.45,0.85,30.78,-31.89,88.24,31.02
22997,0.34,-0.49,0.91,31.00,-37.63,88.50,31.02
23007,0.29,-0.53,0.97,34.73,-44.06,87.01,31.02
23017,0.26,-0.55,0.99,40.37,-52.24,85.57,31.02
23027,0.27,-0.50,0.92,47.34,-52.05,88.37,30.88
23037,0.29,-0.45,0.85,52.18,-48.59,94.27,30.98
23047,0.33,-0.45,0.78,52.45,-41.44,100.84,30.98
23057,0.38,-0.44,0.81,46.53,-29.11,106.19,30.98
23067,0.42,-0.46,0.86,43.25,-30.56,105.32,30.88
23077,0.44,-0.49,0.90,40.44,-33.83,98.90,31.02
23087,0.47,-0.51,0.86,35.35,-40.86,89.20,30.93
23097,0.48,-0.50,0.86,31.98,-50.07,78.66,31.02
23107,0.49,-0.48,0.83,31.02,-45.69,74.33,31.02
23117,0.49,-0.46,0.77,35.83,-28.19,78.53,30.93
23127,0.51,-0.48,0.75,46.40,0.90,87.90,30.93
23137,0.53,-0.50,0.79,53.03,28.76,93.10,30.93
23147,0.48,-0.51,0.85,52.73,39.14,89.79,30.98
23157,0.40,-0.49,0.89,48.76,28.22,79.09,31.07
23167,0.31,-0.43,0.88,42.07,5.97,69.25,30.98
23177,0.25,-0.36,0.86,34.65,-15.42,62.54,31.07
23187,0.22,-0.32,0.83,28.40,-26.02,63.48,31.07
23197,0.22,-0.29,0.79,25.06,-24.72,70.45,30.98
23207,0.21,-0.31,0.78,21.62,-20.56,78.79,31.02
23217,0.23,-0.35,0.79,18.82,-14.08,87.49,31.02
23227,0.26,-0.38,0.80,20.99,-4.14,96.69,31.02
23237,0.33,-0.39,0.83,23.46,7.10,102.60,30.93
23247,0.36,-0.41,0.87,21.90,9.98,103.44,30.93
23257,0.37,-0.43,0.90,17.61,4.99,98.66,31.02
23267,0.33,-0.45,0.93,13.08,-10.89,91.43,31.02
23277,0.31,-0.48,0.96,10.72,-29.38,84.70,30.98
23287,0.27,-0.47,0.95,8.82,-47.95,79.02,30.98
23297,0.25,-0.45,0.90,7.69,-59.49,77.40,31.07
23307,0.23,-0.42,0.87,11.26,-63.37,80.44,30.98
23317,0.23,-0.39,0.81,17.61,-56.79,88.12,30.98
23327,0.26,-0.32,0.73,20.30,-44.51,96.97,30.98
23337,0.28,-0.31,0.69,16.85,-31.24,103.75,31.02
23347,0.33,-0.32,0.70,10.59,-20.79,107.90,31.02
23357,0.34,-0.34,0.74,2.83,-18.92,109.79,31.02
23367,0.36,-0.38,0.81,-7.03,-27.53,107.73,31.02
23377,0.37,-0.43,0.84,-11.99,-51.15,100.75,30.93
23387,0.34,-0.49,0.92,-20.50,-73.79,95.11,30.93
23397,0.39,-0.53,0.95,-23.11,-87.91,88.41,31.07
23407,0.45,-0.55,0.96,-20.48,-93.27,83.18,30.98
23417,0.49,-0.52,0.91,-14.68,-85.99,83.17,30.98
23427,0.54,-0.52,0.87,-6.82,-62.37,88.31,30.98
23437,0.57,-0.55,0.89,1.85,-39.63,90.32,30.98
23447,0.58,-0.53,0.89,9.19,-16.74,88.37,30.98
23457,0.53,-0.49,0.90,12.27,-5.44,84.77,31.02
23467,0.49,-0.49,0.93,13.30,-5.39,80.88,30.93
23477,0.45,-0.47,0.93,11.89,-7.78,78.72,30.93
23487,0.43,-0.48,0.92,11.12,-12.48,75.99,31.02
23497,0.38,-0.50,0.93,6.63,-26.22,73.43,31.02
23507,0.40,-0.49,0.92,2.73,-29.57,70.63,30.93
23517,0.42,-0.52,0.91,3.73,-29.27,69.80,31.07
23527,0.42,-0.48,0.88,2.07,-29.40,70.37,30.98
23537,0.41,-0.51,0.89,3.34,-22.89,73.63,30.98
23547,0.39,-0.54,0.91,8.12,-17.63,76.31,31.07
23557,0.39,-0.52,0.90,10.58,-16.14,75.97,31.02
23567,0.37,-0.51,0.92,8.32,-25.00,74.11,30.98
23577,0.35,-0.52,0.90,4.27,-34.64,71.71,31.02
23587,0.34,-0.52,0.90,-0.59,-49.12,68.13,30.93
23597,0.35,-0.50,0.88,-2.27,-55.81,68.09,31.02
23607,0.40,-0.47,0.81,3.53,-45.84,73.37,30.93
23617,0.45,-0.47,0.78,8.26,-27.60,82.32,30.93
23627,0.48,-0.51,0.83,9.48,-13.76,86.24,30.93
23637,0.48,-0.59,0.87,13.18,-11.62,83.51,30.98
23647,0.47,-0.57,0.87,10.03,-12.45,78.95,31.07
23657,0.46,-0.58,0.89,8.46,-18.20,72.18,31.07
23667,0.44,-0.57,0.88,7.86,-20.44,69.97,30.98
23677,0.40,-0.58,0.88,9.22,-19.91,71.34,30.98
23687,0.40,-0.60,0.90,17.70,-20.18,74.83,31.02
23697,0.41,-0.59,0.87,28.89,-17.47,77.47,31.02
23707,0.45,-0.58,0.84,37.99,-15.73,77.02,31.02
23717,0.52,-0.56,0.81,43.95,-7.53,75.02,30.93
23727,0.58,-0.54,0.77,46.43,3.05,73.18,30.93
23737,0.61,-0.56,0.78,45.53,10.58,68.71,31.02
23747,0.58,-0.59,0.82,39.96,10.78,59.30,30.93
23757,0.54,-0.60,0.84,26.83,9.12,49.60,30.98
23767,0.47,-0.62,0.90,15.46,3.33,40.98,30.98
23777,0.43,-0.58,0.91,8.30,-1.69,34.24,30.98
