Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
66447,0.25,-0.93,-0.15,-2.17,-0.29,4.23,30.41
66457,0.24,-0.92,-0.15,-3.36,0.49,5.39,30.55
66467,0.24,-0.91,-0.13,-3.18,0.63,6.24,30.55
66477,0.24,-0.91,-0.12,-1.48,0.21,7.74,30.46
66487,0.25,-0.91,-0.13,-0.98,1.36,9.27,30.55
66497,0.24,-0.89,-0.14,-1.63,1.50,10.34,30.55
66507,0.24,-0.89,-0.14,-3.19,0.58,11.01,30.55
66517,0.23,-0.88,-0.14,-4.05,0.60,11.85,30.41
66527,0.23,-0.88,-0.14,-5.30,2.67,12.61,30.60
66537,0.22,-0.86,-0.10,-6.06,4.98,13.15,30.51
66547,0.22,-0.85,-0.09,-6.63,5.76,12.76,30.51
66557,0.22,-0.85,-0.09,-5.45,5.91,12.17,30.51
66567,0.22,-0.83,-0.11,-5.63,7.89,10.92,30.41
66577,0.21,-0.81,-0.11,-6.29,8.89,8.75,30.37
66587,0.21,-0.80,-0.11,-8.11,9.05,5.53,30.55
66597,0.19,-0.79,-0.12,-10.53,8.78,2.38,30.46
66607,0.18,-0.79,-0.14,-14.81,9.60,-0.85,30.46
66617,0.16,-0.77,-0.14,-18.66,8.35,-5.04,30.55
66627,0.15,-0.76,-0.18,-24.29,8.21,-8.44,30.46
66637,0.16,-0.76,-0.17,-29.94,11.45,-12.70,30.51
66647,0.15,-0.76,-0.14,-33.18,11.86,-17.33,30.51
66657,0.13,-0.76,-0.13,-33.63,7.86,-22.12,30.41
66667,0.13,-0.76,-0.13,-33.21,1.56,-26.76,30.51
66677,0.12,-0.77,-0.12,-32.67,-5.08,-31.68,30.46
66687,0.13,-0.77,-0.12,-30.75,-16.69,-36.31,30.46
66697,0.17,-0.76,-0.13,-31.24,-20.41,-40.06,30.55
66707,0.18,-0.75,-0.14,-32.35,-22.81,-42.69,30.55
66717,0.19,-0.73,-0.13,-33.63,-22.23,-43.97,30.55
66727,0.20,-0.72,-0.12,-32.96,-21.08,-43.10,30.55
