Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
97607,-0.04,-0.20,0.79,-18.37,-36.43,-12.53,31.59
97617,0.05,-0.28,0.83,-30.21,-28.96,-5.95,31.54
97627,0.08,-0.34,0.92,-40.49,-16.63,-5.36,31.54
97637,0.07,-0.42,1.08,-47.21,-7.50,-4.58,31.49
97647,0.03,-0.48,1.24,-46.84,-3.79,-2.18,31.40
97657,-0.00,-0.53,1.32,-36.60,-2.44,1.56,31.49
97667,0.02,-0.59,1.39,-21.34,-8.75,1.92,31.59
97677,0.05,-0.59,1.39,-7.73,-17.13,-3.73,31.49
97687,0.08,-0.56,1.37,1.77,-10.08,-11.82,31.59
97697,0.05,-0.56,1.34,7.94,-13.13,-15.76,31.59
97707,0.02,-0.54,1.32,9.77,-14.76,-15.68,31.49
97717,0.06,-0.51,1.26,11.77,-14.69,-12.17,31.35
97727,0.10,-0.47,1.15,13.48,-7.63,-8.24,31.54
97737,0.21,-0.46,1.06,15.60,-3.24,-4.37,31.45
97747,0.25,-0.53,0.94,15.95,15.27,-4.24,31.54
97757,0.17,-0.53,0.87,8.03,35.48,-9.10,31.54
97767,0.03,-0.59,0.97,2.38,27.95,-16.76,31.54
97777,-0.05,-0.59,1.08,-6.52,8.60,-28.49,31.49
97787,-0.09,-0.62,1.09,-5.73,-16.87,-36.34,31.59
97797,-0.09,-0.61,1.06,0.61,-32.73,-34.27,31.49
97807,-0.02,-0.59,1.01,5.47,-37.79,-26.05,31.59
97817,0.12,-0.52,0.97,13.73,17.16,-10.72,31.49
97827,0.14,-0.53,0.89,33.11,37.51,0.58,31.59
97837,0.14,-0.53,0.88,33.98,47.71,4.03,31.49
97847,0.17,-0.51,0.87,14.34,48.64,-4.24,31.49
97857,0.03,-0.55,1.09,0.49,11.15,-14.08,31.49
97867,0.07,-0.48,1.03,4.75,-14.26,-9.11,31.54
97877,0.16,-0.43,0.86,18.27,-31.42,2.03,31.64
97887,0.31,-0.43,0.69,29.97,-18.00,16.37,31.45
97897,0.44,-0.41,0.53,33.56,0.82,25.77,31.54
97907,0.52,-0.50,0.55,23.71,23.16,16.67,31.54
97917,0.54,-0.59,0.62,3.60,57.60,-6.78,31.54
97927,0.37,-0.69,0.82,-18.15,64.67,-32.64,31.45
97937,0.19,-0.71,0.98,-26.05,54.31,-49.18,31.54
