Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
52397,0.04,-0.77,1.11,-11.07,-9.65,0.66,32.11
52407,0.06,-0.78,1.15,-6.17,-6.35,-2.00,32.11
52417,0.07,-0.78,1.19,-4.20,-4.96,-5.63,32.11
52427,0.07,-0.78,1.19,-4.18,-3.92,-10.55,32.01
52437,0.05,-0.80,1.19,-3.80,-3.82,-15.82,32.01
52447,0.00,-0.81,1.15,-3.68,-3.13,-20.17,32.11
52457,-0.03,-0.80,1.11,-3.27,-0.58,-19.86,32.11
52467,-0.08,-0.77,1.06,-3.85,2.00,-18.89,32.11
52477,-0.11,-0.73,1.08,-2.58,2.14,-15.18,32.06
52487,-0.14,-0.69,1.04,-4.58,-3.01,-11.73,32.06
52497,-0.14,-0.63,1.00,-11.40,-10.06,-9.77,32.15
52507,-0.13,-0.63,0.97,-17.57,-15.88,-7.91,32.06
52517,-0.10,-0.68,0.98,-19.24,-17.95,-3.85,32.06
52527,-0.05,-0.79,1.02,-17.02,-12.11,-0.46,31.97
52537,-0.00,-0.93,1.13,-6.08,-6.55,-0.55,31.97
52547,0.01,-1.01,1.22,10.61,-2.67,-4.32,32.15
52557,0.02,-1.04,1.28,28.89,-3.63,-10.17,32.01
52567,0.01,-0.99,1.25,44.31,-7.98,-15.42,32.11
52577,-0.00,-0.92,1.19,52.66,-11.91,-19.69,32.11
52587,-0.00,-0.83,1.12,53.73,-19.33,-23.42,32.01
52597,-0.01,-0.77,1.01,46.85,-24.61,-26.43,32.11
52607,0.00,-0.71,0.94,34.72,-23.53,-28.18,32.06
52617,-0.01,-0.74,0.97,28.53,-24.35,-29.40,32.01
52627,-0.02,-0.86,1.04,38.35,-18.89,-28.52,32.01
52637,-0.03,-0.95,1.09,55.63,-9.57,-23.95,32.15
52647,-0.05,-0.98,1.14,74.40,-2.02,-20.21,32.06
52657,-0.10,-0.96,1.12,87.80,0.52,-19.62,32.06
52667,-0.15,-0.88,1.06,92.95,-3.54,-20.15,32.15
52677,-0.18,-0.74,0.94,89.21,-9.80,-17.86,32.06
52687,-0.19,-0.62,0.86,82.81,-14.00,-14.09,32.06
52697,-0.16,-0.56,0.80,72.89,-22.72,-9.98,32.06
52707,-0.10,-0.56,0.74,61.34,-25.68,-7.13,32.01
52717,-0.04,-0.58,0.73,51.76,-23.66,-4.87,32.01
52727,-0.01,-0.62,0.73,45.83,-15.39,-3.34,32.11
52737,-0.01,-0.63,0.77,42.34,-5.89,-1.60,32.01
52747,-0.04,-0.63,0.81,41.80,3.51,-0.75,32.01
52757,-0.06,-0.62,0.85,41.33,4.55,-0.27,32.01
52767,-0.07,-0.59,0.86,39.66,-1.10,-1.71,32.01
52777,-0.06,-0.59,0.87,37.11,-9.98,-3.25,32.06
