Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
250647,-0.04,-0.08,0.92,2.77,-1.20,-2.67,28.67
250657,-0.04,-0.08,0.91,1.47,-1.75,-3.65,28.58
250667,-0.07,-0.09,0.92,1.24,-4.21,-4.10,28.62
250677,-0.07,-0.09,0.92,2.24,-5.15,-3.35,28.72
250687,-0.06,-0.10,0.92,3.69,-2.86,-2.89,28.67
250697,-0.06,-0.10,0.92,4.06,-1.08,-3.82,28.67
250707,-0.08,-0.10,0.92,3.07,-1.18,-3.47,28.62
250717,-0.07,-0.11,0.91,1.70,-1.63,-2.07,28.62
250727,-0.05,-0.11,0.94,1.73,-2.61,-2.40,28.62
250737,-0.05,-0.13,0.93,2.70,-4.82,-2.77,28.58
250747,-0.03,-0.14,0.93,3.99,-6.17,-3.15,28.58
250757,-0.01,-0.16,0.93,6.19,-4.63,-4.21,28.62
250767,0.00,-0.18,0.91,6.48,-1.63,-5.44,28.53
250777,0.01,-0.19,0.92,5.69,-0.28,-7.29,28.58
250787,0.01,-0.19,0.93,4.34,-0.73,-9.02,28.58
250797,0.03,-0.20,0.95,3.37,-1.76,-11.17,28.62
250807,0.07,-0.22,0.96,4.23,-1.18,-14.72,28.62
250817,0.10,-0.24,0.97,5.37,-1.53,-21.33,28.58
250827,0.07,-0.24,0.96,6.22,-2.25,-27.75,28.58
250837,0.02,-0.29,0.99,8.39,-2.80,-30.83,28.48
250847,0.03,-0.27,0.95,12.65,-1.91,-35.82,28.53
250857,-0.01,-0.26,0.90,11.68,2.75,-38.89,28.53
250867,-0.04,-0.26,0.89,8.44,5.10,-40.82,28.58
250877,-0.07,-0.27,0.88,4.26,10.68,-40.63,28.48
250887,-0.07,-0.30,0.93,1.85,12.18,-42.25,28.62
250897,-0.01,-0.34,0.96,6.23,11.05,-44.58,28.62
250907,0.01,-0.36,0.91,11.17,0.85,-52.15,28.53
250917,0.00,-0.37,0.84,6.63,-21.15,-60.66,28.58
250927,-0.02,-0.37,0.80,-0.49,-50.74,-68.32,28.67
250937,-0.05,-0.39,0.80,-9.24,-81.99,-73.50,28.72
250947,-0.06,-0.41,0.77,-16.73,-106.88,-75.95,28.72
250957,-0.09,-0.41,0.70,-24.92,-117.85,-72.61,28.58
250967,-0.05,-0.43,0.61,-31.34,-103.54,-62.21,28.58
250977,0.04,-0.47,0.56,-37.02,-69.82,-51.59,28.62
250987,0.16,-0.53,0.52,-38.50,-20.97,-43.95,28.62
250997,0.19,-0.58,0.60,-44.45,24.76,-43.27,28.58
251007,0.11,-0.58,0.73,-45.47,46.50,-45.14,28.58
251017,0.02,-0.57,0.76,-46.25,47.29,-46.52,28.62
251027,-0.03,-0.55,0.77,-46.49,36.78,-48.39,28.62
