Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
36527,0.13,-0.33,1.00,-0.47,1.01,-6.02,33.47
36537,0.13,-0.29,1.00,-1.11,1.36,-5.60,33.57
36547,0.14,-0.26,1.00,-2.17,2.52,-6.35,33.47
36557,0.14,-0.24,1.00,-3.66,2.95,-7.11,33.66
36567,0.13,-0.23,1.00,-5.11,2.17,-8.99,33.57
36577,0.12,-0.22,1.01,-6.52,0.18,-10.85,33.47
36587,0.09,-0.22,1.01,-6.58,-1.76,-12.72,33.66
36597,0.08,-0.23,0.99,-6.49,-2.63,-13.21,33.47
36607,0.08,-0.23,0.97,-5.63,-1.62,-12.20,33.57
36617,0.07,-0.25,0.93,-4.84,0.00,-10.35,33.47
36627,0.09,-0.28,0.89,-4.21,4.37,-6.37,33.57
36637,0.12,-0.32,0.85,-6.27,10.32,-2.40,33.57
36647,0.14,-0.41,0.81,-7.73,14.79,1.19,33.57
36657,0.16,-0.49,0.82,-9.28,17.83,4.67,33.47
36667,0.21,-0.58,0.83,-9.11,17.39,4.11,33.57
36677,0.22,-0.66,0.84,-10.43,11.48,-1.08,33.66
36687,0.21,-0.73,0.82,-14.17,2.32,-8.98,33.47
36697,0.17,-0.78,0.80,-21.11,-5.22,-14.90,33.47
36707,0.11,-0.83,0.80,-29.62,-8.99,-16.73,33.57
36717,0.05,-0.87,0.80,-37.30,-6.17,-13.13,33.47
36727,-0.00,-0.91,0.85,-43.69,3.65,-6.82,33.38
36737,-0.02,-0.95,0.92,-45.19,13.18,-2.41,33.47
36747,-0.05,-0.99,0.98,-40.93,18.72,-0.92,33.57
36757,-0.07,-1.00,0.99,-34.47,21.48,-1.02,33.47
36767,-0.09,-1.00,0.97,-26.81,20.27,-0.73,33.47
36777,-0.11,-1.00,0.96,-19.86,15.44,-0.52,33.47
36787,-0.11,-0.98,0.93,-15.37,6.98,-1.33,33.57
36797,-0.05,-0.96,0.90,-11.13,-2.02,-3.53,33.57
36807,-0.01,-0.93,0.85,-7.53,-11.22,-6.73,33.47
36817,0.06,-0.89,0.76,-6.32,-14.89,-8.44,33.47
36827,0.15,-0.87,0.71,-6.81,-15.34,-10.46,33.47
36837,0.22,-0.87,0.69,-9.02,-12.26,-10.44,33.47
36847,0.28,-0.82,0.66,-15.15,0.53,-8.89,33.57
36857,0.23,-0.84,0.70,-17.95,15.30,-4.43,33.47
36867,0.21,-0.88,0.80,-22.29,31.01,2.85,33.47
36877,0.28,-0.97,0.93,-23.86,44.47,6.85,33.47
36887,0.32,-1.04,1.05,-21.15,49.98,6.40,33.47
36897,0.31,-1.07,1.12,-14.95,46.32,2.14,33.57
