Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
21957,-0.04,0.06,0.80,-8.27,2.48,-3.47,29.52
21967,-0.04,0.07,0.80,-11.45,3.27,-4.83,29.57
21977,-0.04,0.07,0.81,-15.31,2.79,-5.99,29.47
21987,-0.04,0.07,0.83,-18.63,0.97,-6.62,29.52
21997,-0.05,0.06,0.87,-18.33,0.14,-7.40,29.61
22007,-0.06,0.07,0.89,-16.79,-0.58,-8.13,29.52
22017,-0.07,0.06,0.88,-15.19,0.55,-8.17,29.47
22027,-0.07,0.07,0.86,-14.30,1.44,-8.31,29.57
22037,-0.07,0.08,0.84,-15.50,2.17,-8.05,29.52
22047,-0.08,0.09,0.84,-17.23,0.81,-7.56,29.61
22057,-0.08,0.09,0.86,-20.40,-0.57,-7.26,29.47
22067,-0.09,0.09,0.88,-23.53,-2.23,-7.67,29.57
22077,-0.11,0.09,0.88,-25.48,-1.17,-6.60,29.52
22087,-0.11,0.09,0.91,-27.03,-0.37,-4.52,29.52
22097,-0.10,0.09,0.98,-29.41,1.77,-3.21,29.57
22107,-0.09,0.08,0.97,-25.94,-3.44,-1.24,29.47
22117,-0.06,0.07,1.00,-25.21,-4.96,-0.63,29.47
22127,-0.02,0.05,1.05,-21.34,-6.91,-2.27,29.52
22137,-0.03,0.06,1.07,-18.18,-8.06,-3.66,29.57
22147,-0.02,0.06,1.05,-16.85,-9.96,-5.43,29.57
22157,-0.04,0.06,1.06,-17.24,-13.66,-6.73,29.57
22167,-0.05,0.06,1.04,-15.82,-17.64,-6.76,29.52
22177,-0.05,0.06,1.02,-15.68,-16.44,-6.21,29.52
22187,-0.07,0.07,1.02,-17.94,-15.56,-4.63,29.47
22197,-0.05,0.08,1.00,-25.27,-23.88,-4.35,29.57
22207,-0.03,0.08,1.00,-31.21,-31.14,-5.23,29.52
22217,0.00,0.07,0.96,-30.16,-11.81,-5.41,29.61
22227,0.01,0.09,0.99,-42.53,-2.38,-5.56,29.47
22237,-0.00,0.08,1.04,-54.91,-9.04,-9.16,29.57
22247,-0.05,0.06,1.21,-55.28,-15.46,-9.46,29.61
22257,-0.09,0.05,1.33,-41.87,-18.37,-8.03,29.61
22267,-0.10,0.04,1.34,-32.16,-18.68,-5.73,29.52
22277,-0.09,0.05,1.32,-29.07,-23.87,-3.22,29.66
22287,-0.06,0.05,1.28,-34.31,-21.95,1.07,29.47
22297,-0.01,0.02,1.26,-46.79,-19.94,4.06,29.61
22307,0.02,-0.02,1.37,-56.09,-26.44,3.49,29.52
22317,0.07,-0.05,1.51,-55.18,-33.00,-1.53,29.57
22327,0.12,-0.10,1.61,-49.48,-31.45,-8.70,29.57
22337,0.12,-0.16,1.64,-33.47,-77.70,-19.18,29.52
22347,0.13,-0.16,1.59,-9.02,-51.96,-24.76,29.52
22357,0.09,-0.21,1.63,8.40,-50.44,-27.02,29.66
22367,0.10,-0.21,1.57,20.16,-40.47,-29.14,29.47
22377,0.11,-0.25,1.51,31.73,-25.15,-29.74,29.52
22387,0.15,-0.29,1.52,46.84,8.96,-26.86,29.61
22397,0.06,-0.31,1.59,76.91,23.67,-21.60,29.52
22407,0.08,-0.35,1.59,113.34,36.43,-20.79,29.57
22417,0.19,-0.34,1.41,131.42,34.49,-26.82,29.57
22427,0.12,-0.35,1.43,145.97,34.87,-29.18,29.52
22437,0.18,-0.35,1.35,151.76,40.62,-36.47,29.52
22447,0.13,-0.34,1.32,156.32,42.40,-39.89,29.57
22457,0.07,-0.33,1.38,167.58,47.24,-41.20,29.57
22467,0.04,-0.31,1.32,181.88,46.18,-39.47,29.57
22477,0.09,-0.29,1.17,194.79,40.53,-40.53,29.52
22487,0.11,-0.24,1.14,207.55,43.98,-45.12,29.61
22497,0.07,-0.18,1.07,213.45,35.66,-50.82,29.47
22507,0.06,-0.13,0.99,206.82,30.86,-52.22,29.47
22517,0.01,-0.07,1.01,199.73,21.85,-53.20,29.52
22527,-0.05,-0.06,1.01,199.18,22.08,-52.06,29.52
22537,-0.08,-0.03,1.01,199.62,28.76,-46.43,29.57
22547,-0.05,0.00,0.96,205.66,34.24,-40.66,29.47
22557,-0.03,0.02,0.92,210.89,42.40,-37.80,29.61
22567,-0.06,0.05,0.86,209.56,39.21,-36.86,29.52
22577,0.01,0.08,0.73,196.54,48.47,-35.44,29.57
22587,-0.13,0.12,0.85,193.47,42.98,-31.50,29.47
22597,-0.11,0.17,0.77,183.14,41.61,-30.98,29.57
22607,-0.11,0.20,0.70,167.43,39.40,-30.53,29.42
22617,-0.10,0.21,0.70,152.71,42.84,-29.29,29.52
22627,-0.10,0.19,0.78,146.94,44.21,-30.41,29.57
22637,-0.16,0.18,0.89,154.07,42.37,-28.94,29.47
22647,-0.14,0.14,1.01,176.39,29.65,-27.83,29.47
22657,-0.14,0.11,1.11,211.64,17.04,-26.82,29.42
22667,-0.07,0.10,0.96,237.76,15.08,-27.89,29.57
22677,-0.02,0.13,0.76,248.02,25.45,-32.14,29.47
22687,-0.01,0.18,0.59,241.63,35.43,-38.19,29.47
22697,-0.06,0.26,0.49,227.31,42.29,-43.19,29.52
22707,-0.13,0.33,0.43,212.02,38.41,-44.26,29.52
22717,-0.18,0.37,0.34,206.35,31.60,-44.16,29.38
22727,-0.22,0.40,0.26,199.98,30.12,-41.44,29.47
22737,-0.26,0.42,0.25,194.70,33.08,-37.24,29.42
22747,-0.28,0.42,0.26,191.86,38.53,-30.82,29.42
22757,-0.26,0.42,0.29,190.60,43.52,-24.09,29.47
22767,-0.24,0.39,0.40,198.58,36.25,-21.56,29.47
22777,-0.21,0.38,0.43,212.21,20.54,-22.76,29.57
22787,-0.20,0.42,0.36,219.05,8.92,-22.85,29.52
22797,-0.15,0.48,0.20,215.06,4.03,-23.50,29.42
22807,-0.10,0.54,0.03,208.44,16.37,-26.92,29.47
22817,-0.07,0.58,-0.11,200.86,40.17,-32.73,29.47
22827,-0.13,0.62,-0.21,186.16,59.26,-35.97,29.47
22837,-0.21,0.62,-0.15,177.50,62.39,-40.34,29.42
22847,-0.32,0.64,-0.15,169.35,66.78,-39.55,29.47
22857,-0.39,0.61,-0.08,161.82,69.94,-35.56,29.47
22867,-0.43,0.61,-0.02,159.43,73.23,-28.41,29.47
22877,-0.40,0.64,-0.01,160.32,72.92,-20.82,29.52
22887,-0.33,0.69,-0.04,161.31,78.49,-17.35,29.52
22897,-0.30,0.70,-0.14,159.82,82.97,-16.02,29.38
22907,-0.27,0.68,-0.24,155.78,81.98,-18.04,29.38
22917,-0.29,0.65,-0.29,147.68,78.63,-21.24,29.52
22927,-0.33,0.64,-0.28,136.21,76.06,-20.15,29.42
22937,-0.38,0.62,-0.23,127.66,77.27,-13.27,29.47
22947,-0.34,0.57,-0.24,122.47,91.02,-1.95,29.47
22957,-0.25,0.51,-0.23,119.28,115.17,7.88,29.52
22967,-0.17,0.43,-0.11,129.88,122.84,8.95,29.52
22977,-0.10,0.42,-0.15,136.47,122.71,5.79,29.38
22987,-0.09,0.49,-0.17,138.20,119.24,4.49,29.47
22997,-0.08,0.52,-0.22,140.20,114.62,3.29,29.47
23007,-0.09,0.54,-0.32,138.83,110.19,1.38,29.42
23017,-0.12,0.53,-0.47,132.30,89.71,-0.35,29.52
23027,-0.12,0.50,-0.47,128.47,89.53,-0.45,29.47
23037,-0.16,0.48,-0.57,117.50,77.66,3.31,29.47
23047,-0.13,0.46,-0.57,103.47,76.32,6.52,29.42
23057,-0.13,0.42,-0.47,100.95,63.90,6.84,29.42
23067,-0.12,0.40,-0.44,107.23,50.57,8.29,29.47
23077,-0.09,0.42,-0.46,111.65,50.60,11.73,29.38
23087,-0.01,0.40,-0.44,122.67,50.34,12.84,29.47
23097,0.07,0.37,-0.47,131.05,49.86,7.99,29.42
23107,0.11,0.33,-0.53,132.31,53.82,1.19,29.52
23117,0.07,0.34,-0.62,127.42,59.17,-3.32,29.47
23127,-0.01,0.40,-0.66,123.89,64.24,-0.90,29.47
23137,-0.03,0.40,-0.69,122.30,68.89,3.98,29.52
23147,-0.03,0.37,-0.71,120.63,69.18,6.58,29.42
23157,0.01,0.37,-0.72,116.29,64.69,8.02,29.57
23167,0.04,0.35,-0.78,112.95,58.49,5.84,29.57
23177,0.00,0.36,-0.78,111.60,48.85,6.05,29.47
23187,-0.05,0.39,-0.67,122.44,24.93,6.34,29.42
23197,-0.02,0.39,-0.79,134.76,5.98,4.21,29.42
23207,0.05,0.39,-0.97,134.93,-2.66,-3.56,29.47
23217,0.04,0.43,-1.17,128.76,-6.41,-12.14,29.47
23227,-0.04,0.49,-1.37,112.02,-1.84,-15.44,29.52
23237,-0.13,0.56,-1.43,94.09,-10.27,-17.86,29.52
23247,-0.19,0.60,-1.46,73.69,-20.07,-21.01,29.47
23257,-0.27,0.64,-1.47,56.27,-36.72,-25.84,29.38
23267,-0.30,0.71,-1.56,33.88,-43.85,-33.83,29.42
23277,-0.41,0.80,-1.65,20.83,-36.41,-44.66,29.33
23287,-0.45,0.84,-1.74,28.76,-25.78,-61.76,29.47
23297,-0.83,1.01,-2.00,28.60,-0.08,-52.75,29.47
23307,-0.99,1.12,-2.00,35.15,13.49,-28.71,29.47
23317,-1.01,1.16,-2.00,29.08,34.56,4.27,29.42
23327,-0.93,1.12,-2.00,-1.24,60.58,35.93,29.42
23337,-0.75,0.98,-1.95,-30.74,58.55,58.36,29.47
23347,-0.58,0.85,-1.76,-55.58,38.19,74.03,29.47
23357,-0.41,0.75,-1.50,-71.66,10.21,84.35,29.47
23367,-0.13,0.62,-1.35,-71.38,-2.44,82.61,29.42
23377,0.01,0.59,-1.29,-71.68,-0.10,72.78,29.47
23387,0.06,0.58,-1.26,-75.27,14.43,64.18,29.38
23397,0.07,0.60,-1.24,-73.63,40.10,58.92,29.38
23407,0.03,0.62,-1.17,-70.01,57.95,56.37,29.42
23417,0.01,0.64,-1.17,-75.17,51.95,52.95,29.42
23427,0.01,0.64,-1.19,-82.37,38.15,47.62,29.47
23437,0.01,0.70,-1.21,-91.72,18.92,42.46,29.38
23447,0.03,0.72,-1.25,-95.50,9.78,34.27,29.42
23457,-0.04,0.74,-1.22,-105.60,6.12,30.82,29.52
23467,-0.11,0.74,-1.15,-111.56,4.44,31.63,29.47
23477,-0.14,0.74,-1.08,-117.19,10.31,33.97,29.47
23487,-0.14,0.74,-1.03,-124.41,15.22,34.84,29.42
23497,-0.11,0.73,-1.02,-133.99,19.22,35.40,29.42
23507,-0.08,0.74,-1.04,-144.34,20.53,33.52,29.47
23517,-0.07,0.76,-1.03,-154.85,22.83,30.76,29.38
23527,-0.10,0.77,-0.94,-161.01,17.60,28.62,29.47
23537,-0.12,0.78,-0.87,-163.50,10.82,27.90,29.33
23547,-0.10,0.78,-0.84,-166.37,6.97,28.34,29.42
23557,-0.05,0.78,-0.82,-168.37,4.47,25.95,29.47
23567,-0.01,0.78,-0.77,-170.27,7.10,21.74,29.38
23577,-0.03,0.78,-0.72,-173.36,9.02,17.21,29.42
23587,0.01,0.78,-0.65,-175.12,2.89,12.15,29.42
23597,0.06,0.76,-0.61,-180.63,-3.11,6.56,29.47
23607,0.08,0.75,-0.54,-189.82,-11.41,3.52,29.57
23617,0.07,0.75,-0.49,-184.98,-18.54,2.47,29.52
23627,0.07,0.76,-0.43,-162.21,-24.82,4.64,29.42
23637,0.13,0.77,-0.49,-144.46,-19.01,4.23,29.38
23647,0.08,0.76,-0.38,-139.06,-12.11,5.07,29.47
23657,0.03,0.76,-0.26,-133.81,-13.76,5.24,29.57
23667,0.02,0.77,-0.28,-135.48,-12.01,6.74,29.33
23677,0.03,0.75,-0.28,-140.52,-11.75,8.81,29.42
23687,0.08,0.73,-0.29,-150.48,-8.77,8.56,29.47
23697,0.09,0.71,-0.23,-158.48,-10.73,6.94,29.38
23707,0.12,0.67,-0.21,-166.08,-16.99,5.45,29.47
23717,0.18,0.65,-0.16,-170.03,-23.50,3.50,29.42
23727,0.28,0.59,-0.15,-168.21,-24.96,-0.27,29.38
23737,0.39,0.58,-0.15,-170.31,-17.11,-5.23,29.38
23747,0.41,0.54,-0.15,-161.31,-16.57,-22.43,29.47
23757,0.36,0.58,-0.15,-163.55,-22.43,-34.20,29.52
23767,0.28,0.59,-0.12,-164.18,-36.27,-42.68,29.52
23777,0.23,0.58,-0.12,-163.95,-46.36,-48.02,29.57
23787,0.15,0.59,-0.09,-161.80,-44.17,-44.11,29.47
23797,0.07,0.59,-0.06,-157.43,-26.65,-32.86,29.52
23807,0.11,0.58,-0.03,-152.24,-0.38,-23.29,29.42
23817,0.17,0.52,0.04,-151.60,23.13,-21.76,29.38
23827,0.20,0.47,0.21,-157.67,27.06,-29.87,29.47
23837,0.19,0.46,0.37,-161.08,13.05,-42.16,29.42
23847,0.12,0.48,0.48,-157.77,-9.79,-54.35,29.42
23857,0.05,0.50,0.56,-148.76,-32.08,-62.49,29.52
23867,0.01,0.51,0.54,-138.54,-48.98,-66.09,29.38
23877,0.02,0.52,0.44,-132.14,-52.90,-67.27,29.47
23887,0.03,0.52,0.34,-128.12,-40.65,-66.63,29.57
23897,-0.00,0.53,0.36,-122.52,-16.39,-64.31,29.42
23907,-0.06,0.55,0.39,-118.50,6.37,-61.16,29.47
23917,-0.11,0.57,0.42,-121.40,21.00,-59.35,29.47
23927,-0.18,0.57,0.51,-126.68,11.06,-58.04,29.42
23937,-0.17,0.57,0.54,-129.07,-13.36,-59.12,29.42
23947,-0.15,0.56,0.51,-130.30,-32.15,-60.62,29.38
23957,-0.14,0.56,0.49,-127.27,-41.53,-61.69,29.47
23967,-0.15,0.56,0.46,-122.12,-32.91,-60.11,29.47
23977,-0.18,0.57,0.48,-118.90,-11.89,-56.82,29.42
23987,-0.23,0.58,0.50,-117.59,6.66,-53.99,29.42
23997,-0.28,0.56,0.55,-120.97,13.57,-50.56,29.47
24007,-0.30,0.55,0.58,-127.44,3.56,-48.69,29.47
24017,-0.29,0.54,0.61,-134.76,-18.37,-50.92,29.42
24027,-0.30,0.53,0.63,-140.05,-42.60,-52.62,29.42
24037,-0.32,0.53,0.62,-140.87,-52.18,-49.98,29.47
24047,-0.32,0.52,0.63,-133.66,-37.15,-41.98,29.47
24057,-0.30,0.49,0.64,-119.44,-1.47,-31.66,29.47
24067,-0.29,0.47,0.67,-110.34,38.56,-23.57,29.42
24077,-0.33,0.43,0.75,-108.31,60.38,-19.12,29.52
24087,-0.36,0.41,0.89,-107.89,56.50,-17.47,29.38
24097,-0.36,0.39,0.96,-107.45,26.73,-19.26,29.38
24107,-0.33,0.37,0.95,-105.56,-8.16,-23.26,29.42
24117,-0.28,0.37,0.92,-102.15,-31.11,-27.98,29.42
24127,-0.27,0.37,0.86,-97.30,-39.60,-30.01,29.38
24137,-0.29,0.36,0.86,-92.66,-31.48,-26.47,29.47
24147,-0.30,0.35,0.90,-86.29,-15.08,-19.63,29.52
24157,-0.28,0.33,0.93,-80.27,-0.25,-13.44,29.42
24167,-0.20,0.32,0.92,-75.57,5.38,-14.95,29.52
24177,-0.19,0.32,0.87,-74.83,-2.35,-21.50,29.47
24187,-0.25,0.35,0.85,-76.34,-18.18,-26.65,29.47
24197,-0.32,0.36,0.88,-75.89,-33.17,-28.16,29.52
24207,-0.38,0.35,0.89,-72.51,-39.97,-23.77,29.42
24217,-0.36,0.34,0.90,-68.85,-34.95,-15.95,29.47
24227,-0.32,0.33,0.91,-67.44,-20.64,-9.51,29.47
24237,-0.30,0.32,0.90,-64.24,-8.33,-6.59,29.38
24247,-0.28,0.30,0.88,-61.72,1.81,-5.11,29.42
24257,-0.27,0.28,0.91,-60.11,5.76,-6.26,29.47
24267,-0.30,0.26,0.95,-57.89,1.60,-5.95,29.47
24277,-0.32,0.25,0.99,-55.15,-5.05,-5.16,29.47
24287,-0.32,0.25,1.02,-50.05,-13.49,-3.52,29.52
24297,-0.30,0.24,0.99,-43.94,-14.55,-0.95,29.42
24307,-0.26,0.24,0.93,-38.48,-9.08,0.26,29.47
24317,-0.24,0.23,0.87,-34.29,-1.99,0.52,29.47
24327,-0.23,0.24,0.83,-33.93,1.71,-0.54,29.42
24337,-0.25,0.23,0.78,-36.23,1.79,-0.38,29.52
24347,-0.26,0.22,0.81,-38.73,-0.29,2.29,29.47
24357,-0.22,0.18,0.84,-42.08,-4.05,5.54,29.47
24367,-0.16,0.14,0.91,-44.92,-12.98,5.85,29.42
24377,-0.08,0.11,0.92,-51.42,-23.43,1.76,29.52
24387,-0.04,0.10,0.93,-55.64,-32.56,-4.47,29.42
24397,-0.03,0.11,0.94,-53.62,-36.23,-12.14,29.47
24407,-0.07,0.14,0.93,-46.92,-26.31,-16.11,29.57
24417,-0.16,0.18,0.93,-37.46,-12.15,-17.36,29.38
24427,-0.22,0.19,0.92,-30.59,-2.48,-15.73,29.52
24437,-0.25,0.19,0.91,-28.57,2.43,-12.43,29.47
24447,-0.27,0.18,0.89,-26.84,2.86,-9.31,29.47
24457,-0.24,0.14,0.86,-24.40,1.94,-7.73,29.52
24467,-0.23,0.12,0.84,-23.18,-0.63,-6.50,29.42
24477,-0.18,0.09,0.81,-21.94,-5.92,-7.01,29.38
24487,-0.14,0.08,0.76,-22.70,-9.88,-8.69,29.47
24497,-0.09,0.08,0.69,-25.24,-12.24,-14.24,29.47
24507,-0.05,0.08,0.65,-29.74,-9.12,-22.04,29.52
24517,-0.10,0.10,0.66,-33.98,-0.76,-29.63,29.42
24527,-0.21,0.14,0.71,-37.30,12.11,-32.72,29.47
24537,-0.34,0.15,0.81,-37.95,22.51,-30.97,29.47
24547,-0.42,0.16,0.87,-38.85,21.41,-25.17,29.42
24557,-0.44,0.15,0.88,-41.42,13.91,-17.72,29.52
24567,-0.41,0.13,0.87,-44.75,9.24,-10.78,29.47
24577,-0.35,0.10,0.87,-46.76,10.03,-5.65,29.47
24587,-0.30,0.08,0.91,-47.13,13.20,-1.71,29.47
24597,-0.26,0.05,0.96,-47.88,11.59,-1.47,29.42
