Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
211257,-0.13,0.20,0.73,14.99,15.00,4.05,28.77
211267,-0.17,0.21,0.71,13.61,8.52,6.66,28.81
211277,-0.17,0.19,0.67,9.85,-0.41,9.18,28.81
211287,-0.18,0.18,0.66,6.82,-9.73,10.33,28.72
211297,-0.19,0.18,0.65,3.24,-21.60,10.82,28.77
211307,-0.19,0.18,0.61,-0.40,-31.57,13.50,28.77
211317,-0.16,0.17,0.55,-7.48,-32.24,16.97,28.72
211327,-0.14,0.16,0.53,-11.35,-28.79,19.64,28.72
211337,-0.08,0.17,0.55,-16.18,-19.15,20.68,28.62
211347,-0.13,0.13,0.52,-17.79,-19.27,21.47,28.77
211357,-0.07,0.11,0.45,-18.53,-12.39,23.99,28.81
211367,0.01,0.04,0.41,-17.94,4.42,24.76,28.81
211377,0.12,0.02,0.46,-17.76,32.21,21.30,28.72
211387,0.11,-0.04,0.54,-21.65,51.58,15.60,28.77
211397,0.11,-0.05,0.59,-29.50,63.74,11.92,28.77
211407,0.08,-0.08,0.65,-37.47,64.54,7.78,28.72
211417,0.06,-0.09,0.67,-41.86,55.02,1.77,28.72
211427,0.02,-0.09,0.65,-48.76,42.56,-1.66,28.77
211437,-0.03,-0.10,0.61,-59.43,24.68,-2.35,28.77
211447,-0.05,-0.11,0.60,-74.25,-0.36,-4.35,28.81
211457,-0.09,-0.11,0.53,-92.09,-25.47,-4.63,28.72
211467,-0.08,-0.15,0.50,-109.63,-44.23,-2.64,28.77
211477,-0.03,-0.20,0.45,-119.37,-49.60,-4.41,28.67
211487,-0.05,-0.23,0.45,-121.87,-43.77,-2.65,28.77
211497,-0.03,-0.25,0.38,-118.08,-32.50,1.08,28.72
211507,0.00,-0.26,0.27,-118.48,-16.85,4.42,28.72
211517,-0.03,-0.29,0.15,-123.84,-8.82,6.37,28.72
211527,-0.02,-0.32,0.10,-136.66,-7.39,7.94,28.67
211537,0.01,-0.38,0.02,-153.13,-6.94,7.98,28.72
211547,-0.04,-0.44,0.03,-171.69,-19.11,6.99,28.72
211557,-0.05,-0.49,-0.02,-189.44,-21.32,5.77,28.67
211567,-0.16,-0.54,0.01,-201.73,-20.06,10.48,28.67
211577,-0.18,-0.62,-0.02,-206.76,-15.14,21.22,28.77
211587,-0.08,-0.72,-0.10,-212.74,12.37,30.41,28.72
211597,-0.02,-0.84,-0.11,-219.63,49.34,33.28,28.72
211607,-0.05,-0.95,-0.01,-229.08,77.89,33.41,28.77
211617,-0.08,-1.05,0.18,-236.34,86.11,30.98,28.67
211627,-0.12,-1.10,0.31,-239.50,78.91,25.60,28.72
211637,-0.17,-1.13,0.31,-243.56,64.63,23.25,28.72
211647,-0.19,-1.16,0.26,-246.08,55.31,23.11,28.67
211657,-0.21,-1.19,0.21,-250.14,55.93,24.91,28.77
211667,-0.22,-1.24,0.24,-250.14,62.48,29.69,28.81
211677,-0.22,-1.29,0.25,-250.14,78.08,33.18,28.81
211687,-0.25,-1.33,0.28,-250.14,92.24,39.92,28.72
211697,-0.22,-1.44,0.26,-250.14,91.05,45.79,28.77
211707,-0.12,-1.53,0.25,-250.14,88.47,44.66,28.77
211717,-0.10,-1.61,0.30,-250.14,78.57,40.86,28.72
211727,-0.04,-1.69,0.42,-250.14,68.15,34.31,28.72
211737,-0.05,-1.70,0.48,-250.14,60.11,26.47,28.77
211747,-0.07,-1.70,0.50,-250.14,54.63,25.37,28.77
211757,-0.05,-1.71,0.37,-248.54,51.17,22.95,28.81
211767,-0.05,-1.73,0.28,-240.40,55.78,21.15,28.81
211777,-0.01,-1.79,0.24,-234.35,50.89,14.92,28.77
211787,-0.02,-1.83,0.25,-234.75,34.76,5.93,28.77
211797,-0.02,-1.86,0.28,-236.94,11.47,-1.07,28.67
211807,0.08,-1.90,0.26,-233.02,-1.77,-13.09,28.81
211817,0.08,-1.89,0.28,-224.11,-4.03,-24.66,28.72
211827,0.06,-1.87,0.31,-204.27,-16.21,-34.90,28.77
211837,0.10,-1.83,0.20,-193.44,-24.18,-49.23,28.67
211847,0.01,-1.80,0.18,-186.77,-36.56,-64.95,28.72
211857,-0.12,-1.72,0.20,-185.43,-60.08,-74.73,28.81
211867,-0.22,-1.68,0.15,-179.24,-69.74,-79.73,28.72
211877,-0.31,-1.63,0.11,-170.02,-69.55,-78.09,28.77
211887,-0.36,-1.58,0.05,-158.73,-56.11,-72.31,28.72
211897,-0.41,-1.53,-0.02,-152.40,-45.82,-64.50,28.72
211907,-0.42,-1.48,-0.02,-147.85,-35.82,-55.95,28.67
211917,-0.38,-1.46,-0.03,-146.84,-37.63,-54.37,28.77
211927,-0.39,-1.43,-0.01,-147.43,-39.27,-52.29,28.67
211937,-0.41,-1.42,0.01,-142.66,-44.31,-49.06,28.72
211947,-0.37,-1.39,-0.01,-136.89,-41.92,-43.31,28.81
211957,-0.34,-1.38,0.03,-133.50,-41.35,-39.10,28.77
211967,-0.29,-1.38,0.11,-126.37,-55.18,-39.01,28.67
211977,-0.25,-1.35,0.10,-121.19,-66.47,-39.70,28.81
211987,-0.15,-1.34,0.05,-116.19,-69.90,-38.98,28.72
211997,-0.12,-1.34,0.06,-106.69,-71.20,-40.47,28.67
212007,-0.11,-1.31,0.03,-102.47,-71.81,-40.69,28.67
212017,-0.10,-1.28,0.01,-96.65,-70.20,-43.85,28.67
212027,-0.15,-1.23,-0.02,-89.13,-67.73,-41.85,28.72
212037,-0.14,-1.19,-0.06,-80.58,-60.05,-38.60,28.72
212047,-0.12,-1.16,-0.10,-70.77,-50.18,-35.18,28.72
212057,-0.10,-1.16,-0.18,-65.44,-41.10,-31.49,28.77
212067,-0.03,-1.15,-0.22,-63.13,-36.89,-31.50,28.72
212077,-0.10,-1.13,-0.25,-60.35,-40.41,-32.09,28.81
212087,-0.04,-1.09,-0.23,-58.54,-28.94,-38.02,28.67
212097,-0.11,-1.03,-0.30,-60.68,-33.95,-41.07,28.77
212107,-0.23,-0.98,-0.29,-62.06,-47.12,-37.62,28.86
212117,-0.23,-0.96,-0.39,-62.56,-47.62,-30.24,28.72
212127,-0.21,-0.95,-0.40,-59.90,-42.22,-22.30,28.72
212137,-0.12,-0.95,-0.45,-59.20,-29.11,-13.77,28.77
212147,0.00,-0.98,-0.45,-57.90,-14.84,-12.11,28.67
212157,0.08,-0.97,-0.44,-58.49,-1.71,-14.34,28.72
212167,0.08,-0.96,-0.37,-60.62,1.04,-19.58,28.72
212177,0.02,-0.96,-0.27,-60.75,-5.24,-23.89,28.67
212187,-0.04,-0.96,-0.19,-57.89,-14.22,-27.81,28.77
212197,-0.09,-0.93,-0.17,-50.37,-17.16,-26.88,28.67
212207,-0.11,-0.92,-0.24,-42.53,-14.30,-21.98,28.72
212217,-0.11,-0.90,-0.28,-42.98,-6.08,-18.11,28.72
212227,-0.13,-0.88,-0.29,-44.89,-3.59,-14.61,28.72
212237,-0.15,-0.87,-0.31,-46.35,-8.53,-11.70,28.77
212247,-0.12,-0.85,-0.34,-44.60,-14.64,-9.83,28.72
212257,-0.16,-0.87,-0.38,-37.51,-19.00,-5.56,28.62
212267,-0.05,-0.83,-0.46,-31.44,-7.66,-2.44,28.67
212277,-0.03,-0.82,-0.50,-32.20,3.53,-2.12,28.77
212287,-0.10,-0.82,-0.47,-37.78,1.87,-5.23,28.72
212297,-0.22,-0.78,-0.48,-40.05,-6.37,-1.21,28.81
212307,-0.25,-0.77,-0.58,-40.43,-6.37,6.18,28.81
212317,-0.23,-0.75,-0.60,-38.80,2.79,14.88,28.77
212327,-0.22,-0.78,-0.63,-35.62,3.95,22.96,28.67
212337,-0.13,-0.79,-0.62,-40.55,3.51,26.84,28.72
212347,-0.05,-0.85,-0.53,-44.00,0.66,28.72,28.72
212357,0.04,-0.88,-0.46,-42.46,-1.79,26.33,28.67
212367,0.12,-0.92,-0.40,-36.79,3.15,19.94,28.77
212377,0.09,-0.92,-0.40,-26.93,7.79,12.21,28.72
212387,0.05,-0.89,-0.43,-18.88,11.46,10.44,28.72
212397,0.02,-0.88,-0.44,-17.20,14.15,7.60,28.81
212407,0.00,-0.86,-0.41,-15.18,9.79,5.37,28.67
212417,-0.01,-0.84,-0.38,-13.64,1.92,2.82,28.77
212427,-0.03,-0.81,-0.41,-11.37,-2.95,-2.34,28.62
212437,-0.09,-0.79,-0.45,-7.10,-2.63,-1.13,28.62
212447,-0.11,-0.79,-0.43,-3.85,1.72,3.11,28.77
212457,-0.09,-0.78,-0.44,6.54,7.27,7.08,28.58
212467,-0.00,-0.77,-0.51,8.81,13.76,8.59,28.72
212477,0.01,-0.78,-0.49,7.22,12.97,9.84,28.72
212487,0.09,-0.80,-0.50,6.05,8.83,5.58,28.77
212497,0.10,-0.81,-0.45,4.44,8.88,-2.42,28.77
212507,-0.01,-0.80,-0.39,6.97,7.92,-5.13,28.72
212517,-0.06,-0.82,-0.35,14.75,9.76,-2.79,28.72
212527,-0.08,-0.84,-0.29,19.31,11.89,-3.05,28.72
212537,-0.12,-0.83,-0.28,27.67,6.69,-2.08,28.77
212547,-0.09,-0.82,-0.38,35.47,7.21,1.52,28.77
212557,-0.04,-0.84,-0.44,41.26,16.22,3.21,28.72
212567,-0.03,-0.85,-0.43,45.55,22.11,2.25,28.72
212577,-0.06,-0.83,-0.41,43.34,18.30,-1.25,28.62
212587,-0.12,-0.81,-0.35,37.81,11.73,-4.27,28.58
212597,-0.19,-0.80,-0.28,34.27,2.27,-3.02,28.62
212607,-0.28,-0.84,-0.14,33.81,-1.05,2.17,28.72
212617,-0.29,-0.90,0.04,48.53,-5.71,10.39,28.67
212627,-0.20,-0.95,0.00,72.02,-0.36,13.82,28.67
212637,-0.15,-0.97,-0.11,87.22,2.91,11.45,28.67
212647,-0.16,-1.00,-0.19,99.06,5.11,8.00,28.72
212657,-0.22,-1.01,-0.25,101.91,-0.60,7.17,28.72
212667,-0.20,-1.03,-0.30,106.87,-5.69,5.89,28.67
212677,-0.30,-1.08,-0.37,109.57,-5.51,6.85,28.67
212687,-0.23,-1.08,-0.49,110.31,-6.21,6.78,28.72
212697,-0.25,-1.11,-0.47,105.79,-2.98,6.15,28.62
212707,-0.17,-1.07,-0.53,101.20,5.77,11.30,28.67
212717,-0.14,-1.10,-0.47,94.32,4.55,8.31,28.67
212727,-0.15,-1.09,-0.42,93.69,17.76,7.90,28.72
212737,-0.22,-1.10,-0.33,97.53,12.53,7.82,28.72
212747,-0.28,-1.07,-0.28,101.16,3.11,8.76,28.62
212757,-0.36,-1.04,-0.27,107.02,-14.91,13.44,28.77
212767,-0.32,-1.07,-0.31,115.59,-25.92,21.74,28.67
212777,-0.22,-1.07,-0.45,127.40,-21.76,27.77,28.62
212787,-0.14,-1.05,-0.57,129.56,-13.65,31.61,28.62
212797,-0.06,-1.08,-0.64,118.99,-1.96,32.97,28.67
212807,-0.03,-1.08,-0.54,105.75,-1.03,29.96,28.67
212817,-0.06,-1.10,-0.43,94.53,-10.56,25.67,28.72
212827,-0.07,-1.12,-0.27,88.76,-19.36,24.06,28.72
212837,-0.09,-1.15,-0.14,98.82,-31.34,24.61,28.67
212847,0.04,-1.16,-0.20,119.32,-31.69,22.75,28.67
212857,0.14,-1.15,-0.40,132.45,-14.86,16.12,28.67
212867,0.14,-1.11,-0.49,126.77,5.05,10.34,28.62
212877,0.07,-1.09,-0.40,111.08,16.05,5.89,28.62
