Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
29457,0.09,-0.44,0.97,-9.70,-0.38,4.00,31.17
29467,0.09,-0.44,0.98,-11.24,-3.05,3.18,31.17
29477,0.08,-0.46,1.00,-10.65,-4.26,3.29,31.17
29487,0.09,-0.47,1.00,-9.31,-4.36,4.14,31.17
29497,0.10,-0.45,0.98,-8.59,-4.51,5.08,31.07
29507,0.12,-0.46,0.97,-7.82,-3.73,5.47,31.17
29517,0.14,-0.46,0.96,-7.37,-1.84,5.50,31.12
29527,0.15,-0.46,0.96,-8.34,-0.24,4.80,31.21
29537,0.16,-0.48,0.98,-8.45,1.28,4.46,31.21
29547,0.15,-0.49,1.00,-7.24,2.56,4.15,31.12
29557,0.15,-0.49,0.99,-5.65,2.56,4.28,31.21
29567,0.16,-0.48,1.00,-4.93,1.25,2.96,31.07
29577,0.17,-0.48,0.99,-5.85,-1.80,0.35,31.17
29587,0.17,-0.47,0.99,-5.04,-1.78,-1.18,31.17
29597,0.17,-0.46,0.97,-5.19,-0.38,-1.79,31.17
29607,0.16,-0.46,0.97,-4.84,1.42,-1.70,31.07
29617,0.14,-0.45,0.97,-5.07,3.92,-1.01,31.21
29627,0.13,-0.46,0.99,-5.81,5.25,-0.35,31.21
29637,0.13,-0.47,1.01,-5.72,4.75,-1.10,31.21
29647,0.12,-0.48,1.02,-4.27,3.05,-2.03,31.21
29657,0.13,-0.48,1.02,-1.65,2.12,-2.71,31.12
29667,0.13,-0.47,0.99,-0.37,1.50,-2.50,31.12
29677,0.15,-0.47,0.98,-0.22,1.89,-3.16,31.17
29687,0.17,-0.46,0.97,-1.34,3.15,-3.20,31.26
29697,0.20,-0.47,0.97,-2.83,4.55,-2.89,31.17
29707,0.25,-0.49,1.01,-1.94,5.89,-2.93,31.12
29717,0.32,-0.52,1.03,-0.68,7.44,-5.79,31.17
29727,0.36,-0.54,1.06,0.70,3.44,-11.13,31.12
29737,0.41,-0.59,1.08,2.22,-0.11,-18.89,31.21
29747,0.42,-0.60,1.12,3.55,-5.63,-29.24,31.21
29757,0.42,-0.58,1.11,5.83,-7.16,-36.18,31.21
29767,0.41,-0.58,1.11,9.00,-4.63,-40.35,31.21
29777,0.39,-0.56,1.10,12.98,1.36,-41.93,31.21
29787,0.38,-0.51,1.06,15.72,7.35,-41.15,31.17
29797,0.41,-0.51,1.03,17.63,10.46,-41.58,31.17
29807,0.44,-0.51,1.03,17.46,10.97,-44.66,31.17
29817,0.46,-0.51,1.02,15.48,8.59,-48.73,31.17
29827,0.49,-0.53,1.00,14.29,9.15,-52.60,31.17
29837,0.52,-0.56,0.98,14.50,12.65,-57.41,31.31
29847,0.52,-0.58,0.98,16.49,16.98,-64.56,31.21
29857,0.48,-0.57,0.96,20.16,20.45,-72.99,31.21
29867,0.40,-0.52,0.92,21.80,21.64,-79.56,31.21
29877,0.30,-0.46,0.87,22.01,23.08,-82.39,31.21
29887,0.20,-0.39,0.86,20.09,24.18,-81.61,31.12
29897,0.12,-0.35,0.86,14.05,20.16,-78.29,31.21
29907,0.01,-0.34,0.89,9.11,4.38,-79.17,31.17
29917,-0.03,-0.32,0.92,2.77,-9.47,-80.53,31.17
29927,-0.10,-0.27,0.84,-4.40,-8.11,-76.56,31.17
29937,-0.18,-0.23,0.91,-6.34,-11.79,-67.93,31.17
29947,-0.17,-0.14,0.84,-6.88,4.42,-49.47,31.17
29957,-0.19,-0.16,0.88,-6.33,11.53,-32.81,31.21
29967,-0.13,-0.19,0.89,-6.71,9.34,-20.18,31.21
29977,-0.01,-0.23,0.91,-16.20,2.09,-15.50,31.21
29987,0.11,-0.30,0.95,-25.59,-8.41,-16.12,31.21
29997,0.23,-0.38,0.98,-32.25,-19.00,-20.55,31.12
30007,0.39,-0.49,1.01,-35.50,-18.65,-26.11,31.21
30017,0.50,-0.58,1.02,-31.47,-9.15,-33.06,31.17
30027,0.56,-0.61,1.01,-21.18,8.58,-40.11,31.17
30037,0.59,-0.59,0.96,-14.62,32.19,-44.20,31.17
30047,0.56,-0.59,0.95,-11.46,49.17,-49.15,31.17
30057,0.49,-0.56,0.95,-11.27,57.30,-56.11,31.12
30067,0.45,-0.51,0.90,-11.58,57.90,-62.66,31.26
30077,0.41,-0.45,0.87,-13.45,59.07,-67.31,31.12
30087,0.37,-0.42,0.84,-19.64,57.57,-72.31,31.21
30097,0.33,-0.43,0.85,-31.68,56.05,-77.72,31.21
30107,0.30,-0.44,0.87,-36.98,52.99,-80.21,31.12
30117,0.29,-0.48,0.92,-36.80,56.31,-79.63,31.21
30127,0.32,-0.52,0.94,-35.69,57.34,-78.89,31.17
30137,0.37,-0.61,1.01,-31.24,61.85,-79.59,31.17
30147,0.41,-0.68,1.04,-22.74,67.87,-81.87,31.17
30157,0.41,-0.75,1.09,-12.21,71.14,-87.53,31.07
30167,0.40,-0.76,1.10,-1.66,70.89,-94.31,31.17
30177,0.35,-0.79,1.09,7.85,67.06,-106.27,31.26
30187,0.29,-0.74,1.05,16.13,63.08,-117.74,31.21
30197,0.18,-0.66,0.97,21.78,59.87,-123.74,31.21
30207,0.08,-0.55,0.95,20.85,49.35,-124.92,31.12
30217,0.12,-0.49,0.79,16.46,65.19,-118.24,31.21
30227,0.04,-0.52,0.91,12.18,54.94,-115.92,31.31
30237,0.06,-0.53,0.88,10.18,50.54,-110.98,31.21
30247,0.11,-0.55,0.90,11.37,43.73,-111.46,31.26
30257,0.19,-0.59,0.88,13.69,43.80,-113.97,31.26
30267,0.25,-0.60,0.86,15.27,51.82,-117.02,31.17
30277,0.25,-0.61,0.87,14.96,58.79,-121.06,31.12
30287,0.22,-0.61,0.87,13.05,61.95,-126.02,31.26
30297,0.16,-0.58,0.86,12.27,67.02,-128.90,31.21
30307,0.09,-0.54,0.86,13.12,73.38,-129.50,31.21
30317,0.03,-0.50,0.84,9.11,80.20,-127.36,31.21
30327,-0.06,-0.43,0.88,-1.44,81.00,-124.92,31.21
30337,-0.09,-0.46,0.93,-1.21,69.44,-126.44,31.21
30347,-0.12,-0.45,0.92,3.80,56.79,-125.40,31.21
30357,-0.12,-0.45,0.90,8.36,44.95,-124.80,31.17
30367,-0.09,-0.45,0.90,9.53,33.41,-124.37,31.17
30377,-0.05,-0.44,0.86,7.00,26.65,-125.38,31.07
30387,-0.00,-0.42,0.80,0.00,33.85,-125.00,31.26
30397,-0.02,-0.43,0.84,-4.14,30.20,-124.94,31.26
30407,-0.00,-0.42,0.80,-7.95,44.09,-122.21,31.12
30417,-0.05,-0.42,0.87,-12.92,49.15,-119.47,31.12
30427,-0.06,-0.47,0.84,-13.67,49.30,-118.73,31.21
30437,-0.10,-0.50,0.97,-14.20,35.44,-121.05,31.21
30447,-0.12,-0.49,0.96,-13.75,21.83,-123.51,31.21
30457,-0.09,-0.48,0.96,-14.95,11.53,-125.63,31.21
30467,-0.05,-0.56,0.95,-19.55,8.69,-128.52,31.17
30477,0.01,-0.50,0.93,-21.33,11.27,-128.32,31.26
30487,-0.02,-0.49,0.89,-21.72,8.78,-127.63,31.26
30497,-0.00,-0.44,0.87,-24.69,13.47,-123.87,31.17
30507,0.01,-0.42,0.84,-29.58,27.00,-114.76,31.26
30517,0.01,-0.40,0.84,-34.18,38.33,-107.85,31.17
30527,-0.02,-0.43,0.90,-34.87,47.92,-101.69,31.12
30537,-0.03,-0.50,0.94,-36.04,43.86,-100.58,31.21
30547,-0.04,-0.47,1.01,-37.91,39.00,-102.94,31.21
30557,-0.03,-0.51,0.99,-33.59,26.63,-106.36,31.21
30567,-0.04,-0.52,1.01,-34.99,14.89,-110.26,31.21
30577,-0.01,-0.57,1.02,-38.61,-1.76,-117.57,31.21
30587,0.07,-0.57,0.98,-41.25,-14.53,-126.24,31.17
30597,0.12,-0.53,0.93,-45.50,-18.82,-128.38,31.26
30607,0.16,-0.46,0.83,-46.27,-3.21,-123.19,31.17
30617,0.19,-0.43,0.81,-43.35,21.82,-110.63,31.17
30627,0.20,-0.43,0.78,-42.07,49.25,-97.71,31.31
30637,0.19,-0.48,0.82,-42.14,63.08,-92.94,31.17
30647,0.17,-0.50,0.84,-46.21,62.34,-95.27,31.21
30657,0.12,-0.51,0.96,-51.53,48.17,-99.16,31.31
