Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
97827,-0.03,-0.25,1.23,13.68,-12.60,-4.96,30.55
97837,-0.02,-0.23,1.25,16.08,-13.13,-3.60,30.37
97847,-0.03,-0.22,1.28,17.39,-10.58,-2.12,30.37
97857,-0.02,-0.21,1.29,19.19,-6.95,0.82,30.51
97867,-0.03,-0.22,1.31,20.37,-3.22,4.03,30.51
97877,-0.04,-0.22,1.31,22.56,-1.07,7.10,30.51
97887,-0.03,-0.23,1.31,24.31,-1.28,10.02,30.51
97897,-0.05,-0.24,1.32,26.55,-3.69,14.09,30.46
97907,-0.07,-0.25,1.34,30.99,-8.17,21.51,30.41
97917,-0.04,-0.27,1.35,38.95,-11.88,27.25,30.46
97927,-0.03,-0.28,1.35,43.56,-21.27,30.29,30.46
97937,0.03,-0.26,1.30,45.88,-27.25,30.40,30.55
97947,0.09,-0.29,1.28,47.82,-31.07,28.99,30.46
97957,0.16,-0.26,1.24,48.70,-33.01,25.71,30.46
97967,0.20,-0.26,1.22,47.91,-29.08,20.27,30.51
97977,0.20,-0.27,1.24,48.44,-27.76,13.40,30.51
97987,0.21,-0.23,1.25,49.92,-26.34,8.44,30.41
97997,0.21,-0.17,1.24,52.37,-21.56,5.30,30.41
98007,0.19,-0.13,1.24,55.16,-14.81,4.06,30.51
98017,0.17,-0.11,1.20,56.79,-5.39,2.43,30.46
98027,0.15,-0.11,1.21,57.21,-0.02,0.55,30.46
98037,0.11,-0.09,1.19,58.73,0.75,-2.06,30.46
98047,0.06,-0.08,1.17,59.71,-2.79,-3.53,30.46
98057,0.05,-0.06,1.13,61.07,-11.19,-3.27,30.46
98067,0.02,-0.02,1.05,60.84,-23.95,-2.58,30.41
98077,0.05,0.01,0.97,61.77,-37.40,-1.88,30.41
98087,0.13,0.04,0.83,61.73,-44.99,-2.12,30.41
98097,0.22,0.05,0.69,59.02,-44.64,-5.02,30.41
98107,0.29,0.08,0.56,54.24,-37.74,-7.89,30.41
98117,0.30,0.11,0.48,47.97,-26.50,-11.66,30.37
98127,0.28,0.12,0.45,40.46,-15.79,-16.32,30.46
98137,0.25,0.14,0.39,36.41,-9.82,-19.50,30.37
98147,0.18,0.19,0.34,29.07,-6.26,-22.76,30.37
98157,0.13,0.24,0.31,20.92,-5.24,-24.26,30.46
98167,0.08,0.27,0.29,12.87,-6.35,-24.26,30.46
98177,0.05,0.29,0.26,4.69,-3.34,-22.85,30.51
98187,0.01,0.28,0.25,-0.95,-0.47,-19.31,30.51
98197,-0.01,0.28,0.23,-7.15,0.58,-16.44,30.41
98207,-0.04,0.29,0.20,-13.27,-1.01,-14.58,30.41
98217,-0.04,0.27,0.17,-19.98,-1.88,-11.54,30.41
98227,-0.04,0.27,0.16,-26.67,-1.71,-8.05,30.51
98237,-0.03,0.25,0.12,-33.82,1.85,-4.55,30.37
98247,-0.03,0.24,0.12,-42.89,7.39,-1.11,30.46
98257,-0.06,0.23,0.12,-51.33,8.38,2.20,30.46
98267,-0.08,0.19,0.14,-59.50,7.15,5.40,30.46
98277,-0.07,0.17,0.15,-67.66,3.97,8.78,30.37
98287,-0.06,0.14,0.15,-74.76,3.40,12.47,30.41
98297,-0.06,0.10,0.16,-81.89,1.77,16.96,30.41
98307,-0.04,0.05,0.19,-90.55,3.22,20.67,30.41
98317,-0.01,0.02,0.21,-97.97,5.11,22.09,30.41
98327,-0.02,-0.04,0.26,-106.03,6.08,22.31,30.51
98337,-0.03,-0.11,0.31,-113.07,3.77,23.18,30.46
98347,-0.05,-0.20,0.37,-117.01,-2.14,26.09,30.37
98357,-0.04,-0.26,0.40,-117.42,-7.21,29.71,30.46
98367,-0.01,-0.31,0.42,-117.30,-10.50,32.52,30.37
98377,0.05,-0.35,0.41,-120.40,-12.34,35.11,30.37
98387,0.10,-0.37,0.41,-127.04,-7.51,34.05,30.55
98397,0.11,-0.40,0.43,-132.66,-0.81,33.25,30.41
98407,0.10,-0.45,0.45,-136.14,7.83,35.02,30.41
98417,0.07,-0.52,0.49,-139.33,13.37,37.07,30.32
98427,0.05,-0.60,0.53,-142.06,12.20,39.76,30.37
98437,0.03,-0.66,0.57,-146.73,2.43,39.57,30.51
98447,0.05,-0.74,0.60,-148.98,-6.99,39.68,30.37
98457,0.06,-0.81,0.60,-150.53,-17.85,38.95,30.46
98467,0.09,-0.89,0.62,-153.30,-26.79,38.61,30.46
98477,0.11,-0.94,0.65,-154.72,-33.39,37.19,30.46
98487,0.09,-1.00,0.70,-154.17,-37.69,35.53,30.46
98497,0.07,-1.05,0.69,-150.52,-48.61,37.80,30.37
98507,0.10,-1.06,0.64,-150.58,-55.62,40.34,30.41
98517,0.11,-1.08,0.58,-152.67,-60.81,43.83,30.41
98527,0.13,-1.08,0.54,-157.86,-64.55,48.18,30.41
98537,0.19,-1.10,0.51,-165.63,-59.71,51.34,30.41
98547,0.22,-1.16,0.53,-173.73,-54.32,50.78,30.51
98557,0.21,-1.26,0.61,-176.35,-52.23,45.95,30.46
98567,0.21,-1.29,0.62,-172.67,-53.02,42.53,30.37
98577,0.22,-1.30,0.61,-168.29,-47.39,42.47,30.37
98587,0.25,-1.32,0.62,-165.45,-35.21,44.64,30.46
98597,0.25,-1.32,0.63,-164.67,-15.15,50.31,30.46
98607,0.23,-1.33,0.68,-167.91,6.49,57.04,30.37
98617,0.21,-1.37,0.77,-169.15,23.88,60.78,30.41
98627,0.19,-1.41,0.85,-170.47,34.31,60.09,30.41
98637,0.17,-1.47,0.94,-167.36,28.18,55.95,30.51
98647,0.15,-1.51,0.97,-159.31,12.15,48.35,30.37
98657,0.19,-1.48,0.90,-147.24,-7.82,38.72,30.51
98667,0.20,-1.41,0.76,-136.93,-26.27,28.85,30.46
98677,0.24,-1.32,0.63,-132.63,-34.41,22.29,30.46
98687,0.25,-1.25,0.48,-134.58,-27.19,19.68,30.46
98697,0.20,-1.26,0.38,-141.76,-7.73,21.45,30.46
98707,0.13,-1.32,0.37,-146.29,7.19,27.77,30.46
