Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
102627,0.03,-0.96,0.14,-2.23,4.89,-4.85,31.68
102637,0.03,-0.97,0.14,-3.88,4.92,-5.18,31.73
102647,0.03,-0.98,0.14,-4.53,3.88,-5.16,31.73
102657,0.02,-1.00,0.15,-4.49,3.47,-4.95,31.68
102667,0.02,-0.99,0.16,-4.00,3.65,-4.14,31.68
102677,0.02,-1.00,0.16,-2.66,3.86,-3.60,31.68
102687,0.01,-0.98,0.15,-2.60,3.07,-3.04,31.68
102697,0.01,-0.96,0.15,-3.01,2.29,-1.77,31.59
102707,0.02,-0.96,0.13,-4.00,2.56,0.02,31.68
102717,0.03,-0.95,0.14,-5.83,3.80,1.69,31.68
102727,0.04,-0.95,0.15,-6.27,4.14,2.73,31.78
102737,0.05,-0.96,0.15,-6.00,4.85,3.19,31.68
102747,0.05,-0.98,0.15,-5.82,4.43,2.69,31.68
102757,0.05,-0.99,0.15,-7.53,3.89,1.10,31.68
102767,0.05,-1.01,0.17,-8.95,2.98,-2.56,31.68
102777,0.05,-1.02,0.19,-9.56,1.01,-6.44,31.68
102787,0.05,-1.01,0.18,-7.94,0.17,-8.64,31.73
102797,0.04,-0.99,0.18,-5.86,0.41,-8.75,31.73
102807,0.05,-0.96,0.16,-4.43,1.73,-6.14,31.64
102817,0.04,-0.94,0.14,-4.47,3.11,-2.52,31.73
102827,0.03,-0.95,0.14,-5.95,4.20,-0.08,31.64
102837,0.04,-0.96,0.14,-7.53,3.25,0.47,31.64
102847,0.05,-0.97,0.15,-8.52,2.76,-0.64,31.73
102857,0.06,-0.95,0.14,-8.06,2.44,-2.05,31.73
102867,0.06,-0.94,0.14,-6.67,2.37,-2.26,31.64
102877,0.07,-0.91,0.13,-7.76,3.10,-1.77,31.68
102887,0.06,-0.89,0.13,-8.60,4.31,-0.20,31.73
102897,0.05,-0.90,0.12,-10.29,5.80,1.92,31.73
102907,0.06,-0.89,0.14,-12.50,7.04,4.12,31.68
102917,0.05,-0.90,0.15,-12.98,7.71,5.40,31.78
102927,0.05,-0.90,0.16,-11.47,8.03,6.72,31.78
102937,0.04,-0.91,0.17,-9.91,8.34,7.59,31.78
102947,0.04,-0.91,0.17,-8.05,7.40,7.91,31.68
102957,0.04,-0.90,0.16,-7.74,6.61,8.41,31.78
102967,0.03,-0.89,0.13,-8.73,6.81,9.02,31.68
102977,0.02,-0.88,0.13,-10.82,7.19,10.14,31.68
102987,0.01,-0.89,0.13,-13.82,7.44,10.93,31.78
102997,0.02,-0.89,0.11,-17.11,7.42,11.27,31.68
103007,0.03,-0.89,0.14,-20.08,6.89,9.47,31.68
103017,0.05,-0.90,0.13,-22.56,5.86,6.61,31.68
103027,0.05,-0.91,0.13,-24.55,3.48,3.47,31.68
103037,0.05,-0.92,0.12,-25.74,1.56,0.82,31.73
103047,0.04,-0.93,0.12,-26.64,0.37,-0.93,31.64
103057,0.03,-0.93,0.12,-27.47,0.08,-1.69,31.73
103067,0.03,-0.93,0.11,-28.29,0.12,-1.59,31.73
103077,0.02,-0.91,0.08,-28.73,1.02,-0.23,31.73
103087,0.01,-0.88,0.05,-31.21,1.88,1.95,31.73
103097,-0.00,-0.86,0.02,-37.56,1.71,3.77,31.64
103107,0.00,-0.85,0.00,-45.56,0.26,5.42,31.73
103117,0.01,-0.86,0.03,-51.60,-0.23,6.05,31.73
103127,0.01,-0.90,0.03,-53.56,-2.32,6.66,31.68
103137,0.02,-0.94,0.04,-52.63,-3.76,8.18,31.68
103147,0.04,-0.97,0.06,-49.69,-3.83,9.27,31.78
103157,0.04,-1.01,0.07,-44.75,-3.04,9.04,31.68
103167,0.06,-1.04,0.08,-39.05,-1.16,7.79,31.78
103177,0.06,-1.05,0.07,-33.83,0.09,5.74,31.78
103187,0.04,-1.04,0.05,-29.82,0.12,4.14,31.78
103197,0.04,-1.02,0.00,-27.66,1.11,4.11,31.68
