Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
21957,-0.25,-0.19,1.02,-6.64,-8.72,-2.89,32.77
21967,-0.22,-0.19,1.01,-5.45,-10.55,-2.29,32.86
21977,-0.19,-0.20,1.00,-5.56,-9.94,-2.60,32.77
21987,-0.18,-0.18,0.99,-5.85,-8.70,-2.81,32.77
21997,-0.17,-0.18,0.98,-6.99,-5.22,-3.10,32.77
22007,-0.17,-0.18,0.98,-8.37,-2.11,-3.01,32.77
22017,-0.17,-0.19,0.99,-9.77,0.37,-3.31,32.77
22027,-0.20,-0.20,1.02,-10.73,-0.43,-3.92,32.77
22037,-0.23,-0.22,1.05,-10.14,-4.41,-3.53,32.86
22047,-0.25,-0.23,1.06,-9.18,-7.25,-2.73,32.72
22057,-0.28,-0.24,1.07,-6.72,-8.70,-1.13,32.77
22067,-0.28,-0.25,1.07,-4.63,-10.15,0.43,32.77
22077,-0.29,-0.26,1.06,-3.01,-12.27,1.30,32.86
22087,-0.29,-0.25,1.04,-3.15,-14.00,0.73,32.81
22097,-0.31,-0.24,1.02,-5.19,-15.98,-0.67,32.77
22107,-0.35,-0.23,0.99,-6.90,-14.96,-0.02,32.81
22117,-0.36,-0.22,0.98,-9.15,-9.11,2.27,32.81
22127,-0.38,-0.23,0.95,-12.79,2.24,2.82,32.72
22137,-0.44,-0.24,0.98,-16.93,14.11,3.60,32.81
22147,-0.51,-0.25,1.00,-19.65,26.44,6.03,32.72
22157,-0.63,-0.26,1.02,-21.59,30.23,10.05,32.81
22167,-0.73,-0.25,1.07,-22.46,32.43,18.09,32.81
22177,-0.79,-0.27,1.07,-20.73,29.54,27.18,32.81
22187,-0.81,-0.28,1.09,-23.02,23.53,35.51,32.81
22197,-0.82,-0.30,1.12,-23.10,13.69,43.22,32.81
22207,-0.79,-0.32,1.14,-22.00,2.63,50.18,32.81
22217,-0.77,-0.36,1.14,-20.96,-8.12,56.95,32.72
22227,-0.72,-0.39,1.14,-18.12,-18.85,62.24,32.72
22237,-0.67,-0.40,1.14,-13.54,-30.53,66.85,32.81
22247,-0.61,-0.38,1.09,-9.42,-40.24,70.66,32.81
22257,-0.55,-0.37,1.04,-8.26,-47.07,72.58,32.77
22267,-0.48,-0.35,0.99,-9.07,-48.32,73.91,32.77
22277,-0.43,-0.34,0.95,-9.98,-45.22,76.67,32.77
22287,-0.37,-0.33,0.92,-11.27,-36.27,79.68,32.86
22297,-0.33,-0.33,0.90,-15.83,-25.28,81.18,32.77
22307,-0.31,-0.32,0.92,-19.68,-15.04,80.82,32.77
22317,-0.32,-0.33,0.94,-23.53,-8.06,79.50,32.77
22327,-0.37,-0.34,0.98,-25.77,-5.54,78.98,32.77
22337,-0.39,-0.35,1.01,-25.59,-6.26,78.38,32.77
22347,-0.42,-0.37,1.03,-23.79,-9.18,78.61,32.77
22357,-0.44,-0.38,1.04,-21.18,-12.06,78.46,32.86
22367,-0.48,-0.39,1.06,-19.19,-15.65,79.07,32.86
22377,-0.49,-0.41,1.05,-15.65,-18.26,80.00,32.81
22387,-0.51,-0.43,1.03,-16.87,-20.02,80.92,32.86
22397,-0.54,-0.43,1.03,-16.29,-26.18,82.12,32.86
22407,-0.54,-0.44,0.98,-14.35,-30.08,84.89,32.77
22417,-0.54,-0.42,0.96,-12.53,-33.37,87.88,32.81
22427,-0.51,-0.42,0.90,-11.48,-34.12,90.18,32.81
22437,-0.52,-0.42,0.86,-14.06,-32.79,94.31,32.81
22447,-0.49,-0.41,0.86,-17.01,-29.21,98.92,32.81
22457,-0.47,-0.45,0.92,-15.69,-28.98,101.39,32.81
22467,-0.46,-0.49,0.94,-13.37,-32.31,102.50,32.81
22477,-0.44,-0.51,0.98,-9.60,-37.42,103.44,32.81
22487,-0.42,-0.51,0.99,-2.76,-45.97,104.96,32.81
22497,-0.36,-0.50,0.94,0.47,-47.60,105.04,32.81
22507,-0.34,-0.49,0.91,0.76,-48.06,104.29,32.81
22517,-0.31,-0.48,0.87,-0.46,-47.22,103.98,32.81
22527,-0.30,-0.47,0.86,-0.09,-46.66,104.27,32.81
22537,-0.26,-0.46,0.82,-1.33,-42.43,104.21,32.81
22547,-0.24,-0.45,0.81,-2.03,-36.52,106.02,32.91
22557,-0.21,-0.45,0.79,-4.52,-25.53,106.43,32.86
22567,-0.22,-0.45,0.80,-6.23,-16.15,106.87,32.77
22577,-0.24,-0.44,0.83,-9.10,-9.45,107.59,32.77
22587,-0.25,-0.47,0.85,-9.94,-7.57,106.49,32.77
22597,-0.28,-0.49,0.89,-8.69,-10.29,107.30,32.86
22607,-0.29,-0.49,0.90,-5.05,-14.46,107.73,32.86
22617,-0.29,-0.47,0.93,-3.01,-19.83,108.21,32.77
22627,-0.27,-0.45,0.89,-3.48,-27.54,110.73,32.77
