Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
60377,-0.09,-0.72,0.77,-19.40,2.14,-4.78,31.68
60387,-0.07,-0.69,0.73,-23.69,1.33,-3.22,31.59
60397,-0.05,-0.68,0.71,-28.93,-1.62,-3.15,31.64
60407,-0.02,-0.66,0.69,-36.18,-1.07,-3.94,31.73
60417,-0.04,-0.64,0.66,-44.14,-3.30,-5.16,31.73
60427,-0.03,-0.66,0.65,-50.95,-2.66,-5.42,31.64
60437,-0.06,-0.65,0.64,-58.87,-3.36,-6.09,31.64
60447,-0.08,-0.64,0.61,-69.19,-4.18,-5.79,31.64
60457,-0.08,-0.63,0.56,-82.44,-3.53,-2.37,31.64
60467,-0.08,-0.62,0.54,-98.35,9.30,1.50,31.64
60477,-0.09,-0.66,0.55,-113.48,16.09,5.34,31.64
60487,-0.11,-0.70,0.53,-124.95,11.34,9.05,31.68
60497,-0.11,-0.78,0.55,-135.36,11.59,15.04,31.68
60507,-0.06,-0.96,0.69,-128.67,16.21,18.81,31.59
60517,-0.03,-1.12,0.86,-108.29,29.71,19.51,31.68
60527,-0.02,-1.16,0.98,-87.22,36.58,17.69,31.59
60537,-0.06,-1.16,1.10,-71.19,34.02,10.63,31.59
60547,-0.10,-1.11,1.17,-64.63,23.30,1.21,31.59
60557,-0.17,-1.04,1.23,-68.72,2.11,-6.12,31.59
60567,-0.21,-1.03,1.29,-75.94,-14.79,-7.73,31.68
60577,-0.21,-1.15,1.37,-68.14,-19.63,-0.53,31.59
60587,-0.16,-1.32,1.55,-45.16,-11.82,11.13,31.64
60597,-0.14,-1.46,1.72,-18.98,3.73,24.17,31.64
60607,-0.10,-1.56,1.95,8.11,20.12,32.75,31.64
60617,-0.10,-1.68,2.16,33.53,25.57,34.29,31.64
60627,-0.11,-1.76,2.32,55.95,13.62,25.44,31.73
60637,-0.13,-1.79,2.37,79.39,-15.59,12.70,31.54
60647,-0.04,-1.78,2.25,104.35,-42.50,-0.29,31.64
60657,0.07,-1.79,2.08,130.43,-56.43,-12.02,31.68
60667,0.11,-1.74,1.92,149.39,-61.54,-21.16,31.64
60677,0.18,-1.72,1.71,162.72,-48.81,-26.40,31.68
60687,0.16,-1.68,1.54,167.24,-32.29,-31.31,31.59
60697,0.09,-1.63,1.44,169.07,-18.49,-34.34,31.59
60707,0.01,-1.58,1.36,168.63,-12.14,-36.09,31.59
60717,-0.07,-1.56,1.28,169.25,-16.47,-36.24,31.59
60727,-0.12,-1.55,1.20,174.82,-26.29,-34.87,31.68
60737,-0.11,-1.55,1.11,180.14,-33.19,-33.19,31.49
60747,-0.09,-1.51,1.01,185.66,-37.86,-30.47,31.49
60757,-0.04,-1.47,0.91,186.26,-37.16,-26.63,31.59
60767,0.02,-1.43,0.84,185.77,-30.47,-23.66,31.54
60777,0.11,-1.40,0.75,187.13,-18.67,-22.31,31.64
60787,0.12,-1.35,0.70,187.11,-8.93,-24.63,31.64
60797,0.13,-1.30,0.65,183.98,5.07,-26.63,31.64
60807,0.13,-1.27,0.65,179.07,16.08,-28.64,31.54
60817,0.05,-1.23,0.69,173.62,21.82,-32.78,31.64
60827,-0.05,-1.17,0.74,169.45,22.43,-34.85,31.49
60837,-0.13,-1.12,0.76,170.87,16.09,-32.18,31.54
60847,-0.19,-1.08,0.80,173.04,12.31,-26.75,31.54
60857,-0.22,-1.04,0.85,176.00,8.95,-18.85,31.59
60867,-0.25,-0.99,0.87,179.08,7.40,-9.71,31.59
60877,-0.27,-0.96,0.89,180.47,4.21,-0.18,31.49
60887,-0.28,-0.95,0.89,179.02,-6.76,5.77,31.59
60897,-0.27,-0.95,0.89,175.98,-19.89,7.63,31.59
60907,-0.24,-0.93,0.88,175.27,-35.07,8.32,31.49
60917,-0.17,-0.89,0.83,176.09,-41.98,8.03,31.59
60927,-0.15,-0.93,0.83,173.86,-43.97,5.39,31.59
60937,-0.13,-0.94,0.81,176.95,-47.56,5.39,31.59
60947,-0.09,-0.91,0.75,185.57,-49.19,3.73,31.64
60957,-0.09,-0.87,0.70,191.54,-58.26,-0.23,31.54
60967,-0.06,-0.78,0.60,191.86,-72.60,-5.42,31.54
60977,-0.02,-0.70,0.49,186.05,-86.70,-12.00,31.64
60987,0.06,-0.63,0.38,179.47,-93.89,-18.31,31.64
60997,0.15,-0.55,0.27,175.97,-90.34,-22.87,31.54
61007,0.19,-0.45,0.21,172.47,-81.25,-26.40,31.54
61017,0.22,-0.38,0.16,171.34,-67.68,-27.40,31.64
