Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
6927,-0.26,-0.36,1.58,46.92,-32.08,11.05,31.40
6937,-0.14,-0.36,1.48,57.28,-22.06,12.43,31.49
6947,-0.08,-0.36,1.42,64.60,-3.88,10.61,31.21
6957,-0.08,-0.34,1.35,70.64,11.19,8.34,31.35
6967,-0.11,-0.32,1.28,72.44,19.21,7.42,31.35
6977,-0.16,-0.30,1.19,74.20,15.83,7.47,31.26
6987,-0.17,-0.25,1.10,73.56,8.49,7.88,31.26
6997,-0.16,-0.22,1.02,68.58,3.42,9.07,31.26
7007,-0.16,-0.20,1.01,60.29,0.61,10.40,31.35
7017,-0.13,-0.20,1.07,52.55,8.21,12.34,31.31
7027,-0.13,-0.22,1.18,48.58,12.72,14.09,31.31
7037,-0.11,-0.24,1.27,50.47,14.00,14.84,31.40
7047,-0.10,-0.26,1.31,57.01,13.39,14.63,31.40
7057,-0.10,-0.26,1.30,66.75,11.68,13.01,31.40
7067,-0.08,-0.22,1.23,75.19,10.76,11.08,31.31
7077,-0.08,-0.20,1.16,83.25,8.11,10.38,31.40
7087,-0.07,-0.15,1.06,84.49,9.56,9.80,31.35
7097,-0.08,-0.12,1.05,79.47,13.50,8.96,31.35
7107,-0.11,-0.12,1.11,75.89,12.20,8.95,31.35
7117,-0.11,-0.14,1.16,76.17,10.46,9.48,31.35
7127,-0.11,-0.15,1.17,79.59,10.37,9.27,31.26
7137,-0.10,-0.15,1.18,85.04,12.55,8.08,31.45
7147,-0.11,-0.11,1.09,91.92,10.64,6.55,31.35
7157,-0.12,-0.07,1.00,93.66,10.76,6.76,31.40
7167,-0.11,-0.01,0.93,93.33,9.77,7.44,31.31
7177,-0.07,0.03,0.86,88.63,13.59,7.82,31.31
7187,-0.05,0.07,0.81,79.40,20.05,7.01,31.31
7197,-0.06,0.06,0.92,68.53,29.86,6.70,31.31
7207,-0.09,0.04,1.06,65.56,30.18,6.31,31.31
7217,-0.12,0.01,1.16,68.56,32.29,7.45,31.31
7227,-0.18,0.00,1.24,77.95,31.48,10.08,31.35
7237,-0.25,-0.02,1.32,87.44,25.94,13.31,31.35
7247,-0.25,-0.00,1.36,96.32,20.58,15.33,31.26
7257,-0.24,-0.01,1.37,105.42,11.62,16.73,31.35
7267,-0.24,-0.02,1.36,116.61,-2.52,16.26,31.35
7277,-0.19,-0.01,1.28,124.76,-13.13,13.18,31.26
7287,-0.16,-0.00,1.19,132.03,-13.77,11.98,31.21
7297,-0.13,0.02,1.13,135.92,-12.90,10.35,31.21
7307,-0.12,0.05,1.12,136.32,-8.17,11.71,31.31
7317,-0.10,0.02,1.16,142.46,-8.78,11.82,31.40
7327,-0.09,0.02,1.11,148.37,-9.71,10.78,31.31
7337,-0.12,0.02,1.08,151.83,-11.71,10.66,31.21
7347,-0.11,0.03,1.10,158.32,-12.24,12.32,31.40
7357,-0.10,0.03,1.04,163.92,-9.88,12.56,31.26
7367,-0.08,-0.00,1.12,172.08,-11.22,9.80,31.26
7377,-0.07,0.00,1.15,184.21,-20.35,5.33,31.35
