Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
40097,-0.01,-0.39,1.08,5.16,-4.02,0.78,30.37
40107,-0.01,-0.38,1.07,7.27,-4.89,1.10,30.46
40117,-0.01,-0.36,1.07,9.85,-5.05,1.68,30.46
40127,-0.01,-0.35,1.06,10.24,-5.63,1.48,30.46
40137,-0.00,-0.34,1.05,9.62,-6.58,0.85,30.46
40147,-0.00,-0.32,1.04,9.33,-7.83,0.03,30.51
40157,0.00,-0.31,1.03,9.31,-7.24,-0.76,30.51
40167,-0.00,-0.31,1.02,9.24,-6.63,-0.99,30.51
40177,-0.00,-0.31,1.01,8.84,-4.58,-1.11,30.41
40187,-0.03,-0.30,1.01,8.18,-4.32,-0.55,30.41
40197,-0.04,-0.30,1.02,8.05,-4.64,-0.14,30.37
40207,-0.04,-0.29,1.00,8.37,-6.27,0.09,30.60
40217,-0.05,-0.28,0.96,8.14,-9.19,1.85,30.46
40227,-0.04,-0.26,0.94,8.23,-8.90,3.88,30.46
40237,-0.02,-0.26,0.91,7.36,-5.98,5.74,30.46
40247,-0.01,-0.25,0.88,5.69,-2.58,6.35,30.46
40257,-0.00,-0.26,0.87,3.45,1.07,6.21,30.46
40267,-0.00,-0.25,0.87,1.30,2.31,5.79,30.60
40277,-0.02,-0.25,0.86,-1.60,2.49,5.50,30.51
40287,-0.03,-0.24,0.87,-4.82,1.66,5.60,30.41
40297,-0.05,-0.25,0.86,-6.81,0.17,6.46,30.51
40307,-0.04,-0.26,0.86,-7.85,-2.06,7.30,30.41
40317,-0.03,-0.25,0.85,-8.82,-3.22,6.66,30.51
40327,-0.02,-0.25,0.83,-9.83,-6.73,6.64,30.46
40337,-0.01,-0.23,0.80,-12.34,-8.58,7.34,30.46
40347,0.02,-0.21,0.77,-15.30,-6.66,8.02,30.55
40357,0.03,-0.21,0.76,-17.51,-3.37,8.44,30.46
40367,0.02,-0.22,0.74,-20.98,0.85,8.84,30.46
40377,0.00,-0.22,0.75,-23.24,0.70,8.99,30.41
40387,0.00,-0.24,0.75,-25.50,-0.23,9.21,30.51
40397,0.01,-0.23,0.74,-27.47,-2.55,8.46,30.51
40407,0.02,-0.22,0.71,-29.74,-3.31,8.23,30.51
40417,0.04,-0.22,0.67,-32.43,-4.69,8.70,30.55
40427,0.06,-0.23,0.65,-35.66,-2.64,7.95,30.51
40437,0.05,-0.24,0.64,-40.58,-2.29,6.15,30.46
40447,0.03,-0.24,0.63,-45.85,-3.19,4.82,30.46
40457,-0.00,-0.25,0.62,-51.22,-8.00,4.37,30.46
40467,-0.01,-0.27,0.59,-53.69,-12.87,5.85,30.46
40477,-0.01,-0.28,0.58,-56.32,-16.93,6.84,30.46
40487,-0.01,-0.29,0.57,-59.22,-24.12,8.23,30.41
40497,0.06,-0.30,0.53,-62.96,-20.75,8.92,30.51
40507,0.08,-0.32,0.50,-69.30,-13.62,9.04,30.41
40517,0.08,-0.35,0.53,-77.80,-2.76,9.08,30.41
40527,0.08,-0.38,0.55,-81.65,6.98,10.34,30.51
40537,0.03,-0.41,0.62,-85.47,13.51,10.37,30.41
40547,0.01,-0.43,0.67,-88.37,16.08,10.43,30.37
40557,-0.04,-0.45,0.72,-89.62,12.52,10.38,30.46
40567,-0.06,-0.49,0.75,-90.15,5.77,11.27,30.46
40577,-0.08,-0.51,0.79,-89.73,-5.57,12.69,30.46
40587,-0.07,-0.53,0.79,-88.96,-14.26,14.08,30.46
40597,-0.03,-0.55,0.76,-87.60,-19.59,16.60,30.46
40607,0.03,-0.55,0.70,-87.30,-17.54,19.28,30.41
40617,0.09,-0.57,0.66,-88.34,-9.98,21.36,30.51
40627,0.10,-0.59,0.62,-92.67,-2.79,22.66,30.51
40637,0.10,-0.60,0.60,-99.11,1.77,21.71,30.41
40647,0.09,-0.63,0.62,-106.08,3.15,19.68,30.51
40657,0.08,-0.67,0.65,-110.15,1.82,17.63,30.41
40667,0.06,-0.73,0.70,-110.67,0.44,16.89,30.46
40677,0.05,-0.78,0.74,-108.41,-3.13,16.60,30.55
40687,0.04,-0.82,0.79,-103.30,-9.71,12.44,30.37
40697,0.01,-0.84,0.79,-96.37,-21.66,9.18,30.46
40707,0.01,-0.85,0.80,-89.60,-30.99,5.77,30.55
40717,0.01,-0.83,0.76,-83.62,-40.24,4.27,30.41
40727,0.04,-0.81,0.67,-79.80,-42.14,5.04,30.41
40737,0.09,-0.80,0.59,-79.36,-39.50,6.47,30.51
40747,0.12,-0.84,0.51,-82.49,-34.53,7.51,30.41
40757,0.16,-0.86,0.48,-88.41,-26.29,5.82,30.41
40767,0.15,-0.88,0.50,-94.85,-18.18,2.99,30.46
40777,0.12,-0.92,0.52,-98.69,-12.47,1.34,30.37
40787,0.09,-0.94,0.55,-98.27,-9.65,2.21,30.37
40797,0.06,-0.96,0.58,-95.92,-7.36,2.18,30.55
40807,0.04,-0.96,0.58,-92.93,-8.08,3.05,30.46
40817,0.02,-0.97,0.56,-90.41,-11.51,3.74,30.55
40827,0.03,-0.98,0.53,-89.51,-14.49,3.37,30.46
40837,0.06,-1.00,0.50,-90.21,-15.33,2.17,30.41
40847,0.05,-1.03,0.48,-91.13,-14.21,0.43,30.41
40857,0.03,-1.06,0.48,-90.23,-13.07,-0.92,30.51
40867,-0.00,-1.07,0.47,-88.75,-13.42,-2.78,30.41
40877,-0.04,-1.08,0.45,-87.27,-18.78,-4.50,30.41
40887,-0.07,-1.04,0.41,-86.05,-26.08,-4.06,30.41
40897,-0.05,-1.03,0.30,-85.25,-29.10,-0.09,30.46
40907,-0.00,-1.02,0.21,-90.03,-20.26,6.47,30.46
40917,0.04,-1.03,0.16,-95.51,-9.22,13.83,30.37
40927,0.07,-1.07,0.13,-101.54,10.24,21.05,30.46
40937,0.08,-1.13,0.17,-107.53,26.53,23.19,30.46
40947,0.08,-1.17,0.18,-110.02,36.05,21.34,30.46
40957,0.04,-1.20,0.19,-110.61,35.80,15.79,30.51
40967,0.00,-1.22,0.22,-109.98,25.21,9.86,30.41
40977,-0.04,-1.22,0.23,-109.88,12.84,3.73,30.51
40987,-0.08,-1.21,0.23,-109.63,-0.92,-0.47,30.37
40997,-0.09,-1.20,0.19,-109.89,-11.98,-1.76,30.51
41007,-0.10,-1.20,0.14,-109.88,-20.20,-0.75,30.41
41017,-0.08,-1.21,0.09,-110.40,-22.73,1.48,30.46
41027,-0.04,-1.21,0.05,-110.31,-21.39,5.47,30.46
41037,-0.01,-1.22,0.01,-110.60,-15.01,8.66,30.46
41047,0.00,-1.23,-0.02,-111.66,-6.72,10.14,30.46
41057,-0.01,-1.24,-0.04,-113.21,-2.40,11.60,30.46
41067,-0.01,-1.23,-0.07,-116.41,0.99,12.26,30.46
41077,-0.02,-1.24,-0.08,-120.67,0.96,11.86,30.41
41087,-0.05,-1.28,-0.08,-125.92,-0.12,12.84,30.41
41097,-0.07,-1.31,-0.06,-130.99,1.51,14.87,30.41
41107,-0.11,-1.35,0.00,-133.69,3.53,17.69,30.51
41117,-0.15,-1.39,0.07,-136.53,5.19,19.50,30.37
41127,-0.19,-1.42,0.15,-134.81,1.54,21.28,30.55
41137,-0.18,-1.45,0.19,-127.07,-6.44,24.18,30.46
41147,-0.16,-1.41,0.18,-113.48,-18.67,28.11,30.55
41157,-0.07,-1.33,0.09,-102.05,-31.98,28.90,30.46
41167,0.04,-1.28,-0.04,-98.44,-38.40,25.36,30.46
41177,0.12,-1.24,-0.14,-105.47,-36.78,18.02,30.46
41187,0.18,-1.23,-0.16,-117.36,-27.98,10.32,30.51
41197,0.11,-1.24,-0.10,-128.64,-19.34,4.24,30.51
41207,0.05,-1.28,-0.06,-128.96,-11.95,3.56,30.41
41217,-0.01,-1.30,-0.01,-123.16,-11.36,5.25,30.51
41227,-0.03,-1.31,-0.03,-112.44,-15.34,7.25,30.41
41237,-0.01,-1.32,-0.07,-104.00,-20.26,8.24,30.41
41247,0.02,-1.31,-0.12,-99.85,-23.22,7.51,30.37
41257,0.05,-1.30,-0.18,-100.35,-22.66,7.37,30.46
41267,0.07,-1.27,-0.23,-102.18,-20.23,5.71,30.46
41277,0.13,-1.26,-0.26,-103.59,-10.82,4.89,30.46
41287,0.12,-1.27,-0.27,-109.33,-2.38,4.64,30.46
41297,0.14,-1.28,-0.24,-111.25,8.50,5.11,30.41
41307,0.10,-1.32,-0.17,-111.07,13.31,3.44,30.51
41317,0.06,-1.33,-0.14,-106.98,12.21,-1.25,30.41
41327,0.00,-1.30,-0.15,-100.85,8.32,-6.75,30.51
41337,-0.01,-1.27,-0.20,-98.12,3.57,-8.08,30.55
41347,-0.04,-1.24,-0.22,-95.48,0.31,-7.19,30.51
41357,-0.03,-1.19,-0.28,-96.44,4.02,-3.63,30.46
41367,-0.02,-1.19,-0.29,-96.81,7.68,0.49,30.46
41377,-0.03,-1.20,-0.30,-96.72,6.12,3.37,30.46
41387,-0.00,-1.23,-0.34,-96.47,-0.49,2.93,30.46
41397,0.01,-1.22,-0.35,-99.95,-7.37,-2.47,30.46
41407,-0.01,-1.18,-0.36,-105.79,-21.36,-7.73,30.46
41417,-0.02,-1.14,-0.42,-112.20,-32.11,-8.43,30.41
41427,0.02,-1.07,-0.48,-120.66,-27.89,-0.23,30.51
41437,0.04,-1.06,-0.54,-129.51,-5.92,10.14,30.51
41447,0.06,-1.05,-0.50,-136.27,22.93,18.38,30.51
41457,0.02,-1.08,-0.38,-135.11,37.40,17.04,30.41
41467,-0.04,-1.10,-0.38,-128.99,34.14,16.66,30.46
41477,-0.06,-1.07,-0.34,-123.82,28.69,13.94,30.46
41487,-0.05,-1.06,-0.36,-115.22,22.18,12.02,30.46
41497,-0.04,-1.08,-0.37,-109.56,20.23,10.56,30.46
41507,-0.04,-1.10,-0.32,-108.58,17.07,8.53,30.46
41517,-0.04,-1.09,-0.34,-107.48,15.94,7.79,30.37
41527,-0.05,-1.07,-0.35,-104.79,18.17,7.97,30.51
41537,-0.07,-1.09,-0.33,-97.51,17.45,11.33,30.41
41547,-0.08,-1.03,-0.32,-91.21,14.63,14.02,30.41
41557,-0.08,-1.01,-0.34,-85.97,9.80,14.69,30.41
41567,-0.06,-0.99,-0.36,-82.82,1.83,14.35,30.51
41577,-0.01,-0.99,-0.36,-81.92,-2.31,14.31,30.41
41587,0.08,-1.01,-0.35,-79.56,2.34,14.69,30.46
41597,0.11,-1.01,-0.33,-73.53,15.21,16.02,30.37
41607,0.08,-1.04,-0.28,-64.90,26.98,19.16,30.46
41617,0.07,-1.03,-0.18,-55.54,34.82,20.35,30.46
41627,0.03,-1.04,-0.11,-45.37,31.74,17.05,30.46
41637,0.03,-1.06,-0.08,-35.66,15.53,9.89,30.37
41647,0.06,-1.05,-0.10,-30.38,-1.05,-0.85,30.51
41657,0.07,-1.03,-0.14,-24.99,-17.92,-12.05,30.41
41667,0.09,-1.01,-0.21,-21.07,-27.95,-20.34,30.41
41677,0.13,-0.95,-0.32,-15.95,-25.63,-23.28,30.41
41687,0.11,-0.89,-0.40,-11.28,-13.07,-24.38,30.46
41697,0.04,-0.84,-0.44,-7.15,2.69,-22.17,30.51
41707,-0.05,-0.77,-0.48,-5.94,14.85,-16.69,30.46
41717,-0.16,-0.75,-0.49,-6.09,23.39,-10.64,30.46
41727,-0.25,-0.76,-0.45,-7.27,18.43,-5.40,30.46
41737,-0.29,-0.77,-0.44,-6.46,3.92,-1.85,30.46
41747,-0.30,-0.80,-0.46,-2.76,-16.70,-0.35,30.46
41757,-0.23,-0.79,-0.52,1.25,-33.25,-1.10,30.37
41767,-0.14,-0.77,-0.62,5.57,-42.55,0.66,30.51
41777,-0.05,-0.72,-0.76,8.56,-35.28,5.60,30.41
41787,0.01,-0.66,-0.87,7.51,-15.05,14.87,30.51
41797,0.06,-0.65,-0.90,3.85,8.96,25.51,30.51
41807,0.06,-0.68,-0.86,-4.21,29.05,30.79,30.41
41817,0.01,-0.74,-0.77,-12.63,34.89,29.05,30.46
41827,-0.06,-0.78,-0.67,-16.76,26.09,21.13,30.55
41837,-0.11,-0.80,-0.60,-15.15,7.59,13.71,30.46
41847,-0.15,-0.80,-0.59,-10.00,-9.89,9.47,30.46
41857,-0.13,-0.77,-0.58,-4.34,-18.85,9.19,30.46
41867,-0.08,-0.75,-0.60,0.96,-22.05,12.11,30.46
41877,-0.01,-0.74,-0.64,2.99,-16.44,15.40,30.51
