Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
48227,-0.16,-0.41,1.01,-0.90,9.59,18.18,31.45
48237,-0.18,-0.41,1.02,-1.71,5.91,18.02,31.54
48247,-0.21,-0.41,1.02,-5.22,-0.02,18.35,31.40
48257,-0.22,-0.41,1.03,-6.90,-2.44,22.12,31.40
48267,-0.23,-0.43,1.06,-6.49,0.06,25.68,31.40
48277,-0.25,-0.43,1.10,-3.34,1.66,27.42,31.40
48287,-0.30,-0.42,1.09,0.66,-1.73,27.79,31.40
48297,-0.33,-0.41,1.08,3.76,-7.11,28.85,31.40
48307,-0.36,-0.41,1.08,6.43,-14.78,29.59,31.40
48317,-0.35,-0.39,1.05,6.84,-18.23,29.59,31.40
48327,-0.33,-0.38,1.05,5.53,-20.38,30.87,31.40
48337,-0.33,-0.41,1.04,3.69,-22.52,31.11,31.40
48347,-0.32,-0.41,1.03,2.06,-24.75,30.47,31.45
48357,-0.33,-0.42,1.04,1.54,-26.63,32.26,31.45
48367,-0.33,-0.43,1.04,2.44,-25.73,36.76,31.35
48377,-0.34,-0.43,1.06,4.50,-27.18,40.26,31.45
48387,-0.34,-0.45,1.04,4.61,-31.95,42.18,31.35
48397,-0.33,-0.43,1.03,3.42,-41.11,42.37,31.35
48407,-0.29,-0.42,1.01,2.37,-49.02,41.71,31.45
48417,-0.27,-0.41,0.99,0.73,-52.56,42.23,31.40
48427,-0.27,-0.42,1.00,-1.79,-54.44,43.28,31.45
48437,-0.27,-0.45,1.03,-1.71,-57.89,43.76,31.40
48447,-0.27,-0.47,1.06,-0.78,-60.29,45.25,31.49
48457,-0.25,-0.48,1.07,1.47,-64.47,46.08,31.40
48467,-0.21,-0.50,1.07,4.55,-65.54,45.60,31.40
48477,-0.18,-0.51,1.05,6.09,-62.15,45.94,31.40
48487,-0.17,-0.48,1.04,7.27,-59.18,47.82,31.31
48497,-0.16,-0.47,1.06,7.28,-56.34,49.62,31.31
48507,-0.17,-0.45,1.05,7.24,-56.14,52.55,31.40
48517,-0.15,-0.45,1.05,8.32,-55.57,56.47,31.31
48527,-0.11,-0.50,1.07,9.31,-55.07,59.01,31.31
48537,-0.07,-0.55,1.08,14.23,-52.60,59.40,31.35
48547,-0.06,-0.55,1.05,15.77,-50.58,60.63,31.45
48557,-0.02,-0.53,1.03,19.60,-47.39,60.78,31.35
48567,-0.03,-0.52,1.00,21.88,-43.66,60.66,31.35
48577,-0.02,-0.47,0.95,21.50,-40.34,62.95,31.45
48587,-0.01,-0.45,0.92,20.63,-39.16,64.34,31.35
48597,-0.01,-0.47,0.89,18.11,-38.37,64.76,31.35
48607,-0.02,-0.46,0.88,15.79,-37.73,65.37,31.35
48617,0.01,-0.45,0.86,15.39,-36.21,66.99,31.35
48627,0.03,-0.45,0.84,13.33,-33.16,68.89,31.40
48637,0.01,-0.44,0.85,12.14,-31.13,69.71,31.40
48647,-0.00,-0.45,0.84,11.31,-31.16,71.11,31.40
48657,-0.00,-0.44,0.84,11.44,-32.67,72.29,31.31
48667,0.01,-0.43,0.79,11.42,-32.21,73.62,31.49
48677,0.04,-0.41,0.76,10.60,-28.00,76.24,31.49
