Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
54927,-0.01,-1.06,0.02,0.23,3.97,-8.12,33.47
54937,-0.02,-1.04,0.00,2.26,6.02,-5.76,33.47
54947,-0.03,-1.01,-0.02,3.73,7.25,-1.77,33.47
54957,-0.03,-0.96,-0.04,4.00,9.34,3.31,33.47
54967,-0.04,-0.91,-0.06,2.29,12.79,9.91,33.47
54977,-0.04,-0.85,-0.10,-0.82,17.44,17.56,33.38
54987,-0.05,-0.81,-0.11,-1.10,20.12,29.01,33.47
54997,-0.05,-0.79,-0.11,-0.08,23.18,40.35,33.38
55007,-0.03,-0.81,-0.12,-0.03,26.40,52.00,33.47
55017,-0.04,-0.82,-0.12,-1.47,25.86,60.41,33.57
55027,-0.01,-0.83,-0.12,-4.96,29.77,63.66,33.38
55037,0.00,-0.86,-0.10,-8.70,29.88,61.73,33.47
55047,0.04,-0.88,-0.06,-12.15,30.00,55.22,33.47
55057,0.06,-0.87,-0.04,-13.89,31.33,44.55,33.42
55067,0.07,-0.85,0.01,-12.37,30.27,32.37,33.42
55077,0.05,-0.80,0.00,-7.95,28.49,19.22,33.52
55087,0.04,-0.75,-0.02,-4.85,26.56,5.76,33.42
55097,0.03,-0.68,-0.05,-3.77,25.02,-7.24,33.42
55107,0.01,-0.62,-0.09,-5.31,23.07,-18.38,33.42
55117,0.01,-0.55,-0.14,-9.79,21.89,-27.25,33.42
55127,-0.05,-0.52,-0.18,-13.34,19.83,-33.15,33.42
55137,-0.08,-0.49,-0.21,-18.34,17.73,-35.74,33.33
55147,-0.11,-0.48,-0.23,-25.39,16.46,-35.31,33.42
55157,-0.14,-0.48,-0.24,-32.69,16.69,-33.04,33.42
55167,-0.16,-0.49,-0.23,-39.22,15.76,-29.42,33.42
55177,-0.19,-0.50,-0.23,-45.56,10.93,-24.81,33.52
55187,-0.19,-0.53,-0.22,-52.49,8.03,-20.20,33.47
55197,-0.18,-0.57,-0.20,-57.65,6.03,-15.54,33.42
55207,-0.17,-0.60,-0.19,-61.45,4.61,-12.00,33.42
55217,-0.16,-0.64,-0.18,-64.27,3.91,-8.82,33.42
55227,-0.15,-0.69,-0.17,-65.92,4.44,-6.14,33.38
55237,-0.14,-0.73,-0.17,-65.91,3.97,-4.31,33.33
55247,-0.13,-0.77,-0.16,-65.73,2.08,-3.97,33.42
55257,-0.12,-0.81,-0.17,-65.01,-1.71,-5.08,33.42
55267,-0.11,-0.84,-0.15,-63.76,-5.79,-6.21,33.47
55277,-0.09,-0.86,-0.18,-61.74,-8.56,-7.21,33.42
55287,-0.07,-0.88,-0.22,-61.68,-9.16,-7.24,33.42
55297,-0.07,-0.91,-0.22,-61.68,-9.80,-6.70,33.33
55307,-0.07,-0.94,-0.20,-59.08,-12.34,-4.00,33.47
55317,-0.06,-0.98,-0.24,-57.80,-14.70,-0.53,33.38
55327,-0.06,-1.03,-0.21,-56.70,-14.93,2.44,33.47
55337,-0.06,-1.07,-0.17,-55.39,-15.80,4.89,33.38
55347,-0.03,-1.08,-0.14,-52.50,-16.64,4.95,33.47
55357,0.00,-1.09,-0.14,-47.37,-16.46,2.76,33.47
55367,0.02,-1.10,-0.14,-41.63,-17.21,-2.02,33.38
55377,0.01,-1.11,-0.12,-35.65,-20.21,-7.71,33.38
55387,0.01,-1.14,-0.14,-29.28,-21.18,-13.13,33.47
55397,0.00,-1.18,-0.13,-22.73,-22.87,-17.45,33.38
55407,-0.03,-1.21,-0.12,-17.01,-24.98,-20.34,33.47
55417,-0.04,-1.23,-0.12,-13.25,-22.11,-20.81,33.28
55427,-0.05,-1.24,-0.09,-6.55,-20.37,-21.88,33.38
55437,-0.03,-1.23,-0.10,1.63,-16.12,-22.72,33.47
55447,-0.02,-1.20,-0.10,7.30,-9.30,-22.38,33.57
55457,-0.02,-1.20,-0.13,16.11,-6.92,-20.11,33.47
55467,0.02,-1.20,-0.18,20.55,2.72,-13.71,33.47
55477,0.01,-1.22,-0.19,24.14,10.34,-8.49,33.47
55487,-0.00,-1.21,-0.20,31.59,13.13,-3.80,33.47
55497,0.01,-1.20,-0.22,38.14,8.90,-3.53,33.38
55507,-0.02,-1.21,-0.20,39.33,-4.76,-10.43,33.47
55517,-0.03,-1.18,-0.20,36.12,-26.15,-21.33,33.47
55527,0.00,-1.15,-0.23,30.02,-47.68,-34.67,33.38
55537,0.06,-1.15,-0.25,21.76,-62.82,-49.89,33.38
55547,0.06,-1.18,-0.27,12.06,-78.89,-66.90,33.47
55557,0.05,-1.21,-0.23,7.24,-89.13,-81.04,33.38
55567,0.01,-1.19,-0.20,5.28,-101.45,-88.11,33.38
55577,0.03,-1.13,-0.25,0.63,-102.96,-84.96,33.38
55587,0.06,-1.05,-0.26,-0.20,-94.43,-73.79,33.47
55597,0.10,-1.04,-0.27,5.79,-80.84,-59.22,33.38
55607,0.15,-1.04,-0.30,13.62,-60.76,-43.21,33.38
55617,0.17,-1.06,-0.32,18.99,-48.11,-31.73,33.38
55627,0.24,-1.07,-0.34,17.02,-35.76,-24.23,33.38
55637,0.24,-1.10,-0.32,8.47,-26.49,-21.19,33.42
55647,0.21,-1.12,-0.24,-2.92,-24.23,-23.48,33.33
55657,0.20,-1.13,-0.14,-9.37,-32.21,-32.32,33.42
55667,0.21,-1.10,-0.09,-4.87,-42.18,-43.60,33.42
55677,0.24,-1.09,-0.11,12.00,-46.87,-48.75,33.33
55687,0.28,-1.08,-0.19,33.31,-41.80,-47.62,33.33
55697,0.32,-1.02,-0.30,41.33,-25.54,-43.18,33.33
55707,0.30,-0.97,-0.40,30.90,-9.39,-36.98,33.42
55717,0.24,-0.95,-0.40,13.22,-1.48,-29.16,33.42
55727,0.18,-0.96,-0.36,-4.20,-1.92,-21.65,33.42
55737,0.17,-0.99,-0.31,-18.87,-5.57,-17.10,33.52
