Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
48987,-0.05,-1.08,-0.12,-7.73,-3.66,-7.79,30.04
48997,-0.08,-1.07,-0.12,-6.63,-6.12,-10.15,30.13
49007,-0.08,-1.04,-0.12,-4.53,-8.95,-9.85,30.04
49017,-0.09,-1.03,-0.13,-3.47,-8.81,-6.75,30.13
49027,-0.12,-1.04,-0.11,-2.37,-10.53,-3.68,30.08
49037,-0.12,-1.06,-0.12,-1.05,-11.77,-1.25,30.13
49047,-0.13,-1.09,-0.10,-2.03,-15.39,-2.46,30.08
49057,-0.13,-1.09,-0.06,-3.47,-20.96,-6.46,30.08
49067,-0.16,-1.09,-0.05,-2.17,-25.48,-9.88,30.08
49077,-0.18,-1.08,-0.03,1.33,-28.99,-11.48,30.18
49087,-0.22,-1.02,-0.05,4.44,-31.60,-7.57,30.08
49097,-0.26,-0.98,-0.09,5.21,-34.41,2.31,30.18
49107,-0.26,-1.00,-0.12,3.98,-34.02,16.03,30.04
49117,-0.29,-1.07,-0.11,2.31,-40.43,27.11,30.13
49127,-0.26,-1.14,-0.12,0.02,-43.83,33.31,30.13
49137,-0.18,-1.22,-0.11,-2.43,-44.41,30.50,30.13
49147,-0.11,-1.28,-0.09,-3.73,-47.02,15.48,30.13
49157,-0.08,-1.23,-0.06,-7.13,-53.30,-8.32,30.08
49167,-0.07,-1.15,-0.06,-9.08,-63.48,-30.15,30.08
49177,-0.09,-1.08,-0.15,-6.50,-69.59,-39.80,30.08
49187,-0.15,-1.03,-0.23,-2.55,-70.85,-34.47,30.08
49197,-0.16,-1.02,-0.25,-1.65,-65.88,-23.82,30.08
49207,-0.14,-1.01,-0.20,-5.28,-62.29,-16.21,30.08
49217,-0.10,-0.94,-0.18,-8.49,-58.69,-9.10,30.08
49227,-0.10,-0.93,-0.17,-6.41,-58.05,-4.50,30.22
49237,-0.11,-0.95,-0.18,0.11,-60.87,-1.18,30.04
49247,-0.12,-1.00,-0.19,3.97,-64.98,-1.65,30.13
49257,-0.08,-1.03,-0.19,0.79,-66.00,-6.52,30.04
49267,-0.03,-1.04,-0.19,-8.90,-62.53,-15.88,30.04
49277,-0.05,-1.00,-0.15,-18.03,-59.15,-26.15,30.13
49287,-0.08,-0.99,-0.14,-19.27,-58.99,-32.12,29.99
49297,-0.11,-0.97,-0.16,-18.14,-57.15,-33.59,29.99
49307,-0.16,-0.96,-0.17,-15.22,-59.89,-29.98,30.18
49317,-0.17,-0.97,-0.15,-12.96,-61.76,-22.90,30.08
49327,-0.16,-0.97,-0.16,-9.36,-60.27,-17.25,29.99
49337,-0.15,-0.97,-0.16,-9.69,-57.28,-14.56,30.04
49347,-0.16,-0.99,-0.14,-10.02,-59.40,-14.82,30.04
49357,-0.15,-0.98,-0.15,-9.80,-63.98,-14.84,30.13
49367,-0.14,-1.00,-0.17,-7.10,-70.09,-12.73,30.04
49377,-0.13,-1.02,-0.18,-4.37,-70.29,-9.60,30.08
49387,-0.10,-1.03,-0.17,-3.08,-68.38,-7.22,30.13
49397,-0.07,-1.03,-0.17,-2.85,-65.71,-6.66,30.08
49407,-0.07,-1.02,-0.17,-3.05,-63.44,-6.99,30.18
49417,-0.07,-1.04,-0.18,-1.88,-62.21,-6.85,30.18
49427,-0.07,-1.06,-0.19,-2.15,-65.51,-7.79,30.08
49437,-0.06,-1.07,-0.20,-0.93,-64.93,-5.19,29.99
49447,-0.05,-1.08,-0.21,-0.66,-63.97,-4.29,30.18
49457,0.01,-1.10,-0.23,0.21,-58.93,-7.62,30.13
49467,-0.01,-1.09,-0.20,-1.59,-59.60,-14.81,30.04
49477,-0.02,-1.08,-0.21,0.34,-56.20,-19.25,30.13
49487,-0.07,-1.10,-0.21,2.75,-57.31,-20.98,30.04
49497,-0.12,-1.08,-0.22,5.60,-53.71,-17.71,30.13
49507,-0.12,-1.06,-0.21,5.80,-49.36,-16.17,30.08
49517,-0.11,-1.02,-0.22,3.31,-46.85,-17.25,30.18
49527,-0.13,-0.96,-0.23,-0.29,-46.35,-21.86,30.08
49537,-0.14,-0.93,-0.24,-4.99,-48.90,-27.28,30.08
49547,-0.15,-0.91,-0.22,-10.73,-52.55,-32.67,30.08
49557,-0.18,-0.93,-0.19,-16.11,-57.76,-37.08,30.08
49567,-0.20,-0.95,-0.16,-18.21,-61.16,-37.36,30.08
49577,-0.21,-0.97,-0.14,-16.06,-64.41,-32.87,30.13
49587,-0.20,-0.98,-0.13,-12.21,-65.24,-25.74,30.13
49597,-0.19,-0.97,-0.13,-5.79,-66.08,-17.22,30.13
49607,-0.20,-0.97,-0.13,1.77,-67.71,-7.79,30.13
49617,-0.19,-0.99,-0.17,6.90,-69.19,1.73,30.04
49627,-0.20,-1.01,-0.17,8.02,-75.39,9.19,30.08
49637,-0.15,-1.01,-0.20,7.16,-78.08,13.11,30.08
49647,-0.10,-1.02,-0.22,4.00,-79.31,11.65,30.08
49657,-0.06,-1.01,-0.23,-4.84,-80.26,4.35,30.08
49667,-0.03,-1.01,-0.24,-13.24,-84.96,-5.97,30.08
49677,-0.03,-1.01,-0.24,-21.36,-88.08,-16.35,30.08
49687,-0.08,-1.00,-0.22,-27.21,-92.29,-20.44,30.13
49697,-0.13,-1.02,-0.20,-26.84,-93.02,-15.76,30.04
49707,-0.12,-1.01,-0.24,-23.39,-87.79,-5.71,30.13
49717,-0.08,-1.00,-0.21,-18.00,-79.65,1.92,30.13
49727,-0.03,-0.97,-0.25,-17.22,-74.89,1.74,30.18
49737,0.04,-0.91,-0.30,-23.11,-71.28,-9.68,30.13
49747,0.05,-0.79,-0.29,-35.22,-73.37,-31.92,30.08
49757,-0.11,-0.72,-0.30,-47.47,-86.31,-44.32,30.08
49767,-0.26,-0.78,-0.40,-46.05,-91.08,-27.60,30.08
49777,-0.30,-0.90,-0.37,-36.27,-78.29,9.34,30.18
49787,-0.26,-1.02,-0.25,-26.09,-71.04,39.97,30.08
49797,-0.16,-1.15,-0.13,-18.38,-62.69,53.97,30.13
49807,-0.02,-1.21,-0.12,-8.35,-62.98,47.91,30.13
49817,0.10,-1.15,-0.16,-4.69,-62.31,20.90,30.04
49827,0.12,-1.09,-0.20,-6.69,-70.50,-13.53,30.04
49837,0.04,-1.07,-0.27,-14.15,-89.39,-40.34,30.13
49847,-0.03,-1.02,-0.28,-23.83,-99.80,-49.71,30.13
49857,-0.04,-1.01,-0.29,-28.84,-92.69,-45.95,30.08
49867,-0.02,-0.97,-0.26,-29.07,-79.65,-38.96,30.08
49877,0.02,-0.96,-0.22,-24.53,-66.90,-35.94,30.08
49887,0.05,-0.91,-0.23,-20.31,-61.86,-41.85,30.08
49897,-0.03,-0.88,-0.20,-20.73,-68.49,-48.00,30.08
49907,-0.11,-0.91,-0.22,-16.78,-81.25,-46.79,30.18
49917,-0.14,-0.96,-0.21,-11.42,-87.63,-34.47,30.04
49927,-0.09,-0.99,-0.22,-5.44,-83.21,-16.55,30.04
49937,-0.01,-1.01,-0.21,0.40,-76.23,-4.20,30.04
49947,0.10,-0.98,-0.25,5.65,-68.35,-1.73,30.13
49957,0.14,-0.92,-0.29,6.27,-66.37,-9.24,30.13
49967,0.13,-0.92,-0.33,0.64,-72.50,-18.05,30.04
49977,0.08,-0.97,-0.34,-5.33,-81.71,-22.93,30.08
49987,0.08,-1.01,-0.33,-9.18,-82.14,-20.08,30.08
49997,0.14,-1.02,-0.30,-9.24,-71.74,-14.37,30.08
50007,0.20,-1.03,-0.29,-5.91,-59.71,-15.89,30.08
50017,0.23,-1.01,-0.28,-3.74,-50.95,-25.62,29.99
50027,0.21,-0.96,-0.31,-6.26,-51.95,-43.98,30.08
50037,0.13,-0.90,-0.30,-14.31,-60.95,-60.78,30.13
50047,0.01,-0.90,-0.31,-18.11,-71.86,-63.34,30.04
50057,-0.05,-0.91,-0.31,-17.07,-78.21,-50.60,30.13
50067,-0.08,-0.90,-0.26,-8.56,-72.15,-28.87,30.13
50077,-0.03,-0.93,-0.25,4.64,-62.29,-9.88,30.08
50087,-0.02,-0.94,-0.23,20.81,-54.35,4.69,30.04
50097,-0.04,-0.93,-0.23,34.46,-52.11,15.47,30.13
50107,-0.10,-0.91,-0.18,40.82,-56.92,26.23,29.99
50117,-0.08,-0.92,-0.22,41.21,-59.36,34.92,30.08
50127,-0.04,-0.94,-0.27,32.37,-59.13,32.78,30.08
50137,0.00,-0.96,-0.29,14.92,-54.46,19.60,30.08
50147,0.02,-0.97,-0.29,-6.52,-54.43,0.81,30.08
50157,0.08,-0.97,-0.30,-24.21,-60.03,-16.67,29.99
50167,0.13,-0.98,-0.29,-38.96,-64.44,-33.94,30.04
50177,0.13,-0.98,-0.24,-49.59,-68.26,-48.05,30.04
50187,0.10,-0.99,-0.22,-51.66,-70.34,-54.47,30.04
50197,0.00,-1.05,-0.20,-48.03,-68.12,-50.70,30.04
50207,-0.07,-1.08,-0.16,-38.40,-64.98,-37.65,30.08
50217,-0.11,-1.11,-0.11,-26.92,-64.78,-22.79,30.04
50227,-0.08,-1.11,-0.09,-15.01,-62.55,-9.21,30.08
50237,-0.03,-1.09,-0.13,-2.49,-60.82,-0.24,30.08
50247,-0.02,-1.07,-0.15,5.33,-61.15,3.73,30.08
50257,-0.01,-1.01,-0.19,8.90,-63.40,5.30,30.08
50267,-0.02,-0.95,-0.22,7.97,-65.54,7.97,30.08
50277,-0.01,-0.95,-0.25,6.11,-66.03,14.11,30.08
50287,0.02,-0.94,-0.25,4.89,-64.34,20.61,30.04
50297,0.06,-0.94,-0.23,5.76,-60.17,24.43,30.13
50307,0.10,-0.94,-0.22,6.90,-57.53,21.76,30.04
50317,0.11,-0.93,-0.22,8.34,-56.85,15.27,30.13
50327,0.09,-0.90,-0.25,6.98,-59.82,6.56,30.04
50337,0.06,-0.91,-0.31,2.18,-62.27,-0.66,30.08
50347,0.01,-0.92,-0.33,-7.44,-64.52,-3.48,30.08
50357,-0.01,-0.94,-0.32,-16.81,-66.82,-1.02,30.08
50367,-0.00,-0.96,-0.29,-21.48,-64.02,4.92,30.08
50377,0.03,-1.00,-0.25,-21.82,-58.90,9.07,30.08
50387,0.06,-1.01,-0.22,-16.84,-54.00,9.45,30.08
50397,0.09,-1.02,-0.23,-10.76,-50.85,4.84,30.18
50407,0.10,-0.98,-0.24,-8.00,-51.56,-3.66,30.04
50417,0.08,-0.92,-0.26,-10.63,-54.70,-12.79,30.04
50427,0.04,-0.91,-0.29,-15.73,-57.89,-17.54,30.04
50437,0.00,-0.93,-0.31,-18.24,-57.37,-16.23,30.04
50447,-0.01,-0.94,-0.30,-16.79,-53.97,-9.86,30.04
50457,-0.01,-0.93,-0.30,-11.76,-48.95,0.40,30.13
50467,0.02,-0.90,-0.31,-4.61,-40.66,13.89,30.08
50477,0.06,-0.88,-0.29,5.22,-38.35,26.89,29.99
50487,0.10,-0.87,-0.30,12.35,-31.50,35.63,29.99
50497,0.10,-0.89,-0.26,17.10,-27.79,41.62,30.08
50507,0.07,-0.95,-0.28,20.67,-22.95,46.53,30.08
50517,0.04,-1.01,-0.22,16.29,-20.27,42.50,30.08
50527,0.02,-1.05,-0.18,8.43,-19.44,33.31,30.04
50537,-0.04,-1.00,-0.14,-3.50,-21.60,21.27,30.13
50547,-0.08,-0.95,-0.16,-12.79,-29.21,10.92,29.94
50557,-0.12,-0.96,-0.22,-18.55,-35.97,5.97,30.13
50567,-0.13,-1.00,-0.27,-20.20,-38.76,9.11,30.04
50577,-0.12,-1.04,-0.29,-21.19,-38.60,16.43,30.04
50587,-0.07,-1.06,-0.25,-23.86,-35.53,23.63,30.08
50597,-0.04,-1.06,-0.22,-24.70,-35.48,27.98,30.08
50607,0.02,-1.07,-0.19,-23.04,-33.89,28.47,30.08
50617,0.07,-1.11,-0.19,-17.85,-31.97,23.28,30.08
50627,0.07,-1.13,-0.19,-12.38,-30.63,12.23,30.18
50637,0.04,-1.14,-0.21,-10.76,-32.61,0.20,30.08
50647,0.03,-1.14,-0.23,-13.25,-36.40,-10.21,30.08
50657,0.00,-1.12,-0.27,-17.30,-36.87,-17.28,30.04
50667,-0.02,-1.11,-0.32,-18.72,-33.62,-16.85,30.04
50677,-0.00,-1.12,-0.32,-19.59,-29.36,-10.93,30.13
50687,0.02,-1.11,-0.29,-18.92,-25.71,-7.68,30.13
50697,0.05,-1.08,-0.25,-18.15,-21.37,-8.67,30.04
50707,0.09,-1.05,-0.22,-16.87,-19.47,-15.42,30.13
50717,0.10,-1.04,-0.21,-16.21,-19.62,-26.53,30.08
50727,0.05,-1.02,-0.22,-16.79,-22.02,-36.40,30.08
50737,-0.01,-1.02,-0.24,-18.18,-24.64,-39.74,30.18
50747,-0.05,-1.01,-0.28,-18.96,-24.63,-37.71,30.08
50757,-0.08,-0.99,-0.27,-19.68,-22.17,-31.01,29.99
50767,-0.09,-0.97,-0.27,-18.41,-18.34,-20.89,30.08
50777,-0.10,-0.97,-0.25,-14.81,-18.17,-11.71,30.04
50787,-0.07,-0.96,-0.23,-10.32,-16.81,-3.88,30.13
50797,-0.04,-0.96,-0.23,-6.75,-14.78,0.56,30.13
50807,-0.02,-0.96,-0.23,-5.47,-14.09,1.82,30.13
50817,-0.01,-0.97,-0.22,-6.73,-15.77,0.26,30.18
50827,-0.02,-0.98,-0.26,-8.67,-14.98,-3.85,30.08
50837,-0.04,-1.00,-0.24,-11.91,-15.40,-7.53,29.99
50847,-0.05,-1.01,-0.23,-13.47,-16.40,-8.44,30.08
50857,-0.07,-1.02,-0.23,-13.63,-16.81,-8.44,30.08
50867,-0.07,-1.03,-0.21,-11.53,-16.02,-5.15,29.99
50877,-0.06,-1.06,-0.20,-7.15,-13.62,-0.35,30.08
50887,-0.05,-1.07,-0.19,-3.37,-9.13,1.68,30.13
50897,-0.05,-1.07,-0.17,-1.77,-7.56,0.47,30.04
50907,-0.06,-1.07,-0.18,-1.36,-9.82,-1.65,30.04
50917,-0.07,-1.08,-0.18,-2.50,-12.17,-4.17,30.04
50927,-0.06,-1.05,-0.19,-1.82,-12.93,-5.33,30.04
50937,-0.06,-1.03,-0.21,-0.37,-11.94,-4.73,30.13
50947,-0.06,-1.01,-0.23,0.14,-9.37,-3.89,30.08
50957,-0.06,-0.98,-0.23,-0.93,-9.21,-3.28,30.08
50967,-0.07,-0.98,-0.23,-2.43,-9.19,-2.11,29.99
50977,-0.07,-0.98,-0.22,-3.21,-9.69,-1.07,30.08
50987,-0.06,-0.99,-0.22,-3.56,-8.43,0.79,30.08
50997,-0.05,-0.99,-0.21,-2.79,-7.42,1.83,30.08
51007,-0.02,-0.99,-0.22,-1.02,-6.78,2.15,30.04
51017,0.01,-1.00,-0.21,1.04,-4.70,1.30,30.04
51027,0.05,-0.98,-0.21,2.90,-2.23,-1.25,30.04
51037,0.07,-0.96,-0.20,6.05,0.11,-6.44,30.13
51047,0.12,-0.95,-0.19,10.96,1.40,-14.34,30.04
51057,0.16,-0.95,-0.21,16.15,6.69,-25.18,30.13
51067,0.13,-0.93,-0.24,16.75,7.01,-34.98,30.08
51077,0.09,-0.90,-0.27,12.20,4.14,-40.63,30.08
51087,0.03,-0.90,-0.28,4.93,-1.60,-40.08,30.08
51097,-0.01,-0.93,-0.28,-5.48,-3.04,-34.41,30.08
51107,-0.04,-0.95,-0.28,-13.45,-3.36,-26.53,30.08
51117,-0.05,-0.98,-0.23,-17.77,-0.29,-18.84,30.18
51127,-0.06,-1.01,-0.18,-19.04,0.87,-13.01,30.13
51137,-0.03,-1.03,-0.16,-15.69,1.33,-9.94,30.13
51147,-0.05,-1.04,-0.15,-10.31,-0.31,-9.51,30.04
51157,-0.05,-1.04,-0.17,-5.76,-1.28,-7.89,30.13
51167,-0.05,-1.03,-0.18,-2.67,-2.50,-4.47,30.18
51177,-0.05,-1.02,-0.22,-0.06,-0.55,0.70,30.22
51187,-0.03,-1.01,-0.24,2.29,3.56,8.40,30.08
51197,-0.03,-1.03,-0.26,3.65,6.18,14.12,30.08
51207,-0.01,-1.04,-0.25,2.89,7.69,16.55,30.08
51217,0.01,-1.07,-0.24,1.80,7.37,17.13,29.99
51227,0.02,-1.08,-0.23,1.44,5.92,15.65,30.08
51237,0.03,-1.09,-0.23,1.89,5.62,13.68,30.13
51247,0.04,-1.09,-0.24,2.49,6.82,13.15,30.13
51257,0.06,-1.09,-0.24,4.46,9.05,13.11,30.13
51267,0.07,-1.10,-0.24,6.56,13.60,13.18,30.13
51277,0.08,-1.11,-0.23,9.39,16.85,12.03,30.13
51287,0.10,-1.11,-0.23,11.18,19.48,9.48,30.13
51297,0.10,-1.09,-0.23,11.98,19.62,6.76,30.18
51307,0.10,-1.08,-0.24,12.95,20.08,3.98,30.08
51317,0.09,-1.05,-0.26,13.95,21.45,2.56,30.08
51327,0.08,-1.04,-0.28,14.56,24.18,3.08,30.08
51337,0.08,-1.03,-0.28,13.71,27.71,4.18,30.08
51347,0.08,-1.01,-0.26,11.80,30.34,3.68,30.08
51357,0.09,-1.01,-0.27,9.11,32.27,1.33,30.13
51367,0.10,-1.00,-0.25,5.76,34.81,-3.66,30.13
51377,0.12,-0.96,-0.25,2.00,36.95,-12.38,30.13
51387,0.15,-0.94,-0.25,-1.65,40.24,-23.15,30.04
51397,0.16,-0.94,-0.23,-3.34,43.34,-33.77,30.04
51407,0.12,-0.95,-0.21,-4.38,45.86,-41.18,30.04
51417,0.08,-0.98,-0.19,-2.09,45.30,-41.86,30.08
51427,0.04,-1.01,-0.18,0.60,47.76,-36.03,30.18
