Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
232247,-0.01,-0.16,0.88,0.40,-2.48,-1.90,28.67
232257,-0.00,-0.16,0.89,-0.16,-0.85,-2.20,28.58
232267,-0.01,-0.17,0.91,-1.27,-1.37,-2.67,28.62
232277,-0.02,-0.17,0.93,-1.47,-3.80,-2.85,28.62
232287,-0.03,-0.17,0.92,-0.81,-5.52,-1.47,28.58
232297,-0.02,-0.17,0.90,1.26,-5.46,-0.66,28.58
232307,-0.01,-0.17,0.91,1.51,-4.29,-0.53,28.67
232317,-0.00,-0.17,0.92,0.60,-3.39,-0.13,28.62
232327,0.01,-0.17,0.92,0.43,-2.18,-0.37,28.62
232337,0.02,-0.16,0.91,0.10,1.66,-0.31,28.48
232347,0.01,-0.17,0.92,-0.65,2.78,-0.90,28.58
232357,-0.00,-0.17,0.96,-0.76,0.37,-1.73,28.53
232367,-0.02,-0.16,0.96,0.66,-2.74,-1.31,28.62
232377,-0.02,-0.15,0.93,2.98,-5.18,0.26,28.53
232387,0.01,-0.15,0.89,2.76,-3.40,1.92,28.67
232397,0.06,-0.16,0.88,2.40,-0.47,2.18,28.62
232407,0.10,-0.16,0.89,2.25,-0.01,0.76,28.53
232417,0.13,-0.16,0.88,0.61,0.53,-0.37,28.58
232427,0.17,-0.18,0.86,0.08,0.96,-1.85,28.67
232437,0.22,-0.19,0.87,1.82,4.20,-3.82,28.62
232447,0.24,-0.19,0.86,2.68,5.84,-8.16,28.62
232457,0.26,-0.18,0.85,1.80,5.80,-11.47,28.62
232467,0.30,-0.19,0.84,1.10,3.14,-19.51,28.58
232477,0.34,-0.18,0.82,2.30,10.02,-14.82,28.58
232487,0.36,-0.17,0.82,0.22,4.82,-22.05,28.62
232497,0.40,-0.15,0.75,-0.97,5.67,-24.00,28.62
232507,0.46,-0.16,0.76,-2.85,11.65,-28.08,28.58
232517,0.50,-0.18,0.78,-5.92,9.59,-34.71,28.67
232527,0.55,-0.21,0.76,-8.69,2.19,-40.82,28.62
232537,0.62,-0.24,0.76,-11.58,-4.57,-48.12,28.62
232547,0.71,-0.28,0.74,-9.80,-2.73,-55.89,28.53
232557,0.78,-0.33,0.73,-10.66,7.53,-63.98,28.58
232567,0.83,-0.37,0.76,-13.14,19.53,-76.93,28.72
232577,0.86,-0.42,0.81,-16.10,28.25,-91.55,28.62
232587,0.82,-0.45,0.86,-20.03,28.18,-105.02,28.62
232597,0.81,-0.48,0.88,-21.65,19.69,-117.91,28.58
232607,0.77,-0.51,0.90,-18.47,15.58,-126.59,28.58
232617,0.73,-0.56,0.93,-14.74,14.27,-137.92,28.62
232627,0.69,-0.61,0.98,-10.35,14.44,-147.74,28.62
232637,0.66,-0.63,0.99,-9.20,12.93,-158.15,28.58
232647,0.65,-0.66,0.98,-8.65,12.32,-168.92,28.67
232657,0.65,-0.70,0.95,-8.63,14.23,-181.30,28.62
232667,0.63,-0.75,0.93,-4.91,23.02,-190.03,28.62
232677,0.60,-0.80,0.92,0.16,32.43,-198.12,28.58
232687,0.63,-0.88,0.91,7.20,42.78,-204.97,28.58
232697,0.70,-0.97,0.89,14.11,53.92,-214.51,28.62
232707,0.72,-1.04,0.93,18.63,58.69,-227.03,28.53
232717,0.71,-1.08,0.93,23.24,60.15,-241.43,28.62
232727,0.65,-1.13,0.89,24.78,53.83,-250.14,28.67
232737,0.58,-1.17,0.85,28.21,54.02,-250.14,28.67
232747,0.56,-1.18,0.75,28.92,62.92,-250.14,28.53
232757,0.52,-1.14,0.68,28.72,77.69,-250.14,28.62
232767,0.38,-1.13,0.60,25.11,88.53,-250.14,28.67
232777,0.21,-1.13,0.63,19.02,80.69,-250.14,28.58
232787,0.07,-1.14,0.66,16.04,64.29,-250.14,28.62
232797,-0.09,-1.12,0.69,12.71,49.98,-250.14,28.62
232807,-0.11,-1.10,0.67,17.24,43.92,-250.14,28.58
232817,-0.12,-1.06,0.55,14.08,60.86,-250.14,28.58
232827,-0.14,-1.10,0.52,6.33,87.79,-250.14,28.58
232837,-0.19,-1.07,0.54,-2.20,113.50,-250.14,28.62
232847,-0.31,-1.06,0.61,-9.76,123.60,-250.14,28.53
232857,-0.52,-1.01,0.77,-19.42,113.98,-250.14,28.67
232867,-0.59,-1.02,0.88,-15.94,101.60,-250.14,28.67
232877,-0.66,-0.99,0.86,-14.42,90.62,-250.14,28.53
232887,-0.77,-0.99,0.87,-9.40,74.08,-250.14,28.62
232897,-0.65,-1.02,0.84,-4.40,71.39,-243.06,28.53
