Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
31517,-0.04,-0.11,1.13,-7.68,0.32,-0.84,32.95
31527,-0.07,-0.10,1.13,-5.50,-1.16,-0.15,32.86
31537,-0.09,-0.10,1.13,-3.08,-0.17,1.16,32.95
31547,-0.11,-0.10,1.13,-0.21,0.18,2.82,32.95
31557,-0.12,-0.09,1.10,1.25,-0.58,4.98,32.95
31567,-0.12,-0.07,1.06,1.34,-0.89,7.19,32.95
31577,-0.11,-0.07,1.06,0.18,-2.27,8.27,32.86
31587,-0.11,-0.07,1.05,-1.59,-2.87,8.93,32.95
31597,-0.11,-0.07,1.05,-3.04,-2.32,9.86,32.86
31607,-0.10,-0.08,1.06,-4.26,-0.49,10.81,32.86
31617,-0.11,-0.08,1.08,-4.37,0.58,11.30,33.05
31627,-0.14,-0.08,1.09,-4.17,1.25,13.02,33.05
31637,-0.15,-0.08,1.11,-2.73,1.56,16.00,32.95
31647,-0.16,-0.08,1.12,-1.73,1.45,18.67,33.05
31657,-0.16,-0.07,1.11,-1.28,1.18,20.27,32.95
31667,-0.15,-0.08,1.11,-1.34,-0.67,21.21,32.86
31677,-0.15,-0.08,1.12,-0.95,-2.69,20.96,32.95
31687,-0.18,-0.07,1.14,0.15,-4.95,20.93,32.95
31697,-0.21,-0.05,1.13,2.90,-6.02,20.78,32.91
31707,-0.27,-0.05,1.10,5.01,-4.56,22.23,33.00
31717,-0.33,-0.05,1.09,6.73,-1.53,26.14,32.91
31727,-0.36,-0.05,1.07,7.28,1.92,30.60,32.91
31737,-0.41,-0.05,1.09,6.99,2.66,35.80,33.00
31747,-0.47,-0.05,1.08,7.36,-1.97,42.46,33.00
31757,-0.49,-0.06,1.10,7.13,-8.00,50.15,32.91
31767,-0.46,-0.06,1.06,6.02,-13.79,57.48,33.00
31777,-0.45,-0.07,1.04,4.37,-16.27,64.58,32.91
31787,-0.40,-0.09,1.06,4.29,-14.99,70.46,32.91
31797,-0.36,-0.10,1.05,4.11,-8.50,75.15,32.91
31807,-0.36,-0.11,1.07,5.85,-5.77,79.21,32.91
31817,-0.33,-0.13,1.04,5.33,-1.51,82.37,32.91
31827,-0.32,-0.14,1.06,4.32,0.63,83.30,32.91
31837,-0.33,-0.15,1.06,5.57,2.60,84.44,32.91
31847,-0.33,-0.15,1.02,6.15,7.94,86.60,32.81
31857,-0.34,-0.14,1.02,5.65,16.47,88.84,33.00
31867,-0.37,-0.15,1.02,4.14,24.26,92.93,33.00
31877,-0.41,-0.16,1.06,1.65,29.42,97.97,32.91
31887,-0.43,-0.17,1.11,0.72,27.77,104.38,33.00
31897,-0.44,-0.20,1.14,1.71,24.34,110.24,33.00
31907,-0.44,-0.22,1.13,5.08,18.95,115.71,33.00
31917,-0.41,-0.23,1.10,8.08,15.34,119.89,32.91
31927,-0.41,-0.23,1.04,7.57,13.39,125.60,32.91
31937,-0.40,-0.23,1.03,3.68,7.97,133.16,33.00
31947,-0.33,-0.27,1.04,-0.38,4.56,138.70,32.91
31957,-0.26,-0.29,1.07,-4.50,5.51,142.40,32.91
31967,-0.19,-0.32,1.12,-3.36,9.47,143.66,32.91
31977,-0.14,-0.35,1.13,0.35,12.05,140.27,33.00
