Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
89207,0.04,-1.01,0.10,22.64,13.51,-6.24,31.45
89217,0.02,-0.98,0.12,12.61,14.50,-12.78,31.35
89227,0.02,-0.96,0.17,3.07,14.70,-18.81,31.35
89237,-0.01,-0.96,0.21,-3.22,12.53,-24.78,31.45
89247,-0.04,-0.98,0.23,-5.04,7.51,-29.04,31.35
89257,-0.05,-0.98,0.22,-5.15,4.60,-28.18,31.49
89267,-0.05,-1.00,0.21,-3.86,0.96,-23.77,31.45
89277,-0.04,-1.02,0.23,-2.46,-1.02,-17.27,31.35
89287,0.00,-1.01,0.23,-0.85,-1.68,-9.66,31.40
89297,0.05,-1.03,0.22,1.83,0.96,-1.48,31.40
89307,0.10,-1.03,0.22,5.85,9.74,5.56,31.31
89317,0.13,-1.01,0.23,10.72,21.28,10.81,31.40
89327,0.13,-0.98,0.26,14.60,29.25,12.21,31.31
89337,0.11,-0.96,0.30,16.52,29.66,8.12,31.40
89347,0.11,-0.90,0.30,18.98,25.88,1.53,31.40
89357,0.12,-0.85,0.28,20.75,25.28,-4.55,31.31
89367,0.10,-0.81,0.27,23.08,25.69,-10.43,31.31
89377,0.06,-0.76,0.27,24.63,26.61,-14.44,31.35
89387,0.02,-0.72,0.27,25.48,25.21,-17.82,31.45
89397,0.01,-0.67,0.24,23.56,25.82,-19.36,31.35
89407,0.01,-0.63,0.20,21.07,27.82,-18.55,31.26
89417,0.00,-0.56,0.21,17.11,30.32,-14.61,31.26
89427,-0.01,-0.51,0.26,12.53,31.18,-9.42,31.40
89437,0.01,-0.47,0.28,10.11,29.36,-3.94,31.45
89447,-0.00,-0.45,0.31,10.14,28.20,1.62,31.45
89457,-0.02,-0.42,0.35,13.05,25.05,8.43,31.26
89467,-0.04,-0.38,0.33,17.28,25.91,17.40,31.59
89477,-0.06,-0.36,0.31,19.86,29.01,27.31,31.40
89487,-0.08,-0.34,0.31,17.95,30.26,34.64,31.40
89497,-0.11,-0.33,0.31,11.69,28.60,37.04,31.40
89507,-0.12,-0.31,0.32,1.42,22.20,34.49,31.40
