Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
389907,0.16,-0.97,0.11,6.31,0.95,7.13,28.34
389917,0.15,-0.96,0.11,5.52,-0.58,7.14,28.44
389927,0.16,-0.97,0.12,5.74,-2.08,7.04,28.39
389937,0.16,-0.96,0.11,6.44,-3.35,6.56,28.39
389947,0.16,-0.97,0.12,6.05,-3.34,5.78,28.44
389957,0.16,-0.96,0.13,5.40,-3.92,5.45,28.34
389967,0.17,-0.96,0.15,5.15,-2.97,5.77,28.39
389977,0.17,-0.96,0.16,6.35,-1.54,5.31,28.39
389987,0.17,-0.96,0.17,8.81,0.05,5.89,28.44
389997,0.17,-0.96,0.18,11.41,1.70,6.18,28.34
390007,0.18,-0.95,0.18,14.67,2.03,7.04,28.44
390017,0.18,-0.94,0.17,16.67,2.53,8.44,28.39
390027,0.18,-0.93,0.17,18.66,1.91,9.80,28.58
390037,0.19,-0.93,0.14,20.44,3.71,12.00,28.34
390047,0.19,-0.93,0.12,22.81,5.59,14.97,28.44
390057,0.21,-0.94,0.11,23.96,11.24,19.53,28.48
390067,0.21,-0.94,0.10,23.56,17.88,23.84,28.39
390077,0.22,-0.93,0.13,24.79,23.40,28.95,28.39
390087,0.24,-0.94,0.13,28.33,26.90,33.83,28.34
390097,0.27,-0.95,0.11,30.19,29.97,36.42,28.34
390107,0.32,-0.95,0.10,30.35,33.18,35.77,28.34
390117,0.35,-0.96,0.09,28.69,35.51,31.99,28.39
390127,0.37,-0.96,0.08,24.47,34.63,26.77,28.44
390137,0.39,-0.96,0.07,17.66,32.50,20.89,28.44
390147,0.41,-0.96,0.08,12.16,31.11,14.27,28.34
390157,0.44,-0.96,0.09,8.40,32.73,6.33,28.39
390167,0.48,-0.97,0.10,6.34,34.42,-2.44,28.39
390177,0.51,-0.99,0.08,5.22,40.23,-11.10,28.44
390187,0.51,-1.01,0.10,4.07,47.40,-19.56,28.44
390197,0.50,-1.01,0.10,2.91,50.64,-27.37,28.39
390207,0.48,-1.00,0.10,1.63,51.60,-32.44,28.48
390217,0.46,-1.00,0.08,0.99,53.21,-35.03,28.44
390227,0.45,-0.99,0.06,3.37,57.48,-35.94,28.44
390237,0.46,-0.98,0.05,4.63,63.72,-36.11,28.44
390247,0.46,-0.98,0.03,7.47,70.61,-36.82,28.39
390257,0.45,-0.95,0.03,-1.32,88.92,-37.05,28.39
390267,0.49,-0.96,0.01,-5.44,97.71,-39.63,28.34
390277,0.47,-0.98,0.03,-6.18,104.89,-43.47,28.44
390287,0.48,-0.99,0.03,-2.63,107.00,-48.54,28.44
390297,0.46,-0.98,0.05,-6.52,102.78,-54.42,28.39
390307,0.43,-0.97,0.04,-7.07,103.41,-58.16,28.39
390317,0.40,-0.96,0.00,-6.37,106.12,-60.96,28.34
390327,0.36,-0.96,0.00,-11.27,108.49,-63.76,28.44
390337,0.32,-0.96,0.01,-12.02,110.96,-64.67,28.48
