Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
10257,-0.03,-0.28,1.03,-17.63,-0.65,2.79,32.06
10267,-0.00,-0.28,0.98,-18.93,0.57,1.42,32.06
10277,0.00,-0.28,1.01,-18.53,2.02,2.33,32.06
10287,0.00,-0.29,1.01,-24.01,2.38,2.56,32.15
10297,-0.02,-0.31,1.02,-25.01,-1.33,4.26,32.06
10307,-0.01,-0.31,1.05,-26.44,0.55,4.28,31.97
10317,-0.01,-0.32,1.07,-25.92,0.37,3.74,32.01
10327,-0.00,-0.32,1.10,-26.38,2.31,2.52,32.11
10337,-0.03,-0.35,1.15,-24.89,-6.85,1.84,32.11
10347,-0.05,-0.36,1.18,-22.31,-14.34,-1.52,32.01
10357,-0.04,-0.42,1.31,-16.24,-25.86,-5.15,32.11
10367,-0.02,-0.47,1.39,-7.73,-37.82,-7.02,32.01
10377,0.02,-0.47,1.45,-2.05,-46.77,-9.11,32.11
10387,0.07,-0.42,1.61,1.95,-53.20,-12.04,32.11
10397,0.08,-0.32,1.65,-1.15,-58.69,-14.48,32.06
10407,0.03,-0.27,1.78,-0.56,-50.02,-13.67,31.97
10417,0.03,-0.20,1.91,7.11,-41.79,-8.45,32.15
10427,0.01,-0.19,1.97,23.11,-53.24,3.60,31.97
10437,-0.04,-0.17,2.00,33.08,-55.65,7.28,31.97
10447,0.07,-0.16,2.00,42.31,-56.56,10.40,32.06
10457,0.12,-0.25,2.00,49.49,-51.88,10.83,32.06
10467,0.21,-0.30,1.93,65.65,-45.82,10.66,32.06
10477,0.29,-0.32,1.75,71.25,-31.10,6.85,32.01
10487,0.31,-0.32,1.60,73.63,-12.66,0.95,32.01
10497,0.27,-0.29,1.50,71.22,2.97,-4.03,32.11
10507,0.23,-0.27,1.41,65.46,14.73,-7.37,32.01
10517,0.16,-0.26,1.34,57.22,25.89,-7.31,32.11
10527,0.08,-0.27,1.32,52.21,31.62,-4.52,32.01
10537,0.04,-0.31,1.31,48.95,34.24,-0.56,32.01
10547,0.01,-0.35,1.31,41.02,38.95,1.21,32.01
10557,-0.04,-0.42,1.38,37.04,37.64,4.14,32.06
10567,-0.08,-0.51,1.50,46.60,33.89,6.52,32.06
10577,-0.06,-0.56,1.54,61.86,25.92,10.56,31.97
10587,-0.01,-0.55,1.53,75.95,18.64,13.32,32.06
10597,0.03,-0.55,1.46,86.09,10.61,14.11,31.97
10607,0.08,-0.52,1.38,92.43,1.17,13.20,32.06
10617,0.15,-0.49,1.28,97.79,-3.87,10.87,32.01
10627,0.19,-0.47,1.20,101.02,-5.30,6.34,32.06
10637,0.24,-0.44,1.15,100.02,3.02,1.60,32.01
10647,0.26,-0.44,1.13,99.78,17.78,-3.50,32.11
10657,0.23,-0.43,1.16,102.76,33.18,-8.34,32.11
10667,0.17,-0.43,1.16,106.77,44.73,-10.54,32.01
10677,0.11,-0.40,1.18,109.56,51.70,-10.67,32.11
10687,0.06,-0.38,1.19,113.91,51.39,-10.05,31.92
10697,0.01,-0.35,1.19,118.19,48.13,-8.89,32.01
10707,-0.01,-0.32,1.17,124.10,41.82,-7.12,31.97
10717,-0.02,-0.31,1.14,128.67,33.39,-5.82,32.06
10727,0.02,-0.28,1.09,129.06,29.16,-4.95,32.06
10737,0.05,-0.22,1.01,126.19,32.73,-4.67,31.97
10747,0.03,-0.21,1.01,124.06,39.15,-4.55,31.97
10757,0.02,-0.25,1.02,124.54,44.43,-3.58,32.06
10767,0.06,-0.26,1.02,129.33,53.45,-5.03,31.97
10777,-0.01,-0.25,0.98,136.82,50.21,-2.43,32.06
10787,-0.06,-0.21,0.92,145.05,49.50,2.23,32.01
10797,-0.05,-0.15,0.85,148.98,49.22,5.98,32.01
10807,-0.05,-0.12,0.79,153.68,46.03,7.92,32.01
10817,-0.06,-0.08,0.76,154.92,36.26,8.40,31.92
10827,-0.05,-0.02,0.73,154.90,21.63,3.39,32.01
10837,0.00,0.04,0.64,146.48,11.24,-3.63,32.01
10847,0.06,0.10,0.59,134.22,12.53,-8.28,32.01
10857,0.07,0.09,0.61,126.44,31.53,-11.80,32.01
10867,0.01,0.02,0.76,127.56,46.71,-10.08,31.97
10877,-0.03,-0.02,0.83,133.72,56.97,-7.85,31.97
10887,-0.05,0.01,0.84,140.84,60.95,-7.81,31.97
10897,-0.07,0.10,0.79,145.22,58.78,-11.35,31.97
10907,-0.16,0.17,0.74,144.18,51.39,-12.88,31.97
10917,-0.25,0.21,0.73,141.43,34.31,-12.87,32.01
10927,-0.32,0.26,0.72,135.11,13.70,-11.74,32.06
10937,-0.33,0.28,0.72,131.24,-9.21,-9.05,32.01
10947,-0.29,0.30,0.67,129.98,-24.50,-4.37,32.01
10957,-0.21,0.32,0.60,128.67,-29.65,0.53,32.01
10967,-0.13,0.32,0.56,126.50,-25.14,4.00,31.92
10977,-0.05,0.30,0.52,126.00,-13.02,4.09,32.01
10987,-0.03,0.27,0.55,130.15,0.66,1.86,32.01
10997,-0.06,0.27,0.60,135.43,3.63,-3.80,31.92
11007,-0.14,0.30,0.60,140.53,-4.72,-6.50,32.11
11017,-0.15,0.37,0.51,141.79,-15.44,-7.92,31.97
11027,-0.13,0.43,0.45,137.76,-23.91,-8.54,31.97
11037,-0.13,0.49,0.38,131.12,-24.53,-9.02,31.97
11047,-0.20,0.50,0.39,124.87,-24.84,-8.41,31.97
11057,-0.20,0.50,0.37,120.92,-25.69,-3.79,31.97
11067,-0.20,0.51,0.37,123.18,-24.37,4.45,32.06
11077,-0.18,0.55,0.31,124.46,-27.70,11.50,31.97
11087,-0.14,0.57,0.29,119.47,-33.28,13.66,32.01
11097,-0.11,0.56,0.30,113.34,-49.31,11.78,32.01
11107,-0.06,0.53,0.30,103.25,-61.09,8.98,32.01
11117,-0.01,0.52,0.30,100.34,-68.41,8.48,31.92
11127,0.08,0.52,0.28,100.56,-61.73,9.58,31.92
11137,0.15,0.52,0.23,103.54,-47.50,10.27,32.01
11147,0.26,0.57,0.12,104.61,-22.95,9.05,32.01
11157,0.27,0.58,0.06,105.50,-3.90,7.41,32.01
11167,0.13,0.54,0.04,102.95,2.70,12.06,32.01
11177,-0.04,0.43,0.12,92.65,-3.90,29.44,31.92
11187,-0.14,0.26,0.23,76.95,-16.39,58.37,31.87
11197,-0.08,0.10,0.46,57.89,-15.81,84.13,31.97
11207,-0.03,-0.01,0.66,64.21,-60.50,97.49,32.06
11217,0.23,-0.03,0.57,85.34,-86.02,91.16,31.97
11227,0.49,0.06,0.28,106.31,-96.43,68.73,32.06
11237,0.79,0.17,-0.05,99.86,-71.83,26.30,31.97
11247,0.97,0.25,-0.15,75.60,-36.66,-28.69,32.06
11257,0.81,0.28,0.02,37.85,0.13,-90.21,32.01
11267,0.51,0.37,0.20,21.77,16.25,-129.07,32.01
11277,0.19,0.52,0.19,25.43,33.40,-142.34,31.92
11287,-0.11,0.70,0.13,28.27,47.55,-138.30,31.92
11297,-0.29,0.81,0.13,24.85,53.04,-124.33,31.92
11307,-0.38,0.88,0.11,16.79,46.60,-107.71,32.01
11317,-0.48,0.86,0.22,10.12,25.01,-92.04,31.92
11327,-0.55,0.81,0.40,14.18,-11.96,-79.57,32.01
11337,-0.54,0.75,0.47,24.89,-53.63,-69.60,31.97
11347,-0.48,0.75,0.47,31.34,-71.11,-63.83,32.06
11357,-0.40,0.78,0.38,36.90,-71.66,-59.90,31.97
11367,-0.30,0.86,0.32,39.20,-52.53,-56.64,31.87
11377,-0.24,0.91,0.30,41.18,-32.44,-57.40,31.97
11387,-0.29,0.94,0.31,43.16,-16.16,-60.34,31.92
11397,-0.32,0.99,0.29,52.91,-2.76,-63.70,31.87
11407,-0.44,1.04,0.27,59.40,6.21,-65.04,31.97
11417,-0.55,1.06,0.24,64.58,3.21,-64.69,32.01
11427,-0.67,1.08,0.19,69.59,-3.95,-59.85,31.92
11437,-0.75,1.12,0.14,75.15,-17.04,-49.24,32.01
11447,-0.80,1.12,0.10,82.24,-40.50,-36.06,32.01
11457,-0.78,1.14,0.01,87.69,-57.73,-22.63,32.01
11467,-0.67,1.18,-0.16,89.98,-70.44,-9.29,31.92
11477,-0.52,1.20,-0.31,83.89,-70.06,1.08,32.01
11487,-0.39,1.26,-0.46,81.92,-64.07,10.34,31.97
11497,-0.26,1.31,-0.61,73.23,-49.79,16.01,31.97
11507,-0.23,1.23,-0.59,52.67,-50.69,15.54,31.97
11517,-0.36,1.13,-0.45,30.24,-68.53,9.04,31.87
11527,-0.49,1.17,-0.27,13.18,-95.07,-6.11,31.97
11537,-0.60,1.20,-0.14,3.89,-90.41,-23.39,31.97
11547,-0.76,1.32,-0.20,8.05,-98.97,-35.17,31.97
11557,-0.90,1.43,-0.29,18.07,-99.37,-29.00,32.01
11567,-0.92,1.60,-0.42,27.85,-77.85,-6.63,32.11
11577,-0.87,1.59,-0.60,39.02,-54.93,22.58,31.92
11587,-0.74,1.52,-0.58,34.49,-28.45,47.32,31.92
11597,-0.56,1.41,-0.52,19.47,-25.40,64.65,31.92
11607,-0.39,1.22,-0.37,-1.91,-38.42,70.90,31.92
11617,-0.22,1.05,-0.21,-23.25,-54.30,65.15,32.01
11627,-0.07,0.90,-0.06,-43.16,-67.13,51.74,31.92
11637,0.04,0.77,0.12,-56.51,-72.92,35.89,31.87
11647,0.12,0.67,0.35,-50.80,-77.95,18.88,31.97
11657,0.19,0.64,0.39,-27.76,-66.15,2.63,31.97
11667,0.20,0.68,0.29,-2.62,-33.95,-7.89,32.06
11677,0.18,0.73,0.27,15.70,-2.97,-13.84,31.97
11687,0.18,0.83,0.21,28.02,17.07,-19.82,31.92
11697,0.15,0.90,0.09,29.47,21.87,-28.01,31.87
11707,0.11,0.93,0.01,17.89,16.87,-40.95,32.06
11717,0.04,0.94,-0.03,2.65,4.27,-56.98,31.92
11727,-0.07,0.95,-0.07,-13.55,-0.27,-69.52,31.92
11737,-0.19,0.99,-0.08,-26.19,2.24,-73.99,31.92
11747,-0.29,1.00,-0.04,-33.02,9.58,-72.16,31.92
11757,-0.40,1.00,0.04,-30.59,12.15,-66.16,31.92
11767,-0.46,0.99,0.09,-18.98,12.02,-57.63,32.01
11777,-0.43,1.01,0.05,-6.57,14.01,-50.98,31.92
11787,-0.43,1.02,0.02,4.83,13.26,-47.46,32.06
11797,-0.46,1.01,-0.01,5.60,16.17,-45.37,32.06
11807,-0.52,1.02,0.05,1.75,11.64,-41.64,31.87
11817,-0.53,1.01,0.07,0.33,3.09,-35.44,32.06
11827,-0.52,0.98,0.07,-4.56,-2.59,-29.24,31.97
11837,-0.50,0.96,0.05,-11.47,-4.16,-21.03,31.97
11847,-0.43,0.96,0.03,-15.98,3.30,-14.89,31.97
11857,-0.43,0.98,0.05,-15.07,2.45,-5.74,32.01
11867,-0.42,1.00,0.00,-16.65,6.72,-0.68,31.92
11877,-0.43,1.01,-0.02,-22.01,8.80,2.21,32.01
11887,-0.45,1.01,-0.06,-29.05,10.69,6.02,31.82
11897,-0.47,0.99,-0.06,-38.81,10.11,9.03,31.92
11907,-0.48,0.95,0.02,-43.28,2.82,12.60,32.01
11917,-0.47,0.90,0.09,-41.80,-7.98,16.50,32.11
11927,-0.41,0.86,0.15,-38.31,-13.42,18.80,32.01
11937,-0.33,0.84,0.18,-34.27,-15.88,16.58,31.92
11947,-0.27,0.83,0.22,-30.09,-16.34,12.05,31.87
11957,-0.25,0.82,0.23,-25.47,-13.36,8.48,31.97
11967,-0.24,0.83,0.25,-18.11,-6.79,6.05,31.97
11977,-0.22,0.84,0.25,-9.77,0.08,2.94,31.97
11987,-0.24,0.88,0.23,-7.85,4.23,0.40,31.97
11997,-0.26,0.91,0.24,-8.68,2.90,-2.41,31.97
12007,-0.31,0.93,0.24,-11.14,-0.05,-3.84,31.97
12017,-0.34,0.94,0.26,-15.50,-4.81,-3.82,31.92
12027,-0.35,0.96,0.25,-17.64,-8.40,-2.47,31.92
12037,-0.34,0.97,0.24,-16.37,-12.67,-0.56,32.01
12047,-0.32,0.99,0.22,-10.58,-12.92,0.58,31.92
12057,-0.29,1.00,0.20,-2.53,-9.34,1.26,32.01
12067,-0.29,1.02,0.17,2.24,-2.63,0.52,31.92
12077,-0.34,1.05,0.17,3.34,-0.94,1.27,31.92
12087,-0.39,1.08,0.17,2.70,0.78,4.54,32.01
12097,-0.43,1.11,0.17,2.52,0.56,8.97,31.97
12107,-0.45,1.14,0.19,3.42,-3.34,15.15,32.06
12117,-0.42,1.13,0.16,4.02,-8.58,19.06,31.97
12127,-0.41,1.13,0.15,1.00,-8.76,21.25,31.87
12137,-0.38,1.13,0.13,-0.81,-7.02,22.63,31.97
12147,-0.35,1.13,0.13,-3.18,-1.95,21.53,31.97
12157,-0.34,1.14,0.15,-1.45,3.58,18.43,31.92
12167,-0.40,1.12,0.13,5.46,3.91,14.73,32.06
12177,-0.48,1.17,0.07,10.57,5.76,14.26,31.92
12187,-0.56,1.23,-0.02,14.12,10.12,17.36,32.01
12197,-0.63,1.29,-0.13,14.37,17.27,23.23,32.01
12207,-0.67,1.32,-0.19,11.49,21.54,31.41,32.01
12217,-0.67,1.34,-0.24,5.15,20.85,39.03,32.01
12227,-0.65,1.34,-0.26,-6.35,10.58,42.89,31.92
12237,-0.61,1.30,-0.26,-23.17,-6.02,42.61,32.01
12247,-0.58,1.25,-0.25,-41.88,-25.34,38.84,31.92
12257,-0.55,1.20,-0.25,-65.07,-44.37,32.48,32.06
12267,-0.56,1.15,-0.19,-93.61,-69.04,22.98,31.97
12277,-0.56,1.07,-0.09,-116.26,-97.69,15.79,32.06
12287,-0.56,1.03,-0.04,-131.22,-125.84,10.95,31.97
12297,-0.56,1.02,-0.04,-140.80,-145.65,4.83,32.06
12307,-0.50,1.02,-0.08,-142.85,-151.14,2.73,31.97
12317,-0.54,1.07,-0.12,-136.85,-143.90,13.78,31.87
12327,-0.57,1.09,-0.09,-123.53,-120.39,39.44,32.01
12337,-0.52,1.02,-0.04,-100.15,-92.29,72.50,31.97
12347,-0.40,0.95,-0.03,-77.75,-55.43,100.29,32.01
12357,-0.24,0.88,-0.02,-67.73,-22.26,114.56,31.92
12367,-0.13,0.82,0.01,-63.87,-3.29,116.12,32.01
12377,-0.12,0.77,0.07,-69.92,-1.19,110.75,32.11
12387,-0.12,0.73,0.12,-78.72,-5.17,101.26,32.01
12397,-0.10,0.70,0.18,-84.38,-19.76,94.24,32.11
12407,-0.05,0.70,0.18,-89.78,-34.54,86.92,31.92
12417,0.00,0.70,0.16,-96.42,-42.69,77.48,31.92
