Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
104417,-0.19,-0.92,0.18,-8.15,11.10,-5.02,31.87
104427,-0.19,-0.96,0.20,-7.79,10.44,-5.37,31.87
104437,-0.19,-0.97,0.20,-7.13,9.04,-4.05,31.87
104447,-0.19,-0.98,0.19,-6.69,9.56,-1.10,31.87
104457,-0.16,-0.98,0.19,-7.65,11.07,1.48,31.87
104467,-0.13,-1.00,0.18,-8.87,13.89,2.37,31.87
104477,-0.13,-1.01,0.18,-10.15,13.92,1.97,31.97
104487,-0.12,-1.01,0.19,-9.82,11.54,2.75,31.92
104497,-0.10,-1.01,0.16,-9.01,12.66,5.28,31.82
104507,-0.08,-1.02,0.15,-8.82,15.07,8.02,31.92
104517,-0.06,-1.04,0.14,-8.64,17.47,9.60,31.82
104527,-0.03,-1.07,0.11,-8.50,20.38,9.57,31.78
104537,0.03,-1.09,0.12,-6.70,21.59,8.27,31.82
104547,0.06,-1.12,0.10,-3.71,25.04,6.90,31.82
104557,0.08,-1.15,0.09,-0.92,29.39,5.59,31.87
104567,0.09,-1.18,0.09,1.27,33.05,2.09,31.87
104577,0.09,-1.19,0.11,1.89,35.16,-3.91,31.87
104587,0.05,-1.20,0.11,2.20,34.96,-9.86,31.78
104597,0.03,-1.21,0.11,4.09,35.51,-13.44,31.87
104607,-0.01,-1.22,0.07,8.26,38.87,-13.85,31.87
104617,-0.01,-1.20,0.05,11.16,42.82,-11.92,31.92
104627,0.01,-1.20,0.02,12.50,47.98,-9.60,31.92
104637,0.03,-1.19,0.03,12.17,51.48,-9.25,31.82
104647,0.04,-1.20,0.03,11.65,53.51,-11.95,31.82
104657,0.04,-1.22,0.06,11.19,51.37,-16.31,31.82
104667,0.06,-1.21,0.06,11.48,52.12,-22.14,31.82
104677,0.04,-1.22,0.07,13.74,52.40,-28.17,31.82
104687,0.03,-1.22,0.06,15.19,52.70,-32.05,31.87
104697,0.01,-1.21,0.06,15.85,53.34,-34.06,31.78
104707,0.01,-1.19,0.04,16.96,55.47,-33.28,31.87
104717,-0.00,-1.17,0.04,19.36,58.11,-30.58,31.78
104727,0.01,-1.15,0.03,21.66,61.62,-26.43,31.87
104737,0.05,-1.12,0.01,24.53,67.85,-22.53,31.87
104747,0.08,-1.11,-0.00,27.05,73.40,-19.45,31.87
104757,0.10,-1.09,-0.00,27.44,77.86,-19.07,31.82
104767,0.08,-1.08,0.03,26.70,77.89,-22.61,31.82
104777,0.07,-1.10,0.05,27.25,76.32,-27.98,31.82
104787,0.07,-1.08,0.04,26.98,75.45,-33.02,31.92
104797,0.07,-1.06,0.03,26.60,74.41,-37.89,31.82
104807,0.06,-1.04,0.02,24.38,73.82,-42.26,31.82
104817,0.06,-1.03,0.01,21.15,72.90,-45.39,31.82
104827,0.06,-1.01,0.02,17.97,71.54,-46.78,31.97
104837,0.05,-1.01,0.03,16.27,71.95,-44.15,31.87
104847,0.05,-1.02,0.02,16.03,76.81,-38.24,31.87
104857,0.03,-1.05,0.05,17.77,82.63,-30.38,31.87
104867,0.03,-1.07,0.09,21.71,87.21,-23.36,31.87
104877,0.03,-1.09,0.11,25.60,92.18,-18.18,31.87
104887,0.01,-1.11,0.13,29.86,94.35,-16.66,31.87
104897,0.02,-1.10,0.13,33.73,93.53,-18.09,31.92
104907,0.01,-1.10,0.10,34.79,92.61,-20.90,31.92
104917,-0.00,-1.08,0.08,32.90,89.11,-25.19,31.92
104927,-0.01,-1.05,0.09,29.42,84.41,-29.27,31.82
104937,-0.00,-1.05,0.10,25.62,81.42,-32.11,31.82
104947,0.00,-1.04,0.10,23.05,80.32,-33.56,31.82
104957,0.01,-1.03,0.10,21.60,81.51,-32.23,31.87
104967,0.00,-1.04,0.11,20.85,82.46,-28.92,31.97
104977,-0.01,-1.06,0.14,22.35,84.70,-25.62,31.87
104987,-0.03,-1.09,0.18,23.63,84.90,-23.08,31.78
104997,-0.02,-1.10,0.22,26.24,85.79,-22.61,31.78
105007,0.00,-1.07,0.19,29.91,87.33,-24.41,31.78
105017,-0.00,-1.04,0.17,29.33,86.03,-28.66,31.78
105027,-0.01,-1.01,0.16,27.02,81.71,-34.23,31.92
105037,-0.00,-0.98,0.13,23.07,77.68,-38.61,31.82
105047,0.02,-0.99,0.11,19.45,78.99,-40.32,31.92
105057,0.05,-0.97,0.09,13.76,77.62,-38.37,31.82
105067,-0.05,-0.98,0.21,15.51,74.81,-38.00,31.82
105077,-0.01,-0.96,0.14,11.95,76.47,-34.58,31.92
105087,-0.02,-0.95,0.18,13.83,80.72,-29.83,31.78
105097,-0.04,-0.95,0.20,16.61,81.91,-25.25,31.97
105107,-0.01,-0.94,0.19,15.27,84.09,-23.36,31.87
105117,-0.02,-0.93,0.19,13.91,82.99,-23.05,31.87
105127,-0.02,-0.94,0.21,13.95,80.53,-24.63,31.87
105137,-0.03,-0.94,0.22,12.31,78.61,-28.02,31.87
105147,-0.02,-0.94,0.20,9.83,75.88,-33.31,31.87
105157,-0.03,-0.95,0.23,9.02,73.59,-39.34,31.97
105167,-0.04,-0.92,0.22,8.21,69.92,-44.85,31.82
105177,-0.06,-0.89,0.20,6.41,66.61,-47.51,31.82
105187,-0.06,-0.86,0.18,4.82,69.07,-46.18,31.92
105197,-0.08,-0.83,0.18,0.95,70.52,-41.88,31.82
105207,-0.06,-0.82,0.14,-1.21,69.50,-39.19,31.92
105217,-0.04,-0.84,0.13,-5.18,68.12,-38.89,31.87
105227,0.00,-0.86,0.13,-9.11,67.76,-39.69,31.87
105237,0.01,-0.88,0.15,-11.50,67.68,-40.21,31.87
105247,-0.01,-0.91,0.19,-13.36,67.24,-40.70,31.87
105257,0.00,-0.93,0.21,-11.13,68.08,-38.47,31.87
105267,-0.02,-0.93,0.22,-9.04,70.64,-34.21,31.87
105277,-0.03,-0.94,0.24,-8.02,72.89,-30.31,31.97
105287,-0.05,-0.97,0.25,-7.59,72.18,-27.39,31.78
105297,-0.03,-0.99,0.29,-6.52,72.11,-27.36,31.92
105307,-0.04,-0.99,0.29,-6.60,65.83,-28.92,31.92
105317,-0.01,-0.99,0.28,-5.24,67.01,-29.48,31.82
105327,-0.02,-0.97,0.28,-5.15,65.24,-29.44,31.92
105337,0.01,-0.97,0.28,-3.18,69.39,-28.40,31.82
105347,0.02,-0.96,0.27,-0.15,68.69,-30.63,31.87
105357,0.04,-0.93,0.22,-3.79,62.90,-34.61,31.92
105367,0.05,-0.92,0.19,-9.48,60.89,-37.68,31.97
105377,0.04,-0.95,0.19,-13.95,59.11,-38.14,31.78
105387,0.06,-0.97,0.20,-18.52,58.20,-36.69,31.87
105397,0.06,-0.99,0.22,-21.80,58.96,-34.12,31.97
105407,0.06,-1.03,0.27,-20.89,61.10,-30.40,31.97
105417,0.07,-1.05,0.27,-16.18,62.27,-28.43,31.87
105427,0.08,-1.05,0.28,-13.30,64.02,-27.83,31.87
105437,0.08,-1.05,0.28,-10.61,62.35,-28.41,31.92
105447,0.10,-1.06,0.26,-9.04,62.12,-29.01,31.82
105457,0.12,-1.06,0.25,-8.64,62.31,-30.79,31.82
105467,0.16,-1.05,0.22,-8.44,62.35,-35.02,31.82
105477,0.20,-1.04,0.18,-10.20,61.80,-40.81,31.87
105487,0.22,-1.04,0.14,-13.51,59.76,-47.94,31.82
105497,0.24,-1.04,0.12,-17.65,57.62,-54.23,31.92
105507,0.23,-1.05,0.10,-21.69,57.28,-57.68,31.87
105517,0.21,-1.05,0.10,-25.21,59.47,-56.56,31.87
105527,0.19,-1.04,0.12,-26.81,66.38,-52.23,31.87
105537,0.18,-1.05,0.14,-25.31,70.49,-47.24,31.87
105547,0.16,-1.05,0.16,-22.85,73.21,-43.77,31.87
