Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
71777,-0.04,-1.02,0.09,-4.93,4.90,2.76,32.67
71787,-0.05,-1.03,0.10,-5.71,4.24,1.74,32.67
71797,-0.04,-1.02,0.10,-6.17,3.19,0.27,32.58
71807,-0.04,-1.03,0.11,-6.37,2.47,-0.81,32.67
71817,-0.05,-1.03,0.12,-6.46,2.44,-1.11,32.67
71827,-0.05,-1.03,0.12,-5.91,3.08,-0.98,32.67
71837,-0.05,-1.03,0.12,-4.90,3.13,-0.34,32.67
71847,-0.06,-1.04,0.13,-3.97,4.43,0.95,32.58
71857,-0.05,-1.04,0.12,-2.53,5.11,2.96,32.67
71867,-0.04,-1.03,0.11,-1.73,6.58,5.05,32.72
71877,-0.03,-1.02,0.10,-0.96,7.60,6.84,32.62
71887,-0.01,-1.03,0.10,-0.78,8.61,8.41,32.62
71897,-0.00,-1.03,0.10,-0.67,9.11,9.62,32.62
71907,0.01,-1.03,0.10,-0.31,8.75,11.04,32.72
71917,0.03,-1.03,0.10,0.52,9.88,13.56,32.72
71927,0.04,-1.03,0.08,1.45,13.42,16.08,32.72
71937,0.05,-1.04,0.09,3.01,16.40,18.85,32.62
71947,0.07,-1.03,0.08,3.95,20.11,21.31,32.72
71957,0.09,-1.04,0.07,5.34,22.60,23.15,32.72
71967,0.11,-1.04,0.06,6.15,25.44,23.25,32.62
71977,0.13,-1.04,0.07,6.05,27.15,22.11,32.62
71987,0.14,-1.04,0.05,5.37,28.63,19.47,32.62
71997,0.14,-1.05,0.04,4.05,29.65,16.52,32.72
72007,0.15,-1.05,0.04,2.29,30.56,13.34,32.62
72017,0.15,-1.05,0.05,1.24,31.73,10.58,32.72
72027,0.16,-1.05,0.05,0.98,34.73,8.78,32.62
72037,0.16,-1.05,0.04,0.99,39.22,6.72,32.62
72047,0.14,-1.05,0.04,0.87,42.66,5.15,32.72
72057,0.13,-1.04,0.05,0.64,45.16,4.18,32.81
72067,0.12,-1.04,0.04,0.95,47.57,3.92,32.72
72077,0.11,-1.05,0.04,0.96,50.43,3.56,32.62
72087,0.10,-1.05,0.03,0.38,54.14,2.84,32.77
72097,0.09,-1.05,0.05,-0.24,55.69,1.85,32.72
72107,0.06,-1.06,0.03,-0.66,57.10,1.65,32.72
72117,0.06,-1.06,0.04,-1.05,58.46,2.21,32.62
72127,0.06,-1.05,0.04,0.56,59.73,3.57,32.67
72137,0.06,-1.06,0.02,1.59,64.23,3.42,32.62
72147,0.05,-1.06,0.05,1.76,66.23,3.01,32.72
72157,0.03,-1.06,0.06,2.31,65.44,2.96,32.72
72167,0.04,-1.08,0.03,3.76,68.58,4.27,32.67
72177,0.03,-1.10,0.04,5.91,71.05,6.08,32.62
72187,0.05,-1.11,0.03,8.64,75.76,7.18,32.62
72197,0.06,-1.11,0.02,11.11,80.37,7.74,32.77
72207,0.07,-1.10,0.00,12.95,84.31,7.83,32.58
72217,0.08,-1.10,-0.02,14.18,87.47,7.54,32.58
72227,0.07,-1.11,-0.03,14.47,89.16,6.15,32.67
72237,0.07,-1.13,-0.05,13.01,92.12,3.69,32.67
72247,0.07,-1.13,-0.03,11.25,92.06,-0.96,32.58
72257,0.05,-1.13,-0.01,11.28,90.90,-5.63,32.67
72267,0.04,-1.13,-0.02,13.02,91.18,-9.31,32.77
72277,0.02,-1.11,-0.03,14.82,92.40,-11.80,32.77
72287,0.01,-1.10,-0.06,17.04,96.08,-12.60,32.67
72297,0.01,-1.09,-0.10,17.56,100.14,-12.38,32.67
72307,0.00,-1.09,-0.12,16.82,104.21,-12.69,32.67
72317,-0.00,-1.08,-0.11,16.11,105.83,-12.72,32.77
72327,-0.00,-1.09,-0.13,14.79,108.55,-14.27,32.77
72337,-0.01,-1.09,-0.12,12.84,109.01,-16.52,32.67
72347,-0.03,-1.08,-0.09,12.29,107.40,-19.39,32.67
72357,-0.03,-1.07,-0.12,12.53,110.23,-20.85,32.67
72367,-0.05,-1.07,-0.12,13.44,113.22,-21.31,32.67
72377,-0.06,-1.06,-0.14,14.58,116.09,-20.56,32.67
72387,-0.08,-1.04,-0.15,14.24,119.74,-18.34,32.58
72397,-0.09,-1.04,-0.16,13.44,121.42,-16.40,32.67
72407,-0.08,-1.03,-0.16,12.32,123.66,-15.56,32.67
72417,-0.09,-1.02,-0.15,10.15,124.61,-16.03,32.67
72427,-0.08,-1.02,-0.14,9.04,125.24,-17.21,32.67
72437,-0.07,-1.01,-0.15,8.32,127.92,-18.78,32.77
72447,-0.05,-1.01,-0.16,7.98,129.25,-20.56,32.67
72457,-0.05,-1.01,-0.21,7.10,133.48,-21.07,32.67
72467,-0.02,-1.02,-0.26,5.04,140.02,-21.71,32.67
72477,-0.02,-1.01,-0.28,2.55,149.80,-20.82,32.67
72487,-0.03,-0.99,-0.35,-4.20,160.90,-21.57,32.77
72497,-0.05,-0.96,-0.34,-14.05,160.49,-24.69,32.77
72507,-0.05,-0.94,-0.35,-24.53,160.24,-26.76,32.58
72517,-0.06,-0.96,-0.32,-31.91,156.41,-29.97,32.58
72527,-0.06,-1.02,-0.31,-37.69,156.44,-33.24,32.72
72537,-0.08,-1.03,-0.27,-40.75,153.05,-35.45,32.72
72547,-0.11,-1.02,-0.23,-40.99,149.98,-35.19,32.62
72557,-0.12,-1.02,-0.21,-35.25,151.34,-31.33,32.62
72567,-0.09,-1.01,-0.24,-26.55,161.48,-25.71,32.62
72577,-0.11,-0.98,-0.26,-18.35,170.41,-18.79,32.62
72587,-0.13,-0.96,-0.31,-10.47,177.30,-8.18,32.72
72597,-0.15,-0.95,-0.39,-5.07,187.22,5.85,32.72
72607,-0.16,-0.96,-0.43,-1.50,194.89,19.83,32.62
72617,-0.12,-0.98,-0.45,-0.89,198.76,28.81,32.72
