Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
45357,0.08,-1.00,0.12,27.07,9.73,-9.22,32.15
45367,0.09,-0.98,0.11,24.50,13.39,-2.87,32.11
45377,0.10,-0.95,0.12,19.28,13.56,0.52,32.11
45387,0.10,-0.93,0.14,12.84,10.47,0.02,32.01
45397,0.10,-0.91,0.16,7.02,5.21,-3.60,32.01
45407,0.09,-0.88,0.17,2.23,-1.28,-8.27,32.11
45417,0.06,-0.89,0.18,-1.47,-7.15,-10.73,32.01
45427,0.04,-0.89,0.17,-6.31,-10.12,-10.00,32.11
45437,0.01,-0.90,0.19,-10.50,-9.62,-7.44,32.01
45447,-0.03,-0.92,0.23,-13.22,-10.05,-2.90,32.11
45457,-0.04,-0.90,0.27,-14.85,-10.60,2.69,32.11
45467,-0.05,-0.90,0.27,-15.11,-12.69,8.58,32.01
45477,-0.04,-0.89,0.25,-15.91,-17.15,14.24,32.11
45487,-0.02,-0.88,0.21,-18.60,-22.06,19.89,32.06
45497,0.02,-0.89,0.17,-23.15,-26.89,25.08,32.06
45507,0.07,-0.91,0.16,-29.34,-28.73,28.98,32.06
45517,0.13,-0.93,0.17,-36.23,-26.41,31.28,32.06
45527,0.17,-0.97,0.20,-39.85,-24.40,31.18,32.06
45537,0.20,-1.02,0.22,-40.93,-21.07,29.10,32.06
45547,0.24,-1.07,0.25,-39.27,-20.31,26.79,32.11
45557,0.30,-1.14,0.25,-34.58,-21.89,22.89,32.15
45567,0.38,-1.21,0.25,-29.83,-20.79,15.80,32.06
45577,0.48,-1.25,0.26,-21.89,-18.27,4.66,32.06
45587,0.55,-1.23,0.25,-13.31,-13.36,-9.30,32.01
45597,0.60,-1.21,0.19,-5.50,-6.43,-22.17,32.11
45607,0.62,-1.19,0.15,2.24,-1.39,-35.57,32.11
45617,0.61,-1.20,0.07,6.43,4.87,-46.03,32.11
45627,0.59,-1.20,0.04,5.27,9.91,-50.92,32.11
45637,0.60,-1.20,0.01,3.10,18.38,-52.21,32.11
45647,0.61,-1.19,0.03,1.33,28.31,-54.56,32.11
45657,0.61,-1.17,0.04,1.60,36.26,-57.56,32.11
45667,0.60,-1.13,0.02,4.75,42.81,-59.53,32.11
45677,0.59,-1.07,-0.03,8.15,50.29,-58.64,32.11
45687,0.58,-1.01,-0.07,11.53,64.26,-52.55,32.01
45697,0.55,-0.97,-0.13,12.24,84.89,-43.05,32.01
45707,0.48,-0.96,-0.18,12.61,103.95,-31.30,32.11
45717,0.41,-1.00,-0.15,11.10,119.74,-22.21,32.15
45727,0.35,-1.02,-0.10,8.76,123.77,-16.50,32.06
45737,0.33,-0.99,-0.09,6.96,123.59,-13.30,32.06
45747,0.35,-0.98,-0.08,3.83,124.82,-14.82,32.15
45757,0.34,-0.99,-0.08,-0.63,124.09,-19.57,32.15
45767,0.33,-1.00,-0.08,-4.60,121.34,-24.29,32.15
45777,0.30,-1.01,-0.10,-8.67,119.54,-27.42,32.06
45787,0.25,-1.04,-0.11,-13.80,120.11,-28.31,32.06
45797,0.24,-1.07,-0.11,-19.50,124.50,-28.37,32.11
45807,0.17,-1.06,-0.01,-24.99,121.79,-25.79,32.06
45817,0.17,-1.08,-0.00,-23.48,121.62,-23.98,32.06
45827,0.18,-1.12,-0.02,-16.61,123.42,-22.67,32.06
45837,0.18,-1.14,-0.06,-10.66,127.94,-20.85,32.11
45847,0.17,-1.15,-0.08,-7.18,133.15,-19.79,32.11
45857,0.19,-1.17,-0.12,-4.49,140.09,-18.95,32.11
45867,0.19,-1.20,-0.14,-3.04,149.42,-19.66,32.01
45877,0.17,-1.23,-0.13,-2.73,153.80,-22.78,32.11
45887,0.16,-1.22,-0.10,-1.95,153.76,-27.37,32.11
45897,0.14,-1.17,-0.09,3.05,154.11,-32.52,32.01
45907,0.11,-1.14,-0.11,8.02,154.84,-38.72,32.01
45917,0.07,-1.10,-0.11,9.66,155.83,-44.38,32.11
45927,0.02,-1.08,-0.12,9.66,154.12,-49.42,32.11
45937,-0.02,-1.06,-0.15,8.93,151.62,-53.86,32.11
45947,-0.08,-1.03,-0.16,5.34,148.35,-57.24,32.11
45957,-0.15,-0.98,-0.14,0.55,145.47,-57.31,32.11
45967,-0.20,-0.93,-0.12,-3.48,142.70,-54.99,32.15
45977,-0.26,-0.86,-0.06,-7.45,136.49,-50.56,32.15
45987,-0.29,-0.85,-0.01,-8.26,124.95,-48.89,32.15
45997,-0.22,-0.82,-0.03,-14.35,121.53,-41.28,32.15
46007,-0.22,-0.80,-0.02,-17.88,120.72,-33.71,32.15
46017,-0.17,-0.81,-0.02,-19.51,121.68,-26.69,32.06
46027,-0.12,-0.87,0.03,-20.27,118.47,-24.72,32.15
46037,-0.05,-0.89,0.02,-22.84,105.44,-23.71,32.15
46047,0.05,-0.92,-0.02,-30.21,105.13,-25.65,32.11
46057,0.06,-0.98,-0.02,-36.23,106.61,-27.91,31.97
46067,0.07,-1.04,-0.01,-39.42,107.95,-27.01,32.06
46077,0.08,-1.10,0.03,-39.59,110.40,-23.76,32.15
46087,0.10,-1.15,0.08,-34.58,111.51,-18.90,32.11
46097,0.11,-1.17,0.08,-28.15,114.82,-12.09,32.06
46107,0.17,-1.20,0.05,-22.99,122.53,-3.10,32.11
46117,0.23,-1.23,0.05,-16.81,129.68,4.63,32.11
46127,0.28,-1.27,0.05,-12.95,136.34,5.85,32.11
46137,0.33,-1.30,0.05,-8.23,136.49,2.40,32.20
46147,0.38,-1.32,0.03,-4.69,132.98,-5.51,32.11
46157,0.41,-1.35,0.00,-2.93,131.37,-15.57,32.11
46167,0.46,-1.37,-0.04,-0.75,131.77,-23.02,32.11
46177,0.47,-1.37,-0.04,2.08,137.36,-27.98,32.29
46187,0.44,-1.33,-0.02,7.40,143.79,-32.43,32.11
46197,0.39,-1.27,-0.00,15.16,150.00,-34.73,32.01
46207,0.28,-1.20,-0.00,21.10,155.80,-34.63,32.11
46217,0.20,-1.12,-0.00,23.60,159.66,-31.83,32.01
46227,0.14,-1.04,-0.03,22.90,163.60,-28.09,32.06
46237,0.09,-0.98,-0.06,20.43,164.50,-24.24,32.15
46247,0.07,-0.97,-0.05,14.49,162.93,-20.72,32.06
46257,0.08,-0.99,-0.03,8.44,162.27,-17.88,32.15
46267,0.05,-1.02,0.01,8.58,163.86,-12.85,32.06
46277,0.04,-1.01,0.03,11.33,169.63,-4.89,32.06
46287,0.02,-1.03,0.07,15.16,175.83,5.13,32.15
46297,-0.05,-1.03,0.12,18.32,182.47,12.61,32.11
46307,-0.09,-1.01,0.15,21.39,181.47,15.69,32.06
