Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
44677,-0.17,-0.02,0.95,-15.48,-5.36,10.44,33.66
44687,-0.18,-0.02,0.95,-16.46,-6.41,12.63,33.57
44697,-0.15,-0.01,0.93,-18.18,-6.96,14.84,33.66
44707,-0.11,-0.01,0.94,-19.44,-7.07,16.06,33.57
44717,-0.07,-0.02,0.92,-20.29,-4.66,15.69,33.57
44727,-0.05,-0.03,0.89,-19.25,-3.44,14.78,33.66
44737,-0.06,-0.02,0.85,-17.10,-2.03,14.81,33.66
44747,-0.06,-0.01,0.82,-12.76,-3.80,15.91,33.66
44757,0.01,-0.01,0.69,-7.97,-2.24,16.27,33.57
44767,0.10,-0.01,0.53,-7.57,3.63,15.22,33.57
44777,0.17,-0.01,0.41,-14.87,7.60,11.74,33.57
44787,0.20,-0.02,0.33,-27.80,10.70,5.42,33.66
44797,0.23,-0.04,0.27,-38.84,15.85,0.78,33.66
44807,0.28,-0.07,0.27,-51.60,26.78,-6.32,33.57
44817,0.25,-0.11,0.30,-62.26,32.41,-14.75,33.66
44827,0.19,-0.15,0.31,-74.81,35.45,-20.93,33.66
44837,0.16,-0.21,0.34,-86.78,31.63,-26.78,33.57
44847,0.09,-0.24,0.36,-99.66,32.37,-31.01,33.66
44857,-0.01,-0.26,0.38,-108.99,28.20,-31.31,33.57
44867,0.00,-0.30,0.32,-119.86,32.40,-30.09,33.66
44877,0.02,-0.36,0.30,-132.98,38.37,-31.60,33.57
44887,0.03,-0.42,0.32,-147.02,39.24,-32.93,33.66
44897,0.04,-0.51,0.35,-162.52,44.84,-35.73,33.66
44907,0.07,-0.58,0.43,-173.42,52.38,-41.48,33.66
44917,-0.02,-0.65,0.54,-182.27,55.79,-47.22,33.66
44927,-0.08,-0.70,0.62,-190.69,64.73,-49.45,33.66
44937,-0.15,-0.77,0.77,-192.89,69.47,-53.66,33.66
44947,-0.25,-0.82,0.89,-192.11,73.82,-54.70,33.47
44957,-0.34,-0.88,1.04,-183.13,73.79,-49.10,33.66
44967,-0.33,-0.93,1.12,-170.84,72.02,-44.06,33.57
44977,-0.33,-0.96,1.15,-159.79,67.16,-41.36,33.66
44987,-0.33,-0.97,1.17,-154.09,57.50,-38.84,33.66
44997,-0.35,-0.96,1.14,-150.50,43.16,-41.77,33.57
45007,-0.46,-0.89,1.11,-146.70,28.29,-37.07,33.66
45017,-0.44,-0.89,1.02,-136.60,3.88,-27.63,33.66
45027,-0.29,-0.87,0.76,-143.65,14.47,-16.67,33.47
45037,-0.16,-1.02,0.95,-149.22,12.90,-19.88,33.66
45047,-0.09,-1.08,1.06,-153.88,10.27,-27.80,33.66
45057,-0.11,-1.09,1.09,-153.65,8.18,-36.85,33.57
45067,-0.21,-1.07,1.15,-140.37,0.06,-36.56,33.57
45077,-0.22,-1.06,1.10,-122.44,-5.56,-31.42,33.57
45087,-0.16,-1.07,0.97,-109.76,-4.35,-26.63,33.57
45097,-0.05,-1.07,0.88,-102.14,-4.87,-28.41,33.57
45107,0.03,-1.10,0.79,-100.76,-3.83,-36.43,33.66
45117,0.04,-1.09,0.74,-100.32,1.45,-45.24,33.57
45127,0.01,-1.09,0.70,-101.24,8.49,-54.69,33.57
45137,-0.09,-1.09,0.68,-102.72,12.18,-62.09,33.57
45147,-0.17,-1.07,0.66,-103.83,19.68,-64.44,33.66
45157,-0.27,-1.07,0.67,-102.14,18.21,-64.58,33.57
45167,-0.30,-1.05,0.64,-98.64,17.28,-61.13,33.57
45177,-0.28,-1.07,0.61,-87.79,32.43,-56.61,33.57
45187,-0.11,-1.12,0.62,-80.05,4.27,-60.12,33.57
45197,-0.27,-1.10,0.68,-86.24,-10.46,-64.60,33.47
45207,-0.29,-1.08,0.58,-92.14,5.22,-58.37,33.66
45217,-0.34,-1.08,0.66,-89.76,-1.83,-54.84,33.57
45227,-0.33,-1.05,0.54,-91.11,-0.23,-47.36,33.57
45237,-0.24,-1.08,0.50,-91.44,-2.46,-43.57,33.57
45247,-0.20,-1.11,0.55,-94.79,-6.00,-45.56,33.52
45257,-0.19,-1.13,0.57,-97.37,-7.11,-47.86,33.57
45267,-0.22,-1.15,0.63,-99.59,-5.07,-50.85,33.66
45277,-0.32,-1.11,0.63,-99.04,-6.31,-50.50,33.57
45287,-0.36,-1.08,0.58,-97.62,-4.95,-43.37,33.52
45297,-0.36,-1.08,0.57,-94.61,-2.11,-37.27,33.57
45307,-0.36,-1.09,0.58,-92.05,-5.74,-33.10,33.47
45317,-0.34,-1.09,0.55,-92.43,-10.47,-30.32,33.66
45327,-0.33,-1.11,0.57,-92.15,-17.92,-29.13,33.61
45337,-0.35,-1.10,0.56,-89.95,-20.98,-25.07,33.57
45347,-0.32,-1.11,0.52,-88.03,-22.90,-21.36,33.57
45357,-0.27,-1.11,0.45,-87.45,-16.41,-17.34,33.57
45367,-0.24,-1.11,0.42,-89.31,-12.73,-13.73,33.61
45377,-0.19,-1.14,0.42,-91.28,-7.82,-15.54,33.66
45387,-0.24,-1.12,0.44,-90.82,-10.20,-17.48,33.47
45397,-0.31,-1.08,0.39,-88.92,-15.19,-13.27,33.57
45407,-0.28,-1.08,0.34,-86.87,-11.01,-6.84,33.61
45417,-0.22,-1.09,0.29,-86.84,-2.87,-2.64,33.66
45427,-0.19,-1.12,0.30,-88.61,2.82,0.60,33.57
45437,-0.12,-1.16,0.28,-91.31,6.78,2.63,33.57
45447,-0.04,-1.19,0.27,-91.45,11.44,2.85,33.61
45457,0.06,-1.22,0.22,-89.05,14.11,-1.37,33.66
45467,0.11,-1.20,0.15,-86.73,17.82,-8.47,33.57
45477,0.13,-1.18,0.02,-86.72,25.18,-13.51,33.66
45487,0.17,-1.17,-0.09,-91.13,36.84,-17.25,33.61
45497,0.22,-1.18,-0.11,-97.80,53.05,-23.05,33.57
45507,0.19,-1.20,-0.08,-106.17,62.72,-29.82,33.57
45517,0.13,-1.20,-0.01,-108.75,60.49,-35.65,33.57
45527,0.05,-1.19,-0.01,-109.31,58.84,-38.43,33.61
45537,-0.01,-1.16,-0.01,-108.26,50.64,-37.60,33.57
45547,-0.04,-1.14,-0.04,-106.93,36.26,-32.67,33.57
45557,0.01,-1.14,-0.06,-107.36,29.88,-27.86,33.57
45567,0.09,-1.17,-0.03,-109.40,26.46,-25.34,33.52
45577,0.16,-1.18,-0.00,-108.78,20.20,-26.66,33.52
45587,0.33,-1.19,-0.12,-109.47,23.08,-30.37,33.71
45597,0.19,-1.20,0.04,-107.25,9.74,-32.79,33.52
45607,0.23,-1.18,-0.04,-108.99,9.40,-34.58,33.71
45617,0.23,-1.20,0.02,-109.50,4.31,-38.53,33.61
45627,0.22,-1.19,0.05,-108.82,3.27,-41.48,33.52
45637,0.22,-1.20,0.07,-105.62,1.97,-43.22,33.52
45647,0.21,-1.18,0.05,-104.56,1.05,-46.81,33.61
45657,0.15,-1.15,0.04,-103.88,14.00,-45.91,33.52
45667,0.09,-1.15,0.15,-88.52,4.40,-44.60,33.61
45677,0.12,-1.14,0.05,-78.96,10.38,-41.89,33.42
