Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
145237,-0.05,-0.98,0.01,-7.05,-9.82,-7.69,30.32
145247,-0.05,-0.96,0.00,-6.37,-8.27,-5.44,30.41
145257,-0.04,-0.95,-0.00,-7.71,-7.37,-5.59,30.41
145267,-0.04,-0.94,0.01,-11.85,-9.16,-8.78,30.60
145277,-0.06,-0.93,0.02,-14.00,-12.55,-11.62,30.46
145287,-0.06,-0.93,-0.00,-13.82,-14.63,-12.14,30.37
145297,-0.08,-0.93,0.01,-13.94,-15.34,-9.59,30.55
145307,-0.07,-0.94,0.00,-14.58,-16.24,-5.69,30.46
145317,-0.07,-0.97,0.02,-15.66,-18.79,-1.82,30.46
145327,-0.05,-0.99,-0.01,-15.66,-17.15,2.75,30.46
145337,-0.04,-1.03,0.01,-14.31,-16.32,5.86,30.41
145347,-0.04,-1.06,0.02,-12.23,-16.11,7.33,30.41
145357,-0.03,-1.09,0.04,-10.35,-16.75,7.08,30.51
145367,-0.04,-1.11,0.05,-9.97,-19.21,5.48,30.51
145377,-0.02,-1.11,0.04,-9.44,-21.22,3.91,30.46
145387,-0.02,-1.11,0.04,-8.23,-21.28,1.85,30.51
145397,-0.01,-1.10,0.02,-5.88,-19.71,-0.85,30.46
145407,-0.02,-1.09,0.01,-5.04,-20.60,-3.77,30.55
145417,-0.04,-1.08,0.00,-6.29,-23.95,-6.87,30.37
145427,-0.05,-1.08,-0.01,-7.39,-26.93,-8.73,30.46
145437,-0.05,-1.09,-0.02,-8.11,-28.29,-9.62,30.46
145447,-0.05,-1.07,-0.02,-8.67,-28.92,-9.34,30.46
145457,-0.04,-1.04,-0.03,-7.73,-28.29,-8.44,30.46
145467,-0.05,-1.04,-0.05,-6.55,-28.37,-6.70,30.51
145477,-0.07,-1.04,-0.06,-6.73,-28.61,-6.14,30.51
145487,-0.07,-1.04,-0.07,-7.42,-29.85,-6.00,30.51
145497,-0.09,-1.05,-0.08,-8.96,-31.95,-6.06,30.41
145507,-0.10,-1.07,-0.06,-11.27,-33.19,-5.39,30.46
145517,-0.09,-1.07,-0.04,-13.08,-34.75,-5.69,30.51
145527,-0.08,-1.07,-0.02,-13.34,-35.86,-8.18,30.37
145537,-0.08,-1.08,-0.04,-12.67,-36.89,-12.11,30.46
145547,-0.10,-1.10,-0.03,-11.40,-38.93,-16.52,30.46
145557,-0.10,-1.08,-0.02,-11.02,-41.94,-19.54,30.46
145567,-0.12,-1.08,-0.03,-9.42,-42.76,-21.18,30.46
145577,-0.13,-1.07,-0.03,-8.81,-42.95,-20.72,30.55
145587,-0.14,-1.07,-0.05,-7.86,-43.74,-20.17,30.46
145597,-0.15,-1.07,-0.07,-8.17,-45.69,-19.42,30.51
145607,-0.15,-1.07,-0.07,-8.56,-48.60,-18.49,30.51
145617,-0.14,-1.07,-0.10,-8.76,-50.29,-16.18,30.41
145627,-0.13,-1.09,-0.08,-10.15,-50.44,-15.22,30.32
145637,-0.11,-1.09,-0.07,-10.61,-51.50,-16.49,30.46
145647,-0.07,-1.09,-0.09,-11.05,-52.50,-20.81,30.51
145657,-0.06,-1.07,-0.11,-11.04,-53.45,-26.43,30.51
145667,-0.07,-1.04,-0.12,-9.91,-55.28,-31.02,30.37
145677,-0.06,-1.01,-0.15,-9.82,-55.31,-32.92,30.46
145687,-0.07,-1.00,-0.16,-12.52,-56.05,-33.68,30.55
145697,-0.06,-1.03,-0.16,-16.27,-56.15,-34.78,30.46
145707,-0.03,-1.03,-0.15,-19.95,-56.55,-38.24,30.46
145717,-0.00,-1.00,-0.11,-23.21,-56.87,-43.71,30.37
145727,-0.02,-0.99,-0.09,-22.67,-58.29,-44.95,30.41
145737,-0.07,-1.02,-0.10,-16.98,-58.41,-40.35,30.41
145747,-0.10,-1.05,-0.10,-12.31,-57.45,-31.36,30.41
145757,-0.05,-1.08,-0.11,-7.88,-53.33,-20.26,30.51
145767,-0.09,-1.09,-0.07,-4.60,-56.37,-13.62,30.46
145777,-0.09,-1.10,-0.07,-0.75,-56.93,-5.82,30.32
145787,-0.07,-1.12,-0.07,5.97,-57.56,2.18,30.32
145797,-0.03,-1.12,-0.10,12.37,-57.82,8.96,30.37
145807,0.03,-1.10,-0.14,15.91,-56.56,12.32,30.46
145817,0.06,-1.07,-0.15,14.50,-56.14,11.47,30.37
145827,0.08,-1.06,-0.18,11.54,-56.95,7.11,30.46
145837,0.09,-1.07,-0.20,7.01,-57.68,0.78,30.46
145847,0.11,-1.06,-0.21,1.60,-58.96,-5.76,30.55
145857,0.11,-1.04,-0.20,-4.99,-59.94,-12.47,30.41
145867,0.06,-1.01,-0.16,-7.40,-60.18,-13.60,30.41
145877,0.02,-1.01,-0.15,-4.40,-60.92,-7.92,30.41
145887,0.01,-1.04,-0.15,0.76,-58.21,-1.27,30.51
145897,0.02,-1.08,-0.13,3.82,-55.53,3.59,30.46
145907,0.03,-1.08,-0.13,5.57,-54.93,3.97,30.41
145917,0.06,-1.07,-0.13,5.73,-56.27,0.66,30.37
145927,0.07,-1.05,-0.14,4.89,-58.08,-3.37,30.46
145937,0.06,-1.05,-0.15,4.76,-58.43,-4.82,30.37
145947,0.02,-1.03,-0.15,4.32,-57.28,-2.63,30.55
145957,0.01,-1.04,-0.16,3.79,-56.12,1.88,30.37
145967,-0.00,-1.06,-0.14,3.18,-53.89,5.28,30.46
145977,0.01,-1.08,-0.12,2.89,-53.24,6.82,30.41
145987,0.01,-1.08,-0.12,3.65,-53.66,5.94,30.41
145997,0.00,-1.08,-0.11,4.93,-54.84,3.71,30.41
146007,-0.00,-1.07,-0.08,5.27,-56.40,0.03,30.51
146017,-0.01,-1.05,-0.09,5.19,-58.56,-3.25,30.41
146027,-0.03,-1.06,-0.09,6.20,-58.78,-5.56,30.37
146037,-0.06,-1.06,-0.10,6.53,-59.91,-6.87,30.46
146047,-0.06,-1.04,-0.10,5.30,-61.74,-6.92,30.46
146057,-0.07,-1.01,-0.12,4.15,-63.76,-5.33,30.46
146067,-0.06,-0.98,-0.13,4.05,-63.92,-1.94,30.46
146077,-0.05,-0.98,-0.13,4.64,-63.71,0.78,30.46
146087,-0.05,-1.00,-0.14,5.11,-63.60,2.55,30.37
146097,-0.02,-1.02,-0.13,5.65,-63.77,2.31,30.41
146107,0.04,-1.03,-0.15,4.21,-63.48,-4.20,30.41
146117,0.08,-1.01,-0.16,0.96,-63.59,-14.89,30.51
146127,0.11,-1.00,-0.18,-3.36,-63.91,-28.23,30.41
146137,0.10,-0.99,-0.16,-8.95,-65.18,-40.52,30.41
146147,0.05,-0.98,-0.18,-14.35,-67.82,-48.15,30.41
146157,0.03,-1.02,-0.18,-15.74,-67.01,-50.52,30.46
146167,0.06,-1.04,-0.16,-17.15,-63.44,-52.41,30.46
146177,0.05,-1.01,-0.14,-18.64,-61.89,-54.82,30.46
146187,0.01,-0.99,-0.14,-17.48,-63.13,-53.88,30.37
146197,-0.03,-0.97,-0.12,-13.28,-65.50,-48.53,30.46
146207,-0.05,-0.98,-0.12,-9.44,-66.24,-40.35,30.46
146217,-0.06,-0.97,-0.09,-5.83,-66.47,-31.07,30.41
146227,-0.09,-0.97,-0.08,-0.78,-66.34,-19.94,30.41
146237,-0.09,-0.98,-0.09,5.62,-66.99,-7.44,30.51
146247,-0.05,-0.96,-0.13,12.11,-66.61,3.89,30.41
146257,-0.01,-0.95,-0.17,16.24,-66.98,11.86,30.41
146267,0.03,-0.95,-0.21,15.77,-67.97,16.41,30.41
146277,0.08,-0.95,-0.22,12.47,-68.66,15.76,30.46
146287,0.15,-0.95,-0.23,7.86,-68.89,9.80,30.46
146297,0.16,-0.94,-0.22,-0.75,-71.25,-0.38,30.55
146307,0.13,-0.94,-0.22,-8.82,-75.73,-8.89,30.46
146317,0.10,-0.98,-0.20,-12.53,-78.61,-12.49,30.46
146327,0.08,-1.01,-0.17,-12.24,-78.66,-12.00,30.46
146337,0.08,-1.02,-0.14,-10.98,-75.33,-10.38,30.46
146347,0.08,-1.02,-0.14,-7.48,-72.47,-9.44,30.41
146357,0.09,-1.00,-0.13,-4.85,-72.17,-10.37,30.41
146367,0.10,-0.97,-0.15,-5.27,-72.46,-12.73,30.41
146377,0.08,-0.95,-0.15,-6.72,-74.44,-14.06,30.37
146387,0.06,-0.95,-0.16,-8.02,-75.92,-13.28,30.51
146397,0.06,-0.96,-0.18,-7.92,-74.81,-9.71,30.51
146407,0.07,-0.97,-0.18,-7.83,-72.52,-6.84,30.37
146417,0.07,-0.97,-0.17,-7.95,-72.72,-6.64,30.46
146427,0.08,-0.96,-0.13,-9.82,-77.71,-9.92,30.46
146437,0.09,-0.97,-0.18,-10.26,-76.03,-10.98,30.46
146447,0.07,-0.99,-0.17,-10.49,-78.20,-10.52,30.46
146457,0.10,-0.99,-0.18,-8.20,-75.88,-8.76,30.41
146467,0.14,-0.99,-0.20,-5.63,-72.23,-7.80,30.51
146477,0.14,-0.98,-0.19,-5.45,-70.72,-8.46,30.41
146487,0.14,-0.98,-0.19,-6.18,-71.62,-8.67,30.41
146497,0.16,-0.98,-0.23,-6.38,-71.36,-9.66,30.41
146507,0.16,-0.98,-0.24,-8.15,-69.54,-10.55,30.37
146517,0.15,-0.98,-0.23,-11.51,-69.04,-11.62,30.46
146527,0.14,-1.02,-0.22,-13.57,-68.49,-11.69,30.37
146537,0.16,-1.03,-0.20,-12.78,-66.50,-11.97,30.46
146547,0.18,-1.04,-0.17,-10.67,-62.50,-13.59,30.46
146557,0.18,-1.03,-0.17,-9.30,-59.63,-17.56,30.37
146567,0.14,-1.01,-0.13,-10.05,-60.75,-22.64,30.37
146577,0.08,-1.03,-0.12,-9.05,-65.47,-23.62,30.41
146587,0.03,-1.06,-0.15,-6.15,-66.21,-18.31,30.51
146597,0.03,-1.05,-0.15,-2.69,-63.86,-7.57,30.41
146607,0.04,-1.05,-0.17,-0.06,-60.11,2.78,30.41
146617,0.08,-1.03,-0.18,2.17,-56.52,9.48,30.51
146627,0.13,-1.00,-0.19,3.22,-55.11,10.49,30.41
146637,0.18,-0.98,-0.19,0.23,-55.73,4.87,30.46
146647,0.15,-0.99,-0.19,-3.68,-59.57,-3.51,30.46
146657,0.10,-1.02,-0.19,-7.86,-64.14,-7.82,30.46
146667,0.06,-1.03,-0.19,-10.55,-66.40,-5.94,30.37
146677,0.06,-1.05,-0.19,-9.16,-62.38,1.18,30.46
146687,0.07,-1.04,-0.20,-6.24,-55.44,11.28,30.46
146697,0.10,-1.01,-0.23,-3.76,-50.70,19.25,30.46
146707,0.14,-0.98,-0.30,-4.47,-51.08,22.60,30.32
146717,0.14,-0.98,-0.26,-11.28,-49.16,19.22,30.41
146727,0.16,-0.98,-0.23,-22.41,-50.50,10.08,30.51
146737,0.14,-1.01,-0.22,-32.02,-53.97,-3.69,30.51
146747,0.09,-1.00,-0.20,-39.37,-58.27,-14.67,30.41
146757,0.06,-0.98,-0.20,-40.20,-63.02,-17.95,30.41
146767,0.05,-1.00,-0.21,-34.96,-61.30,-15.40,30.46
146777,0.02,-1.01,-0.18,-28.69,-58.90,-5.76,30.37
146787,-0.00,-1.01,-0.17,-20.64,-58.05,9.59,30.37
146797,0.03,-1.05,-0.15,-10.17,-55.05,20.89,30.37
146807,0.05,-1.04,-0.15,-7.91,-57.13,24.18,30.46
146817,0.09,-1.03,-0.15,-8.08,-57.42,23.21,30.37
146827,0.11,-1.02,-0.14,-7.65,-60.17,16.70,30.46
146837,0.12,-1.00,-0.18,-4.90,-62.23,10.00,30.51
146847,0.15,-0.95,-0.25,-2.00,-62.26,7.11,30.51
146857,0.20,-0.92,-0.32,-1.60,-59.51,5.66,30.32
146867,0.20,-0.91,-0.36,-3.79,-57.48,5.91,30.41
146877,0.23,-0.90,-0.37,-8.20,-55.91,6.58,30.41
146887,0.25,-0.95,-0.34,-11.94,-53.13,6.18,30.41
146897,0.27,-1.00,-0.31,-15.69,-51.59,1.37,30.46
146907,0.25,-1.04,-0.27,-18.21,-51.34,-5.27,30.46
146917,0.25,-1.04,-0.26,-19.34,-50.81,-11.56,30.46
146927,0.27,-1.02,-0.27,-18.17,-47.97,-18.03,30.46
146937,0.27,-0.98,-0.27,-18.31,-42.29,-25.44,30.46
146947,0.28,-0.95,-0.29,-20.95,-39.50,-33.73,30.46
146957,0.26,-0.91,-0.29,-25.01,-36.67,-40.55,30.46
146967,0.24,-0.89,-0.30,-28.00,-35.21,-45.37,30.51
146977,0.21,-0.88,-0.28,-30.52,-33.79,-48.12,30.51
146987,0.19,-0.88,-0.26,-32.70,-33.44,-49.47,30.41
