Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
64447,0.02,-0.86,0.29,-1.01,-6.89,-1.24,32.48
64457,0.01,-0.84,0.28,-0.12,-5.04,0.00,32.48
64467,0.01,-0.82,0.26,-0.55,-2.93,1.34,32.39
64477,0.03,-0.80,0.25,-1.74,-1.30,2.89,32.48
64487,0.03,-0.79,0.22,-3.15,-0.67,2.89,32.48
64497,0.04,-0.77,0.19,-4.84,0.49,2.35,32.48
64507,0.05,-0.75,0.19,-7.15,0.82,1.44,32.48
64517,0.06,-0.74,0.18,-10.47,2.03,-0.18,32.48
64527,0.04,-0.72,0.21,-13.65,0.11,-3.45,32.53
64537,0.05,-0.72,0.24,-16.14,-1.40,-5.16,32.44
64547,0.04,-0.68,0.21,-16.40,-0.08,-5.15,32.44
64557,0.02,-0.67,0.20,-15.77,4.11,-3.98,32.53
64567,0.03,-0.66,0.19,-14.98,9.54,-2.96,32.53
64577,0.03,-0.66,0.16,-13.76,12.93,-3.82,32.44
64587,0.04,-0.65,0.13,-14.85,13.68,-6.03,32.44
64597,0.04,-0.65,0.09,-19.18,11.44,-8.84,32.53
64607,0.04,-0.62,0.07,-25.83,8.89,-11.71,32.44
64617,0.03,-0.60,0.05,-34.66,6.50,-13.89,32.53
64627,-0.00,-0.59,0.03,-44.46,2.98,-13.86,32.53
64637,-0.03,-0.61,0.03,-54.31,1.11,-12.69,32.39
64647,-0.06,-0.67,0.07,-62.24,-0.52,-11.40,32.48
64657,-0.07,-0.72,0.13,-66.63,-1.69,-9.71,32.48
64667,-0.06,-0.76,0.16,-64.55,-2.47,-8.43,32.48
64677,-0.03,-0.76,0.14,-61.15,-1.22,-7.31,32.48
64687,-0.03,-0.74,0.10,-60.52,0.81,-6.73,32.48
64697,-0.02,-0.72,0.07,-62.15,2.55,-5.16,32.48
64707,-0.03,-0.73,0.05,-64.08,4.99,-2.73,32.48
64717,-0.03,-0.77,0.06,-66.84,6.56,1.34,32.58
64727,-0.01,-0.81,0.06,-70.00,9.04,4.41,32.48
64737,-0.02,-0.86,0.08,-72.66,7.24,4.93,32.48
64747,-0.00,-0.91,0.14,-75.95,0.87,1.92,32.48
64757,0.03,-0.93,0.16,-76.50,-3.66,-3.44,32.44
64767,0.04,-0.92,0.15,-74.66,-8.08,-9.54,32.53
64777,0.05,-0.91,0.13,-72.03,-9.86,-13.54,32.44
64787,0.06,-0.90,0.12,-68.98,-10.40,-13.39,32.34
64797,0.05,-0.91,0.09,-68.43,-7.40,-12.87,32.53
64807,0.02,-0.96,0.11,-67.69,-5.71,-10.49,32.44
64817,-0.00,-0.99,0.14,-66.55,-8.40,-8.41,32.53
64827,0.00,-1.03,0.17,-66.46,-8.02,-8.00,32.44
64837,0.04,-1.07,0.18,-59.76,-10.11,-11.19,32.53
