Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
82947,0.21,-0.83,0.25,-31.01,14.12,-4.50,32.53
82957,0.18,-0.82,0.24,-34.69,7.27,-5.11,32.62
82967,0.17,-0.82,0.22,-37.63,5.13,-4.05,32.72
82977,0.15,-0.80,0.22,-43.04,-0.12,-2.38,32.58
82987,0.16,-0.79,0.21,-51.44,1.19,-1.11,32.62
82997,0.15,-0.79,0.18,-53.94,-3.24,3.05,32.62
83007,0.16,-0.78,0.22,-56.64,-0.58,6.78,32.62
83017,0.16,-0.79,0.24,-53.02,4.52,12.67,32.58
83027,0.17,-0.78,0.24,-48.63,10.61,16.75,32.62
83037,0.17,-0.76,0.23,-44.75,14.70,21.48,32.53
83047,0.17,-0.76,0.24,-43.08,13.47,23.16,32.53
83057,0.20,-0.77,0.21,-40.05,12.64,23.68,32.58
83067,0.21,-0.79,0.19,-38.89,16.29,22.69,32.62
83077,0.21,-0.84,0.17,-38.92,15.82,19.01,32.62
83087,0.21,-0.86,0.16,-39.79,18.37,14.78,32.53
83097,0.17,-0.89,0.20,-39.30,12.35,11.48,32.58
83107,0.18,-0.90,0.17,-38.96,11.68,9.62,32.62
83117,0.16,-0.92,0.15,-42.08,3.74,7.42,32.53
83127,0.15,-0.88,0.12,-47.98,-4.03,7.56,32.53
83137,0.14,-0.87,0.11,-53.94,-2.67,10.55,32.48
83147,0.14,-0.85,0.10,-56.90,0.18,14.87,32.58
83157,0.15,-0.84,0.09,-56.14,6.23,19.01,32.48
83167,0.17,-0.87,0.10,-52.23,10.12,21.80,32.48
83177,0.20,-0.89,0.08,-48.34,13.92,21.83,32.58
83187,0.21,-0.90,0.08,-48.58,15.57,20.12,32.58
83197,0.21,-0.92,0.08,-53.04,11.30,15.11,32.58
83207,0.18,-0.93,0.07,-59.10,7.88,10.05,32.48
83217,0.15,-0.93,0.06,-65.47,0.06,5.82,32.58
83227,0.13,-0.91,0.03,-71.66,-4.17,4.03,32.58
83237,0.12,-0.90,-0.01,-78.76,-3.65,2.38,32.58
83247,0.11,-0.88,-0.01,-84.49,-1.40,0.37,32.58
83257,0.10,-0.89,0.00,-89.34,-0.58,-1.89,32.58
83267,0.06,-0.91,0.03,-92.78,-1.27,-2.95,32.48
83277,0.05,-0.92,0.08,-94.35,-4.52,-2.50,32.58
83287,0.07,-0.94,0.11,-94.12,-8.46,-2.82,32.58
83297,0.11,-0.93,0.14,-92.35,-9.73,-8.52,32.48
83307,0.12,-0.93,0.15,-86.87,-8.64,-13.65,32.48
83317,0.10,-0.92,0.15,-80.43,-14.66,-19.28,32.58
83327,0.07,-0.88,0.07,-74.34,-18.12,-20.87,32.58
83337,0.04,-0.86,0.01,-69.66,-18.92,-18.64,32.48
83347,0.02,-0.86,-0.07,-65.33,-19.82,-13.02,32.58
83357,0.01,-0.85,-0.13,-61.28,-17.02,-4.08,32.58
83367,0.02,-0.85,-0.19,-59.15,-20.44,5.88,32.58
83377,0.03,-0.88,-0.22,-56.11,-18.90,16.23,32.48
83387,0.04,-0.90,-0.22,-55.05,-16.41,27.66,32.58
83397,0.06,-0.93,-0.22,-54.73,-13.42,38.15,32.58
83407,0.11,-0.97,-0.17,-52.87,-5.30,46.37,32.58
83417,0.15,-1.00,-0.07,-44.35,-1.24,48.20,32.58
83427,0.22,-1.03,-0.04,-29.89,2.08,44.03,32.48
83437,0.28,-1.04,-0.07,-19.11,7.02,34.03,32.58
83447,0.27,-1.02,-0.10,-14.18,5.08,19.79,32.48
83457,0.22,-1.01,-0.13,-15.18,-4.37,5.11,32.58
83467,0.17,-0.99,-0.16,-17.60,-14.12,-6.78,32.48
83477,0.10,-0.99,-0.22,-15.63,-18.23,-11.42,32.58
83487,0.05,-0.99,-0.28,-12.95,-17.47,-9.27,32.48
83497,-0.05,-1.02,-0.35,-13.88,-18.70,1.68,32.58
83507,-0.11,-1.02,-0.39,-20.24,-18.63,19.30,32.58
83517,-0.12,-1.03,-0.40,-25.07,-17.15,39.97,32.67
83527,-0.07,-1.05,-0.40,-24.70,-5.24,59.13,32.48
83537,0.05,-1.09,-0.36,-20.85,10.20,71.13,32.58
83547,0.13,-1.13,-0.25,-17.34,17.63,72.87,32.58
83557,0.21,-1.16,-0.21,-16.50,15.34,64.76,32.44
83567,-0.05,-1.13,0.04,-16.03,-13.82,45.63,32.53
83577,0.26,-1.18,-0.15,-7.97,-10.90,32.17,32.53
83587,0.27,-1.15,-0.18,-8.00,-12.03,17.05,32.53
83597,0.24,-1.06,-0.14,-9.04,-11.83,6.52,32.44
83607,0.20,-1.09,-0.22,-6.78,-8.81,-1.63,32.53
83617,0.19,-1.10,-0.30,-8.29,2.20,-6.35,32.53
83627,0.17,-1.11,-0.39,-18.79,9.59,-13.15,32.53
83637,0.12,-1.08,-0.43,-34.27,17.69,-16.38,32.53
83647,0.10,-1.10,-0.39,-40.66,22.99,-14.82,32.53
83657,0.06,-1.13,-0.32,-36.29,24.41,-9.51,32.53
83667,0.05,-1.16,-0.27,-28.37,27.08,-1.40,32.53
83677,0.06,-1.17,-0.18,-16.75,24.14,5.02,32.53
83687,0.08,-1.17,-0.15,-2.81,17.47,8.89,32.53
83697,0.10,-1.18,-0.19,4.43,18.11,10.87,32.53
83707,0.09,-1.17,-0.21,6.21,15.30,11.50,32.53
83717,0.07,-1.14,-0.21,6.61,11.57,11.79,32.53
83727,0.07,-1.11,-0.17,9.11,7.07,10.93,32.53
83737,0.08,-1.11,-0.12,14.52,4.40,8.63,32.62
83747,0.10,-1.10,-0.13,22.66,2.32,4.20,32.48
83757,0.09,-1.04,-0.11,30.89,4.95,2.11,32.53
83767,0.09,-1.04,-0.18,34.87,15.83,3.16,32.53
83777,0.02,-1.03,-0.21,38.20,11.34,2.78,32.53
83787,0.01,-0.98,-0.33,28.21,7.66,1.82,32.48
83797,-0.02,-0.97,-0.33,17.45,7.47,0.70,32.44
83807,-0.04,-0.98,-0.31,10.53,6.29,1.88,32.53
83817,-0.07,-1.02,-0.23,7.39,-4.67,2.79,32.44
83827,-0.08,-1.06,-0.18,10.00,-10.00,6.72,32.48
83837,-0.02,-1.06,-0.09,14.32,-7.97,13.51,32.44
83847,-0.07,-1.16,-0.02,27.48,7.02,24.52,32.53
83857,0.04,-1.20,-0.09,42.32,10.47,30.15,32.53
83867,0.10,-1.24,-0.09,53.13,27.25,29.83,32.58
83877,0.12,-1.27,-0.05,64.78,29.53,23.73,32.58
83887,0.15,-1.30,-0.11,70.58,25.36,14.73,32.58
83897,0.12,-1.29,-0.19,60.15,8.70,3.59,32.48
83907,0.10,-1.26,-0.28,47.73,-5.24,-5.34,32.48
83917,0.06,-1.23,-0.29,33.04,-15.36,-10.96,32.48
83927,0.04,-1.21,-0.26,18.11,-33.91,-15.27,32.58
83937,-0.02,-1.20,-0.19,13.80,-45.37,-14.58,32.48
83947,-0.03,-1.19,-0.13,13.85,-49.47,-9.02,32.58
83957,-0.02,-1.19,-0.04,23.02,-50.93,-2.84,32.48
83967,0.02,-1.20,-0.00,36.35,-45.53,2.99,32.48
83977,0.05,-1.19,0.01,47.74,-32.60,6.32,32.48
83987,0.08,-1.19,0.01,57.40,-10.92,9.10,32.48
83997,0.11,-1.19,0.01,61.50,3.71,6.43,32.48
84007,0.14,-1.18,-0.02,62.85,14.23,-0.73,32.48
84017,0.06,-1.15,-0.01,60.43,18.66,-5.91,32.48
84027,-0.06,-1.11,0.01,62.02,3.51,-7.83,32.58
84037,-0.08,-1.08,-0.11,59.27,-12.23,-6.14,32.58
84047,-0.07,-1.04,-0.23,50.67,-20.90,-3.45,32.48
