Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
46387,-0.03,-0.27,1.04,-0.70,5.51,-2.17,31.12
46397,-0.04,-0.27,1.03,-0.41,1.74,-1.08,31.31
46407,-0.04,-0.27,1.01,0.02,-2.49,-1.21,31.12
46417,-0.03,-0.26,0.98,-1.30,-6.09,-3.16,31.21
46427,-0.00,-0.26,0.95,-4.05,-5.27,-4.40,31.12
46437,-0.01,-0.26,0.96,-7.83,-4.11,-4.61,31.21
46447,-0.03,-0.29,0.98,-11.39,-0.93,-5.57,31.26
46457,-0.04,-0.29,1.01,-13.08,0.89,-6.82,31.26
46467,-0.06,-0.32,1.02,-12.18,0.03,-8.12,31.26
46477,-0.08,-0.33,1.05,-10.85,-3.63,-8.58,31.17
46487,-0.09,-0.34,1.06,-8.49,-7.47,-8.37,31.26
46497,-0.08,-0.35,1.06,-8.23,-8.85,-8.41,31.21
46507,-0.08,-0.34,1.10,-9.22,-10.84,-7.42,31.26
46517,-0.06,-0.33,1.14,-9.91,-11.44,-6.06,31.12
46527,-0.04,-0.38,1.21,-5.39,-10.93,-3.85,31.12
46537,-0.04,-0.43,1.27,4.27,-4.66,0.29,31.21
46547,-0.08,-0.44,1.29,17.66,2.35,6.17,31.21
46557,-0.11,-0.42,1.28,29.60,8.96,9.50,31.21
46567,-0.14,-0.37,1.26,33.66,7.79,8.44,31.21
46577,-0.16,-0.30,1.18,30.34,-2.66,4.79,31.21
46587,-0.18,-0.23,1.11,26.70,-19.05,3.77,31.21
46597,-0.14,-0.23,1.07,19.65,-34.20,3.05,31.26
46607,-0.10,-0.27,1.05,14.27,-46.20,2.84,31.17
46617,-0.02,-0.33,1.02,9.33,-51.71,1.57,31.07
46627,0.03,-0.36,1.00,4.12,-54.99,-2.46,31.17
46637,0.08,-0.36,0.93,-0.17,-56.93,-8.99,31.26
46647,0.16,-0.39,0.86,-1.95,-29.97,-16.75,31.17
46657,0.11,-0.43,0.88,0.47,-28.40,-17.85,31.07
46667,0.10,-0.44,0.91,1.28,-10.70,-18.67,31.21
46677,0.07,-0.47,0.95,4.98,7.18,-18.34,31.17
46687,-0.02,-0.52,1.01,8.17,11.28,-19.28,31.21
46697,-0.08,-0.53,1.03,7.44,8.93,-22.46,31.21
46707,-0.18,-0.54,1.05,1.59,1.34,-25.21,31.21
46717,-0.26,-0.56,1.07,-4.41,-11.28,-24.17,31.12
46727,-0.31,-0.56,1.04,-6.50,-31.91,-18.92,31.12
46737,-0.24,-0.53,0.89,-5.53,-54.09,-11.74,31.12
46747,-0.11,-0.50,0.70,-8.46,-73.73,-6.79,31.12
46757,0.05,-0.42,0.57,-18.20,-82.21,-7.08,31.21
46767,0.19,-0.38,0.49,-37.21,-67.85,-9.83,31.21
46777,0.29,-0.43,0.51,-59.15,-29.88,-14.73,31.17
46787,0.25,-0.56,0.68,-77.47,16.82,-21.01,31.17
46797,0.12,-0.74,0.92,-81.25,49.83,-24.63,31.26
46807,-0.05,-0.87,1.13,-73.66,56.31,-27.05,31.17
46817,-0.12,-0.91,1.20,-57.07,43.15,-28.87,31.26
46827,-0.15,-0.91,1.17,-40.47,18.02,-30.32,31.07
46837,-0.08,-0.86,1.08,-28.96,-14.32,-32.79,31.31
46847,0.06,-0.73,0.89,-26.08,-35.92,-36.20,31.17
46857,0.25,-0.55,0.73,-33.15,-36.52,-38.17,31.12
46867,0.39,-0.47,0.66,-46.96,-15.16,-41.74,31.12
46877,0.43,-0.46,0.69,-57.95,24.75,-42.92,31.12
46887,0.33,-0.56,0.89,-61.76,67.63,-41.08,31.21
46897,0.14,-0.63,1.13,-52.31,96.21,-36.31,31.12
46907,-0.05,-0.68,1.29,-37.08,102.38,-32.12,31.12
46917,-0.20,-0.63,1.44,-21.42,84.38,-31.62,31.21
46927,-0.24,-0.57,1.40,-8.63,44.64,-31.85,31.21
46937,-0.17,-0.44,1.28,-5.47,2.81,-35.45,31.31
46947,-0.03,-0.31,1.15,-10.31,-25.25,-38.92,31.26
46957,0.10,-0.20,1.01,-21.92,-31.69,-39.53,31.26
46967,0.21,-0.17,0.94,-30.95,-16.63,-32.63,31.17
46977,0.16,-0.23,1.02,-31.97,14.17,-21.54,31.17
46987,0.12,-0.30,1.17,-27.51,42.69,-13.44,31.26
