Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
65627,-0.25,-1.25,0.18,-5.42,7.44,8.02,31.31
65637,-0.24,-1.30,0.21,-6.44,0.92,11.79,31.17
65647,-0.21,-1.34,0.20,-6.72,-3.05,17.95,31.17
65657,-0.20,-1.36,0.18,-5.01,-3.56,26.08,31.17
65667,-0.18,-1.36,0.20,-1.53,-3.74,34.27,31.17
65677,-0.14,-1.36,0.18,0.84,-4.06,39.80,31.17
65687,-0.05,-1.32,0.18,5.10,-3.62,39.28,31.17
65697,0.04,-1.27,0.18,10.84,2.79,32.09,31.17
65707,0.10,-1.19,0.18,17.05,6.24,19.47,31.07
65717,0.11,-1.10,0.19,22.69,8.15,3.11,31.12
65727,0.10,-1.00,0.16,29.37,6.37,-12.96,31.12
65737,0.06,-0.88,0.09,31.85,2.67,-26.21,31.12
65747,0.01,-0.77,0.06,30.32,1.04,-33.79,31.12
65757,-0.07,-0.67,0.03,25.80,0.23,-36.15,31.12
65767,-0.13,-0.59,0.01,20.44,0.05,-31.79,31.12
65777,-0.16,-0.52,0.01,15.73,3.54,-22.12,31.21
65787,-0.17,-0.48,0.03,13.18,8.31,-10.02,31.21
65797,-0.16,-0.48,0.08,10.06,13.76,0.20,31.17
65807,-0.14,-0.48,0.11,7.16,15.79,7.66,31.17
65817,-0.12,-0.49,0.15,3.77,15.15,10.55,31.17
65827,-0.12,-0.50,0.20,-0.21,12.18,9.18,31.17
65837,-0.12,-0.50,0.24,-3.42,6.31,5.80,31.17
65847,-0.11,-0.48,0.25,-7.63,4.44,2.34,31.21
65857,-0.08,-0.45,0.26,-10.81,5.85,-0.02,31.07
65867,-0.07,-0.44,0.26,-13.66,8.60,-0.99,31.07
65877,-0.07,-0.43,0.27,-16.99,10.15,-0.24,31.12
65887,-0.07,-0.46,0.27,-18.52,9.74,-0.50,31.12
65897,-0.08,-0.47,0.28,-19.37,8.20,-1.80,31.21
65907,-0.08,-0.48,0.28,-19.47,5.50,-1.95,31.21
65917,-0.09,-0.47,0.25,-19.85,2.63,1.15,31.12
65927,-0.08,-0.47,0.23,-21.51,0.46,6.21,31.12
65937,-0.07,-0.48,0.19,-23.34,0.43,13.73,31.12
65947,-0.05,-0.52,0.14,-27.18,2.20,21.98,31.17
65957,-0.03,-0.57,0.12,-32.55,4.73,28.53,31.17
65967,-0.01,-0.62,0.14,-38.46,6.06,31.59,31.17
65977,0.01,-0.69,0.15,-43.47,7.02,29.71,31.17
65987,-0.01,-0.75,0.18,-47.74,2.21,25.74,31.26
65997,0.00,-0.80,0.18,-49.91,-0.87,20.93,31.17
66007,-0.00,-0.85,0.21,-48.92,-2.72,14.50,31.17
66017,0.01,-0.87,0.21,-46.78,-3.28,6.11,31.21
66027,0.02,-0.87,0.18,-44.89,-1.77,-4.23,31.02
66037,0.00,-0.85,0.16,-43.76,-3.39,-13.69,31.12
66047,-0.03,-0.80,0.13,-43.57,-5.82,-20.95,31.21
66057,-0.03,-0.79,0.10,-42.73,-7.86,-25.39,31.21
66067,-0.06,-0.79,0.08,-41.21,-9.22,-27.56,31.21
66077,-0.10,-0.79,0.06,-40.53,-10.29,-26.27,31.12
66087,-0.14,-0.80,0.04,-38.78,-10.35,-22.75,31.21
66097,-0.15,-0.77,0.02,-37.51,-9.88,-16.75,31.12
66107,-0.14,-0.78,-0.04,-36.21,-7.66,-9.33,31.07
66117,-0.13,-0.79,-0.05,-37.25,-5.92,-2.35,31.17
66127,-0.11,-0.80,-0.08,-39.95,-6.87,3.77,31.17
66137,-0.08,-0.81,-0.13,-44.12,-6.17,7.77,31.07
66147,-0.07,-0.83,-0.14,-49.79,-5.54,8.67,31.07
66157,-0.05,-0.86,-0.15,-56.81,-6.72,7.16,31.07
66167,-0.04,-0.89,-0.15,-63.73,-9.04,3.65,31.17
66177,-0.06,-0.91,-0.13,-69.21,-13.02,0.72,31.17
66187,-0.07,-0.94,-0.12,-70.64,-16.96,-1.10,31.12
66197,-0.08,-0.94,-0.13,-68.08,-16.14,1.05,31.12
66207,-0.10,-0.92,-0.14,-62.55,-10.79,8.87,31.21
66217,-0.11,-0.93,-0.16,-56.40,-4.52,17.71,31.12
66227,-0.09,-0.93,-0.15,-51.73,-4.76,25.05,31.12
66237,-0.08,-0.90,-0.20,-51.37,-7.77,30.34,31.12
66247,-0.05,-0.89,-0.22,-52.93,-6.90,32.99,31.21
66257,-0.04,-0.93,-0.20,-54.98,-8.52,32.37,31.21
