Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
22537,-0.09,-0.38,1.01,-3.13,-1.51,6.26,31.17
22547,-0.10,-0.39,1.01,-3.22,-0.95,6.27,31.21
22557,-0.10,-0.42,1.03,-3.27,0.37,7.13,31.21
22567,-0.12,-0.39,1.01,-2.02,-2.61,7.04,31.31
22577,-0.18,-0.41,1.05,-1.82,-2.05,8.73,31.12
22587,-0.22,-0.40,1.04,-0.46,-3.85,11.11,31.12
22597,-0.25,-0.40,1.05,0.81,-4.79,14.75,31.21
22607,-0.28,-0.39,1.04,2.32,-6.78,18.40,31.21
22617,-0.30,-0.39,1.04,3.37,-9.31,23.33,31.21
22627,-0.31,-0.39,1.03,3.92,-11.01,29.02,31.21
22637,-0.32,-0.38,1.03,2.56,-11.34,34.24,31.21
22647,-0.32,-0.38,1.04,2.18,-12.47,38.50,31.12
22657,-0.32,-0.39,1.04,0.38,-12.47,41.91,31.26
22667,-0.32,-0.40,1.05,-0.89,-12.96,44.81,31.17
22677,-0.31,-0.41,1.07,-2.15,-12.06,46.50,31.26
22687,-0.31,-0.43,1.08,-2.43,-11.22,48.44,31.17
22697,-0.32,-0.44,1.09,-0.21,-8.44,53.50,31.17
22707,-0.33,-0.45,1.10,1.45,-4.11,60.03,31.17
22717,-0.33,-0.47,1.13,3.65,-3.25,65.28,31.31
22727,-0.34,-0.48,1.15,4.98,-7.83,68.81,31.17
22737,-0.33,-0.47,1.14,5.28,-16.67,70.61,31.17
22747,-0.31,-0.49,1.14,5.28,-28.98,71.08,31.17
22757,-0.29,-0.50,1.15,5.54,-40.32,71.36,31.21
22767,-0.27,-0.50,1.17,6.93,-51.33,71.51,31.12
22777,-0.23,-0.50,1.14,10.35,-56.44,73.56,31.21
22787,-0.20,-0.50,1.13,12.87,-60.55,76.81,31.12
22797,-0.16,-0.49,1.10,16.02,-63.05,78.93,31.21
22807,-0.12,-0.49,1.05,18.24,-63.27,81.02,31.21
22817,-0.06,-0.47,1.03,19.53,-60.84,82.27,31.21
22827,-0.02,-0.46,0.99,21.39,-55.39,81.08,31.26
22837,0.01,-0.47,0.96,21.15,-47.65,78.93,31.17
22847,-0.01,-0.45,0.94,19.79,-39.51,78.21,31.17
22857,-0.01,-0.43,0.93,17.60,-33.36,78.02,31.17
22867,-0.04,-0.41,0.89,13.79,-30.12,77.57,31.17
22877,-0.07,-0.40,0.90,7.98,-29.65,77.11,31.17
22887,-0.10,-0.40,0.91,4.34,-32.32,77.07,31.26
22897,-0.13,-0.42,0.91,3.02,-38.31,79.33,31.26
22907,-0.13,-0.41,0.89,3.18,-41.68,84.31,31.26
22917,-0.11,-0.41,0.92,2.29,-41.16,90.17,31.21
22927,-0.08,-0.43,0.95,2.61,-40.44,96.17,31.12
22937,-0.03,-0.46,0.98,3.07,-39.07,98.38,31.21
22947,0.01,-0.48,0.98,3.86,-39.89,97.66,31.21
22957,0.06,-0.48,0.98,5.77,-39.76,95.28,31.21
22967,0.09,-0.48,0.99,6.09,-36.98,90.18,31.21
22977,0.09,-0.46,0.98,6.72,-33.94,84.92,31.12
22987,0.10,-0.45,0.95,8.11,-26.53,82.09,31.12
22997,0.08,-0.44,0.93,8.70,-16.27,82.44,31.12
23007,0.04,-0.45,0.95,9.53,-4.09,84.23,31.26
23017,0.02,-0.45,0.96,9.65,6.41,85.30,31.07
23027,-0.03,-0.44,0.99,8.98,10.20,85.56,31.26
23037,-0.09,-0.44,1.01,6.87,4.85,84.87,31.17
23047,-0.14,-0.48,1.08,5.19,-9.19,80.79,31.17
23057,-0.19,-0.51,1.13,6.12,-31.11,73.40,31.12
23067,-0.23,-0.49,1.11,11.07,-53.25,69.08,31.35
23077,-0.21,-0.42,1.01,14.53,-63.27,73.25,31.17
23087,-0.16,-0.43,0.99,15.92,-58.02,78.38,31.21
23097,-0.10,-0.44,0.98,16.64,-43.57,83.04,31.31
23107,-0.10,-0.43,0.95,15.45,-26.26,87.57,31.21
23117,-0.10,-0.45,0.97,14.08,-10.37,92.70,31.31
23127,-0.16,-0.46,1.02,12.15,-3.56,95.63,31.12
23137,-0.23,-0.44,1.07,12.70,-6.60,100.02,31.21
23147,-0.26,-0.45,1.10,13.79,-20.38,104.63,31.21
23157,-0.21,-0.44,1.08,17.24,-35.85,111.89,31.21
23167,-0.13,-0.45,1.04,18.41,-45.63,118.27,31.12
23177,-0.02,-0.48,1.01,19.28,-47.85,124.82,31.26
23187,0.07,-0.51,0.98,18.12,-46.12,127.19,31.17
23197,0.15,-0.60,1.01,19.21,-46.24,122.85,31.26
23207,0.13,-0.62,1.00,21.37,-65.83,110.96,31.17
23217,0.17,-0.57,0.93,23.79,-80.35,98.24,31.17
23227,0.20,-0.47,0.83,25.77,-86.63,91.54,31.17
23237,0.26,-0.38,0.74,23.47,-74.96,95.15,31.17
23247,0.29,-0.36,0.71,17.11,-54.12,101.97,31.17
23257,0.32,-0.41,0.73,5.98,-31.73,105.89,31.17
23267,0.26,-0.48,0.83,-3.95,-23.36,102.08,31.21
23277,0.25,-0.52,0.92,-6.47,-29.97,88.00,31.12
23287,0.15,-0.54,0.94,-3.22,-54.84,76.92,31.21
23297,0.09,-0.47,0.91,-0.29,-77.34,68.81,31.12
23307,0.11,-0.37,0.83,3.82,-82.09,71.19,31.12
23317,0.16,-0.31,0.75,6.55,-75.68,80.02,31.12
23327,0.23,-0.29,0.74,6.44,-58.63,88.12,31.21
23337,0.25,-0.33,0.77,3.89,-45.31,92.40,31.31
23347,0.25,-0.40,0.82,1.21,-40.56,91.86,31.12
23357,0.25,-0.41,0.86,2.49,-41.34,87.04,31.26
23367,0.22,-0.43,0.88,5.33,-48.06,79.89,31.17
