Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
92297,0.37,-1.16,-0.05,-19.01,-43.22,-9.57,30.41
92307,0.32,-1.15,0.00,-25.11,-48.09,-32.87,30.41
92317,0.26,-1.14,0.02,-25.04,-40.98,-49.02,30.51
92327,0.16,-1.12,0.05,-20.32,-35.97,-55.39,30.46
92337,0.07,-1.09,0.06,-12.87,-31.15,-52.29,30.46
92347,0.02,-1.05,0.05,-7.50,-26.21,-43.63,30.46
92357,-0.02,-1.03,0.04,-4.05,-18.69,-31.82,30.46
92367,-0.06,-1.01,0.05,-0.14,-12.64,-17.19,30.55
92377,-0.06,-1.01,0.03,4.47,-7.16,-2.09,30.46
92387,-0.02,-1.02,0.02,8.55,-1.37,11.94,30.46
92397,0.03,-1.02,-0.01,10.46,4.12,21.92,30.46
92407,0.09,-1.04,0.00,9.60,7.57,26.31,30.41
92417,0.14,-1.06,0.01,7.54,9.85,25.62,30.41
92427,0.17,-1.10,0.02,4.90,11.10,20.55,30.41
92437,0.18,-1.12,0.04,3.50,13.24,13.59,30.51
92447,0.20,-1.13,0.07,2.87,14.40,3.68,30.51
92457,0.17,-1.12,0.09,2.08,12.02,-8.67,30.46
92467,0.15,-1.08,0.08,0.26,9.71,-19.44,30.41
92477,0.09,-1.05,0.08,-0.82,8.18,-26.00,30.46
92487,0.08,-1.02,0.06,-1.01,9.22,-26.66,30.55
92497,0.03,-0.99,0.06,-2.56,11.71,-22.93,30.55
92507,0.02,-0.98,0.08,-2.99,15.11,-15.22,30.46
92517,0.00,-1.00,0.10,-2.08,17.97,-6.12,30.46
92527,0.01,-1.01,0.11,0.17,19.89,2.31,30.46
92537,0.02,-1.01,0.11,2.78,22.50,9.02,30.41
92547,0.05,-1.00,0.10,5.82,24.99,14.20,30.41
92557,0.08,-1.02,0.08,6.79,27.31,17.76,30.41
92567,0.11,-1.01,0.07,5.63,28.93,19.04,30.51
92577,0.15,-1.04,0.06,4.56,31.01,18.14,30.32
92587,0.17,-1.06,0.06,3.10,33.33,15.59,30.37
92597,0.20,-1.11,0.09,3.83,35.33,10.69,30.41
92607,0.22,-1.14,0.12,5.98,37.77,4.21,30.46
92617,0.21,-1.16,0.13,10.99,40.96,-2.63,30.37
92627,0.20,-1.17,0.13,15.79,43.33,-10.78,30.37
92637,0.17,-1.15,0.11,18.55,44.69,-16.47,30.46
92647,0.14,-1.11,0.10,18.87,45.15,-18.64,30.46
92657,0.10,-1.09,0.08,18.52,47.11,-18.31,30.55
92667,0.06,-1.07,0.07,16.92,50.60,-15.07,30.51
92677,0.05,-1.04,0.08,14.63,53.85,-9.42,30.41
92687,0.03,-1.04,0.08,12.96,55.08,-3.16,30.51
92697,0.05,-1.03,0.10,11.56,56.95,1.79,30.51
92707,0.06,-1.04,0.10,10.93,58.32,4.81,30.51
92717,0.07,-1.05,0.12,11.08,59.50,6.35,30.55
92727,0.07,-1.07,0.14,11.60,60.24,6.43,30.55
92737,0.07,-1.07,0.16,12.84,60.47,5.24,30.46
92747,0.06,-1.06,0.17,15.24,60.05,3.30,30.55
92757,0.06,-1.05,0.15,16.93,60.41,1.98,30.46
92767,0.04,-1.03,0.13,16.89,60.21,1.33,30.46
