Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
32307,0.02,-0.32,1.34,-29.91,-2.31,1.91,30.74
32317,0.02,-0.33,1.38,-26.82,-1.24,4.35,30.55
32327,0.04,-0.33,1.37,-23.50,-1.48,5.74,30.55
32337,0.09,-0.32,1.35,-22.53,-1.91,5.34,30.65
32347,0.11,-0.33,1.33,-24.50,-0.95,3.37,30.65
32357,0.12,-0.34,1.31,-24.34,1.10,1.63,30.74
32367,0.12,-0.36,1.34,-24.21,3.07,-1.22,30.65
32377,0.12,-0.37,1.34,-24.12,6.08,-2.69,30.65
32387,0.10,-0.37,1.35,-20.95,9.24,-2.70,30.60
32397,0.09,-0.37,1.35,-17.15,13.07,-1.08,30.51
32407,0.08,-0.36,1.32,-18.18,18.87,0.64,30.60
32417,0.07,-0.35,1.28,-25.40,21.83,2.20,30.60
32427,0.05,-0.34,1.24,-40.24,21.92,3.91,30.60
32437,0.06,-0.37,1.21,-58.26,18.05,6.63,30.60
32447,0.02,-0.40,1.21,-72.44,11.01,9.30,30.60
32457,-0.02,-0.44,1.28,-82.79,2.85,16.46,30.60
32467,0.01,-0.53,1.37,-72.75,-3.15,20.09,30.74
32477,-0.00,-0.63,1.47,-47.69,-14.15,20.56,30.65
32487,0.01,-0.72,1.63,-14.70,-27.25,19.97,30.55
32497,0.03,-0.74,1.73,10.09,-37.53,17.51,30.65
32507,0.09,-0.75,1.68,32.41,-38.55,12.29,30.74
32517,0.12,-0.73,1.63,46.50,-26.27,6.09,30.55
32527,0.14,-0.70,1.56,51.71,-6.50,2.27,30.74
32537,0.09,-0.66,1.51,51.60,3.53,-0.67,30.60
32547,0.06,-0.64,1.50,50.69,7.97,-2.21,30.51
32557,-0.00,-0.64,1.51,47.01,5.15,-3.18,30.51
32567,-0.04,-0.69,1.57,51.85,-9.45,-3.59,30.60
32577,-0.07,-0.72,1.61,58.56,-19.50,-3.30,30.60
32587,-0.06,-0.75,1.65,69.83,-26.38,-1.24,30.60
32597,-0.03,-0.74,1.62,83.44,-27.95,0.67,30.65
32607,-0.02,-0.74,1.55,93.68,-24.06,1.56,30.55
32617,-0.01,-0.73,1.49,100.15,-17.76,1.36,30.65
32627,-0.01,-0.72,1.45,101.08,-14.90,0.72,30.65
32637,-0.02,-0.69,1.42,102.66,-18.61,0.08,30.55
32647,-0.02,-0.68,1.37,104.55,-27.05,-0.18,30.65
32657,-0.01,-0.67,1.29,109.83,-33.56,-0.61,30.55
32667,0.01,-0.65,1.24,114.50,-36.60,0.20,30.65
32677,0.07,-0.64,1.17,120.50,-35.44,0.08,30.65
32687,0.10,-0.61,1.13,124.72,-33.76,-1.83,30.69
32697,0.15,-0.60,1.02,127.73,-35.97,-6.40,30.60
32707,0.15,-0.57,0.95,126.43,-34.18,-10.24,30.51
32717,0.14,-0.55,0.89,123.31,-31.69,-12.35,30.60
32727,0.12,-0.52,0.83,120.75,-25.30,-12.53,30.55
32737,0.13,-0.51,0.78,119.31,-16.29,-11.15,30.60
32747,0.13,-0.47,0.76,119.40,-8.67,-9.37,30.60
32757,0.14,-0.44,0.72,120.72,-5.57,-9.77,30.55
32767,0.14,-0.41,0.67,120.11,0.66,-7.45,30.65
32777,0.17,-0.35,0.61,118.27,7.79,-4.03,30.55
32787,0.19,-0.30,0.56,114.06,19.10,-1.39,30.46
32797,0.19,-0.27,0.54,106.26,38.47,5.83,30.55
32807,0.17,-0.24,0.60,107.40,59.79,15.74,30.65
32817,0.15,-0.25,0.68,111.05,78.61,24.11,30.65
32827,0.16,-0.24,0.77,120.87,91.02,26.96,30.55
32837,0.11,-0.22,0.83,131.24,83.13,21.28,30.60
32847,0.13,-0.17,0.79,129.71,62.32,7.77,30.60
32857,0.14,-0.11,0.76,119.97,34.18,-9.82,30.60
32867,0.08,-0.05,0.69,109.86,10.67,-22.37,30.60
32877,0.02,0.03,0.65,103.19,1.21,-24.64,30.51
32887,-0.01,0.06,0.62,104.21,7.27,-17.11,30.60
32897,-0.02,0.07,0.64,103.77,16.64,-7.89,30.65
32907,-0.03,0.08,0.69,97.89,24.93,-2.84,30.46
32917,-0.05,0.10,0.77,93.01,28.40,1.48,30.55
32927,-0.08,0.14,0.85,92.27,31.21,6.69,30.65
32937,-0.10,0.16,0.91,93.92,30.64,11.37,30.55
32947,-0.12,0.16,0.94,96.23,20.81,12.50,30.65
32957,-0.11,0.16,0.95,94.20,2.70,8.72,30.46
32967,-0.09,0.18,0.88,90.15,-16.93,3.82,30.55
32977,-0.07,0.22,0.81,87.60,-28.18,2.56,30.51
32987,-0.04,0.25,0.78,89.71,-25.37,6.63,30.41
32997,0.01,0.27,0.77,88.61,-12.93,11.94,30.51
33007,0.03,0.29,0.78,85.10,-0.37,15.62,30.60
33017,0.03,0.28,0.84,81.54,8.75,16.67,30.60
33027,0.04,0.29,0.88,80.34,13.37,16.67,30.55
33037,0.01,0.30,0.95,83.82,8.61,15.11,30.60
33047,0.01,0.29,1.01,89.30,-0.84,12.40,30.46
33057,0.01,0.30,0.99,92.93,-13.19,8.08,30.55
33067,0.00,0.31,0.94,92.96,-26.56,4.98,30.46
33077,-0.01,0.31,0.92,90.24,-38.34,4.17,30.55
33087,-0.02,0.33,0.92,90.72,-43.11,6.41,30.55
33097,-0.01,0.34,0.92,96.47,-43.31,11.74,30.65
33107,0.01,0.33,0.90,103.11,-39.91,18.41,30.55
33117,0.04,0.35,0.92,111.07,-43.11,23.82,30.51
33127,0.06,0.34,0.95,119.18,-49.01,28.00,30.51
33137,0.06,0.32,1.02,124.95,-60.61,34.08,30.51
33147,0.08,0.28,1.10,137.71,-71.30,40.47,30.51
33157,0.13,0.25,1.14,156.23,-80.56,41.18,30.69
33167,0.16,0.21,1.07,169.13,-93.27,33.18,30.60
33177,0.18,0.25,0.91,177.07,-115.27,16.84,30.51
33187,0.27,0.29,0.63,173.95,-133.44,0.12,30.46
33197,0.32,0.39,0.37,163.74,-129.97,-13.21,30.55
33207,0.36,0.50,0.18,153.37,-102.69,-22.92,30.55
33217,0.31,0.58,0.07,145.68,-68.87,-22.61,30.46
33227,0.28,0.62,0.04,139.71,-32.87,-16.34,30.55
33237,0.23,0.65,0.09,134.12,-3.01,-10.79,30.55
33247,0.20,0.67,0.12,128.06,17.40,-8.93,30.55
33257,0.16,0.69,0.18,121.11,21.31,-9.62,30.51
33267,0.11,0.70,0.27,109.76,4.29,-16.66,30.60
33277,0.11,0.71,0.25,96.15,-14.76,-24.67,30.51
33287,0.15,0.78,0.13,81.77,-21.01,-30.75,30.51
33297,0.13,0.84,0.13,66.85,-19.10,-32.32,30.51
33307,0.07,0.86,0.13,56.11,-7.27,-27.45,30.60
33317,0.07,0.86,0.22,48.47,10.66,-19.11,30.46
