Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
35797,0.22,-0.39,0.88,-1.44,-16.49,8.81,30.08
35807,0.22,-0.36,0.86,-2.17,-11.71,10.99,30.08
35817,0.20,-0.35,0.87,-4.43,-6.15,12.02,30.13
35827,0.18,-0.35,0.89,-6.29,-1.34,13.11,30.04
35837,0.15,-0.34,0.93,-7.51,-0.49,14.96,30.13
35847,0.16,-0.35,0.93,-5.28,-1.56,15.57,30.13
35857,0.17,-0.36,0.92,-4.05,-4.92,14.20,30.13
35867,0.19,-0.34,0.94,-4.61,-9.34,11.24,29.99
35877,0.21,-0.34,0.93,-7.85,-12.02,10.15,30.18
35887,0.21,-0.33,0.93,-11.73,-10.08,9.42,30.08
35897,0.22,-0.35,0.97,-13.82,-5.82,8.53,30.08
35907,0.23,-0.38,0.99,-14.47,-1.71,6.98,30.08
35917,0.22,-0.40,1.03,-12.89,-3.19,4.26,30.18
35927,0.21,-0.41,1.03,-9.92,-5.82,3.21,30.04
35937,0.21,-0.42,1.01,-5.71,-6.34,4.12,30.04
35947,0.23,-0.40,1.00,-4.15,-3.53,4.64,30.04
35957,0.22,-0.39,1.00,-5.42,-1.83,4.02,30.04
35967,0.22,-0.37,1.00,-7.77,-1.44,3.95,30.13
35977,0.20,-0.36,1.04,-10.67,-3.08,3.50,30.13
35987,0.21,-0.37,1.06,-10.58,-3.15,3.63,30.08
35997,0.21,-0.38,1.06,-8.12,-0.72,3.31,30.08
36007,0.23,-0.38,1.07,-4.92,0.98,3.45,30.08
36017,0.24,-0.36,1.06,-4.00,2.75,2.17,29.99
36027,0.26,-0.32,1.08,-4.26,1.80,-2.09,30.08
36037,0.27,-0.25,1.10,-6.73,-2.15,-7.54,30.04
36047,0.29,-0.17,1.11,-8.02,-9.66,-13.69,29.94
36057,0.32,-0.07,1.11,-9.39,-17.34,-19.98,30.04
36067,0.35,0.04,1.12,-11.57,-24.37,-26.32,30.13
36077,0.35,0.09,1.15,-15.57,-28.29,-33.04,30.13
36087,0.34,0.12,1.18,-14.93,-29.53,-36.06,29.99
36097,0.33,0.14,1.19,-9.16,-24.82,-33.48,29.99
36107,0.35,0.16,1.18,-2.32,-11.63,-26.61,30.08
36117,0.36,0.19,1.18,0.79,-1.33,-19.19,29.99
36127,0.40,0.24,1.21,2.05,12.40,-12.89,30.08
36137,0.41,0.26,1.24,-0.53,26.93,-9.54,30.08
36147,0.41,0.28,1.35,-2.60,21.07,-14.00,29.99
36157,0.44,0.23,1.37,-2.27,15.05,-20.56,30.13
36167,0.40,0.15,1.37,2.43,7.24,-28.32,30.04
36177,0.40,0.09,1.39,12.40,7.33,-33.45,30.13
36187,0.40,0.07,1.37,26.79,9.60,-31.18,30.04
36197,0.41,0.07,1.30,37.51,13.18,-30.44,30.04
36207,0.44,0.07,1.21,34.85,7.33,-29.04,30.04
36217,0.53,0.03,1.12,29.45,18.50,-32.43,30.08
36227,0.48,0.01,1.11,24.53,2.27,-33.31,30.08
36237,0.55,0.02,0.99,16.96,4.06,-32.66,29.99
36247,0.60,-0.02,0.96,10.46,8.18,-30.08,30.08
36257,0.62,-0.12,0.91,7.13,21.85,-23.45,30.08
36267,0.60,-0.18,0.95,2.53,39.01,-21.88,30.08
36277,0.49,-0.26,1.00,2.69,55.36,-22.17,30.04
36287,0.37,-0.29,1.10,2.60,56.90,-26.73,30.04
36297,0.23,-0.37,1.11,5.34,54.06,-29.73,30.04
36307,0.11,-0.37,1.22,9.69,29.80,-28.35,30.13
36317,0.12,-0.37,1.16,16.46,8.24,-24.67,30.13
36327,0.16,-0.37,1.03,24.66,0.76,-17.56,30.04
36337,0.24,-0.35,0.87,29.47,7.02,-7.94,30.08
36347,0.26,-0.35,0.79,27.39,25.11,0.81,30.08
36357,0.26,-0.36,0.78,17.97,46.49,5.45,30.08
36367,0.19,-0.36,0.86,7.11,44.56,5.10,29.99
36377,0.16,-0.42,0.91,-1.65,30.61,-2.58,29.99
36387,0.11,-0.48,0.98,-6.98,-8.03,-13.65,30.04
36397,0.15,-0.47,0.91,-13.18,-31.97,-19.39,30.13
36407,0.17,-0.44,0.84,-8.95,-43.77,-17.66,30.13
36417,0.22,-0.44,0.74,-0.55,-39.79,-6.76,30.04
36427,0.28,-0.41,0.63,-3.89,-18.66,7.24,30.13
36437,0.34,-0.39,0.61,-9.36,4.26,15.24,30.08
36447,0.33,-0.41,0.61,-21.42,21.89,16.82,30.08
36457,0.28,-0.46,0.68,-35.39,22.95,11.97,30.08
36467,0.24,-0.52,0.75,-43.86,12.52,3.63,30.08
36477,0.16,-0.56,0.81,-54.81,-0.09,-3.88,30.08
36487,0.13,-0.58,0.84,-54.02,-4.20,-6.29,30.08
36497,0.06,-0.60,0.88,-44.64,3.60,-0.55,30.08
36507,0.04,-0.60,0.90,-30.31,13.01,9.34,30.04
36517,0.05,-0.60,0.92,-15.15,15.60,16.61,30.04
36527,0.11,-0.62,0.86,-8.90,10.56,13.22,30.04
36537,0.21,-0.69,0.87,-11.16,-4.79,-1.51,30.13
36547,0.24,-0.72,0.89,-12.17,-25.42,-17.44,30.13
36557,0.22,-0.67,0.81,-12.61,-34.63,-25.02,30.04
36567,0.28,-0.63,0.78,-8.27,-27.89,-19.53,30.08
36577,0.27,-0.56,0.78,-5.11,-9.50,-11.24,29.99
36587,0.26,-0.59,0.79,-9.89,13.74,-3.98,30.08
36597,0.18,-0.49,0.84,-13.56,13.88,3.16,30.08
36607,0.15,-0.48,0.86,-14.32,4.55,6.93,30.08
36617,0.19,-0.49,0.82,-15.69,-1.95,8.24,30.04
36627,0.21,-0.52,0.82,-16.76,-1.57,6.66,30.04
36637,0.16,-0.56,0.84,-17.91,1.77,6.26,30.13
36647,0.07,-0.56,0.86,-16.26,11.86,11.19,30.04
36657,0.09,-0.55,0.84,-8.43,22.53,19.63,29.99
36667,0.16,-0.56,0.83,-5.92,33.25,22.44,30.04
36677,0.16,-0.51,0.81,-10.20,42.34,22.55,30.08
36687,0.07,-0.36,0.81,-17.66,53.51,26.11,30.08
36697,0.01,-0.42,0.93,-32.67,55.50,33.79,30.08
36707,-0.04,-0.52,1.08,-39.86,51.04,36.27,30.08
36717,-0.01,-0.62,1.19,-34.20,51.16,35.65,30.08
36727,0.01,-0.68,1.28,-21.54,45.13,33.10,29.99
36737,0.07,-0.69,1.30,-9.39,36.87,31.65,30.04
36747,0.17,-0.64,1.19,-0.56,31.89,29.62,30.04
36757,0.27,-0.62,1.11,7.48,43.24,30.05,30.04
36767,0.39,-0.58,0.95,11.59,64.50,28.78,30.13
36777,0.44,-0.57,0.88,11.66,85.85,24.44,30.04
36787,0.41,-0.56,0.84,6.50,105.33,19.39,30.08
36797,0.31,-0.59,0.92,3.07,108.24,13.02,30.08
36807,0.17,-0.62,1.03,4.61,93.18,-0.92,30.18
36817,0.05,-0.66,1.02,13.16,74.17,-12.50,30.08
36827,-0.12,-0.65,0.99,18.17,58.89,-18.75,30.08
36837,-0.16,-0.54,0.91,22.89,52.14,-15.27,29.99
36847,-0.14,-0.47,0.83,25.71,48.29,-8.93,29.99
36857,-0.13,-0.44,0.84,17.05,45.11,-4.78,30.13
36867,-0.11,-0.46,0.89,10.98,41.88,-6.03,30.04
36877,-0.14,-0.48,1.00,8.53,37.07,-8.46,30.04
36887,-0.15,-0.48,1.07,11.85,33.05,-8.31,30.04
36897,-0.13,-0.52,1.14,19.71,33.95,-9.51,30.04
36907,-0.15,-0.55,1.19,22.38,21.05,-12.53,30.04
36917,-0.18,-0.53,1.12,21.22,15.51,-14.43,30.08
36927,-0.19,-0.46,1.15,18.44,10.06,-13.42,30.08
36937,-0.18,-0.45,1.17,20.14,10.95,-10.15,30.08
36947,-0.13,-0.48,1.16,20.76,13.59,-6.69,30.08
36957,-0.02,-0.53,1.18,21.15,17.34,-8.17,30.08
36967,0.00,-0.60,1.17,26.85,19.54,-15.79,30.08
36977,-0.06,-0.52,1.12,29.86,19.13,-18.17,30.04
36987,-0.11,-0.48,1.09,31.98,22.44,-17.24,30.13
36997,-0.15,-0.43,1.05,31.01,28.32,-15.80,30.04
37007,-0.24,-0.43,1.01,26.38,26.27,-16.63,30.08
37017,-0.27,-0.37,0.89,24.73,30.09,-13.31,30.13
37027,-0.23,-0.28,0.75,19.88,42.46,-4.82,30.13
37037,-0.17,-0.25,0.69,12.81,55.95,4.03,29.99
37047,-0.07,-0.30,0.72,3.47,60.99,3.79,30.08
37057,-0.03,-0.40,0.85,-4.89,50.75,-6.69,30.08
37067,-0.07,-0.40,0.94,-8.11,34.75,-15.07,30.08
37077,-0.11,-0.44,1.01,-5.02,23.51,-17.25,30.08
37087,-0.20,-0.45,1.05,-0.82,16.67,-17.24,30.04
37097,-0.25,-0.36,1.01,1.83,14.79,-16.02,30.04
37107,-0.35,-0.28,0.98,-4.64,12.35,-7.60,30.13
37117,-0.33,-0.24,0.95,1.47,7.63,4.67,30.04
37127,-0.20,-0.26,0.85,-1.92,13.54,10.37,30.13
37137,-0.08,-0.29,0.83,-8.15,16.15,9.37,30.08
37147,-0.07,-0.30,0.90,-17.25,17.88,7.02,30.08
37157,-0.10,-0.36,1.02,-17.18,12.50,6.31,30.08
37167,-0.09,-0.39,1.06,-18.20,11.01,5.68,29.99
37177,-0.09,-0.48,1.18,-15.88,3.57,2.73,30.08
37187,-0.10,-0.48,1.21,-7.69,-1.89,-0.20,29.99
