Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
131617,-0.06,-1.08,-0.01,7.04,-11.45,-10.76,30.41
131627,-0.10,-1.08,-0.02,6.69,-12.95,-11.95,30.46
131637,-0.12,-1.06,-0.03,7.33,-16.99,-11.02,30.55
131647,-0.12,-1.07,-0.04,7.47,-19.91,-9.53,30.46
131657,-0.11,-1.10,-0.02,8.06,-22.44,-8.46,30.46
131667,-0.12,-1.14,0.02,9.45,-24.70,-8.17,30.46
131677,-0.10,-1.16,0.04,12.37,-26.46,-8.44,30.37
131687,-0.11,-1.17,0.03,15.39,-24.56,-9.22,30.55
131697,-0.16,-1.18,0.04,18.46,-23.77,-6.20,30.55
131707,-0.20,-1.15,0.04,24.38,-22.53,2.11,30.51
131717,-0.20,-1.10,0.01,29.21,-17.83,11.40,30.41
131727,-0.16,-1.06,-0.02,28.43,-15.34,20.35,30.51
131737,-0.16,-1.06,-0.07,23.86,-21.30,25.56,30.51
131747,-0.11,-1.06,-0.08,13.47,-25.15,24.92,30.51
131757,-0.04,-1.03,-0.11,3.65,-29.69,18.92,30.55
131767,0.04,-1.03,-0.11,-7.92,-31.97,6.56,30.46
131777,0.08,-1.00,-0.11,-15.47,-39.24,-11.13,30.46
131787,0.09,-0.99,-0.11,-20.56,-44.81,-26.06,30.46
131797,0.08,-1.04,-0.10,-23.60,-48.89,-37.13,30.46
131807,0.04,-1.06,-0.06,-26.35,-50.32,-44.02,30.46
131817,-0.00,-1.06,-0.02,-25.85,-52.15,-43.80,30.46
131827,-0.01,-1.08,0.00,-21.62,-49.08,-39.53,30.37
131837,-0.04,-1.08,0.04,-14.29,-47.57,-33.40,30.51
131847,-0.07,-1.10,0.04,-5.22,-47.02,-27.63,30.51
131857,-0.07,-1.08,0.00,2.17,-45.27,-20.85,30.51
131867,-0.07,-1.03,-0.03,4.56,-43.25,-15.24,30.51
131877,-0.05,-1.02,-0.06,2.70,-43.54,-10.78,30.41
131887,-0.04,-1.00,-0.06,-0.89,-45.02,-6.34,30.46
131897,-0.03,-1.01,-0.07,-2.23,-44.60,-3.08,30.51
131907,-0.00,-1.01,-0.09,-2.96,-44.43,-0.89,30.55
131917,0.04,-1.02,-0.08,-4.24,-45.21,-1.30,30.55
131927,0.04,-1.02,-0.08,-4.96,-47.31,-4.98,30.46
131937,0.04,-1.02,-0.06,-6.14,-49.19,-8.41,30.55
131947,0.02,-1.00,-0.05,-6.05,-50.87,-8.09,30.46
131957,0.03,-0.98,-0.07,-4.27,-49.27,-3.89,30.55
131967,0.03,-0.98,-0.06,-2.03,-46.50,1.18,30.46
131977,0.04,-0.99,-0.05,0.12,-44.37,4.21,30.41
131987,0.06,-1.00,-0.05,0.79,-43.44,3.63,30.51
131997,0.08,-1.00,-0.07,-1.33,-41.59,-0.96,30.41
132007,0.06,-0.97,-0.06,-3.10,-43.77,-5.15,30.51
132017,0.05,-0.95,-0.06,-3.02,-44.32,-5.40,30.46
132027,0.04,-0.96,-0.06,-1.18,-42.95,-3.25,30.51
132037,0.03,-1.00,-0.03,2.64,-39.95,-2.35,30.55
132047,0.03,-1.00,-0.03,5.02,-37.28,-2.26,30.55
132057,0.04,-0.99,-0.04,7.27,-36.64,-2.85,30.46
132067,0.03,-0.97,-0.05,5.92,-37.39,-3.98,30.55
132077,0.02,-0.95,-0.07,4.35,-38.55,-3.11,30.46
132087,0.00,-0.96,-0.07,2.23,-39.37,-1.22,30.55
132097,0.01,-0.98,-0.06,0.55,-40.06,0.18,30.46
132107,0.03,-1.00,-0.06,-1.34,-40.29,-1.19,30.51
132117,0.03,-1.02,-0.05,-2.55,-40.08,-4.40,30.41
132127,0.03,-1.04,-0.04,-2.61,-41.77,-6.17,30.51
132137,0.06,-1.04,-0.03,-3.15,-42.11,-8.06,30.51
132147,0.05,-1.04,-0.02,-3.59,-41.91,-11.83,30.46
132157,0.03,-1.04,-0.03,-3.11,-42.32,-14.53,30.51
132167,0.03,-1.06,-0.04,-2.58,-42.85,-15.16,30.41
132177,0.03,-1.06,-0.04,-1.73,-41.92,-14.24,30.46
132187,0.04,-1.05,-0.05,-1.11,-40.40,-13.44,30.37
132197,0.05,-1.01,-0.05,-0.37,-38.76,-12.37,30.46
132207,0.06,-1.00,-0.06,-0.26,-38.50,-11.83,30.46
132217,0.06,-1.02,-0.08,-2.84,-38.49,-14.20,30.55
132227,0.07,-1.04,-0.09,-7.45,-39.74,-18.95,30.37
132237,0.07,-1.05,-0.10,-11.33,-42.38,-24.78,30.51
