Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
191507,-0.01,-0.32,1.01,-7.34,3.83,-0.09,30.46
191517,-0.03,-0.32,1.03,-8.60,3.31,-0.82,30.46
191527,-0.06,-0.32,1.03,-9.07,0.60,-1.08,30.41
191537,-0.06,-0.32,1.03,-9.28,-1.65,-0.84,30.41
191547,-0.06,-0.31,1.03,-9.31,-2.85,-0.40,30.51
191557,-0.06,-0.32,1.03,-9.45,-3.28,-0.32,30.41
191567,-0.06,-0.33,1.01,-10.56,-4.32,0.21,30.51
191577,-0.05,-0.32,1.00,-11.98,-3.51,0.37,30.41
191587,-0.05,-0.31,0.99,-13.27,-1.85,0.89,30.46
191597,-0.06,-0.32,0.99,-14.55,1.24,2.67,30.46
191607,-0.05,-0.34,0.99,-15.25,5.53,4.35,30.46
191617,-0.06,-0.35,1.01,-14.14,10.67,5.36,30.55
191627,-0.07,-0.38,1.05,-12.18,16.70,5.94,30.46
191637,-0.11,-0.40,1.09,-9.80,20.85,6.67,30.46
191647,-0.18,-0.45,1.14,-3.62,25.05,9.54,30.51
191657,-0.28,-0.48,1.21,6.84,29.80,18.12,30.51
191667,-0.37,-0.48,1.26,21.65,34.58,28.64,30.41
191677,-0.46,-0.49,1.27,31.45,32.92,36.50,30.51
191687,-0.54,-0.43,1.26,37.71,26.02,41.69,30.55
191697,-0.61,-0.37,1.19,37.54,6.26,44.38,30.46
191707,-0.64,-0.30,1.13,34.03,-8.41,46.85,30.46
191717,-0.63,-0.24,1.05,28.29,-21.16,50.31,30.46
191727,-0.61,-0.22,0.99,19.11,-26.70,54.52,30.46
191737,-0.57,-0.24,0.97,10.41,-27.97,59.68,30.46
191747,-0.56,-0.27,0.96,2.06,-25.62,65.77,30.55
191757,-0.55,-0.32,1.00,-5.25,-21.33,70.60,30.41
191767,-0.55,-0.38,1.05,-7.85,-21.28,77.34,30.41
191777,-0.54,-0.41,1.06,-7.13,-23.97,82.82,30.51
191787,-0.54,-0.42,1.07,-6.12,-33.18,86.18,30.51
191797,-0.52,-0.42,1.04,-5.74,-44.41,88.85,30.51
191807,-0.47,-0.42,1.01,-6.96,-52.84,91.18,30.41
191817,-0.42,-0.42,0.98,-9.28,-57.30,92.98,30.37
191827,-0.38,-0.42,0.94,-12.00,-58.02,94.75,30.46
191837,-0.33,-0.44,0.93,-11.33,-55.92,96.66,30.46
191847,-0.28,-0.46,0.91,-10.17,-50.99,98.02,30.46
191857,-0.25,-0.49,0.88,-9.39,-47.13,97.82,30.55
191867,-0.22,-0.51,0.89,-8.12,-44.32,96.20,30.46
191877,-0.23,-0.50,0.91,-8.09,-43.94,92.69,30.41
191887,-0.27,-0.53,0.93,-7.98,-49.62,93.50,30.51
191897,-0.25,-0.52,0.91,-8.26,-52.14,93.66,30.41
191907,-0.26,-0.48,0.91,-8.09,-51.47,98.06,30.46
191917,-0.24,-0.50,0.93,-8.20,-49.89,105.28,30.41
191927,-0.23,-0.53,0.98,-7.51,-53.34,111.62,30.37
191937,-0.19,-0.60,1.02,-6.63,-59.63,113.30,30.55
191947,-0.15,-0.67,1.05,-5.60,-66.84,109.13,30.37
191957,-0.15,-0.71,1.07,-4.69,-79.37,103.15,30.55
191967,-0.12,-0.69,1.07,-0.60,-92.66,97.37,30.46
191977,-0.11,-0.64,1.00,7.13,-103.42,95.30,30.37
191987,-0.04,-0.56,0.85,12.95,-100.18,99.39,30.51
191997,0.04,-0.50,0.75,12.29,-82.08,107.80,30.41
192007,0.10,-0.51,0.72,5.79,-52.90,116.55,30.41
192017,0.13,-0.55,0.78,-1.97,-26.89,119.57,30.41
192027,0.07,-0.61,0.89,-8.69,-13.27,117.05,30.51
192037,0.00,-0.65,0.97,-7.50,-14.34,112.32,30.37
192047,-0.04,-0.65,1.01,-0.44,-20.92,109.05,30.55
192057,-0.06,-0.57,0.98,6.63,-27.39,113.39,30.46
192067,-0.00,-0.51,0.87,10.41,-21.10,125.56,30.46
192077,0.09,-0.52,0.85,6.35,-0.93,135.18,30.55
192087,0.13,-0.58,0.90,-3.45,19.56,138.26,30.46
192097,0.09,-0.66,1.03,-10.70,28.47,133.56,30.41
192107,0.01,-0.73,1.11,-8.79,20.35,123.89,30.41
