Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
130157,0.15,-0.14,1.07,-5.79,-10.72,6.02,30.37
130167,0.16,-0.15,1.10,-1.88,-11.36,3.27,30.37
130177,0.18,-0.14,1.09,2.47,-12.84,-2.61,30.37
130187,0.18,-0.12,1.04,5.56,-13.91,-7.53,30.41
130197,0.18,-0.10,1.02,6.63,-12.79,-9.68,30.32
130207,0.19,-0.08,0.99,5.62,-7.95,-9.51,30.41
130217,0.19,-0.07,1.01,1.69,-2.43,-9.02,30.41
130227,0.20,-0.07,1.03,-2.85,2.27,-10.52,30.41
130237,0.19,-0.10,1.06,-5.53,5.05,-13.66,30.41
130247,0.16,-0.10,1.09,-6.32,5.21,-17.88,30.46
130257,0.13,-0.08,1.07,-6.60,6.47,-19.63,30.27
130267,0.12,-0.06,1.04,-6.72,10.46,-16.05,30.37
130277,0.12,-0.05,1.01,-9.30,14.98,-10.03,30.37
130287,0.16,-0.07,0.98,-13.01,16.96,-5.13,30.37
130297,0.18,-0.10,0.99,-18.15,14.79,-3.39,30.37
130307,0.21,-0.15,1.04,-23.59,8.67,-7.34,30.37
130317,0.22,-0.19,1.10,-28.37,2.69,-17.39,30.41
130327,0.20,-0.21,1.17,-28.96,-9.13,-31.18,30.41
130337,0.17,-0.20,1.18,-25.98,-21.08,-46.67,30.41
130347,0.11,-0.16,1.13,-20.34,-25.85,-53.79,30.41
130357,0.07,-0.11,1.08,-15.28,-20.81,-49.08,30.41
130367,0.04,-0.07,1.04,-9.66,-3.69,-36.58,30.41
130377,0.03,-0.09,1.07,-5.33,14.56,-20.85,30.37
130387,0.03,-0.13,1.13,-5.63,23.69,-9.11,30.46
130397,0.05,-0.18,1.21,-7.18,20.23,-8.72,30.46
130407,0.05,-0.21,1.25,-8.43,5.05,-15.05,30.37
130417,0.04,-0.19,1.25,-6.89,-12.55,-24.40,30.37
130427,0.03,-0.16,1.21,-2.06,-25.85,-35.80,30.37
130437,0.02,-0.12,1.14,0.46,-32.85,-44.69,30.32
130447,-0.02,-0.05,1.03,-0.79,-36.00,-46.84,30.32
130457,-0.01,-0.01,0.91,-2.38,-27.57,-37.01,30.32
130467,0.01,-0.02,0.87,-4.73,-12.75,-15.19,30.41
130477,0.07,-0.08,0.91,-8.09,7.42,5.05,30.41
130487,0.15,-0.15,0.98,-11.05,24.15,18.18,30.41
130497,0.20,-0.25,1.11,-13.91,21.77,18.09,30.46
130507,0.26,-0.33,1.23,-17.21,1.44,5.28,30.37
130517,0.28,-0.37,1.29,-20.34,-30.06,-19.53,30.55
130527,0.29,-0.37,1.27,-19.25,-59.13,-49.11,30.37
130537,0.26,-0.29,1.12,-11.76,-65.19,-65.02,30.37
130547,0.20,-0.16,0.93,-4.37,-48.93,-60.61,30.37
130557,0.18,-0.11,0.81,7.83,-7.28,-40.73,30.32
130567,0.15,-0.07,0.81,13.45,32.87,-19.60,30.41
130577,0.09,-0.08,0.85,7.36,50.92,-6.56,30.32
130587,0.11,-0.13,0.92,-0.98,45.39,-1.80,30.41
130597,0.04,-0.21,1.08,-2.69,10.99,-7.21,30.37
130607,0.11,-0.30,1.11,-1.42,-26.85,-14.87,30.32
130617,0.20,-0.39,1.15,1.13,-43.89,-25.21,30.37
130627,0.32,-0.48,1.17,5.77,-43.40,-35.24,30.37
130637,0.33,-0.55,1.18,16.67,-30.09,-45.24,30.46
130647,0.36,-0.39,0.98,29.91,6.03,-49.11,30.37
130657,0.24,-0.24,0.86,33.42,30.89,-40.27,30.37
130667,0.14,-0.15,0.84,28.64,41.98,-23.10,30.46
130677,0.06,-0.13,0.90,4.66,25.59,-9.91,30.32
130687,0.03,-0.13,0.98,-25.02,-16.09,-8.11,30.32
130697,0.01,-0.15,1.07,-48.69,-56.50,-7.31,30.41
130707,0.07,-0.23,1.15,-56.66,-97.62,-5.50,30.41
130717,0.23,-0.31,1.08,-41.16,-115.48,-0.90,30.41
