Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
189067,-0.03,-0.41,0.94,-19.25,-5.57,14.67,30.88
189077,-0.00,-0.45,0.97,-22.15,-5.74,12.35,30.69
189087,0.02,-0.48,1.00,-21.91,-5.02,9.15,30.74
189097,0.02,-0.51,1.05,-18.09,-3.88,6.49,30.84
189107,0.04,-0.50,1.04,-13.15,-1.48,5.65,30.84
189117,0.05,-0.51,1.05,-9.74,-0.47,6.11,30.74
189127,0.08,-0.53,1.04,-7.30,2.84,6.53,30.84
189137,0.11,-0.54,1.06,-6.23,4.90,5.16,30.84
189147,0.15,-0.54,1.07,-3.45,5.63,3.57,30.84
189157,0.19,-0.55,1.06,-3.07,8.67,0.17,30.79
189167,0.23,-0.58,1.08,-1.33,13.04,-3.48,30.79
189177,0.27,-0.62,1.10,2.02,20.41,-7.83,30.79
189187,0.29,-0.64,1.12,6.75,27.25,-15.51,30.88
189197,0.28,-0.66,1.13,11.27,32.32,-24.84,30.79
189207,0.24,-0.62,1.15,15.53,31.66,-34.90,30.88
189217,0.18,-0.59,1.14,18.46,28.34,-43.95,30.84
189227,0.13,-0.58,1.12,19.71,29.16,-49.16,30.74
189237,0.06,-0.60,1.11,21.54,34.69,-49.79,30.74
189247,-0.00,-0.57,1.10,24.89,39.54,-45.51,30.74
189257,-0.05,-0.53,1.08,28.64,40.15,-39.98,30.74
189267,-0.06,-0.50,1.07,30.81,36.29,-35.48,30.84
189277,0.02,-0.46,0.99,30.92,27.16,-37.01,30.74
189287,0.11,-0.46,0.94,25.53,25.34,-41.76,30.79
189297,0.19,-0.50,0.92,21.27,23.07,-49.80,30.79
189307,0.27,-0.56,0.92,16.00,24.52,-61.31,30.79
189317,0.32,-0.61,0.95,15.22,26.08,-73.88,30.79
189327,0.36,-0.66,0.94,19.01,35.27,-88.64,30.79
189337,0.28,-0.70,0.98,26.03,42.03,-99.50,30.79
189347,0.22,-0.65,0.97,36.14,54.81,-104.46,30.84
189357,0.14,-0.61,0.95,41.95,70.31,-105.57,30.84
189367,0.04,-0.53,0.95,43.68,79.69,-100.76,30.74
189377,-0.01,-0.47,0.92,45.47,80.23,-96.31,30.84
189387,-0.02,-0.44,0.88,44.92,75.82,-94.09,30.84
189397,-0.01,-0.44,0.85,38.98,68.05,-94.37,30.93
189407,0.02,-0.45,0.81,30.66,62.55,-101.01,30.74
189417,0.04,-0.46,0.82,23.08,61.13,-106.56,30.84
189427,0.05,-0.47,0.87,18.56,63.04,-110.03,30.79
189437,0.05,-0.49,0.93,14.43,72.63,-112.23,30.79
189447,0.04,-0.50,1.00,14.41,85.37,-114.53,30.79
189457,-0.02,-0.61,1.08,18.79,97.05,-115.50,30.79
189467,-0.12,-0.74,1.16,25.51,104.08,-114.78,30.79
189477,-0.22,-0.81,1.23,37.53,92.23,-116.15,30.84
189487,-0.21,-0.85,1.13,52.55,71.19,-120.84,30.84
189497,-0.15,-0.85,1.02,59.21,46.75,-133.77,30.84
189507,-0.12,-0.83,0.89,56.90,26.84,-150.03,30.84
189517,-0.08,-0.77,0.74,47.15,10.50,-158.76,30.84
189527,-0.07,-0.69,0.66,50.84,12.40,-167.39,30.84
189537,-0.13,-0.63,0.61,41.40,36.24,-166.29,30.93
189547,-0.23,-0.63,0.68,34.89,49.42,-156.99,30.74
189557,-0.28,-0.60,0.72,40.60,56.31,-146.44,30.79
189567,-0.25,-0.54,0.70,47.45,52.20,-144.93,30.79
189577,-0.19,-0.49,0.62,46.98,47.80,-148.93,30.79
189587,-0.22,-0.48,0.62,36.38,42.21,-150.55,30.79
189597,-0.20,-0.44,0.64,26.17,47.68,-152.32,30.79
189607,-0.27,-0.44,0.73,17.22,49.62,-150.89,30.93
189617,-0.35,-0.43,0.79,14.79,46.05,-146.12,30.79
189627,-0.37,-0.42,0.83,17.92,42.27,-141.34,30.74
189637,-0.34,-0.38,0.78,22.43,39.11,-136.20,30.74
189647,-0.32,-0.41,0.74,19.63,40.85,-132.90,30.74
189657,-0.35,-0.42,0.80,15.28,38.50,-127.53,30.74
189667,-0.33,-0.42,0.83,14.14,36.58,-123.22,30.74
189677,-0.27,-0.42,0.80,11.59,30.26,-123.51,30.74
189687,-0.22,-0.46,0.82,10.41,22.64,-126.40,30.84
189697,-0.17,-0.51,0.82,12.34,18.58,-131.74,30.79
